reconstructed_claim_id,policy_number,residual_amount,unexplained_residual,gap_direction,expected_net_payment,payout_total,clearing_total,decomposition_status,residual_explained_by,confidence_level
RC-9010888649-1-DEATH_CLAIM-C0-20230519,9010888649,-31.76,-31.76,PAYOUT_EXCESS,25000.0,25031.76,31.76,RESIDUAL_REMAINS,none,INFERRED
RC-9010989913-1-DEATH_CLAIM-C0-20190112,9010989913,-31.57,-31.57,PAYOUT_EXCESS,8554.39,8585.96,31.57,RESIDUAL_REMAINS,none,INFERRED
RC-9011216497-1-DEATH_CLAIM-C0-20190624,9011216497,-31.33,-31.33,PAYOUT_EXCESS,25023.57,25054.9,31.33,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010829587-1-DEATH_CLAIM-C0-20181221,9010829587,-31.08,-31.08,PAYOUT_EXCESS,10665.03,10696.11,31.08,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011246931-1-DEATH_CLAIM-C0-20250825,9011246931,-30.97,-30.97,PAYOUT_EXCESS,10000.0,10030.97,30.97,RESIDUAL_REMAINS,none,INFERRED
RC-9011058069-1-DEATH_CLAIM-C0-20191201,9011058069,-30.88,-30.88,PAYOUT_EXCESS,16015.16,16046.04,30.88,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011157373-1-DEATH_CLAIM-C0-20251029,9011157373,-30.79,-30.79,PAYOUT_EXCESS,5000.0,5030.79,30.79,RESIDUAL_REMAINS,none,INFERRED
RC-9011253004-1-DEATH_CLAIM-C0-20231025,9011253004,-30.74,-30.74,PAYOUT_EXCESS,10087.09,10117.83,30.74,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011153547-1-DEATH_CLAIM-C0-20210119,9011153547,-30.47,-30.47,PAYOUT_EXCESS,6005.12,6035.59,30.47,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011047402-1-DEATH_CLAIM-C0-20240121,9011047402,-30.33,-30.33,PAYOUT_EXCESS,18275.87,18306.2,30.33,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011186460-1-DEATH_CLAIM-C0-20201224,9011186460,-30.31,-30.31,PAYOUT_EXCESS,5000.0,5030.31,30.31,RESIDUAL_REMAINS,none,INFERRED
RC-9011233776-1-DEATH_CLAIM-C0-20210121,9011233776,-30.27,-30.27,PAYOUT_EXCESS,10000.0,10030.27,30.27,RESIDUAL_REMAINS,none,INFERRED
RC-9010893908-1-DEATH_CLAIM-C0-20240321,9010893908,-30.17,-30.17,PAYOUT_EXCESS,11653.29,11683.46,30.17,RESIDUAL_REMAINS,none,INFERRED
RC-9010757551-1-DEATH_CLAIM-C0-20250918,9010757551,-29.98,-29.98,PAYOUT_EXCESS,11119.17,11149.15,29.98,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011136025-1-DEATH_CLAIM-C0-20211126,9011136025,-29.91,-29.91,PAYOUT_EXCESS,5000.0,5029.91,29.91,RESIDUAL_REMAINS,none,INFERRED
RC-9011163078-1-DEATH_CLAIM-C0-20220723,9011163078,-29.82,-29.82,PAYOUT_EXCESS,5000.0,5029.82,29.82,RESIDUAL_REMAINS,none,INFERRED
RC-9011201312-1-DEATH_CLAIM-C0-20190922,9011201312,-29.81,-29.81,PAYOUT_EXCESS,10000.0,10029.81,29.81,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011046104-1-DEATH_CLAIM-C0-20240220,9011046104,-29.36,-29.36,PAYOUT_EXCESS,25008.5,25037.86,29.36,RESIDUAL_REMAINS,none,INFERRED
RC-9011149903-1-DEATH_CLAIM-C0-20230418,9011149903,-29.31,-29.31,PAYOUT_EXCESS,5000.0,5029.31,29.31,RESIDUAL_REMAINS,none,INFERRED
RC-9011107863-1-DEATH_CLAIM-C0-20241212,9011107863,-29.06,-29.06,PAYOUT_EXCESS,5000.0,5029.06,29.06,RESIDUAL_REMAINS,none,INFERRED
RC-9010852865-1-DEATH_CLAIM-C0-20230531,9010852865,-28.93,-28.93,PAYOUT_EXCESS,18101.26,18130.19,28.93,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-901185D536-1-DEATH_CLAIM-C0-20241108,901185D536,-28.74,-28.74,PAYOUT_EXCESS,1015.04,1043.78,28.74,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011073231-1-DEATH_CLAIM-C0-20201130,9011073231,-28.59,-28.59,PAYOUT_EXCESS,12577.86,12606.45,28.59,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011204960-1-DEATH_CLAIM-C0-20210326,9011204960,-28.58,-28.58,PAYOUT_EXCESS,5000.0,5028.58,28.58,RESIDUAL_REMAINS,none,INFERRED
RC-9010913253-1-DEATH_CLAIM-C0-20180505,9010913253,-28.56,-28.56,PAYOUT_EXCESS,9377.88,9406.44,28.56,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011124666-1-DEATH_CLAIM-C0-20180517,9011124666,-28.55,-28.55,PAYOUT_EXCESS,3000.0,3028.55,28.55,RESIDUAL_REMAINS,none,INFERRED
RC-9011139272-1-DEATH_CLAIM-C0-20180325,9011139272,-28.17,-28.17,PAYOUT_EXCESS,3000.0,3028.17,28.17,RESIDUAL_REMAINS,none,INFERRED
RC-9011197062-1-DEATH_CLAIM-C0-20200218,9011197062,-27.91,-27.91,PAYOUT_EXCESS,5000.0,5027.91,27.91,RESIDUAL_REMAINS,none,INFERRED
RC-9011195144-1-DEATH_CLAIM-C0-20230519,9011195144,-27.89,-27.89,PAYOUT_EXCESS,5000.0,5027.89,27.89,RESIDUAL_REMAINS,none,INFERRED
RC-9011033416-1-DEATH_CLAIM-C0-20190205,9011033416,-27.82,-27.82,PAYOUT_EXCESS,12065.92,12093.74,27.82,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010803993-1-DEATH_CLAIM-C0-20240625,9010803993,-27.8,-27.8,PAYOUT_EXCESS,15828.77,15856.57,27.8,RESIDUAL_REMAINS,none,INFERRED
RC-9011197039-1-DEATH_CLAIM-C0-20180601,9011197039,-27.75,-27.75,PAYOUT_EXCESS,5000.0,5027.75,27.75,RESIDUAL_REMAINS,none,INFERRED
RC-9010736283-1-DEATH_CLAIM-C0-20190214,9010736283,-27.65,-27.65,PAYOUT_EXCESS,25000.0,25027.65,27.65,RESIDUAL_REMAINS,none,INFERRED
RC-9011195589-1-DEATH_CLAIM-C0-20180803,9011195589,-27.38,-27.38,PAYOUT_EXCESS,25000.0,25027.38,27.38,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010757817-1-DEATH_CLAIM-C0-20180318,9010757817,-27.35,-27.35,PAYOUT_EXCESS,10386.19,10413.54,27.35,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011150801-1-DEATH_CLAIM-C0-20221230,9011150801,-27.29,-27.29,PAYOUT_EXCESS,5000.0,5027.29,27.29,RESIDUAL_REMAINS,none,INFERRED
RC-9010892685-1-DEATH_CLAIM-C0-20230905,9010892685,-27.09,-27.09,PAYOUT_EXCESS,25092.75,25119.84,27.09,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010770571-1-DEATH_CLAIM-C0-20231009,9010770571,-26.91,-26.91,PAYOUT_EXCESS,25000.0,25026.91,26.91,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9015000544-1-DEATH_CLAIM-C0-20220908,9015000544,-26.84,-26.84,PAYOUT_EXCESS,5000.0,5026.84,26.84,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010783086-1-DEATH_CLAIM-C0-20240518,9010783086,-26.81,-26.81,PAYOUT_EXCESS,38682.22,38709.03,26.81,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011225416-1-DEATH_CLAIM-C0-20240216,9011225416,-26.72,-26.72,PAYOUT_EXCESS,5029.06,5055.78,26.72,INTEREST_EXPLAINS_GAP,interest,MODERATE_CONFIDENCE
RC-9011220581-1-DEATH_CLAIM-C0-20211208,9011220581,-26.33,-26.33,PAYOUT_EXCESS,5055.67,5082.0,26.33,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010805370-1-DEATH_CLAIM-C0-20230311,9010805370,-26.07,-26.07,PAYOUT_EXCESS,25000.0,25026.07,26.07,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011191890-1-DEATH_CLAIM-C0-20190817,9011191890,-25.65,-25.65,PAYOUT_EXCESS,8000.0,8025.65,25.65,RESIDUAL_REMAINS,none,INFERRED
RC-9011143473-1-DEATH_CLAIM-C0-20180304,9011143473,-25.64,-25.64,PAYOUT_EXCESS,5000.0,5025.64,25.64,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011196775-1-DEATH_CLAIM-C0-20221123,9011196775,-25.58,-25.58,PAYOUT_EXCESS,10093.03,10118.61,25.58,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9015000678-1-DEATH_CLAIM-C0-20180128,9015000678,-25.56,-25.56,PAYOUT_EXCESS,7536.26,7561.82,25.56,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011116525-1-DEATH_CLAIM-C0-20220320,9011116525,-25.56,-25.56,PAYOUT_EXCESS,5026.6,5052.16,25.56,INTEREST_EXPLAINS_GAP,interest,MODERATE_CONFIDENCE
RC-9011195093-1-DEATH_CLAIM-C0-20201202,9011195093,-25.5,-25.5,PAYOUT_EXCESS,5000.0,5025.5,25.5,RESIDUAL_REMAINS,none,INFERRED
RC-9011180732-1-DEATH_CLAIM-C0-20190215,9011180732,-25.49,-25.49,PAYOUT_EXCESS,5066.75,5092.24,25.49,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011201212-1-DEATH_CLAIM-C0-20190919,9011201212,-25.41,-25.41,PAYOUT_EXCESS,7500.0,7525.41,25.41,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011096868-1-DEATH_CLAIM-C0-20231115,9011096868,-25.36,-25.36,PAYOUT_EXCESS,5041.08,5066.44,25.36,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011161880-1-DEATH_CLAIM-C0-20210129,9011161880,-25.35,-25.35,PAYOUT_EXCESS,5000.0,5025.35,25.35,RESIDUAL_REMAINS,none,INFERRED
RC-9010811059-1-DEATH_CLAIM-C0-20191203,9010811059,-25.26,-25.26,PAYOUT_EXCESS,9074.6,9099.86,25.26,RESIDUAL_REMAINS,none,INFERRED
RC-9011109433-1-DEATH_CLAIM-C0-20230226,9011109433,-25.22,-25.22,PAYOUT_EXCESS,7500.0,7525.22,25.22,RESIDUAL_REMAINS,none,INFERRED
RC-9011269176-1-DEATH_CLAIM-C0-20230615,9011269176,-25.13,-25.13,PAYOUT_EXCESS,7110.77,7135.9,25.13,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011111930-1-DEATH_CLAIM-C0-20200504,9011111930,-24.96,-24.96,PAYOUT_EXCESS,5000.0,5024.96,24.96,RESIDUAL_REMAINS,none,INFERRED
RC-9011201656-1-DEATH_CLAIM-C0-20230723,9011201656,-24.95,-24.95,PAYOUT_EXCESS,10000.0,10024.95,24.95,RESIDUAL_REMAINS,none,INFERRED
RC-9011151486-1-DEATH_CLAIM-C0-20231204,9011151486,-24.81,-24.81,PAYOUT_EXCESS,5000.0,5024.81,24.81,RESIDUAL_REMAINS,none,INFERRED
RC-9011183532-1-DEATH_CLAIM-C0-20180702,9011183532,-24.81,-24.81,PAYOUT_EXCESS,5000.0,5024.81,24.81,RESIDUAL_REMAINS,none,INFERRED
RC-9011141812-1-DEATH_CLAIM-C0-20200330,9011141812,-24.6,-24.6,PAYOUT_EXCESS,5000.0,5024.6,24.6,RESIDUAL_REMAINS,none,INFERRED
RC-9011138666-1-DEATH_CLAIM-C0-20190124,9011138666,-24.54,-24.54,PAYOUT_EXCESS,5000.0,5024.54,24.54,RESIDUAL_REMAINS,none,INFERRED
RC-9010836057-1-DEATH_CLAIM-C0-20200121,9010836057,-24.38,-24.38,PAYOUT_EXCESS,15789.22,15813.6,24.38,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011131443-1-DEATH_CLAIM-C0-20241028,9011131443,-24.21,-24.21,PAYOUT_EXCESS,5000.0,5024.21,24.21,RESIDUAL_REMAINS,none,INFERRED
RC-9011194225-1-DEATH_CLAIM-C0-20211112,9011194225,-24.2,-24.2,PAYOUT_EXCESS,7400.0,7424.2,24.2,RESIDUAL_REMAINS,none,INFERRED
RC-9010814696-1-DEATH_CLAIM-C0-20180925,9010814696,-24.04,-24.04,PAYOUT_EXCESS,8110.89,8134.93,24.04,INTEREST_EXPLAINS_GAP,interest,MODERATE_CONFIDENCE
RC-9011176438-1-DEATH_CLAIM-C0-20190701,9011176438,-23.83,-23.83,PAYOUT_EXCESS,5000.0,5023.83,23.83,RESIDUAL_REMAINS,none,INFERRED
RC-9011107893-1-DEATH_CLAIM-C0-20200914,9011107893,-23.66,-23.66,PAYOUT_EXCESS,10000.0,10023.66,23.66,RESIDUAL_REMAINS,none,INFERRED
RC-9015000089-1-DEATH_CLAIM-C0-20240103,9015000089,-23.59,-23.59,PAYOUT_EXCESS,3000.0,3023.59,23.59,RESIDUAL_REMAINS,none,INFERRED
RC-9010858907-1-DEATH_CLAIM-C0-20180120,9010858907,-23.5,-23.5,PAYOUT_EXCESS,25000.0,25023.5,23.5,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010993014-1-DEATH_CLAIM-C0-20180204,9010993014,-23.45,-23.45,PAYOUT_EXCESS,10560.92,10584.37,23.45,RESIDUAL_REMAINS,none,INFERRED
RC-9011185552-1-DEATH_CLAIM-C0-20190304,9011185552,-23.16,-23.16,PAYOUT_EXCESS,5000.0,5023.16,23.16,RESIDUAL_REMAINS,none,INFERRED
RC-9010906254-1-DEATH_CLAIM-C0-20190404,9010906254,-22.97,-22.97,PAYOUT_EXCESS,25099.25,25122.22,22.97,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010825969-1-DEATH_CLAIM-C0-20220615,9010825969,-22.77,-22.77,PAYOUT_EXCESS,25023.6,25046.37,22.77,INTEREST_EXPLAINS_GAP,interest,MODERATE_CONFIDENCE
RC-9010940855-1-DEATH_CLAIM-C0-20181005,9010940855,-22.72,-22.72,PAYOUT_EXCESS,4140.0,4162.72,22.72,RESIDUAL_REMAINS,none,INFERRED
RC-9010872417-1-DEATH_CLAIM-C0-20220928,9010872417,-22.68,-22.68,PAYOUT_EXCESS,25533.9,25556.58,22.68,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011045847-1-DEATH_CLAIM-C0-20200731,9011045847,-22.66,-22.66,PAYOUT_EXCESS,11613.77,11636.43,22.66,RESIDUAL_REMAINS,none,INFERRED
RC-9010771352-1-DEATH_CLAIM-C0-20180802,9010771352,-22.65,-22.65,PAYOUT_EXCESS,12947.7,12970.35,22.65,RESIDUAL_REMAINS,none,INFERRED
RC-9011080170-1-DEATH_CLAIM-C0-20220328,9011080170,-22.6,-22.6,PAYOUT_EXCESS,5056.59,5079.19,22.6,RESIDUAL_REMAINS,none,INFERRED
RC-9010785298-1-DEATH_CLAIM-C0-20191027,9010785298,-22.52,-22.52,PAYOUT_EXCESS,7094.97,7117.49,22.52,RESIDUAL_REMAINS,none,INFERRED
RC-9011194070-1-DEATH_CLAIM-C0-20220224,9011194070,-22.34,-22.34,PAYOUT_EXCESS,5000.0,5022.34,22.34,RESIDUAL_REMAINS,none,INFERRED
RC-9011146520-1-DEATH_CLAIM-C0-20181107,9011146520,-22.34,-22.34,PAYOUT_EXCESS,5000.0,5022.34,22.34,RESIDUAL_REMAINS,none,INFERRED
RC-9011095851-1-DEATH_CLAIM-C0-20210703,9011095851,-22.29,-22.29,PAYOUT_EXCESS,5006.16,5028.45,22.29,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010916879-1-DEATH_CLAIM-C0-20190306,9010916879,-22.23,-22.23,PAYOUT_EXCESS,25020.26,25042.49,22.23,INTEREST_EXPLAINS_GAP,interest,MODERATE_CONFIDENCE
RC-9011158164-1-DEATH_CLAIM-C0-20181206,9011158164,-22.23,-22.23,PAYOUT_EXCESS,5000.0,5022.23,22.23,RESIDUAL_REMAINS,none,INFERRED
RC-9010860900-1-DEATH_CLAIM-C0-20190331,9010860900,-22.15,-22.15,PAYOUT_EXCESS,8543.38,8565.53,22.15,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011189420-1-DEATH_CLAIM-C0-20200103,9011189420,-22.03,-22.03,PAYOUT_EXCESS,5008.05,5030.08,22.03,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011148336-1-DEATH_CLAIM-C0-20180216,9011148336,-22.01,-22.01,PAYOUT_EXCESS,3000.0,3022.01,22.01,RESIDUAL_REMAINS,none,INFERRED
RC-9011175088-1-DEATH_CLAIM-C0-20210930,9011175088,-21.97,-21.97,PAYOUT_EXCESS,5000.0,5021.97,21.97,RESIDUAL_REMAINS,none,INFERRED
RC-9010819955-1-DEATH_CLAIM-C0-20230930,9010819955,-21.95,-21.95,PAYOUT_EXCESS,9041.54,9063.49,21.95,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9010749054-1-DEATH_CLAIM-C0-20190313,9010749054,-21.93,-21.93,PAYOUT_EXCESS,10152.78,10174.71,21.93,RESIDUAL_REMAINS,none,INFERRED
RC-9011233593-1-DEATH_CLAIM-C0-20190520,9011233593,-21.7,-21.7,PAYOUT_EXCESS,5000.0,5021.7,21.7,RESIDUAL_REMAINS,none,INFERRED
RC-9015000211-1-DEATH_CLAIM-C0-20190317,9015000211,-21.3,-21.3,PAYOUT_EXCESS,3000.0,3021.3,21.3,RESIDUAL_REMAINS,none,INFERRED
RC-9011136704-1-DEATH_CLAIM-C0-20180208,9011136704,-20.9,-20.9,PAYOUT_EXCESS,5000.0,5020.9,20.9,RESIDUAL_REMAINS,none,INFERRED
RC-9011182763-1-DEATH_CLAIM-C0-20191027,9011182763,-20.63,-20.63,PAYOUT_EXCESS,7000.0,7020.63,20.63,RESIDUAL_REMAINS,none,INFERRED
RC-9011189885-1-DEATH_CLAIM-C0-20230310,9011189885,-20.5,-20.5,PAYOUT_EXCESS,5005.68,5026.18,20.5,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010818799-1-DEATH_CLAIM-C0-20181206,9010818799,-20.35,-20.35,PAYOUT_EXCESS,10239.73,10260.08,20.35,RESIDUAL_REMAINS,none,INFERRED
RC-9011229565-1-DEATH_CLAIM-C0-20200927,9011229565,-20.28,-20.28,PAYOUT_EXCESS,15011.33,15031.61,20.28,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011138599-1-DEATH_CLAIM-C0-20190424,9011138599,-20.22,-20.22,PAYOUT_EXCESS,5012.79,5033.01,20.22,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010814559-1-DEATH_CLAIM-C0-20211003,9010814559,-20.09,-20.09,PAYOUT_EXCESS,12952.05,12972.14,20.09,RESIDUAL_REMAINS,none,INFERRED
RC-9010914301-1-DEATH_CLAIM-C0-20210830,9010914301,-19.98,-19.98,PAYOUT_EXCESS,25000.0,25019.98,19.98,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011122810-1-DEATH_CLAIM-C0-20250309,9011122810,-19.85,-19.85,PAYOUT_EXCESS,5018.01,5037.86,19.85,INTEREST_EXPLAINS_GAP,interest,MODERATE_CONFIDENCE
RC-9015000078-1-DEATH_CLAIM-C0-20200526,9015000078,-19.81,-19.81,PAYOUT_EXCESS,3000.0,3019.81,19.81,RESIDUAL_REMAINS,none,INFERRED
RC-9011189791-1-DEATH_CLAIM-C0-20221111,9011189791,-19.77,-19.77,PAYOUT_EXCESS,5017.71,5037.48,19.77,INTEREST_EXPLAINS_GAP,interest,MODERATE_CONFIDENCE
RC-9010827228-1-DEATH_CLAIM-C0-20180410,9010827228,-19.7,-19.7,PAYOUT_EXCESS,25232.74,25252.44,19.7,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011157087-1-DEATH_CLAIM-C0-20200608,9011157087,-19.66,-19.66,PAYOUT_EXCESS,5000.0,5019.66,19.66,RESIDUAL_REMAINS,none,INFERRED
RC-9011159178-1-DEATH_CLAIM-C0-20181217,9011159178,-19.61,-19.61,PAYOUT_EXCESS,5000.0,5019.61,19.61,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010859282-1-DEATH_CLAIM-C0-20240701,9010859282,-19.46,-19.46,PAYOUT_EXCESS,11166.05,11185.51,19.46,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011154271-1-DEATH_CLAIM-C0-20190812,9011154271,-19.44,-19.44,PAYOUT_EXCESS,5000.0,5019.44,19.44,RESIDUAL_REMAINS,none,INFERRED
RC-9010836250-1-DEATH_CLAIM-C0-20220320,9010836250,-19.33,-19.33,PAYOUT_EXCESS,14277.09,14296.42,19.33,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011178449-1-DEATH_CLAIM-C0-20200430,9011178449,-19.28,-19.28,PAYOUT_EXCESS,10000.0,10019.28,19.28,RESIDUAL_REMAINS,none,INFERRED
RC-9011204042-1-DEATH_CLAIM-C0-20210727,9011204042,-19.23,-19.23,PAYOUT_EXCESS,5016.58,5035.81,19.23,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011019552-1-DEATH_CLAIM-C0-20220416,9011019552,-19.13,-19.13,PAYOUT_EXCESS,13217.47,13236.6,19.13,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011108606-1-DEATH_CLAIM-C0-20210212,9011108606,-19.12,-19.12,PAYOUT_EXCESS,3000.0,3019.12,19.12,RESIDUAL_REMAINS,none,INFERRED
RC-9011186216-1-DEATH_CLAIM-C0-20220509,9011186216,-19.02,-19.02,PAYOUT_EXCESS,5000.0,5019.02,19.02,RESIDUAL_REMAINS,none,INFERRED
RC-9011200500-1-DEATH_CLAIM-C0-20210920,9011200500,-18.94,-18.94,PAYOUT_EXCESS,8000.0,8018.94,18.94,RESIDUAL_REMAINS,none,INFERRED
RC-9010806082-1-DEATH_CLAIM-C0-20220412,9010806082,-18.82,-18.82,PAYOUT_EXCESS,25000.0,25018.82,18.82,RESIDUAL_REMAINS,none,INFERRED
RC-9011101548-1-DEATH_CLAIM-C0-20191211,9011101548,-18.82,-18.82,PAYOUT_EXCESS,5000.0,5018.82,18.82,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011184993-1-DEATH_CLAIM-C0-20231225,9011184993,-18.72,-18.72,PAYOUT_EXCESS,5000.0,5018.72,18.72,RESIDUAL_REMAINS,none,INFERRED
RC-9011177441-1-DEATH_CLAIM-C0-20180910,9011177441,-18.69,-18.69,PAYOUT_EXCESS,5000.0,5018.69,18.69,RESIDUAL_REMAINS,none,INFERRED
RC-9010896915-1-DEATH_CLAIM-C0-20191022,9010896915,-18.65,-18.65,PAYOUT_EXCESS,9431.34,9449.99,18.65,RESIDUAL_REMAINS,none,INFERRED
RC-9011194111-1-DEATH_CLAIM-C0-20210130,9011194111,-18.55,-18.55,PAYOUT_EXCESS,7369.0,7387.55,18.55,RESIDUAL_REMAINS,none,INFERRED
RC-9011174600-1-DEATH_CLAIM-C0-20250716,9011174600,18.33,18.33,PAYOUT_SHORTFALL,25000.0,24981.67,18.33,CLEARING_ONLY_DISTORTION,none,INFERRED
RC-9011192253-1-DEATH_CLAIM-C0-20190314,9011192253,-18.27,-18.27,PAYOUT_EXCESS,5000.0,5018.27,18.27,RESIDUAL_REMAINS,none,INFERRED
RC-9011014739-1-DEATH_CLAIM-C0-20180318,9011014739,-18.21,-18.21,PAYOUT_EXCESS,25000.0,25018.21,18.21,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011259189-1-DEATH_CLAIM-C0-20230323,9011259189,-18.17,-18.17,PAYOUT_EXCESS,17118.83,17137.0,18.17,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011101266-1-DEATH_CLAIM-C0-20180214,9011101266,-18.16,-18.16,PAYOUT_EXCESS,4000.0,4018.16,18.16,RESIDUAL_REMAINS,none,INFERRED
RC-9011146916-1-DEATH_CLAIM-C0-20220316,9011146916,-17.96,-17.96,PAYOUT_EXCESS,5000.0,5017.96,17.96,RESIDUAL_REMAINS,none,INFERRED
RC-9011090363-1-DEATH_CLAIM-C0-20250831,9011090363,-17.95,-17.95,PAYOUT_EXCESS,6770.52,6788.47,17.95,RESIDUAL_REMAINS,none,INFERRED
RC-9011147930-1-DEATH_CLAIM-C0-20220708,9011147930,-17.89,-17.89,PAYOUT_EXCESS,5000.0,5017.89,17.89,RESIDUAL_REMAINS,none,INFERRED
RC-9011143825-1-DEATH_CLAIM-C0-20230208,9011143825,-17.87,-17.87,PAYOUT_EXCESS,5000.0,5017.87,17.87,RESIDUAL_REMAINS,none,INFERRED
RC-9011062607-1-DEATH_CLAIM-C0-20250701,9011062607,-17.78,-17.78,PAYOUT_EXCESS,25000.0,25017.78,17.78,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011192047-1-DEATH_CLAIM-C0-20210801,9011192047,17.62,17.62,PAYOUT_SHORTFALL,10074.6,10056.98,17.62,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011190411-1-DEATH_CLAIM-C0-20200910,9011190411,-17.46,-17.46,PAYOUT_EXCESS,5004.26,5021.72,17.46,RESIDUAL_REMAINS,none,MODERATE_CONFIDENCE
RC-9011183329-1-DEATH_CLAIM-C0-20220111,9011183329,-17.37,-17.37,PAYOUT_EXCESS,5000.0,5017.37,17.37,RESIDUAL_REMAINS,none,INFERRED
RC-9011157086-1-DEATH_CLAIM-C0-20260106,9011157086,-17.15,-17.15,PAYOUT_EXCESS,5000.0,5017.15,17.15,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011114139-1-DEATH_CLAIM-C0-20220413,9011114139,-17.15,-17.15,PAYOUT_EXCESS,10000.0,10017.15,17.15,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011187405-1-DEATH_CLAIM-C0-20180312,9011187405,-17.1,-17.1,PAYOUT_EXCESS,5000.0,5017.1,17.1,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011191042-1-DEATH_CLAIM-C0-20180625,9011191042,-17.06,-17.06,PAYOUT_EXCESS,10000.0,10017.06,17.06,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9011124987-1-DEATH_CLAIM-C0-20241118,9011124987,-16.97,-16.97,PAYOUT_EXCESS,5000.0,5016.97,16.97,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
RC-9010806651-1-DEATH_CLAIM-C0-20210501,9010806651,-16.89,-16.89,PAYOUT_EXCESS,25000.0,25016.89,16.89,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,none,INFERRED
