reconstructed_claim_id,policy_number,layer_name,layer_label,layer_codes,layer_total,event_count,codes_present,exclude_from_financial_rollup,decomposition_status
RC-9011271241-1-DEATH_CLAIM-C0-20211112,9011271241,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9011272315-1-DEATH_CLAIM-C0-20230323,9011272315,clearing,Clearing/Lifecycle Layer,0038,76.02,1,0038,Y,RESIDUAL_REMAINS
RC-9011272315-1-DEATH_CLAIM-C0-20230323,9011272315,funding,Funding Layer,0530|0519,25000.0,1,0530,N,RESIDUAL_REMAINS
RC-9011272315-1-DEATH_CLAIM-C0-20230323,9011272315,interest,Interest Layer,0630,175.09,1,0630,N,RESIDUAL_REMAINS
RC-9011272315-1-DEATH_CLAIM-C0-20230323,9011272315,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9011272315-1-DEATH_CLAIM-C0-20230323,9011272315,payout,Payout Layer,0094|0567|1900,25251.11,1,0094,N,RESIDUAL_REMAINS
RC-9011272315-1-DEATH_CLAIM-C0-20230323,9011272315,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9011272315-1-DEATH_CLAIM-C0-20230323,9011272315,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9011273480-1-DEATH_CLAIM-C0-20240516,9011273480,clearing,Clearing/Lifecycle Layer,0038,39.25,1,0038,Y,INTEREST_EXPLAINS_GAP
RC-9011273480-1-DEATH_CLAIM-C0-20240516,9011273480,funding,Funding Layer,0530|0519,15000.0,1,0530,N,INTEREST_EXPLAINS_GAP
RC-9011273480-1-DEATH_CLAIM-C0-20240516,9011273480,interest,Interest Layer,0630,39.74,1,0630,N,INTEREST_EXPLAINS_GAP
RC-9011273480-1-DEATH_CLAIM-C0-20240516,9011273480,offset,Offset Layer,0411|0412,0.0,0,,N,INTEREST_EXPLAINS_GAP
RC-9011273480-1-DEATH_CLAIM-C0-20240516,9011273480,payout,Payout Layer,0094|0567|1900,15078.99,1,0094,N,INTEREST_EXPLAINS_GAP
RC-9011273480-1-DEATH_CLAIM-C0-20240516,9011273480,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,INTEREST_EXPLAINS_GAP
RC-9011273480-1-DEATH_CLAIM-C0-20240516,9011273480,withholding,Withholding Layer,0810|0820,0.0,0,,N,INTEREST_EXPLAINS_GAP
RC-9011273881-1-DEATH_CLAIM-C0-20250202,9011273881,clearing,Clearing/Lifecycle Layer,0038,3575.44,2,0038,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273881-1-DEATH_CLAIM-C0-20250202,9011273881,funding,Funding Layer,0530|0519,15000.0,1,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273881-1-DEATH_CLAIM-C0-20250202,9011273881,interest,Interest Layer,0630,42.21,1,0630,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273881-1-DEATH_CLAIM-C0-20250202,9011273881,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273881-1-DEATH_CLAIM-C0-20250202,9011273881,payout,Payout Layer,0094|0567|1900,11505.55,2,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273881-1-DEATH_CLAIM-C0-20250202,9011273881,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273881-1-DEATH_CLAIM-C0-20250202,9011273881,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273882-1-DEATH_CLAIM-C0-20230413,9011273882,clearing,Clearing/Lifecycle Layer,0038,3497.84,2,0038,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273882-1-DEATH_CLAIM-C0-20230413,9011273882,funding,Funding Layer,0530|0519,15000.0,1,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273882-1-DEATH_CLAIM-C0-20230413,9011273882,interest,Interest Layer,0630,75.07,1,0630,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273882-1-DEATH_CLAIM-C0-20230413,9011273882,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273882-1-DEATH_CLAIM-C0-20230413,9011273882,payout,Payout Layer,0094|0567|1900,11580.89,2,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273882-1-DEATH_CLAIM-C0-20230413,9011273882,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011273882-1-DEATH_CLAIM-C0-20230413,9011273882,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9011282859-1-DEATH_CLAIM-C0-20210103,9011282859,clearing,Clearing/Lifecycle Layer,0038,143.24,1,0038,Y,RESIDUAL_REMAINS
RC-9011282859-1-DEATH_CLAIM-C0-20210103,9011282859,funding,Funding Layer,0530|0519,50000.0,1,0530,N,RESIDUAL_REMAINS
RC-9011282859-1-DEATH_CLAIM-C0-20210103,9011282859,interest,Interest Layer,0630,0.0,0,,N,RESIDUAL_REMAINS
RC-9011282859-1-DEATH_CLAIM-C0-20210103,9011282859,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9011282859-1-DEATH_CLAIM-C0-20210103,9011282859,payout,Payout Layer,0094|0567|1900,50143.24,1,0094,N,RESIDUAL_REMAINS
RC-9011282859-1-DEATH_CLAIM-C0-20210103,9011282859,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9011282859-1-DEATH_CLAIM-C0-20210103,9011282859,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9011283990-1-DEATH_CLAIM-C0-20241101,9011283990,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,FULLY_DECOMPOSED
RC-9011283990-1-DEATH_CLAIM-C0-20241101,9011283990,funding,Funding Layer,0530|0519,25001.0,1,0530,N,FULLY_DECOMPOSED
RC-9011283990-1-DEATH_CLAIM-C0-20241101,9011283990,interest,Interest Layer,0630,222.39,1,0630,N,FULLY_DECOMPOSED
RC-9011283990-1-DEATH_CLAIM-C0-20241101,9011283990,offset,Offset Layer,0411|0412,0.0,0,,N,FULLY_DECOMPOSED
RC-9011283990-1-DEATH_CLAIM-C0-20241101,9011283990,payout,Payout Layer,0094|0567|1900,25223.39,1,0094,N,FULLY_DECOMPOSED
RC-9011283990-1-DEATH_CLAIM-C0-20241101,9011283990,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,FULLY_DECOMPOSED
RC-9011283990-1-DEATH_CLAIM-C0-20241101,9011283990,withholding,Withholding Layer,0810|0820,0.0,0,,N,FULLY_DECOMPOSED
RC-901142D978-1-DEATH_CLAIM-C0-20241108,901142D978,clearing,Clearing/Lifecycle Layer,0038,47.0,1,0038,Y,INTEREST_EXPLAINS_GAP
RC-901142D978-1-DEATH_CLAIM-C0-20241108,901142D978,funding,Funding Layer,0530|0519,3000.0,1,0530,N,INTEREST_EXPLAINS_GAP
RC-901142D978-1-DEATH_CLAIM-C0-20241108,901142D978,interest,Interest Layer,0630,44.55,1,0630,N,INTEREST_EXPLAINS_GAP
RC-901142D978-1-DEATH_CLAIM-C0-20241108,901142D978,offset,Offset Layer,0411|0412,0.0,0,,N,INTEREST_EXPLAINS_GAP
RC-901142D978-1-DEATH_CLAIM-C0-20241108,901142D978,payout,Payout Layer,0094|0567|1900,3091.55,1,0094,N,INTEREST_EXPLAINS_GAP
RC-901142D978-1-DEATH_CLAIM-C0-20241108,901142D978,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,INTEREST_EXPLAINS_GAP
RC-901142D978-1-DEATH_CLAIM-C0-20241108,901142D978,withholding,Withholding Layer,0810|0820,0.0,0,,N,INTEREST_EXPLAINS_GAP
RC-901142D978-1-DEATH_CLAIM-C1-20251023,901142D978,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,RESIDUAL_REMAINS
RC-901142D978-1-DEATH_CLAIM-C1-20251023,901142D978,funding,Funding Layer,0530|0519,0.0,0,,N,RESIDUAL_REMAINS
RC-901142D978-1-DEATH_CLAIM-C1-20251023,901142D978,interest,Interest Layer,0630,0.0,0,,N,RESIDUAL_REMAINS
RC-901142D978-1-DEATH_CLAIM-C1-20251023,901142D978,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-901142D978-1-DEATH_CLAIM-C1-20251023,901142D978,payout,Payout Layer,0094|0567|1900,3091.55,1,0094,N,RESIDUAL_REMAINS
RC-901142D978-1-DEATH_CLAIM-C1-20251023,901142D978,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-901142D978-1-DEATH_CLAIM-C1-20251023,901142D978,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-901154D174-1-DEATH_CLAIM-C0-20200619,901154D174,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,FULLY_DECOMPOSED
RC-901154D174-1-DEATH_CLAIM-C0-20200619,901154D174,funding,Funding Layer,0530|0519,1500.0,1,0530,N,FULLY_DECOMPOSED
RC-901154D174-1-DEATH_CLAIM-C0-20200619,901154D174,interest,Interest Layer,0630,79.06,1,0630,N,FULLY_DECOMPOSED
RC-901154D174-1-DEATH_CLAIM-C0-20200619,901154D174,offset,Offset Layer,0411|0412,0.0,0,,N,FULLY_DECOMPOSED
RC-901154D174-1-DEATH_CLAIM-C0-20200619,901154D174,payout,Payout Layer,0094|0567|1900,1579.06,1,0094,N,FULLY_DECOMPOSED
RC-901154D174-1-DEATH_CLAIM-C0-20200619,901154D174,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,FULLY_DECOMPOSED
RC-901154D174-1-DEATH_CLAIM-C0-20200619,901154D174,withholding,Withholding Layer,0810|0820,0.0,0,,N,FULLY_DECOMPOSED
RC-901185D536-1-DEATH_CLAIM-C0-20241108,901185D536,clearing,Clearing/Lifecycle Layer,0038,28.74,4,0038,Y,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C0-20241108,901185D536,funding,Funding Layer,0530|0519,1000.0,1,0530,N,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C0-20241108,901185D536,interest,Interest Layer,0630,15.04,1,0630,N,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C0-20241108,901185D536,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C0-20241108,901185D536,payout,Payout Layer,0094|0567|1900,1043.78,1,0094,N,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C0-20241108,901185D536,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C0-20241108,901185D536,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C1-20251023,901185D536,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C1-20251023,901185D536,funding,Funding Layer,0530|0519,0.0,0,,N,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C1-20251023,901185D536,interest,Interest Layer,0630,0.0,0,,N,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C1-20251023,901185D536,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C1-20251023,901185D536,payout,Payout Layer,0094|0567|1900,1043.78,1,0094,N,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C1-20251023,901185D536,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-901185D536-1-DEATH_CLAIM-C1-20251023,901185D536,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9012FG8217-1-DEATH_CLAIM-C0-20210712,9012FG8217,clearing,Clearing/Lifecycle Layer,0038,109.12,2,0038,Y,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9012FG8217-1-DEATH_CLAIM-C0-20210712,9012FG8217,funding,Funding Layer,0530|0519,1057.0,1,0530,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9012FG8217-1-DEATH_CLAIM-C0-20210712,9012FG8217,interest,Interest Layer,0630,20.51,1,0630,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9012FG8217-1-DEATH_CLAIM-C0-20210712,9012FG8217,offset,Offset Layer,0411|0412,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9012FG8217-1-DEATH_CLAIM-C0-20210712,9012FG8217,payout,Payout Layer,0094|0567|1900,1186.63,4,0094,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9012FG8217-1-DEATH_CLAIM-C0-20210712,9012FG8217,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9012FG8217-1-DEATH_CLAIM-C0-20210712,9012FG8217,withholding,Withholding Layer,0810|0820,0.0,0,,N,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS
RC-9014048-1-DEATH_CLAIM-C0-20051003,9014048,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9014048-1-DEATH_CLAIM-C0-20051003,9014048,funding,Funding Layer,0530|0519,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014048-1-DEATH_CLAIM-C0-20051003,9014048,interest,Interest Layer,0630,344.05,1,0630,N,PARTIAL_DECOMPOSITION
RC-9014048-1-DEATH_CLAIM-C0-20051003,9014048,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014048-1-DEATH_CLAIM-C0-20051003,9014048,payout,Payout Layer,0094|0567|1900,845.96,1,0094,N,PARTIAL_DECOMPOSITION
RC-9014048-1-DEATH_CLAIM-C0-20051003,9014048,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014048-1-DEATH_CLAIM-C0-20051003,9014048,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014048-1-DEATH_CLAIM-C1-20201003,9014048,clearing,Clearing/Lifecycle Layer,0038,0.01,1,0038,Y,FULLY_DECOMPOSED
RC-9014048-1-DEATH_CLAIM-C1-20201003,9014048,funding,Funding Layer,0530|0519,0.01,1,0530,N,FULLY_DECOMPOSED
RC-9014048-1-DEATH_CLAIM-C1-20201003,9014048,interest,Interest Layer,0630,0.0,0,,N,FULLY_DECOMPOSED
RC-9014048-1-DEATH_CLAIM-C1-20201003,9014048,offset,Offset Layer,0411|0412,0.0,0,,N,FULLY_DECOMPOSED
RC-9014048-1-DEATH_CLAIM-C1-20201003,9014048,payout,Payout Layer,0094|0567|1900,0.0,0,,N,FULLY_DECOMPOSED
RC-9014048-1-DEATH_CLAIM-C1-20201003,9014048,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,FULLY_DECOMPOSED
RC-9014048-1-DEATH_CLAIM-C1-20201003,9014048,withholding,Withholding Layer,0810|0820,0.0,0,,N,FULLY_DECOMPOSED
RC-9014048-2-DEATH_CLAIM-C0-20051003,9014048,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9014048-2-DEATH_CLAIM-C0-20051003,9014048,funding,Funding Layer,0530|0519,501.91,1,0530,N,PARTIAL_DECOMPOSITION
RC-9014048-2-DEATH_CLAIM-C0-20051003,9014048,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014048-2-DEATH_CLAIM-C0-20051003,9014048,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014048-2-DEATH_CLAIM-C0-20051003,9014048,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014048-2-DEATH_CLAIM-C0-20051003,9014048,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014048-2-DEATH_CLAIM-C0-20051003,9014048,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014098A-1-DEATH_CLAIM-C0-20210907,9014098A,clearing,Clearing/Lifecycle Layer,0038,0.01,1,0038,Y,PARTIAL_DECOMPOSITION
RC-9014098A-1-DEATH_CLAIM-C0-20210907,9014098A,funding,Funding Layer,0530|0519,0.01,1,0530,N,PARTIAL_DECOMPOSITION
RC-9014098A-1-DEATH_CLAIM-C0-20210907,9014098A,interest,Interest Layer,0630,61.97,1,0630,N,PARTIAL_DECOMPOSITION
RC-9014098A-1-DEATH_CLAIM-C0-20210907,9014098A,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014098A-1-DEATH_CLAIM-C0-20210907,9014098A,payout,Payout Layer,0094|0567|1900,536.97,1,0094,N,PARTIAL_DECOMPOSITION
RC-9014098A-1-DEATH_CLAIM-C0-20210907,9014098A,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014098A-1-DEATH_CLAIM-C0-20210907,9014098A,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014098A-2-DEATH_CLAIM-C0-20210907,9014098A,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9014098A-2-DEATH_CLAIM-C0-20210907,9014098A,funding,Funding Layer,0530|0519,475.0,1,0530,N,PARTIAL_DECOMPOSITION
RC-9014098A-2-DEATH_CLAIM-C0-20210907,9014098A,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014098A-2-DEATH_CLAIM-C0-20210907,9014098A,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014098A-2-DEATH_CLAIM-C0-20210907,9014098A,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014098A-2-DEATH_CLAIM-C0-20210907,9014098A,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014098A-2-DEATH_CLAIM-C0-20210907,9014098A,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014100B-1-DEATH_CLAIM-C0-20181223,9014100B,clearing,Clearing/Lifecycle Layer,0038,0.01,1,0038,Y,PARTIAL_DECOMPOSITION
RC-9014100B-1-DEATH_CLAIM-C0-20181223,9014100B,funding,Funding Layer,0530|0519,0.01,1,0530,N,PARTIAL_DECOMPOSITION
RC-9014100B-1-DEATH_CLAIM-C0-20181223,9014100B,interest,Interest Layer,0630,2.07,1,0630,N,PARTIAL_DECOMPOSITION
RC-9014100B-1-DEATH_CLAIM-C0-20181223,9014100B,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014100B-1-DEATH_CLAIM-C0-20181223,9014100B,payout,Payout Layer,0094|0567|1900,501.37,1,0094,N,PARTIAL_DECOMPOSITION
RC-9014100B-1-DEATH_CLAIM-C0-20181223,9014100B,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014100B-1-DEATH_CLAIM-C0-20181223,9014100B,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014100B-2-DEATH_CLAIM-C0-20181223,9014100B,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9014100B-2-DEATH_CLAIM-C0-20181223,9014100B,funding,Funding Layer,0530|0519,499.3,1,0530,N,PARTIAL_DECOMPOSITION
RC-9014100B-2-DEATH_CLAIM-C0-20181223,9014100B,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014100B-2-DEATH_CLAIM-C0-20181223,9014100B,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014100B-2-DEATH_CLAIM-C0-20181223,9014100B,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014100B-2-DEATH_CLAIM-C0-20181223,9014100B,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014100B-2-DEATH_CLAIM-C0-20181223,9014100B,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014130-1-DEATH_CLAIM-C0-20180825,9014130,clearing,Clearing/Lifecycle Layer,0038,0.01,1,0038,Y,PARTIAL_DECOMPOSITION
RC-9014130-1-DEATH_CLAIM-C0-20180825,9014130,funding,Funding Layer,0530|0519,0.01,1,0530,N,PARTIAL_DECOMPOSITION
RC-9014130-1-DEATH_CLAIM-C0-20180825,9014130,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014130-1-DEATH_CLAIM-C0-20180825,9014130,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014130-1-DEATH_CLAIM-C0-20180825,9014130,payout,Payout Layer,0094|0567|1900,502.0,1,0094,N,PARTIAL_DECOMPOSITION
RC-9014130-1-DEATH_CLAIM-C0-20180825,9014130,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014130-1-DEATH_CLAIM-C0-20180825,9014130,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014130-2-DEATH_CLAIM-C0-20180825,9014130,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,PARTIAL_DECOMPOSITION
RC-9014130-2-DEATH_CLAIM-C0-20180825,9014130,funding,Funding Layer,0530|0519,502.0,1,0530,N,PARTIAL_DECOMPOSITION
RC-9014130-2-DEATH_CLAIM-C0-20180825,9014130,interest,Interest Layer,0630,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014130-2-DEATH_CLAIM-C0-20180825,9014130,offset,Offset Layer,0411|0412,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014130-2-DEATH_CLAIM-C0-20180825,9014130,payout,Payout Layer,0094|0567|1900,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014130-2-DEATH_CLAIM-C0-20180825,9014130,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9014130-2-DEATH_CLAIM-C0-20180825,9014130,withholding,Withholding Layer,0810|0820,0.0,0,,N,PARTIAL_DECOMPOSITION
RC-9015000078-1-DEATH_CLAIM-C0-20200526,9015000078,clearing,Clearing/Lifecycle Layer,0038,19.81,1,0038,Y,RESIDUAL_REMAINS
RC-9015000078-1-DEATH_CLAIM-C0-20200526,9015000078,funding,Funding Layer,0530|0519,3000.0,1,0530,N,RESIDUAL_REMAINS
RC-9015000078-1-DEATH_CLAIM-C0-20200526,9015000078,interest,Interest Layer,0630,0.0,0,,N,RESIDUAL_REMAINS
RC-9015000078-1-DEATH_CLAIM-C0-20200526,9015000078,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9015000078-1-DEATH_CLAIM-C0-20200526,9015000078,payout,Payout Layer,0094|0567|1900,3019.81,1,0094,N,RESIDUAL_REMAINS
RC-9015000078-1-DEATH_CLAIM-C0-20200526,9015000078,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9015000078-1-DEATH_CLAIM-C0-20200526,9015000078,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9015000089-1-DEATH_CLAIM-C0-20240103,9015000089,clearing,Clearing/Lifecycle Layer,0038,23.59,2,0038,Y,RESIDUAL_REMAINS
RC-9015000089-1-DEATH_CLAIM-C0-20240103,9015000089,funding,Funding Layer,0530|0519,3000.0,1,0530,N,RESIDUAL_REMAINS
RC-9015000089-1-DEATH_CLAIM-C0-20240103,9015000089,interest,Interest Layer,0630,0.0,0,,N,RESIDUAL_REMAINS
RC-9015000089-1-DEATH_CLAIM-C0-20240103,9015000089,offset,Offset Layer,0411|0412,0.0,0,,N,RESIDUAL_REMAINS
RC-9015000089-1-DEATH_CLAIM-C0-20240103,9015000089,payout,Payout Layer,0094|0567|1900,3023.59,1,0094,N,RESIDUAL_REMAINS
RC-9015000089-1-DEATH_CLAIM-C0-20240103,9015000089,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,RESIDUAL_REMAINS
RC-9015000089-1-DEATH_CLAIM-C0-20240103,9015000089,withholding,Withholding Layer,0810|0820,0.0,0,,N,RESIDUAL_REMAINS
RC-9015000103-1-DEATH_CLAIM-C0-20200418,9015000103,clearing,Clearing/Lifecycle Layer,0038,0.0,0,,Y,FULLY_DECOMPOSED
RC-9015000103-1-DEATH_CLAIM-C0-20200418,9015000103,funding,Funding Layer,0530|0519,5000.0,1,0530,N,FULLY_DECOMPOSED
RC-9015000103-1-DEATH_CLAIM-C0-20200418,9015000103,interest,Interest Layer,0630,0.0,0,,N,FULLY_DECOMPOSED
RC-9015000103-1-DEATH_CLAIM-C0-20200418,9015000103,offset,Offset Layer,0411|0412,0.0,0,,N,FULLY_DECOMPOSED
RC-9015000103-1-DEATH_CLAIM-C0-20200418,9015000103,payout,Payout Layer,0094|0567|1900,5000.0,1,0094,N,FULLY_DECOMPOSED
RC-9015000103-1-DEATH_CLAIM-C0-20200418,9015000103,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,FULLY_DECOMPOSED
RC-9015000103-1-DEATH_CLAIM-C0-20200418,9015000103,withholding,Withholding Layer,0810|0820,0.0,0,,N,FULLY_DECOMPOSED
RC-9015000171-1-DEATH_CLAIM-C0-20210810,9015000171,clearing,Clearing/Lifecycle Layer,0038,1609.29,3,0038,Y,CLEARING_ONLY_DISTORTION
RC-9015000171-1-DEATH_CLAIM-C0-20210810,9015000171,funding,Funding Layer,0530|0519,5000.0,1,0530,N,CLEARING_ONLY_DISTORTION
RC-9015000171-1-DEATH_CLAIM-C0-20210810,9015000171,interest,Interest Layer,0630,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9015000171-1-DEATH_CLAIM-C0-20210810,9015000171,offset,Offset Layer,0411|0412,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9015000171-1-DEATH_CLAIM-C0-20210810,9015000171,payout,Payout Layer,0094|0567|1900,3450.89,1,0094,N,CLEARING_ONLY_DISTORTION
RC-9015000171-1-DEATH_CLAIM-C0-20210810,9015000171,surrender_charge,Surrender Charge Layer,1020,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9015000171-1-DEATH_CLAIM-C0-20210810,9015000171,withholding,Withholding Layer,0810|0820,0.0,0,,N,CLEARING_ONLY_DISTORTION
RC-9015000181-1-DEATH_CLAIM-C0-20191005,9015000181,clearing,Clearing/Lifecycle Layer,0038,856.85,3,0038,Y,CLEARING_ONLY_DISTORTION
RC-9015000181-1-DEATH_CLAIM-C0-20191005,9015000181,funding,Funding Layer,0530|0519,5000.0,1,0530,N,CLEARING_ONLY_DISTORTION
