reconstructed_claim_id,claim_family,revised_net_payment,revised_balancing_difference,revised_balancing_status,applied_balancing_profile,lifecycle_only_amount_excluded,excluded_transaction_codes,optional_components_missing,balancing_confidence,balancing_notes
RC-9011050653-3-SURRENDER_CLAIM-C1-20190115,SURRENDER_CLAIM,842.0,842.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011050653-3-SURRENDER_CLAIM-C2-20200115,SURRENDER_CLAIM,842.0,842.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011050653-3-SURRENDER_CLAIM-C3-20210115,SURRENDER_CLAIM,842.0,842.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011050653-3-SURRENDER_CLAIM-C4-20220115,SURRENDER_CLAIM,842.0,842.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011050653-3-SURRENDER_CLAIM-C5-20230115,SURRENDER_CLAIM,842.0,842.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011050653-3-SURRENDER_CLAIM-C6-20240115,SURRENDER_CLAIM,842.0,842.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011050653-3-SURRENDER_CLAIM-C7-20250115,SURRENDER_CLAIM,842.0,842.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011050653-3-SURRENDER_CLAIM-C8-20260115,SURRENDER_CLAIM,842.0,842.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011050686-1-DEATH_CLAIM-C0-20221228,DEATH_CLAIM,6999.43,-4.71,MINOR_VARIANCE,DEATH_CLAIM,4.71,0038,0810|0820|0411|0412|1020|0630,MEDIUM,Excluded lifecycle-only amount 4.71; Optional components absent (not forced)
RC-9011050803-1-SURRENDER_CLAIM-C0-20180110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050803-1-SURRENDER_CLAIM-C1-20190110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050803-1-SURRENDER_CLAIM-C2-20200110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050803-1-SURRENDER_CLAIM-C3-20210110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050803-1-SURRENDER_CLAIM-C4-20220110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050803-1-SURRENDER_CLAIM-C5-20230110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050803-1-SURRENDER_CLAIM-C6-20240110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050803-1-SURRENDER_CLAIM-C7-20250110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050803-1-SURRENDER_CLAIM-C8-20260110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050804-1-SURRENDER_CLAIM-C0-20180110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050804-1-SURRENDER_CLAIM-C1-20190110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050804-1-SURRENDER_CLAIM-C2-20200110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050804-1-SURRENDER_CLAIM-C3-20210110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050804-1-SURRENDER_CLAIM-C4-20220110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050804-1-SURRENDER_CLAIM-C5-20230110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050804-1-SURRENDER_CLAIM-C6-20240110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050804-1-SURRENDER_CLAIM-C7-20250110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011050804-1-SURRENDER_CLAIM-C8-20260110,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011051108-2-SURRENDER_CLAIM-C0-20180116,SURRENDER_CLAIM,12246.38,12246.38,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011051323-1-DEATH_CLAIM-C0-20191212,DEATH_CLAIM,52468.7,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020,HIGH,Optional components absent (not forced)
RC-9011051323-2-SURRENDER_CLAIM-C0-20180228,SURRENDER_CLAIM,568.18,568.18,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011051323-2-SURRENDER_CLAIM-C1-20190228,SURRENDER_CLAIM,568.18,568.18,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011051323-2-SURRENDER_CLAIM-C2-20200228,SURRENDER_CLAIM,1704.54,1704.54,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011051851-1-SURRENDER_CLAIM-C0-20180202,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011051851-1-SURRENDER_CLAIM-C1-20180808,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011051851-1-SURRENDER_CLAIM-C2-20190204,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011051851-1-SURRENDER_CLAIM-C3-20190730,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011051851-1-SURRENDER_CLAIM-C4-20200128,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011051851-1-SURRENDER_CLAIM-C5-20200728,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011051851-1-SURRENDER_CLAIM-C6-20201130,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011051851-2-SURRENDER_CLAIM-C0-20201130,SURRENDER_CLAIM,16691.26,16691.26,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011052581-1-SURRENDER_CLAIM-C0-20180207,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011052581-1-SURRENDER_CLAIM-C1-20190204,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011052581-1-SURRENDER_CLAIM-C2-20200205,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011052581-1-SURRENDER_CLAIM-C3-20210201,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011052581-1-SURRENDER_CLAIM-C4-20220207,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011052581-1-SURRENDER_CLAIM-C5-20230208,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011052581-2-SURRENDER_CLAIM-C0-20230314,SURRENDER_CLAIM,11805.6,11805.6,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011053076-1-DISBURSEMENT_CLAIM-C0-20241205,DISBURSEMENT_CLAIM,8704.83,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9011053076-2-SURRENDER_CLAIM-C0-20180225,SURRENDER_CLAIM,232.0,232.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011053076-2-SURRENDER_CLAIM-C1-20190225,SURRENDER_CLAIM,232.0,232.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011053076-2-SURRENDER_CLAIM-C2-20200225,SURRENDER_CLAIM,232.0,232.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011053076-2-SURRENDER_CLAIM-C3-20210225,SURRENDER_CLAIM,232.0,232.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011053076-2-SURRENDER_CLAIM-C4-20220225,SURRENDER_CLAIM,232.0,232.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011053076-2-SURRENDER_CLAIM-C5-20230225,SURRENDER_CLAIM,232.0,232.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011053076-2-SURRENDER_CLAIM-C6-20240225,SURRENDER_CLAIM,232.0,232.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011053076-2-SURRENDER_CLAIM-C7-20241018,SURRENDER_CLAIM,8704.83,8704.83,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011053214-1-DEATH_CLAIM-C0-20190214,DEATH_CLAIM,8610.59,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020,HIGH,Optional components absent (not forced)
RC-9011053214-1-DISBURSEMENT_CLAIM-C0-20180724,DISBURSEMENT_CLAIM,81.97,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9011053214-2-SURRENDER_CLAIM-C0-20180223,SURRENDER_CLAIM,303.6,303.6,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011053428-1-DEATH_CLAIM-C0-20180726,DEATH_CLAIM,25000.0,-20105.03,UNBALANCED,DEATH_CLAIM,23766.15,0038,0810|0820|0411|0412|1020|0630,LOW,Excluded lifecycle-only amount 23766.15; Optional components absent (not forced)
RC-9011053428-1-DISBURSEMENT_CLAIM-C0-20180807,DISBURSEMENT_CLAIM,21930.17,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9011053428-1-SURRENDER_CLAIM-C0-20180108,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011053882-2-SURRENDER_CLAIM-C0-20260415,SURRENDER_CLAIM,1136.36,1136.36,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011054324-2-SURRENDER_CLAIM-C0-20230522,SURRENDER_CLAIM,24996.47,24996.47,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011054606-1-DISBURSEMENT_CLAIM-C0-20180419,DISBURSEMENT_CLAIM,58.59,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9011054606-2-SURRENDER_CLAIM-C0-20180324,SURRENDER_CLAIM,217.0,217.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011054606-2-SURRENDER_CLAIM-C1-20190324,SURRENDER_CLAIM,217.0,217.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011054606-2-SURRENDER_CLAIM-C2-20200324,SURRENDER_CLAIM,217.0,217.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011054606-2-SURRENDER_CLAIM-C3-20210324,SURRENDER_CLAIM,217.0,217.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011054606-2-SURRENDER_CLAIM-C4-20220324,SURRENDER_CLAIM,217.0,217.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011054606-2-SURRENDER_CLAIM-C5-20230324,SURRENDER_CLAIM,217.0,217.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011054606-2-SURRENDER_CLAIM-C6-20240324,SURRENDER_CLAIM,217.0,217.0,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011054606-2-SURRENDER_CLAIM-C7-20250324,SURRENDER_CLAIM,8049.52,8049.52,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011054986-1-DEATH_CLAIM-C0-20210502,DEATH_CLAIM,100292.86,-88.05,MINOR_VARIANCE,DEATH_CLAIM,88.05,0038,0810|0820|0411|0412|1020,MEDIUM,Excluded lifecycle-only amount 88.05; Optional components absent (not forced)
RC-9011056407-1-DEATH_CLAIM-C0-20200903,DEATH_CLAIM,100000.0,-257.55,UNBALANCED,DEATH_CLAIM,257.55,0038,0810|0820|0411|0412|1020|0630,LOW,Excluded lifecycle-only amount 257.55; Optional components absent (not forced)
RC-9011056915-2-SURRENDER_CLAIM-C0-20220526,SURRENDER_CLAIM,4017.95,4017.95,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011057485-1-DISBURSEMENT_CLAIM-C0-20190826,DISBURSEMENT_CLAIM,111.7,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9011057485-1-DISBURSEMENT_CLAIM-C1-20200604,DISBURSEMENT_CLAIM,13142.73,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9011057485-2-SURRENDER_CLAIM-C0-20190601,SURRENDER_CLAIM,413.7,413.7,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011057611-1-DEATH_CLAIM-C0-20240718,DEATH_CLAIM,6006.25,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020,HIGH,Optional components absent (not forced)
RC-9011057611-2-SURRENDER_CLAIM-C0-20180513,SURRENDER_CLAIM,416.26,416.26,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011057611-2-SURRENDER_CLAIM-C1-20190513,SURRENDER_CLAIM,416.26,416.26,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011057611-2-SURRENDER_CLAIM-C2-20200513,SURRENDER_CLAIM,416.26,416.26,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011057611-2-SURRENDER_CLAIM-C3-20210513,SURRENDER_CLAIM,416.26,416.26,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011057611-2-SURRENDER_CLAIM-C4-20220513,SURRENDER_CLAIM,416.26,416.26,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011057611-2-SURRENDER_CLAIM-C5-20230513,SURRENDER_CLAIM,416.26,416.26,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011057611-2-SURRENDER_CLAIM-C6-20240513,SURRENDER_CLAIM,416.26,416.26,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011057654-1-DEATH_CLAIM-C0-20260402,DEATH_CLAIM,25000.0,-14.55,MINOR_VARIANCE,DEATH_CLAIM,14.55,0038,0810|0820|0411|0412|1020|0630,MEDIUM,Excluded lifecycle-only amount 14.55; Optional components absent (not forced)
RC-9011057904-1-DISBURSEMENT_CLAIM-C0-20231016,DISBURSEMENT_CLAIM,33.16,0.0,BALANCED,DISBURSEMENT_CLAIM,0.0,,0810|0820,HIGH,Payment-event-only profile applied
RC-9011057904-1-SURRENDER_CLAIM-C0-20180524,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011057904-1-SURRENDER_CLAIM-C1-20190524,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011057904-1-SURRENDER_CLAIM-C2-20200524,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011057904-1-SURRENDER_CLAIM-C3-20210524,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011057904-1-SURRENDER_CLAIM-C4-20220524,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011057904-1-SURRENDER_CLAIM-C5-20230524,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011057904-1-SURRENDER_CLAIM-C6-20231024,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011057904-2-SURRENDER_CLAIM-C0-20231024,SURRENDER_CLAIM,7845.83,7845.83,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900,LOW,Optional components absent (not forced)
RC-9011058069-1-DEATH_CLAIM-C0-20191201,DEATH_CLAIM,16015.16,-30.88,MINOR_VARIANCE,DEATH_CLAIM,30.88,0038,0810|0820|0411|0412|1020,MEDIUM,Excluded lifecycle-only amount 30.88; Optional components absent (not forced)
RC-9011058905-1-DEATH_CLAIM-C0-20220210,DEATH_CLAIM,25000.0,-7.55,MINOR_VARIANCE,DEATH_CLAIM,7.55,0038,0810|0820|0411|0412|1020|0630,MEDIUM,Excluded lifecycle-only amount 7.55; Optional components absent (not forced)
RC-9011059202-2-SURRENDER_CLAIM-C0-20190903,SURRENDER_CLAIM,2845.58,2845.58,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900,LOW,Optional components absent (not forced)
RC-9011059421-1-SURRENDER_CLAIM-C0-20180717,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011059421-1-SURRENDER_CLAIM-C1-20190717,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011059421-1-SURRENDER_CLAIM-C2-20200717,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011059421-1-SURRENDER_CLAIM-C3-20210717,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011059421-1-SURRENDER_CLAIM-C4-20220717,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011059421-1-SURRENDER_CLAIM-C5-20220917,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011059421-2-SURRENDER_CLAIM-C0-20220917,SURRENDER_CLAIM,11074.02,11074.02,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011059456-1-DEATH_CLAIM-C0-20180626,DEATH_CLAIM,11421.56,0.0,BALANCED,DEATH_CLAIM,0.0,,0810|0820|0411|0412|1020|0630,HIGH,Optional components absent (not forced)
RC-9011060621-2-SURRENDER_CLAIM-C0-20180819,SURRENDER_CLAIM,115.75,115.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011060621-2-SURRENDER_CLAIM-C1-20190819,SURRENDER_CLAIM,115.75,115.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011060621-2-SURRENDER_CLAIM-C2-20200819,SURRENDER_CLAIM,115.75,115.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011060621-2-SURRENDER_CLAIM-C3-20210819,SURRENDER_CLAIM,115.75,115.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011060621-2-SURRENDER_CLAIM-C4-20220819,SURRENDER_CLAIM,115.75,115.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011060621-2-SURRENDER_CLAIM-C5-20230819,SURRENDER_CLAIM,115.75,115.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011060621-2-SURRENDER_CLAIM-C6-20240819,SURRENDER_CLAIM,115.75,115.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011060621-2-SURRENDER_CLAIM-C7-20250819,SURRENDER_CLAIM,115.75,115.75,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
RC-9011060710-1-SURRENDER_CLAIM-C0-20180714,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011060710-1-SURRENDER_CLAIM-C1-20190714,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011060710-1-SURRENDER_CLAIM-C2-20200714,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011060710-1-SURRENDER_CLAIM-C3-20210714,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011060710-1-SURRENDER_CLAIM-C4-20220714,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011060710-1-SURRENDER_CLAIM-C5-20230714,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011060710-1-SURRENDER_CLAIM-C6-20231003,SURRENDER_CLAIM,0.0,0.0,BALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,HIGH,Optional components absent (not forced)
RC-9011061046-2-SURRENDER_CLAIM-C0-20180715,SURRENDER_CLAIM,221.5,221.5,UNBALANCED,SURRENDER_CLAIM,0.0,,0810|0820|0090|0567|1900|1020,LOW,Optional components absent (not forced)
