COVERAGE_ID,TYPE_CODE,SEX,BAND,UWCLS,RECORD_SEQ,SEQ   ,VALUE_INFO      ,VALUE_FLOAT             ,AAGE_KEY0                                   
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    45,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303435
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    46,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303436
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    47,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303437
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    48,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303438
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    49,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303439
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    50,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303530
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    51,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303531
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    52,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303532
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    53,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303533
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    54,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303534
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    55,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303535
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    56,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303536
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    57,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303537
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    58,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303538
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    59,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303539
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    60,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303630
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    61,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303631
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    62,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303632
980 PUA    ,PU       ,M  ,1   ,0    ,         1,    63,    1000.0000000,                     0.0,0x3938302050554120202050554D3130303130303633
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    71,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303731
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    72,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303732
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    73,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303733
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    74,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303734
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    75,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303735
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    76,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303736
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    77,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303737
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    78,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303738
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    79,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303739
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    80,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303830
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    81,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303831
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    82,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303832
8043 CTR   ,PR       ,M  ,1   ,S    ,         1,    83,      20.0000000,                     0.0,0x3830343320435452202050524D3153303130303833
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    54,      20.2100000,                     0.0,0x4C3130205052453937205052463553303130303534
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    55,      21.2100000,                     0.0,0x4C3130205052453937205052463553303130303535
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    56,      22.2800000,                     0.0,0x4C3130205052453937205052463553303130303536
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    57,      23.1800000,                     0.0,0x4C3130205052453937205052463553303130303537
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    58,      24.1400000,                     0.0,0x4C3130205052453937205052463553303130303538
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    59,      25.1500000,                     0.0,0x4C3130205052453937205052463553303130303539
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    60,      26.2300000,                     0.0,0x4C3130205052453937205052463553303130303630
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    61,      27.3700000,                     0.0,0x4C3130205052453937205052463553303130303631
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    62,      28.6000000,                     0.0,0x4C3130205052453937205052463553303130303632
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    63,      29.9700000,                     0.0,0x4C3130205052453937205052463553303130303633
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    64,      31.5000000,                     0.0,0x4C3130205052453937205052463553303130303634
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    65,      33.2700000,                     0.0,0x4C3130205052453937205052463553303130303635
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    66,      35.3400000,                     0.0,0x4C3130205052453937205052463553303130303636
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    67,      37.1600000,                     0.0,0x4C3130205052453937205052463553303130303637
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    68,      38.7100000,                     0.0,0x4C3130205052453937205052463553303130303638
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    69,      40.1800000,                     0.0,0x4C3130205052453937205052463553303130303639
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    70,      41.7400000,                     0.0,0x4C3130205052453937205052463553303130303730
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    71,      43.5400000,                     0.0,0x4C3130205052453937205052463553303130303731
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    72,      45.7700000,                     0.0,0x4C3130205052453937205052463553303130303732
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    73,      48.5900000,                     0.0,0x4C3130205052453937205052463553303130303733
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    74,      52.1800000,                     0.0,0x4C3130205052453937205052463553303130303734
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    75,      56.7000000,                     0.0,0x4C3130205052453937205052463553303130303735
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    76,      62.3200000,                     0.0,0x4C3130205052453937205052463553303130303736
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    77,      71.3500000,                     0.0,0x4C3130205052453937205052463553303130303737
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    78,      80.3800000,                     0.0,0x4C3130205052453937205052463553303130303738
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    79,      89.4100000,                     0.0,0x4C3130205052453937205052463553303130303739
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    80,      98.4400000,                     0.0,0x4C3130205052453937205052463553303130303830
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    81,     107.4600000,                     0.0,0x4C3130205052453937205052463553303130303831
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    82,     118.3300000,                     0.0,0x4C3130205052453937205052463553303130303832
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    83,     129.2100000,                     0.0,0x4C3130205052453937205052463553303130303833
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    84,     140.0800000,                     0.0,0x4C3130205052453937205052463553303130303834
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    85,     149.6500000,                     0.0,0x4C3130205052453937205052463553303130303835
L10 PRE97  ,PR       ,F  ,5   ,S    ,         1,    86,     159.9900000,                     0.0,0x4C3130205052453937205052463553303130303836
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,     1,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303031
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,     2,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303032
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,     3,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303033
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,     4,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303034
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,     5,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303035
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,     6,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303036
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,     7,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303037
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,     8,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303038
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,     9,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303039
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    10,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303130
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    11,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303131
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    12,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303132
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    13,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303133
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    14,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303134
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    15,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303135
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    16,       5.4200000,                     0.0,0x4C31302050524539372050524D3142303130303136
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    17,       5.7800000,                     0.0,0x4C31302050524539372050524D3142303130303137
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    18,       6.1400000,                     0.0,0x4C31302050524539372050524D3142303130303138
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    19,       6.5000000,                     0.0,0x4C31302050524539372050524D3142303130303139
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    20,       6.8600000,                     0.0,0x4C31302050524539372050524D3142303130303230
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    21,       7.2200000,                     0.0,0x4C31302050524539372050524D3142303130303231
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    22,       7.5800000,                     0.0,0x4C31302050524539372050524D3142303130303232
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    23,       7.9400000,                     0.0,0x4C31302050524539372050524D3142303130303233
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    24,       8.3000000,                     0.0,0x4C31302050524539372050524D3142303130303234
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    25,       8.6600000,                     0.0,0x4C31302050524539372050524D3142303130303235
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    26,       9.0200000,                     0.0,0x4C31302050524539372050524D3142303130303236
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    27,       9.4000000,                     0.0,0x4C31302050524539372050524D3142303130303237
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    28,       9.7600000,                     0.0,0x4C31302050524539372050524D3142303130303238
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    29,      10.1100000,                     0.0,0x4C31302050524539372050524D3142303130303239
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    30,      10.4700000,                     0.0,0x4C31302050524539372050524D3142303130303330
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    31,      10.8400000,                     0.0,0x4C31302050524539372050524D3142303130303331
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    32,      11.2300000,                     0.0,0x4C31302050524539372050524D3142303130303332
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    33,      11.6500000,                     0.0,0x4C31302050524539372050524D3142303130303333
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    34,      12.1000000,                     0.0,0x4C31302050524539372050524D3142303130303334
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    35,      12.5900000,                     0.0,0x4C31302050524539372050524D3142303130303335
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    36,      13.1400000,                     0.0,0x4C31302050524539372050524D3142303130303336
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    37,      13.6500000,                     0.0,0x4C31302050524539372050524D3142303130303337
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    38,      14.2100000,                     0.0,0x4C31302050524539372050524D3142303130303338
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    39,      14.8100000,                     0.0,0x4C31302050524539372050524D3142303130303339
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    40,      15.4700000,                     0.0,0x4C31302050524539372050524D3142303130303430
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    41,      16.1800000,                     0.0,0x4C31302050524539372050524D3142303130303431
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    42,      16.9500000,                     0.0,0x4C31302050524539372050524D3142303130303432
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    43,      17.7700000,                     0.0,0x4C31302050524539372050524D3142303130303433
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    44,      18.6500000,                     0.0,0x4C31302050524539372050524D3142303130303434
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    45,      19.5700000,                     0.0,0x4C31302050524539372050524D3142303130303435
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    46,      20.5500000,                     0.0,0x4C31302050524539372050524D3142303130303436
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    47,      21.7900000,                     0.0,0x4C31302050524539372050524D3142303130303437
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    48,      23.0700000,                     0.0,0x4C31302050524539372050524D3142303130303438
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    49,      24.3900000,                     0.0,0x4C31302050524539372050524D3142303130303439
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    50,      25.7800000,                     0.0,0x4C31302050524539372050524D3142303130303530
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    51,      27.2200000,                     0.0,0x4C31302050524539372050524D3142303130303531
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    52,      28.7200000,                     0.0,0x4C31302050524539372050524D3142303130303532
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    53,      30.3100000,                     0.0,0x4C31302050524539372050524D3142303130303533
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    54,      31.9900000,                     0.0,0x4C31302050524539372050524D3142303130303534
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    55,      33.7800000,                     0.0,0x4C31302050524539372050524D3142303130303535
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    56,      35.6900000,                     0.0,0x4C31302050524539372050524D3142303130303536
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    57,      37.7800000,                     0.0,0x4C31302050524539372050524D3142303130303537
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    58,      39.8800000,                     0.0,0x4C31302050524539372050524D3142303130303538
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    59,      41.9700000,                     0.0,0x4C31302050524539372050524D3142303130303539
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    60,      44.0700000,                     0.0,0x4C31302050524539372050524D3142303130303630
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    61,      46.1600000,                     0.0,0x4C31302050524539372050524D3142303130303631
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    62,      48.2500000,                     0.0,0x4C31302050524539372050524D3142303130303632
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    63,      50.3500000,                     0.0,0x4C31302050524539372050524D3142303130303633
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    64,      52.4400000,                     0.0,0x4C31302050524539372050524D3142303130303634
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    65,      54.5400000,                     0.0,0x4C31302050524539372050524D3142303130303635
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    66,      56.6300000,                     0.0,0x4C31302050524539372050524D3142303130303636
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    67,      59.3100000,                     0.0,0x4C31302050524539372050524D3142303130303637
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    68,      62.3100000,                     0.0,0x4C31302050524539372050524D3142303130303638
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    69,      65.3100000,                     0.0,0x4C31302050524539372050524D3142303130303639
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    70,      68.3200000,                     0.0,0x4C31302050524539372050524D3142303130303730
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    71,      71.3200000,                     0.0,0x4C31302050524539372050524D3142303130303731
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    72,      75.0500000,                     0.0,0x4C31302050524539372050524D3142303130303732
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    73,      80.2700000,                     0.0,0x4C31302050524539372050524D3142303130303733
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    74,      87.3800000,                     0.0,0x4C31302050524539372050524D3142303130303734
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    75,      95.6700000,                     0.0,0x4C31302050524539372050524D3142303130303735
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    76,     107.1100000,                     0.0,0x4C31302050524539372050524D3142303130303736
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    77,     121.6900000,                     0.0,0x4C31302050524539372050524D3142303130303737
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    78,     144.2400000,                     0.0,0x4C31302050524539372050524D3142303130303738
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    79,     166.7900000,                     0.0,0x4C31302050524539372050524D3142303130303739
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    80,     189.3400000,                     0.0,0x4C31302050524539372050524D3142303130303830
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    81,     211.8700000,                     0.0,0x4C31302050524539372050524D3142303130303831
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    82,     229.2500000,                     0.0,0x4C31302050524539372050524D3142303130303832
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    83,     246.0300000,                     0.0,0x4C31302050524539372050524D3142303130303833
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    84,     263.1000000,                     0.0,0x4C31302050524539372050524D3142303130303834
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    85,     280.1800000,                     0.0,0x4C31302050524539372050524D3142303130303835
L10 PRE97  ,PR       ,M  ,1   ,B    ,         1,    86,     297.2600000,                     0.0,0x4C31302050524539372050524D3142303130303836
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,     1,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303031
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,     2,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303032
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,     3,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303033
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,     4,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303034
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,     5,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303035
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,     6,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303036
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,     7,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303037
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,     8,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303038
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,     9,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303039
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    10,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303130
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    11,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303131
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    12,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303132
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    13,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303133
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    14,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303134
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    15,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303135
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    16,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303136
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    17,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303137
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    18,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303138
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    19,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303139
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    20,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303230
L10 PRE97  ,PR       ,M  ,1   ,P    ,         1,    21,        .0100000,                     0.0,0x4C31302050524539372050524D3150303130303231
659 CEN II ,U6       ,F  ,1   ,S    ,         1,    98,      19.3727600,                     0.0,0x3635392043454E2049495536463153303130303938
659 CEN II ,U6       ,F  ,1   ,S    ,         1,    99,      20.6773300,                     0.0,0x3635392043454E2049495536463153303130303939
659 CEN II ,U6       ,F  ,1   ,S    ,         1,   100,      22.2539600,                     0.0,0x3635392043454E2049495536463153303130313030
659 CEN II ,U6       ,M  ,1   ,P    ,         1,     1,        .2100000,                     0.0,0x3635392043454E20494955364D3150303130303031
659 CEN II ,U6       ,M  ,1   ,P    ,         1,     2,        .0825000,                     0.0,0x3635392043454E20494955364D3150303130303032
659 CEN II ,U6       ,M  ,1   ,P    ,         1,     3,        .0787500,                     0.0,0x3635392043454E20494955364D3150303130303033
659 CEN II ,U6       ,M  ,1   ,P    ,         1,     4,        .0770800,                     0.0,0x3635392043454E20494955364D3150303130303034
659 CEN II ,U6       ,M  ,1   ,P    ,         1,     5,        .0737500,                     0.0,0x3635392043454E20494955364D3150303130303035
659 CEN II ,U6       ,M  ,1   ,P    ,         1,     6,        .0704200,                     0.0,0x3635392043454E20494955364D3150303130303036
659 CEN II ,U6       ,M  ,1   ,P    ,         1,     7,        .0691700,                     0.0,0x3635392043454E20494955364D3150303130303037
659 CEN II ,U6       ,M  ,1   ,P    ,         1,     8,        .0691700,                     0.0,0x3635392043454E20494955364D3150303130303038
659 CEN II ,U6       ,M  ,1   ,P    ,         1,     9,        .0641700,                     0.0,0x3635392043454E20494955364D3150303130303039
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    10,        .0587500,                     0.0,0x3635392043454E20494955364D3150303130303130
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    11,        .0600000,                     0.0,0x3635392043454E20494955364D3150303130303131
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    12,        .0650000,                     0.0,0x3635392043454E20494955364D3150303130303132
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    13,        .0737500,                     0.0,0x3635392043454E20494955364D3150303130303133
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    14,        .0854200,                     0.0,0x3635392043454E20494955364D3150303130303134
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    15,        .0941700,                     0.0,0x3635392043454E20494955364D3150303130303135
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    16,        .1041700,                     0.0,0x3635392043454E20494955364D3150303130303136
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    17,        .1191700,                     0.0,0x3635392043454E20494955364D3150303130303137
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    18,        .1237500,                     0.0,0x3635392043454E20494955364D3150303130303138
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    19,        .1225000,                     0.0,0x3635392043454E20494955364D3150303130303139
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    20,        .1250000,                     0.0,0x3635392043454E20494955364D3150303130303230
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    21,        .1254200,                     0.0,0x3635392043454E20494955364D3150303130303231
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    22,        .1245800,                     0.0,0x3635392043454E20494955364D3150303130303232
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    23,        .1225000,                     0.0,0x3635392043454E20494955364D3150303130303233
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    24,        .1191700,                     0.0,0x3635392043454E20494955364D3150303130303234
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    25,        .1187500,                     0.0,0x3635392043454E20494955364D3150303130303235
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    26,        .1187500,                     0.0,0x3635392043454E20494955364D3150303130303236
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    27,        .1143400,                     0.0,0x3635392043454E20494955364D3150303130303237
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    28,        .1104000,                     0.0,0x3635392043454E20494955364D3150303130303238
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    29,        .1073200,                     0.0,0x3635392043454E20494955364D3150303130303239
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    30,        .1050400,                     0.0,0x3635392043454E20494955364D3150303130303330
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    31,        .1038800,                     0.0,0x3635392043454E20494955364D3150303130303331
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    32,        .1037700,                     0.0,0x3635392043454E20494955364D3150303130303332
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    33,        .1039100,                     0.0,0x3635392043454E20494955364D3150303130303333
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    34,        .1050000,                     0.0,0x3635392043454E20494955364D3150303130303334
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    35,        .1096800,                     0.0,0x3635392043454E20494955364D3150303130303335
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    36,        .1150000,                     0.0,0x3635392043454E20494955364D3150303130303336
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    37,        .1216600,                     0.0,0x3635392043454E20494955364D3150303130303337
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    38,        .1293400,                     0.0,0x3635392043454E20494955364D3150303130303338
659 CEN II ,U6       ,M  ,1   ,P    ,         1,    39,        .1380000,                     0.0,0x3635392043454E20494955364D3150303130303339
