policy_number,mplan,msurrdate,msurramt,benefit_seq,miswl,match_status,pfndr_policy_rows,pfndr_unique_valuation_dates,pfndr_dup_rows_at_miswl
9010876417,1659CR,20210401,476.8,2,20220722,MATCHED,1,1,1
9010876417,1659CR,20220401,476.8,2,20220722,MATCHED,1,1,1
9010877890,1659SR,20180408,677.4,2,20240108,MATCHED,1,1,1
9010877890,1659SR,20190408,677.4,2,20240108,MATCHED,1,1,1
9010877890,1659SR,20200408,677.4,2,20240108,MATCHED,1,1,1
9010877890,1659SR,20210408,677.4,2,20240108,MATCHED,1,1,1
9010877890,1659SR,20220408,677.4,2,20240108,MATCHED,1,1,1
9010877890,1659SR,20230408,677.4,2,20240108,MATCHED,1,1,1
9010878592,1659C2,20180401,371.5,2,20260501,MATCHED,1,1,1
9010878592,1659C2,20190401,371.5,2,20260501,MATCHED,1,1,1
9010878592,1659C2,20200401,371.5,2,20260501,MATCHED,1,1,1
9010878592,1659C2,20210401,371.5,2,20260501,MATCHED,1,1,1
9010878592,1659C2,20220401,371.5,2,20260501,MATCHED,1,1,1
9010878592,1659C2,20230401,371.5,2,20260501,MATCHED,1,1,1
9010878592,1659C2,20240401,371.5,2,20260501,MATCHED,1,1,1
9010878592,1659C2,20250401,371.5,2,20260501,MATCHED,1,1,1
9010878592,1659C2,20260401,371.5,2,20260501,MATCHED,1,1,1
9010881096,1659CR,20180304,197.35,2,20230705,MATCHED,1,1,1
9010881096,1659CR,20190304,197.35,2,20230705,MATCHED,1,1,1
9010881096,1659CR,20200304,197.35,2,20230705,MATCHED,1,1,1
9010881096,1659CR,20210304,197.35,2,20230705,MATCHED,1,1,1
9010881096,1659CR,20220304,197.35,2,20230705,MATCHED,1,1,1
9010881096,1659CR,20230304,197.35,2,20230705,MATCHED,1,1,1
9010881301,1659C2,20180301,407.5,2,20260501,MATCHED,1,1,1
9010881301,1659C2,20190301,407.5,2,20260501,MATCHED,1,1,1
9010881301,1659C2,20200301,407.5,2,20260501,MATCHED,1,1,1
9010881301,1659C2,20210301,407.5,2,20260501,MATCHED,1,1,1
9010881301,1659C2,20220301,407.5,2,20260501,MATCHED,1,1,1
9010881301,1659C2,20230301,407.5,2,20260501,MATCHED,1,1,1
9010881301,1659C2,20240301,407.5,2,20260501,MATCHED,1,1,1
9010881301,1659C2,20250301,407.5,2,20260501,MATCHED,1,1,1
9010881301,1659C2,20260301,407.5,2,20260501,MATCHED,1,1,1
9010883245,1659CR,20180317,206.95,2,20211216,MATCHED,1,1,1
9010883245,1659CR,20190317,206.95,2,20211216,MATCHED,1,1,1
9010883245,1659CR,20200317,206.95,2,20211216,MATCHED,1,1,1
9010883245,1659CR,20210317,206.95,2,20211216,MATCHED,1,1,1
9010883246,1669SR,20180408,163.2,2,20241225,MATCHED,1,1,1
9010883246,1669SR,20190408,163.2,2,20241225,MATCHED,1,1,1
9010883246,1669SR,20200408,163.2,2,20241225,MATCHED,1,1,1
9010883246,1669SR,20210408,163.2,2,20241225,MATCHED,1,1,1
9010883246,1669SR,20220408,163.2,2,20241225,MATCHED,1,1,1
9010883246,1669SR,20230408,163.2,2,20241225,MATCHED,1,1,1
9010883246,1669SR,20240408,163.2,2,20241225,MATCHED,1,1,1
9010883731,1659C2,20180324,179.44,2,20260524,MATCHED,1,1,1
9010883731,1659C2,20190324,179.44,2,20260524,MATCHED,1,1,1
9010883731,1659C2,20200324,179.44,2,20260524,MATCHED,1,1,1
9010883731,1659C2,20210324,179.44,2,20260524,MATCHED,1,1,1
9010883731,1659C2,20220324,179.44,2,20260524,MATCHED,1,1,1
9010883731,1659C2,20230324,179.44,2,20260524,MATCHED,1,1,1
9010883731,1659C2,20240324,179.44,2,20260524,MATCHED,1,1,1
9010883731,1659C2,20250324,179.44,2,20260524,MATCHED,1,1,1
9010883731,1659C2,20260324,179.44,2,20260524,MATCHED,1,1,1
9010884052,1659CR,20180321,217.2,2,20190823,MATCHED,1,1,1
9010884052,1659CR,20190321,217.2,2,20190823,MATCHED,1,1,1
9010885441,1659C2,20180322,343.25,3,20260522,MATCHED,1,1,1
9010885441,1659C2,20190322,343.25,3,20260522,MATCHED,1,1,1
9010885441,1659C2,20200322,343.25,3,20260522,MATCHED,1,1,1
9010885441,1659C2,20210322,343.25,3,20260522,MATCHED,1,1,1
9010885441,1659C2,20220322,343.25,3,20260522,MATCHED,1,1,1
9010885441,1659C2,20230322,343.25,3,20260522,MATCHED,1,1,1
9010885441,1659C2,20240322,343.25,3,20260522,MATCHED,1,1,1
9010885441,1659C2,20250322,343.25,3,20260522,MATCHED,1,1,1
9010885441,1659C2,20260322,343.25,3,20260522,MATCHED,1,1,1
9010886805,1659CR,20180404,313.3,2,20180519,MATCHED,1,1,1
9010886812,1659C2,20180401,502.0,2,20240225,MATCHED,1,1,1
9010886812,1659C2,20190401,502.0,2,20240225,MATCHED,1,1,1
9010886812,1659C2,20200401,502.0,2,20240225,MATCHED,1,1,1
9010886812,1659C2,20210401,502.0,2,20240225,MATCHED,1,1,1
9010886812,1659C2,20220401,502.0,2,20240225,MATCHED,1,1,1
9010886812,1659C2,20230401,502.0,2,20240225,MATCHED,1,1,1
9010886851,1659C2,20190404,373.75,2,20210913,MATCHED,1,1,1
9010886851,1659C2,20200404,373.75,2,20210913,MATCHED,1,1,1
9010886851,1659C2,20210404,373.75,2,20210913,MATCHED,1,1,1
9010887780,1659CR,20180405,210.55,2,20200405,MATCHED,1,1,1
9010887780,1659CR,20190405,210.55,2,20200405,MATCHED,1,1,1
9010888232,1659CR,20180411,206.95,2,20190325,MATCHED,1,1,1
9010888338,1659CR,20180523,179.35,2,20220806,MATCHED,1,1,1
9010888338,1659CR,20190523,179.35,2,20220806,MATCHED,1,1,1
9010888338,1659CR,20200523,179.35,2,20220806,MATCHED,1,1,1
9010888338,1659CR,20210523,179.35,2,20220806,MATCHED,1,1,1
9010888338,1659CR,20220523,179.35,2,20220806,MATCHED,1,1,1
9010889364,1659CR,20180413,409.4,2,20250210,MATCHED,1,1,1
9010889364,1659CR,20190413,409.4,2,20250210,MATCHED,1,1,1
9010889364,1659CR,20200413,409.4,2,20250210,MATCHED,1,1,1
9010889364,1659CR,20210413,409.4,2,20250210,MATCHED,1,1,1
9010889364,1659CR,20220413,409.4,2,20250210,MATCHED,1,1,1
9010889364,1659CR,20230413,409.4,2,20250210,MATCHED,1,1,1
9010889364,1659CR,20240413,409.4,2,20250210,MATCHED,1,1,1
9010889785,1659C2,20180414,577.0,2,20260514,MATCHED,1,1,1
9010889785,1659C2,20190414,577.0,2,20260514,MATCHED,1,1,1
9010889785,1659C2,20200414,577.0,2,20260514,MATCHED,1,1,1
9010889785,1659C2,20210414,577.0,2,20260514,MATCHED,1,1,1
9010889785,1659C2,20220414,577.0,2,20260514,MATCHED,1,1,1
9010889785,1659C2,20230414,577.0,2,20260514,MATCHED,1,1,1
9010889785,1659C2,20240414,577.0,2,20260514,MATCHED,1,1,1
9010889785,1659C2,20250414,577.0,2,20260514,MATCHED,1,1,1
9010889785,1659C2,20260414,577.0,2,20260514,MATCHED,1,1,1
9010891079,1659CR,20180421,200.95,2,20200117,MATCHED,1,1,1
9010891079,1659CR,20190421,200.95,2,20200117,MATCHED,1,1,1
9010891087,1659C2,20180525,608.75,2,20260525,MATCHED,1,1,1
9010891087,1659C2,20190525,608.75,2,20260525,MATCHED,1,1,1
9010891087,1659C2,20200525,608.75,2,20260525,MATCHED,1,1,1
9010891087,1659C2,20210525,608.75,2,20260525,MATCHED,1,1,1
9010891087,1659C2,20220525,608.75,2,20260525,MATCHED,1,1,1
9010891087,1659C2,20230525,608.75,2,20260525,MATCHED,1,1,1
9010891087,1659C2,20240525,608.75,2,20260525,MATCHED,1,1,1
9010891087,1659C2,20250525,608.75,2,20260525,MATCHED,1,1,1
9010891087,1659C2,20260525,608.75,2,20260525,MATCHED,1,1,1
9010891309,1659C2,20180518,433.5,2,20260518,MATCHED,1,1,1
9010891309,1659C2,20190518,433.5,2,20260518,MATCHED,1,1,1
9010891309,1659C2,20200518,433.5,2,20260518,MATCHED,1,1,1
9010891309,1659C2,20210518,433.5,2,20260518,MATCHED,1,1,1
9010891309,1659C2,20220518,433.5,2,20260518,MATCHED,1,1,1
9010891309,1659C2,20230518,433.5,2,20260518,MATCHED,1,1,1
9010891309,1659C2,20240518,433.5,2,20260518,MATCHED,1,1,1
9010891309,1659C2,20250518,433.5,2,20260518,MATCHED,1,1,1
9010891309,1659C2,20260518,433.5,2,20260518,MATCHED,1,1,1
9010891328,1659C2,20180501,433.5,2,20260501,MATCHED,1,1,1
9010891328,1659C2,20190501,433.5,2,20260501,MATCHED,1,1,1
9010891328,1659C2,20200501,433.5,2,20260501,MATCHED,1,1,1
9010891328,1659C2,20210501,433.5,2,20260501,MATCHED,1,1,1
9010891328,1659C2,20220501,433.5,2,20260501,MATCHED,1,1,1
9010891328,1659C2,20230501,433.5,2,20260501,MATCHED,1,1,1
9010891328,1659C2,20240501,433.5,2,20260501,MATCHED,1,1,1
9010891328,1659C2,20250501,433.5,2,20260501,MATCHED,1,1,1
9010891328,1659C2,20260501,433.5,2,20260501,MATCHED,1,1,1
9010892016,1659CR,20180425,142.1,2,20260525,MATCHED,1,1,1
9010892016,1659CR,20190425,142.1,2,20260525,MATCHED,1,1,1
9010892016,1659CR,20200425,142.1,2,20260525,MATCHED,1,1,1
9010892016,1659CR,20210425,142.1,2,20260525,MATCHED,1,1,1
9010892016,1659CR,20220425,142.1,2,20260525,MATCHED,1,1,1
9010892016,1659CR,20230425,142.1,2,20260525,MATCHED,1,1,1
9010892016,1659CR,20240425,142.1,2,20260525,MATCHED,1,1,1
9010892016,1659CR,20250425,142.1,2,20260525,MATCHED,1,1,1
9010892016,1659CR,20260425,142.1,2,20260525,MATCHED,1,1,1
9010893115,1659C2,20180426,1074.0,2,20260526,MATCHED,1,1,1
9010893115,1659C2,20190426,1074.0,2,20260526,MATCHED,1,1,1
9010893115,1659C2,20200426,1074.0,2,20260526,MATCHED,1,1,1
9010893115,1659C2,20210426,1074.0,2,20260526,MATCHED,1,1,1
9010893115,1659C2,20220426,1074.0,2,20260526,MATCHED,1,1,1
9010893115,1659C2,20230426,1074.0,2,20260526,MATCHED,1,1,1
9010893115,1659C2,20240426,1074.0,2,20260526,MATCHED,1,1,1
9010893115,1659C2,20250426,1074.0,2,20260526,MATCHED,1,1,1
9010893115,1659C2,20260426,1074.0,2,20260526,MATCHED,1,1,1
9010893950,1659CR,20180504,266.29,2,20221220,MATCHED,1,1,1
9010893950,1659CR,20190504,266.29,2,20221220,MATCHED,1,1,1
9010893950,1659CR,20200504,266.29,2,20221220,MATCHED,1,1,1
9010893950,1659CR,20210504,266.29,2,20221220,MATCHED,1,1,1
9010893950,1659CR,20220504,266.29,2,20221220,MATCHED,1,1,1
9010895689,1659CR,20180507,171.38,2,20260507,MATCHED,1,1,1
9010895689,1659CR,20190507,171.38,2,20260507,MATCHED,1,1,1
9010895689,1659CR,20200507,171.38,2,20260507,MATCHED,1,1,1
9010895689,1659CR,20210507,171.38,2,20260507,MATCHED,1,1,1
9010895689,1659CR,20220507,171.38,2,20260507,MATCHED,1,1,1
9010895689,1659CR,20230507,171.38,2,20260507,MATCHED,1,1,1
9010895689,1659CR,20240507,171.38,2,20260507,MATCHED,1,1,1
9010895689,1659CR,20250507,171.38,2,20260507,MATCHED,1,1,1
9010895689,1659CR,20260507,171.38,2,20260507,MATCHED,1,1,1
9010897521,1659CR,20180520,317.1,2,20260520,MATCHED,1,1,1
9010897521,1659CR,20190520,317.1,2,20260520,MATCHED,1,1,1
9010897521,1659CR,20200520,317.1,2,20260520,MATCHED,1,1,1
9010897521,1659CR,20210520,317.1,2,20260520,MATCHED,1,1,1
9010897521,1659CR,20220520,317.1,2,20260520,MATCHED,1,1,1
9010897521,1659CR,20230520,317.1,2,20260520,MATCHED,1,1,1
9010897521,1659CR,20240520,317.1,2,20260520,MATCHED,1,1,1
9010897521,1659CR,20250520,317.1,2,20260520,MATCHED,1,1,1
9010897521,1659CR,20260520,317.1,2,20260520,MATCHED,1,1,1
9010898542,1659CR,20180601,200.26,2,20250413,MATCHED,1,1,1
9010898542,1659CR,20190601,200.26,2,20250413,MATCHED,1,1,1
9010898542,1659CR,20200601,200.26,2,20250413,MATCHED,1,1,1
9010898542,1659CR,20210601,200.26,2,20250413,MATCHED,1,1,1
9010898542,1659CR,20220601,200.26,2,20250413,MATCHED,1,1,1
9010898542,1659CR,20230601,200.26,2,20250413,MATCHED,1,1,1
9010898542,1659CR,20240601,200.26,2,20250413,MATCHED,1,1,1
9010898692,1659CR,20180523,171.05,2,20210827,MATCHED,1,1,1
9010898692,1659CR,20190523,171.05,2,20210827,MATCHED,1,1,1
9010898692,1659CR,20200523,171.05,2,20210827,MATCHED,1,1,1
9010898692,1659CR,20210523,171.05,2,20210827,MATCHED,1,1,1
9010900519,1659CR,20180601,202.82,2,20200707,MATCHED,1,1,1
9010900519,1659CR,20190601,202.82,2,20200707,MATCHED,1,1,1
9010900519,1659CR,20200601,202.82,2,20200707,MATCHED,1,1,1
9010900620,1659CR,20180714,289.55,2,20190925,MATCHED,1,1,1
9010900620,1659CR,20190714,289.55,2,20190925,MATCHED,1,1,1
9010901787,1659CR,20180606,259.2,2,20260506,MATCHED,1,1,1
9010901787,1659CR,20190606,259.2,2,20260506,MATCHED,1,1,1
9010901787,1659CR,20200606,259.2,2,20260506,MATCHED,1,1,1
9010901787,1659CR,20210606,259.2,2,20260506,MATCHED,1,1,1
9010901787,1659CR,20220606,259.2,2,20260506,MATCHED,1,1,1
9010901787,1659CR,20230606,259.2,2,20260506,MATCHED,1,1,1
9010901787,1659CR,20240606,259.2,2,20260506,MATCHED,1,1,1
9010901787,1659CR,20250606,259.2,2,20260506,MATCHED,1,1,1
9010901833,1659CR,20180627,714.4,2,20250917,MATCHED,1,1,1
9010901833,1659CR,20190627,714.4,2,20250917,MATCHED,1,1,1
9010901833,1659CR,20200627,714.4,2,20250917,MATCHED,1,1,1
9010901833,1659CR,20210627,714.4,2,20250917,MATCHED,1,1,1
9010901833,1659CR,20220627,714.4,2,20250917,MATCHED,1,1,1
9010902972,1659C2,20180607,169.75,2,20260507,MATCHED,1,1,1
9010902972,1659C2,20190607,169.75,2,20260507,MATCHED,1,1,1
9010902972,1659C2,20200607,169.75,2,20260507,MATCHED,1,1,1
9010902972,1659C2,20210607,169.75,2,20260507,MATCHED,1,1,1
9010902972,1659C2,20220607,169.75,2,20260507,MATCHED,1,1,1
9010902972,1659C2,20230607,169.75,2,20260507,MATCHED,1,1,1
9010902972,1659C2,20240607,169.75,2,20260507,MATCHED,1,1,1
9010902972,1659C2,20250607,169.75,2,20260507,MATCHED,1,1,1
9010902973,1659C2,20180607,134.75,2,20260507,MATCHED,1,1,1
9010902973,1659C2,20190607,134.75,2,20260507,MATCHED,1,1,1
9010902973,1659C2,20200607,134.75,2,20260507,MATCHED,1,1,1
9010902973,1659C2,20210607,134.75,2,20260507,MATCHED,1,1,1
9010902973,1659C2,20220607,134.75,2,20260507,MATCHED,1,1,1
9010902973,1659C2,20230607,134.75,2,20260507,MATCHED,1,1,1
9010902973,1659C2,20240607,134.75,2,20260507,MATCHED,1,1,1
9010902973,1659C2,20250607,134.75,2,20260507,MATCHED,1,1,1
9010904097,1659CR,20180615,163.2,2,20220815,MATCHED,1,1,1
9010904097,1659CR,20190615,163.2,2,20220815,MATCHED,1,1,1
9010904097,1659CR,20200615,163.2,2,20220815,MATCHED,1,1,1
9010904097,1659CR,20210615,163.2,2,20220815,MATCHED,1,1,1
9010904097,1659CR,20220615,163.2,2,20220815,MATCHED,1,1,1
9010905200,1659C2,20230617,138.25,2,20260517,MATCHED,1,1,1
9010905200,1659C2,20240617,138.25,2,20260517,MATCHED,1,1,1
9010905200,1659C2,20250617,138.25,2,20260517,MATCHED,1,1,1
9010905677,1659CR,20190615,263.2,2,20221226,MATCHED,1,1,1
9010905677,1659CR,20200615,263.2,2,20221226,MATCHED,1,1,1
9010905677,1659CR,20210615,263.2,2,20221226,MATCHED,1,1,1
9010905677,1659CR,20220615,263.2,2,20221226,MATCHED,1,1,1
9010911853,1659C2,20180714,121.0,2,20260514,MATCHED,1,1,1
9010911853,1659C2,20190714,121.0,2,20260514,MATCHED,1,1,1
9010911853,1659C2,20200714,121.0,2,20260514,MATCHED,1,1,1
9010911853,1659C2,20210714,121.0,2,20260514,MATCHED,1,1,1
9010911853,1659C2,20220714,121.0,2,20260514,MATCHED,1,1,1
9010911853,1659C2,20230714,121.0,2,20260514,MATCHED,1,1,1
9010911853,1659C2,20240714,121.0,2,20260514,MATCHED,1,1,1
9010911853,1659C2,20250714,121.0,2,20260514,MATCHED,1,1,1
9010914384,1659CR,20180724,227.9,2,20180805,MATCHED,1,1,1
9010915030,1659CR,20180727,239.15,2,20201218,MATCHED,1,1,1
9010915030,1659CR,20190727,258.28,2,20201218,MATCHED,1,1,1
9010915030,1659CR,20200727,258.28,2,20201218,MATCHED,1,1,1
9010916260,1659CR,20180728,276.1,2,20220904,MATCHED,1,1,1
9010916260,1659CR,20190728,276.1,2,20220904,MATCHED,1,1,1
9010916260,1659CR,20200728,276.1,2,20220904,MATCHED,1,1,1
9010916260,1659CR,20210728,276.1,2,20220904,MATCHED,1,1,1
9010916260,1659CR,20220728,276.1,2,20220904,MATCHED,1,1,1
9010917172,1659C2,20180801,380.8,2,20230408,MATCHED,1,1,1
9010917172,1659C2,20190801,380.8,2,20230408,MATCHED,1,1,1
9010917172,1659C2,20200801,380.8,2,20230408,MATCHED,1,1,1
9010917172,1659C2,20210801,380.8,2,20230408,MATCHED,1,1,1
9010917172,1659C2,20220801,380.8,2,20230408,MATCHED,1,1,1
9010919431,1659CR,20180908,276.1,2,20210704,MATCHED,1,1,1
9010919431,1659CR,20190908,276.1,2,20210704,MATCHED,1,1,1
9010919431,1659CR,20200908,276.1,2,20210704,MATCHED,1,1,1
9010924513,1659C2,20180828,112.75,2,20260528,MATCHED,1,1,1
9010924513,1659C2,20190828,112.75,2,20260528,MATCHED,1,1,1
9010924513,1659C2,20200828,112.75,2,20260528,MATCHED,1,1,1
9010924513,1659C2,20210828,112.75,2,20260528,MATCHED,1,1,1
9010924513,1659C2,20220828,112.75,2,20260528,MATCHED,1,1,1
9010924513,1659C2,20230828,112.75,2,20260528,MATCHED,1,1,1
9010924513,1659C2,20240828,112.75,2,20260528,MATCHED,1,1,1
9010924513,1659C2,20250828,112.75,2,20260528,MATCHED,1,1,1
9010926357,1659C2,20180906,279.25,2,20260506,MATCHED,1,1,1
9010926357,1659C2,20190906,279.25,2,20260506,MATCHED,1,1,1
9010926357,1659C2,20200906,279.25,2,20260506,MATCHED,1,1,1
9010926357,1659C2,20210906,279.25,2,20260506,MATCHED,1,1,1
9010926357,1659C2,20220906,279.25,2,20260506,MATCHED,1,1,1
9010926357,1659C2,20230906,279.25,2,20260506,MATCHED,1,1,1
9010926357,1659C2,20240906,279.25,2,20260506,MATCHED,1,1,1
9010926357,1659C2,20250906,279.25,2,20260506,MATCHED,1,1,1
9010927989,1659C2,20180910,502.0,4,20260510,MATCHED,1,1,1
9010927989,1659C2,20190910,502.0,4,20260510,MATCHED,1,1,1
9010927989,1659C2,20200910,502.0,4,20260510,MATCHED,1,1,1
9010927989,1659C2,20210910,502.0,4,20260510,MATCHED,1,1,1
9010927989,1659C2,20220910,502.0,4,20260510,MATCHED,1,1,1
9010927989,1659C2,20230910,502.0,4,20260510,MATCHED,1,1,1
9010927989,1659C2,20240910,502.0,4,20260510,MATCHED,1,1,1
9010927989,1659C2,20250910,502.0,4,20260510,MATCHED,1,1,1
9010928261,1659C2,20171005,458.75,2,20250321,MATCHED,1,1,1
9010928261,1659C2,20181005,506.52,2,20250321,MATCHED,1,1,1
9010928261,1659C2,20191005,506.52,2,20250321,MATCHED,1,1,1
9010928261,1659C2,20201005,506.52,2,20250321,MATCHED,1,1,1
9010928261,1659C2,20211005,506.52,2,20250321,MATCHED,1,1,1
9010928261,1659C2,20221005,506.52,2,20250321,MATCHED,1,1,1
9010928261,1659C2,20231005,506.52,2,20250321,MATCHED,1,1,1
9010928261,1659C2,20241005,506.52,2,20250321,MATCHED,1,1,1
9010938321,1659C2,20171025,112.75,2,20260525,MATCHED,1,1,1
9010938321,1659C2,20181025,112.75,2,20260525,MATCHED,1,1,1
9010938321,1659C2,20191025,112.75,2,20260525,MATCHED,1,1,1
9010938321,1659C2,20201025,112.75,2,20260525,MATCHED,1,1,1
9010938321,1659C2,20211025,112.75,2,20260525,MATCHED,1,1,1
9010938321,1659C2,20221025,112.75,2,20260525,MATCHED,1,1,1
9010938321,1659C2,20231025,112.75,2,20260525,MATCHED,1,1,1
9010938321,1659C2,20241025,112.75,2,20260525,MATCHED,1,1,1
9010938321,1659C2,20251025,112.75,2,20260525,MATCHED,1,1,1
9010940594,1659CR,20181017,300.0,2,20181102,MATCHED,1,1,1
9010941103,1659CR,20181201,326.32,2,20211018,MATCHED,1,1,1
9010941103,1659CR,20191201,326.32,2,20211018,MATCHED,1,1,1
9010941103,1659CR,20201201,326.32,2,20211018,MATCHED,1,1,1
9010943847,1659C2,20181119,325.5,3,20260519,MATCHED,1,1,1
9010943847,1659C2,20191119,325.5,3,20260519,MATCHED,1,1,1
9010943847,1659C2,20201119,325.5,3,20260519,MATCHED,1,1,1
9010943847,1659C2,20211119,325.5,3,20260519,MATCHED,1,1,1
9010943847,1659C2,20221119,325.5,3,20260519,MATCHED,1,1,1
9010943847,1659C2,20231119,325.5,3,20260519,MATCHED,1,1,1
9010943847,1659C2,20241119,325.5,3,20260519,MATCHED,1,1,1
9010943847,1659C2,20251119,325.5,3,20260519,MATCHED,1,1,1
9010943849,1659CR,20181101,570.85,2,20251001,MATCHED,1,1,1
9010943849,1659CR,20191101,570.85,2,20251001,MATCHED,1,1,1
9010943849,1659CR,20201101,570.85,2,20251001,MATCHED,1,1,1
9010943849,1659CR,20211101,570.85,2,20251001,MATCHED,1,1,1
9010943849,1659CR,20221101,570.85,2,20251001,MATCHED,1,1,1
9010943849,1659CR,20231101,570.85,2,20251001,MATCHED,1,1,1
9010943849,1659CR,20241101,570.85,2,20251001,MATCHED,1,1,1
9010945534,1659CR,20181001,301.4,2,20210831,MATCHED,1,1,1
9010945534,1659CR,20191001,301.4,2,20210831,MATCHED,1,1,1
9010945534,1659CR,20201001,301.4,2,20210831,MATCHED,1,1,1
9010946649,1659SR,20181215,306.04,2,20190824,MATCHED,1,1,1
9010947021,1659CR,20171215,527.2,2,20180724,MATCHED,1,1,1
9010947245,1659C2,20181206,549.5,6,20260506,MATCHED,1,1,1
9010947245,1659C2,20191206,549.5,6,20260506,MATCHED,1,1,1
9010947245,1659C2,20201206,549.5,6,20260506,MATCHED,1,1,1
9010947245,1659C2,20211206,549.5,6,20260506,MATCHED,1,1,1
9010947245,1659C2,20221206,549.5,6,20260506,MATCHED,1,1,1
9010947245,1659C2,20231206,549.5,6,20260506,MATCHED,1,1,1
9010947245,1659C2,20241206,549.5,6,20260506,MATCHED,1,1,1
9010947245,1659C2,20251206,549.5,6,20260506,MATCHED,1,1,1
9010947866,1659CR,20181201,548.0,2,20240825,MATCHED,1,1,1
9010947866,1659CR,20191201,548.0,2,20240825,MATCHED,1,1,1
9010947866,1659CR,20201201,548.0,2,20240825,MATCHED,1,1,1
9010947866,1659CR,20211201,548.0,2,20240825,MATCHED,1,1,1
9010947866,1659CR,20221201,548.0,2,20240825,MATCHED,1,1,1
9010947866,1659CR,20231201,548.0,2,20240825,MATCHED,1,1,1
9010947870,1659C2,20181215,390.25,2,20260515,MATCHED,1,1,1
9010947870,1659C2,20191215,390.25,2,20260515,MATCHED,1,1,1
9010947870,1659C2,20201215,390.25,2,20260515,MATCHED,1,1,1
9010947870,1659C2,20211215,390.25,2,20260515,MATCHED,1,1,1
9010947870,1659C2,20221215,390.25,2,20260515,MATCHED,1,1,1
9010947870,1659C2,20231215,390.25,2,20260515,MATCHED,1,1,1
9010947870,1659C2,20241215,390.25,2,20260515,MATCHED,1,1,1
9010947870,1659C2,20251215,390.25,2,20260515,MATCHED,1,1,1
9010948195,1659CR,20181207,206.95,2,20231211,MATCHED,1,1,1
9010948195,1659CR,20191207,206.95,2,20231211,MATCHED,1,1,1
9010948195,1659CR,20201207,206.95,2,20231211,MATCHED,1,1,1
9010948195,1659CR,20211207,206.95,2,20231211,MATCHED,1,1,1
9010948195,1659CR,20221207,206.95,2,20231211,MATCHED,1,1,1
9010948195,1659CR,20231207,206.95,2,20231211,MATCHED,1,1,1
9010948241,1659CR,20181201,417.25,2,20260501,MATCHED,1,1,1
9010948241,1659CR,20191201,417.25,2,20260501,MATCHED,1,1,1
9010948241,1659CR,20201201,417.25,2,20260501,MATCHED,1,1,1
9010948241,1659CR,20211201,417.25,2,20260501,MATCHED,1,1,1
9010948241,1659CR,20221201,417.25,2,20260501,MATCHED,1,1,1
9010948241,1659CR,20231201,417.25,2,20260501,MATCHED,1,1,1
9010948241,1659CR,20241201,417.25,2,20260501,MATCHED,1,1,1
9010948241,1659CR,20251201,417.25,2,20260501,MATCHED,1,1,1
9010951456,1659C2,20181216,131.5,2,20260516,MATCHED,1,1,1
9010951456,1659C2,20191216,131.5,2,20260516,MATCHED,1,1,1
9010951456,1659C2,20201216,131.5,2,20260516,MATCHED,1,1,1
9010951456,1659C2,20211216,131.5,2,20260516,MATCHED,1,1,1
9010951456,1659C2,20221216,131.5,2,20260516,MATCHED,1,1,1
9010951456,1659C2,20231216,131.5,2,20260516,MATCHED,1,1,1
9010951456,1659C2,20241216,131.5,2,20260516,MATCHED,1,1,1
9010951456,1659C2,20251216,131.5,2,20260516,MATCHED,1,1,1
9010952369,1659CR,20171211,148.7,2,20200205,MATCHED,1,1,1
9010952369,1659CR,20181211,148.7,2,20200205,MATCHED,1,1,1
9010952369,1659CR,20191211,148.7,2,20200205,MATCHED,1,1,1
9010954823,1659CR,20180104,179.35,2,20191221,MATCHED,1,1,1
9010954823,1659CR,20190104,179.35,2,20191221,MATCHED,1,1,1
9010955783,1659C2,20180120,200.5,2,20260520,MATCHED,1,1,1
9010955783,1659C2,20190120,200.5,2,20260520,MATCHED,1,1,1
9010955783,1659C2,20200120,200.5,2,20260520,MATCHED,1,1,1
9010955783,1659C2,20210120,200.5,2,20260520,MATCHED,1,1,1
9010955783,1659C2,20220120,200.5,2,20260520,MATCHED,1,1,1
9010955783,1659C2,20230120,200.5,2,20260520,MATCHED,1,1,1
9010955783,1659C2,20240120,200.5,2,20260520,MATCHED,1,1,1
9010955783,1659C2,20250120,200.5,2,20260520,MATCHED,1,1,1
9010955783,1659C2,20260120,200.5,2,20260520,MATCHED,1,1,1
9010958446,1659CR,20190101,163.2,2,20240703,MATCHED,1,1,1
9010958446,1659CR,20200101,163.2,2,20240703,MATCHED,1,1,1
9010958446,1659CR,20210101,163.2,2,20240703,MATCHED,1,1,1
9010958446,1659CR,20220101,163.2,2,20240703,MATCHED,1,1,1
9010958446,1659CR,20230101,163.2,2,20240703,MATCHED,1,1,1
9010958446,1659CR,20240101,163.2,2,20240703,MATCHED,1,1,1
9010963046,1659CR,20180301,368.2,2,20190209,MATCHED,1,1,1
9010968689,1659CR,20180227,206.95,2,20180727,MATCHED,1,1,1
9010969153,1659CR,20180401,276.1,2,20230505,MATCHED,1,1,1
9010969153,1659CR,20190401,276.1,2,20230505,MATCHED,1,1,1
9010969153,1659CR,20200401,276.1,2,20230505,MATCHED,1,1,1
9010969153,1659CR,20210401,276.1,2,20230505,MATCHED,1,1,1
9010969153,1659CR,20220401,276.1,2,20230505,MATCHED,1,1,1
9010969153,1659CR,20230401,276.1,2,20230505,MATCHED,1,1,1
