Row_Type,Overall_Result,Check_Name,Check_Result,What_We_Checked,Records_Reviewed,Looked_Fine,Problems_Found,Problem_Detail,When_It_Ran,Run_ID,Data_Folder,Rules_Executed,Rules_Passed,Rules_Failed,Rules_Not_Run,Rules_Error,Data_Conformance_Accuracy_Percent,Data_Conformance_Accuracy_Display,Validation_Guide_File,Validation_Manifest_File
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '960CWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '960GIO' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9665WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '967ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '977ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '980JPO' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '982JPO' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9CDTWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9CTRWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9DIS20' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9DIS24' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9DIS25' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9DIS29' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9DIS70' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9DIS80' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9DIS90' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9DS24B' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9DS24C' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9FTRWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9GPO10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9GPO79' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9JPO10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9JPO46' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9L05WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9L16PF' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9OLDWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9SLADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9STRWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9WP646' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9WPL10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9085WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '90OLWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '934SWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9595WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9665WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9L05WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9L16PF' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9OLDWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9WPL10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan 'A60MIR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
