reconstructed_claim_id,derivation_candidate_id,policy_number,claim_family,lifecycle_status,claim_subtype,first_activity_date,transaction_codes,activity_class,mpaid,mface,netdb,mintamt,annual_recurrence_flag,reason_excluded,pattern_id,hold_category,governance_status,production_dbf_flag,exclude_from_uat_emit,exclude_from_uat_dbf,rulebook_lineage
RC-9011081464-1-SURRENDER_CLAIM-C4-20220201,QDC-RC-9011081464-1-SURRENDER_CLAIM-C4-20220201,9011081464,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20220201,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,180.46,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081464-1-SURRENDER_CLAIM-C5-20230201,QDC-RC-9011081464-1-SURRENDER_CLAIM-C5-20230201,9011081464,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20230201,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,194.88,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081464-1-SURRENDER_CLAIM-C6-20240201,QDC-RC-9011081464-1-SURRENDER_CLAIM-C6-20240201,9011081464,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20240201,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,584.87,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081464-1-SURRENDER_CLAIM-C7-20250201,QDC-RC-9011081464-1-SURRENDER_CLAIM-C7-20250201,9011081464,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20250201,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,586.15,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081464-1-SURRENDER_CLAIM-C8-20260201,QDC-RC-9011081464-1-SURRENDER_CLAIM-C8-20260201,9011081464,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20260201,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,586.42,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081465-1-SURRENDER_CLAIM-C0-20180111,QDC-RC-9011081465-1-SURRENDER_CLAIM-C0-20180111,9011081465,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20180111,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,47.23,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081465-1-SURRENDER_CLAIM-C1-20190111,QDC-RC-9011081465-1-SURRENDER_CLAIM-C1-20190111,9011081465,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20190111,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,51.0,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081465-1-SURRENDER_CLAIM-C2-20200111,QDC-RC-9011081465-1-SURRENDER_CLAIM-C2-20200111,9011081465,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20200111,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,55.08,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081465-1-SURRENDER_CLAIM-C3-20210111,QDC-RC-9011081465-1-SURRENDER_CLAIM-C3-20210111,9011081465,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20210111,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,59.48,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081465-1-SURRENDER_CLAIM-C4-20220111,QDC-RC-9011081465-1-SURRENDER_CLAIM-C4-20220111,9011081465,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20220111,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,64.24,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081465-1-SURRENDER_CLAIM-C5-20230111,QDC-RC-9011081465-1-SURRENDER_CLAIM-C5-20230111,9011081465,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20230111,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,69.37,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081465-1-SURRENDER_CLAIM-C6-20240111,QDC-RC-9011081465-1-SURRENDER_CLAIM-C6-20240111,9011081465,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20240111,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,74.91,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081465-1-SURRENDER_CLAIM-C7-20250111,QDC-RC-9011081465-1-SURRENDER_CLAIM-C7-20250111,9011081465,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20250111,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,226.04,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081465-1-SURRENDER_CLAIM-C8-20260111,QDC-RC-9011081465-1-SURRENDER_CLAIM-C8-20260111,9011081465,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20260111,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,226.13,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081966-1-SURRENDER_CLAIM-C0-20240220,QDC-RC-9011081966-1-SURRENDER_CLAIM-C0-20240220,9011081966,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20240220,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,274.69,N,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011081967-1-SURRENDER_CLAIM-C0-20240220,QDC-RC-9011081967-1-SURRENDER_CLAIM-C0-20240220,9011081967,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20240220,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,271.04,N,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087127-1-SURRENDER_CLAIM-C0-20180407,QDC-RC-9011087127-1-SURRENDER_CLAIM-C0-20180407,9011087127,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20180407,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1394.95,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087127-1-SURRENDER_CLAIM-C1-20190407,QDC-RC-9011087127-1-SURRENDER_CLAIM-C1-20190407,9011087127,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20190407,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,508.33,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087127-1-SURRENDER_CLAIM-C2-20200407,QDC-RC-9011087127-1-SURRENDER_CLAIM-C2-20200407,9011087127,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20200407,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,548.95,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087127-1-SURRENDER_CLAIM-C3-20210407,QDC-RC-9011087127-1-SURRENDER_CLAIM-C3-20210407,9011087127,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20210407,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,592.82,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087127-1-SURRENDER_CLAIM-C4-20210728,QDC-RC-9011087127-1-SURRENDER_CLAIM-C4-20210728,9011087127,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20210728,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,414.87,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087128-1-SURRENDER_CLAIM-C0-20180110,QDC-RC-9011087128-1-SURRENDER_CLAIM-C0-20180110,9011087128,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20180110,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,8275.66,N,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087128-1-SURRENDER_CLAIM-C1-20191007,QDC-RC-9011087128-1-SURRENDER_CLAIM-C1-20191007,9011087128,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20191007,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1064.83,N,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087128-1-SURRENDER_CLAIM-C2-20191209,QDC-RC-9011087128-1-SURRENDER_CLAIM-C2-20191209,9011087128,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20191209,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,3461.67,N,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087128-1-SURRENDER_CLAIM-C3-20201109,QDC-RC-9011087128-1-SURRENDER_CLAIM-C3-20201109,9011087128,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20201109,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,3136.71,N,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087230-1-SURRENDER_CLAIM-C0-20180412,QDC-RC-9011087230-1-SURRENDER_CLAIM-C0-20180412,9011087230,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20180412,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,381.75,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087230-1-SURRENDER_CLAIM-C1-20190412,QDC-RC-9011087230-1-SURRENDER_CLAIM-C1-20190412,9011087230,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20190412,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,383.29,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087230-1-SURRENDER_CLAIM-C2-20200412,QDC-RC-9011087230-1-SURRENDER_CLAIM-C2-20200412,9011087230,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20200412,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,377.86,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011087230-1-SURRENDER_CLAIM-C3-20210412,QDC-RC-9011087230-1-SURRENDER_CLAIM-C3-20210412,9011087230,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20210412,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,375.96,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
