reconstructed_claim_id,derivation_candidate_id,policy_number,transaction_codes,current_misroute,recommended_qladmin_domain,recommended_quikloan_fields,mintamt_misinterpretation,mapping_status,conversion_phase,governance_status,production_dbf_flag,rulebook_lineage,qladmin_manual_reference,lifepro_manual_reference
RC-9011195601-1-SURRENDER_CLAIM-C2-20231115,QDC-RC-9011195601-1-SURRENDER_CLAIM-C2-20231115,9011195601,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,1.81,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011195601-1-SURRENDER_CLAIM-C3-20240215,QDC-RC-9011195601-1-SURRENDER_CLAIM-C3-20240215,9011195601,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,21.34,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011195601-1-SURRENDER_CLAIM-C4-20250215,QDC-RC-9011195601-1-SURRENDER_CLAIM-C4-20250215,9011195601,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,29.97,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011195602-1-SURRENDER_CLAIM-C0-20230215,QDC-RC-9011195602-1-SURRENDER_CLAIM-C0-20230215,9011195602,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,2.96,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011195602-1-SURRENDER_CLAIM-C1-20230525,QDC-RC-9011195602-1-SURRENDER_CLAIM-C1-20230525,9011195602,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,2.18,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011195602-1-SURRENDER_CLAIM-C2-20231115,QDC-RC-9011195602-1-SURRENDER_CLAIM-C2-20231115,9011195602,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,0.73,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011195602-1-SURRENDER_CLAIM-C3-20240215,QDC-RC-9011195602-1-SURRENDER_CLAIM-C3-20240215,9011195602,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,8.57,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011195602-1-SURRENDER_CLAIM-C4-20250215,QDC-RC-9011195602-1-SURRENDER_CLAIM-C4-20250215,9011195602,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,12.03,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011196134-1-SURRENDER_CLAIM-C0-20200303,QDC-RC-9011196134-1-SURRENDER_CLAIM-C0-20200303,9011196134,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,1785.11,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197220-1-SURRENDER_CLAIM-C0-20180815,QDC-RC-9011197220-1-SURRENDER_CLAIM-C0-20180815,9011197220,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,392.71,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197220-1-SURRENDER_CLAIM-C1-20190815,QDC-RC-9011197220-1-SURRENDER_CLAIM-C1-20190815,9011197220,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,424.1,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197220-1-SURRENDER_CLAIM-C2-20191015,QDC-RC-9011197220-1-SURRENDER_CLAIM-C2-20191015,9011197220,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,11621.43,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197220-1-SURRENDER_CLAIM-C3-20220207,QDC-RC-9011197220-1-SURRENDER_CLAIM-C3-20220207,9011197220,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,13964.35,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197220-1-SURRENDER_CLAIM-C4-20250604,QDC-RC-9011197220-1-SURRENDER_CLAIM-C4-20250604,9011197220,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,3027.88,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C0-20180824,QDC-RC-9011197244-1-SURRENDER_CLAIM-C0-20180824,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,1285.82,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C1-20190813,QDC-RC-9011197244-1-SURRENDER_CLAIM-C1-20190813,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,484.36,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C10-20240824,QDC-RC-9011197244-1-SURRENDER_CLAIM-C10-20240824,9011197244,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,3508.22,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C11-20250310,QDC-RC-9011197244-1-SURRENDER_CLAIM-C11-20250310,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,537.13,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C12-20250623,QDC-RC-9011197244-1-SURRENDER_CLAIM-C12-20250623,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,200.97,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C13-20250824,QDC-RC-9011197244-1-SURRENDER_CLAIM-C13-20250824,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,1845.54,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C14-20260113,QDC-RC-9011197244-1-SURRENDER_CLAIM-C14-20260113,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,762.89,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C15-20260421,QDC-RC-9011197244-1-SURRENDER_CLAIM-C15-20260421,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,859.47,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C2-20200824,QDC-RC-9011197244-1-SURRENDER_CLAIM-C2-20200824,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,1429.03,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C3-20201113,QDC-RC-9011197244-1-SURRENDER_CLAIM-C3-20201113,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,717.38,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C4-20210816,QDC-RC-9011197244-1-SURRENDER_CLAIM-C4-20210816,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,512.08,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C5-20220824,QDC-RC-9011197244-1-SURRENDER_CLAIM-C5-20220824,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,2505.92,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C6-20221121,QDC-RC-9011197244-1-SURRENDER_CLAIM-C6-20221121,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,1438.98,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C7-20230406,QDC-RC-9011197244-1-SURRENDER_CLAIM-C7-20230406,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,654.34,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C8-20230823,QDC-RC-9011197244-1-SURRENDER_CLAIM-C8-20230823,9011197244,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,2388.49,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197244-1-SURRENDER_CLAIM-C9-20240129,QDC-RC-9011197244-1-SURRENDER_CLAIM-C9-20240129,9011197244,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,1968.03,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197712-1-SURRENDER_CLAIM-C0-20180913,QDC-RC-9011197712-1-SURRENDER_CLAIM-C0-20180913,9011197712,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,179.94,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197712-1-SURRENDER_CLAIM-C1-20191027,QDC-RC-9011197712-1-SURRENDER_CLAIM-C1-20191027,9011197712,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,174.21,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197712-1-SURRENDER_CLAIM-C2-20201027,QDC-RC-9011197712-1-SURRENDER_CLAIM-C2-20201027,9011197712,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,188.13,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197712-1-SURRENDER_CLAIM-C3-20211027,QDC-RC-9011197712-1-SURRENDER_CLAIM-C3-20211027,9011197712,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,203.16,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197712-1-SURRENDER_CLAIM-C4-20221027,QDC-RC-9011197712-1-SURRENDER_CLAIM-C4-20221027,9011197712,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,634.31,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197712-1-SURRENDER_CLAIM-C5-20231027,QDC-RC-9011197712-1-SURRENDER_CLAIM-C5-20231027,9011197712,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,7422.27,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197713-1-SURRENDER_CLAIM-C0-20180913,QDC-RC-9011197713-1-SURRENDER_CLAIM-C0-20180913,9011197713,0411|0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT|MLOANPRIN,44.99,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197713-1-SURRENDER_CLAIM-C1-20191027,QDC-RC-9011197713-1-SURRENDER_CLAIM-C1-20191027,9011197713,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,43.55,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
RC-9011197713-1-SURRENDER_CLAIM-C2-20201027,QDC-RC-9011197713-1-SURRENDER_CLAIM-C2-20201027,9011197713,0412,QUIKCLMS (SURRENDER_CLAIM / CLAIMSTAT=99),QuikLoan + Loan History,MLOANACCR|MLOANBAL|MLOANINT,47.03,CANDIDATE_ONLY_NOT_CONVERTED,FUTURE_QUIKLOAN_WORKSTREAM,SEMANTIC_GOVERNANCE_HOLD,N,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,"docs/claims_conversion_reference/QLAdmin_Help.pdf p.74-75,827-828",LifePRO Accounting Transactions (4).pdf p.5 (04xx Borrowed Money)
