PLAN,AGE,CNTL,QX0,QX1,QX2,QX3,QX4,QX5,QX6,QX7,QX8,QX9,GENDER,UWCLASS,BAND,ISSCNTRY,ISSUEST,EFFDATE,SOURCE,SEGMENT_TYPE
1679CS,86,00,8.32,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,87,00,8.96,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,88,00,9.66,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,89,00,10.45,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,90,00,11.30,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,91,00,12.20,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,92,00,13.12,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,93,00,13.97,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,94,00,14.91,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,95,00,15.97,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,96,00,17.07,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,97,00,18.19,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,98,00,19.37,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,99,00,20.68,,,,,,,,,,F,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,01,00,.21,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,02,00,.08,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,03,00,.08,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,04,00,.08,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,05,00,.07,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,06,00,.07,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,07,00,.07,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,08,00,.07,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,09,00,.06,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,10,00,.06,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,11,00,.06,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,12,00,.07,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,13,00,.07,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,14,00,.09,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,15,00,.09,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,16,00,.10,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,17,00,.12,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,18,00,.12,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,19,00,.12,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,20,00,.12,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,21,00,.13,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,22,00,.12,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,23,00,.12,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,24,00,.12,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,25,00,.12,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,26,00,.12,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,27,00,.11,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,28,00,.11,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,29,00,.11,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,30,00,.11,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,31,00,.10,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,32,00,.10,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,33,00,.10,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,34,00,.10,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,35,00,.11,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,36,00,.12,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,37,00,.12,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,38,00,.13,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,39,00,.14,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,40,00,.15,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,41,00,.16,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,42,00,.17,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,43,00,.18,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,44,00,.20,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,45,00,.22,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,46,00,.24,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,47,00,.26,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,48,00,.28,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,49,00,.31,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,50,00,.33,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,51,00,.36,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,52,00,.39,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,53,00,.43,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,54,00,.47,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,55,00,.54,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,56,00,.62,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,57,00,.69,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,58,00,.76,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,59,00,.83,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,60,00,.92,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,61,00,1.01,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,62,00,1.11,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,63,00,1.23,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,64,00,1.36,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,65,00,1.50,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,66,00,1.66,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,67,00,1.83,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,68,00,2.01,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,69,00,2.20,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,70,00,2.40,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,71,00,2.64,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,72,00,2.94,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,73,00,3.29,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,74,00,3.69,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,75,00,4.14,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,76,00,4.61,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,77,00,5.12,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,78,00,5.65,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,79,00,6.21,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,80,00,6.81,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,81,00,7.48,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,82,00,8.23,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,83,00,9.09,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,84,00,10.04,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,85,00,11.07,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,86,00,12.15,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,87,00,13.28,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,88,00,14.45,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,89,00,15.65,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,90,00,16.89,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,91,00,18.19,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,92,00,19.37,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,93,00,20.68,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,94,00,22.25,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,95,00,24.42,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,96,00,27.74,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,97,00,33.40,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,98,00,43.73,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,99,00,66.89,,,,,,,,,,M,PR,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,01,00,.21,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,02,00,.08,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,03,00,.08,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,04,00,.08,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,05,00,.07,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,06,00,.07,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,07,00,.07,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,08,00,.07,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,09,00,.06,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,10,00,.06,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,11,00,.06,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,12,00,.07,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,13,00,.07,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,14,00,.09,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,15,00,.11,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,16,00,.13,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,17,00,.15,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,18,00,.16,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,19,00,.16,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,20,00,.17,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,21,00,.18,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,22,00,.18,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,23,00,.18,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,24,00,.19,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,25,00,.19,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,26,00,.18,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,27,00,.18,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,28,00,.18,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,29,00,.18,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,30,00,.18,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,31,00,.18,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,32,00,.19,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,33,00,.19,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,34,00,.20,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,35,00,.20,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,36,00,.21,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,37,00,.22,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,38,00,.23,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,39,00,.24,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,40,00,.26,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,41,00,.27,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,42,00,.30,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,43,00,.32,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,44,00,.35,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,45,00,.38,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,46,00,.41,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,47,00,.45,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,48,00,.48,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,49,00,.52,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,50,00,.56,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,51,00,.61,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,52,00,.66,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,53,00,.72,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,54,00,.78,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,55,00,.85,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,56,00,.93,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,57,00,1.00,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,58,00,1.09,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,59,00,1.18,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,60,00,1.27,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,61,00,1.37,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,62,00,1.49,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,63,00,1.63,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,64,00,1.79,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,65,00,1.96,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,66,00,2.15,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,67,00,2.34,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,68,00,2.53,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,69,00,2.75,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,70,00,2.98,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
1679CS,71,00,3.24,,,,,,,,,,M,SM,01,0000,00,19000101,QLA_Migration/Output/rates/QuikCoi.csv,U6_Current_COI_Emitted
