MPOLICY,MBENTYP,MDATE,MBEN
011226273C,12,20210701,261.86
011226273C,10,20210701,23.37
011226273C,11,20210701,263.40
011226273C,12,20210801,237.31
011226273C,10,20210801,23.37
011226273C,11,20210801,238.69
011226273C,12,20210901,212.27
011226273C,10,20210901,23.37
011226273C,11,20210901,213.49
011226273C,12,20211001,187.61
011226273C,10,20211001,23.37
011226273C,11,20211001,188.68
011226273C,12,20211101,161.61
011226273C,10,20211101,23.37
011226273C,11,20211101,162.52
011226273C,12,20211201,136.01
011226273C,10,20211201,23.37
011226273C,11,20211201,136.77
011226273C,12,20220101,109.05
011226273C,10,20220101,23.37
011226273C,11,20220101,109.64
011226273C,12,20220201,81.58
011226273C,10,20220201,23.37
011226273C,11,20220201,82.02
011226273C,12,20220301,56.38
011226273C,10,20220301,23.37
011226273C,11,20220301,56.69
011226273C,12,20220401,27.97
011226273C,10,20220401,23.37
011226273C,11,20220401,28.12
011226273C,11,20220501,356.72
011226273C,12,20220501,356.72
011226273C,10,20220501,280.50
011226273C,11,20220501,379.13
011226273C,11,20230501,409.43
011226273C,12,20230501,409.43
011226273C,10,20230501,280.50
011226273C,11,20230501,431.85
011226273C,11,20240501,466.36
011226273C,12,20240501,466.36
011226273C,10,20240501,280.50
011226273C,11,20240501,488.77
011226273C,11,20250501,527.83
011226273C,12,20250501,527.83
011226273C,10,20250501,252.00
011226273C,11,20250501,547.97
011226273C,11,20260501,591.76
011226273C,12,20260501,591.76
011226273C,10,20260501,126.00
011226273C,11,20260501,601.83
011226579C,11,20180501,29.59
011226579C,12,20180501,29.59
011226579C,10,20180501,51.25
011226579C,11,20180501,33.68
011226579C,12,20181101,17.02
011226579C,10,20181101,51.25
011226579C,11,20181101,19.02
011226579C,11,20190501,40.63
011226579C,12,20190513,39.35
011226579C,12,20190513,37.62
011226579C,11,20190513,36.44
011226579C,12,20191101,19.07
011226579C,10,20191101,51.25
011226579C,11,20191101,21.07
011226579C,11,20200501,44.89
011226579C,12,20201101,22.69
011226579C,10,20201101,51.25
011226579C,11,20201101,24.69
011226579C,11,20210501,52.74
011226579C,12,20210628,44.63
011226579C,12,20210628,48.83
011226579C,11,20210628,41.36
011226579C,12,20211101,24.71
011226579C,10,20211101,51.25
011226579C,11,20211101,26.70
011226579C,11,20220501,57.04
011226579C,11,20221101,30.83
011226579C,12,20221101,28.83
011226579C,10,20221101,51.25
011226579C,11,20230501,65.86
011226579C,12,20230501,65.86
011226579C,10,20230501,51.25
011226579C,11,20230501,69.95
011226579C,12,20231101,35.45
011226579C,10,20231101,51.25
011226579C,11,20231101,37.45
011226579C,11,20240501,79.80
011226579C,12,20240502,79.59
011226579C,12,20240502,25.00
011226579C,11,20240502,77.60
011226579C,12,20240610,69.57
011226579C,12,20240610,25.00
011226579C,11,20240610,67.79
011226579C,12,20240701,63.55
011226579C,10,20240701,8.54
011226579C,11,20240701,64.11
011226579C,12,20241001,45.14
011226579C,10,20241001,8.54
011226579C,11,20241001,45.53
011226579C,12,20241101,39.00
011226579C,10,20241101,8.54
011226579C,11,20241101,39.33
011226579C,12,20241201,32.91
011226579C,10,20241201,8.54
011226579C,11,20241201,33.19
011226579C,12,20250101,26.46
011226579C,10,20250101,8.54
011226579C,11,20250101,26.68
011226579C,12,20250201,19.85
011226579C,10,20250201,8.54
011226579C,11,20250201,20.02
011226579C,12,20250301,13.76
011226579C,10,20250301,8.54
011226579C,11,20250301,13.87
011226579C,12,20250401,6.84
011226579C,10,20250401,8.54
011226579C,11,20250401,6.90
011226579C,11,20250501,87.51
011226579C,12,20250501,87.51
011226579C,10,20250501,8.54
011226579C,11,20250501,88.19
011226579C,12,20250601,80.96
011226579C,10,20250601,8.54
011226579C,11,20250601,81.58
011226579C,12,20250701,74.48
011226579C,10,20250701,8.54
011226579C,11,20250701,75.05
011226579C,12,20250801,67.61
011226579C,10,20250801,8.54
011226579C,11,20250801,68.12
011226579C,12,20250901,60.58
011226579C,10,20250901,8.54
011226579C,11,20250901,61.03
011226579C,12,20251001,53.63
011226579C,10,20251001,8.54
011226579C,11,20251001,54.02
011226579C,12,20251210,36.45
011226579C,12,20251210,32.92
011226579C,11,20251210,35.45
011226579C,12,20260101,30.03
011226579C,10,20260101,8.54
011226579C,11,20260101,30.25
011226579C,12,20260201,22.51
011226579C,10,20260201,8.54
011226579C,11,20260201,22.67
011226579C,12,20260301,15.58
011226579C,10,20260301,8.54
011226579C,11,20260301,15.69
011226579C,12,20260401,7.74
011226579C,10,20260401,8.54
011226579C,11,20260401,7.80
011226579C,11,20260501,98.92
011226579C,12,20260501,98.92
011226579C,12,20260501,1237.78
011227429C,10,20210903,22.60
011227429C,11,20210903,1.34
011227429C,12,20211203,0.90
011227429C,10,20211203,22.60
011227429C,11,20211203,1.78
011227429C,12,20220303,0.91
011227429C,12,20220303,46.51
011227604C,12,20171231,54.30
011227604C,12,20171231,100.00
011227604C,11,20171231,51.04
011227604C,12,20180126,42.42
011227604C,12,20180126,50.00
011227604C,11,20180126,41.08
011227604C,12,20180403,19.37
011227604C,12,20180403,50.00
011227604C,11,20180403,18.75
011227604C,12,20180427,11.15
011227604C,12,20180427,50.00
011227604C,11,20180427,10.78
011227604C,12,20180529,0.93
011227604C,12,20180529,25.00
011227604C,11,20180529,0.91
011227604C,11,20180601,115.28
011227604C,12,20180629,106.75
011227604C,12,20180629,25.00
011227604C,11,20180629,104.91
011227604C,12,20180701,104.31
011227604C,12,20180701,1426.71
011229737C,11,20180703,2.02
011229737C,12,20180710,1.98
011229737C,12,20180710,2.03
011229737C,11,20180710,1.83
011229737C,11,20190703,2.01
011229737C,12,20190712,1.96
011229737C,12,20190712,1.86
011229737C,11,20190712,1.82
011229737C,11,20200703,2.01
011229737C,12,20210403,0.51
011229737C,10,20210403,21.83
011229737C,11,20210403,0.94
011229737C,12,20210610,0.24
011229737C,12,20210610,21.83
011229737C,11,20210610,0.13
011229737C,12,20210628,0.03
011229737C,12,20210628,25.49
011229737C,11,20210703,0.16
011229737C,11,20220703,0.17
011229737C,11,20230703,0.19
011229737C,12,20230703,0.19
011229737C,12,20230703,2.32
011229738C,11,20180703,2.37
011229738C,12,20180710,2.33
011229738C,12,20180710,2.03
011229738C,11,20180710,2.16
011229738C,12,20181003,1.66
011229738C,12,20181003,28.12
011230767C,12,20180125,250.69
011230767C,10,20180125,65.25
011230767C,11,20180125,252.80
011230767C,12,20180225,201.55
011230767C,10,20180225,65.25
011230767C,11,20180225,203.23
011230767C,12,20180325,156.27
011230767C,10,20180325,65.25
011230767C,11,20180325,157.54
011230767C,12,20180425,104.80
011230767C,10,20180425,65.25
011230767C,11,20180425,105.64
011230767C,12,20180525,53.85
011230767C,10,20180525,65.25
011230767C,11,20180525,54.28
011230767C,11,20180625,666.53
011230767C,12,20180625,666.53
011230767C,12,20180625,8340.69
011232775C,11,20180728,19.12
011232775C,12,20180728,19.12
011232775C,10,20180728,102.25
011232775C,11,20180728,27.29
011232775C,11,20190728,29.47
011232775C,12,20190728,29.47
011232775C,10,20190728,102.25
011232775C,11,20190728,37.64
011232775C,11,20200728,40.65
011232775C,12,20200728,40.65
011232775C,10,20200728,102.25
011232775C,11,20200728,48.82
011232775C,12,20210414,14.43
011232775C,12,20210414,645.31
011232776C,11,20180728,19.12
011232776C,12,20180728,19.12
011232776C,10,20180728,102.25
011232776C,11,20180728,27.29
011232776C,11,20190728,29.47
011232776C,12,20190728,29.47
011232776C,10,20190728,102.25
011232776C,11,20190728,37.64
011232776C,11,20200728,40.65
011232776C,12,20200728,40.65
011232776C,10,20200728,102.25
011232776C,11,20200728,48.82
011232776C,12,20210414,14.43
011232776C,12,20210414,645.31
011235627C,12,20180212,160.56
011235627C,12,20180212,20.00
011235627C,11,20180212,159.74
011235627C,12,20180217,155.62
011235627C,12,20180217,3916.27
011240164C,12,20180827,40.47
011240164C,10,20180827,1483.00
011240164C,11,20180827,61.24
011240164C,11,20181101,354.47
011240164C,11,20191101,382.79
011240164C,12,20200928,36.81
011240164C,10,20200928,150.00
011240164C,11,20200928,37.89
011240164C,11,20201101,425.46
011240164C,12,20210903,71.01
011240164C,12,20210903,40.00
011240164C,11,20210903,70.51
011240164C,11,20211101,456.22
011240164C,12,20211103,453.81
011240164C,12,20211103,40.00
011240164C,11,20211103,450.64
011240164C,12,20211209,407.47
011240164C,12,20211209,100.00
011240164C,11,20211209,400.34
011240164C,12,20220302,301.32
011240164C,12,20220302,39.50
011240164C,11,20220302,299.24
011240164C,12,20220404,259.66
011240164C,12,20220404,40.30
011240164C,11,20220404,257.83
011240164C,12,20220428,229.08
011240164C,12,20220428,40.00
011240164C,11,20220428,227.47
011240164C,12,20220603,184.37
011240164C,12,20220603,39.50
011240164C,11,20220603,183.10
011240164C,12,20220706,143.58
011240164C,12,20220706,40.00
011240164C,11,20220706,142.57
011240164C,12,20220803,109.06
011240164C,12,20220803,40.00
011240164C,11,20220803,108.30
011240164C,12,20220907,66.43
011240164C,12,20220907,40.00
011240164C,11,20220907,65.96
011240164C,12,20221102,40.00
011240164C,11,20221102,453.14
011240164C,12,20230106,374.75
011240164C,12,20230106,40.00
011240164C,11,20230106,372.15
011240164C,12,20230303,40.00
011240164C,11,20230303,302.12
011240164C,12,20230303,304.22
011240164C,12,20230503,227.73
011240164C,12,20230503,40.00
011240164C,11,20230503,226.16
011240164C,12,20230911,64.25
011240164C,12,20230911,40.00
011240164C,11,20230911,63.82
011240164C,11,20231101,477.32
011240164C,12,20231102,476.07
011240164C,12,20231102,150.00
011240164C,11,20231102,464.11
011240164C,12,20231205,423.60
011240164C,12,20231205,100.00
011240164C,11,20231205,416.38
011240164C,12,20231227,389.68
011240164C,12,20231227,40.00
011240164C,11,20231227,386.98
011240164C,12,20240206,337.23
011240164C,12,20240206,40.00
011240164C,11,20240206,334.91
011240164C,12,20240305,40.00
011240164C,11,20240305,298.85
011240164C,12,20240305,300.93
011240164C,12,20240405,261.25
011240164C,12,20240405,40.00
011240164C,11,20240405,259.45
011240164C,12,20240904,72.81
011240164C,12,20240904,40.00
011240164C,11,20240904,72.31
011240164C,12,20241009,28.78
011240164C,12,20241009,40.00
011240164C,11,20241009,28.59
011240164C,11,20241101,474.01
011240164C,12,20250101,397.31
011240164C,12,20250101,6008.22
011240164C,11,20250101,397.31
011240164C,12,20250101,6008.22
011240164C,11,20251101,511.89
011240164C,12,20260101,429.06
011240164C,12,20260101,6488.36
011240164C,11,20260101,429.06
011240164C,12,20260101,6488.36
011243732C,11,20181118,118.65
011243732C,11,20191118,128.13
011243732C,11,20201118,138.37
011243732C,11,20211118,149.43
011243732C,11,20221118,161.37
011243732C,11,20231118,174.27
011243732C,11,20241118,188.19
011243732C,12,20250318,127.91
011243732C,10,20250318,17.81
011243732C,11,20250318,128.85
011243732C,12,20250418,112.91
011243732C,10,20250418,17.81
011243732C,11,20250418,113.74
011243732C,12,20250518,98.10
011243732C,10,20250518,17.81
011243732C,11,20250518,98.80
011243732C,12,20250618,82.42
011243732C,10,20250618,17.81
011243732C,11,20250618,83.01
011243732C,12,20250718,66.94
011243732C,10,20250718,17.81
011243732C,11,20250718,67.41
011243732C,12,20251007,23.22
011243732C,10,20251007,2279.74
011243732C,10,20251007,720.26
011243732C,11,20251007,49.87
011243732C,12,20251020,49.87
011243732C,12,20251020,720.26
011243732C,12,20251020,2279.74
011243732C,11,20251020,23.22
011243732C,11,20251118,452.50
011243732C,12,20251118,452.50
011243732C,12,20251118,3000.00
011243732C,11,20251118,212.76
011243732C,12,20251118,212.76
011243732C,10,20251118,41.91
011243732C,10,20251118,2958.09
011243732C,11,20251118,452.50
011243732C,12,20251218,416.61
011243732C,10,20251218,17.81
011243732C,11,20251218,417.91
011243732C,12,20260118,380.46
011243732C,10,20260118,17.81
011243732C,11,20260118,381.64
011243732C,12,20260218,343.83
011243732C,10,20260218,17.81
011243732C,11,20260218,344.89
011243732C,12,20260318,310.42
011243732C,10,20260318,17.81
011243732C,11,20260318,311.36
011243732C,11,20260612,49.87
011243732C,12,20260418,272.85
011243732C,10,20260418,17.81
011243732C,11,20260418,273.67
011244378C,11,20181118,32.59
011244378C,12,20190618,13.97
011244378C,10,20190618,133.19
011244378C,11,20190618,18.33
011244378C,12,20191106,1.46
011244378C,12,20191106,42.77
011244378C,11,20191106,1.35
011244378C,11,20191118,42.76
011244378C,12,20201110,0.97
011244378C,12,20201110,42.76
011244378C,11,20201110,0.90
011244378C,11,20201118,42.75
011244378C,12,20211110,0.97
011244378C,12,20211110,42.75
011244378C,11,20211110,0.90
011244378C,11,20211118,42.75
011244378C,11,20221118,46.16
011244378C,12,20221123,45.55
011244378C,12,20221123,42.75
011244378C,11,20221123,42.19
011244378C,12,20230118,35.84
011244378C,12,20230118,541.86
011246246C,11,20181204,375.42
011246246C,11,20191204,405.42
011246246C,11,20201204,437.82
011246246C,12,20211004,75.53
011246246C,10,20211004,47.70
011246246C,11,20211004,76.15
011246246C,12,20211104,37.57
011246246C,10,20211104,47.70
011246246C,11,20211104,37.88
011246246C,11,20211204,480.50
011246246C,12,20211204,480.50
011246246C,10,20211204,47.70
011246246C,11,20211204,484.32
011246246C,11,20221204,523.02
011246246C,12,20221227,491.24
011246246C,12,20221227,6576.60
011246246C,11,20221227,491.24
011246246C,12,20221227,6576.60
011246246C,12,20221227,491.24
011246246C,12,20221227,6576.60
011249830C,12,20180101,4.13
011249830C,10,20180101,13.93
011249830C,11,20180101,4.22
011249830C,11,20180201,51.86
011249830C,12,20180201,51.86
011249830C,10,20180201,13.93
011249830C,11,20180201,52.97
011249830C,12,20180701,31.69
011249830C,10,20180701,13.93
011249830C,11,20180701,32.34
011249830C,12,20181001,18.68
011249830C,10,20181001,13.93
011249830C,11,20181001,19.05
011249830C,12,20181101,14.30
011249830C,10,20181101,13.93
011249830C,11,20181101,14.56
011249830C,12,20181201,9.84
011249830C,10,20181201,13.93
011249830C,11,20181201,10.03
011249830C,12,20190101,5.03
011249830C,10,20190101,13.93
011249830C,11,20190101,5.12
011249830C,11,20190201,62.89
011249830C,12,20190201,62.89
011249830C,10,20190201,13.93
011249830C,11,20190201,64.01
011249830C,12,20190410,52.46
011249830C,12,20190410,22.08
011249830C,11,20190410,51.03
011249830C,12,20190501,47.53
011249830C,10,20190501,13.93
011249830C,11,20190501,48.36
011249830C,12,20190601,43.07
011249830C,10,20190601,13.93
011249830C,11,20190601,43.80
011249830C,12,20190701,38.56
011249830C,10,20190701,13.93
011249830C,11,20190701,39.20
011249830C,12,20190801,33.66
011249830C,10,20190801,13.93
011249830C,11,20190801,34.21
011249830C,12,20190901,28.54
011249830C,10,20190901,13.93
011249830C,11,20190901,29.00
011249830C,12,20191001,23.39
011249830C,10,20191001,13.93
011249830C,11,20191001,23.75
011249830C,12,20200101,6.04
011249830C,10,20200101,13.93
011249830C,11,20200101,6.13
011249830C,11,20200201,75.33
011249830C,12,20200201,75.33
011249830C,10,20200201,13.93
011249830C,11,20200201,76.44
011249830C,12,20200301,70.60
011249830C,10,20200301,13.93
011249830C,11,20200301,71.62
011249830C,12,20200601,52.57
011249830C,10,20200601,13.93
011249830C,11,20200601,53.30
011249830C,12,20200701,46.92
011249830C,10,20200701,13.93
011249830C,11,20200701,47.57
011249830C,12,20200801,40.84
011249830C,10,20200801,13.93
011249830C,11,20200801,41.39
011249830C,12,20200901,34.53
011249830C,10,20200901,13.93
011249830C,11,20200901,34.98
011249830C,12,20201001,28.21
011249830C,10,20201001,13.93
011249830C,11,20201001,28.58
011249830C,12,20201201,14.50
011249830C,10,20201201,13.93
011249830C,11,20201201,14.68
011249830C,12,20210101,7.36
011249830C,10,20210101,13.93
011249830C,11,20210101,7.45
011249830C,11,20210201,91.78
011249830C,12,20210201,91.78
011249830C,10,20210201,13.93
011249830C,11,20210201,92.89
011249830C,12,20210301,86.01
011249830C,10,20210301,13.93
011249830C,11,20210301,87.04
011249830C,12,20210401,79.29
011249830C,10,20210401,13.93
011249830C,11,20210401,80.22
011249830C,12,20210601,64.64
011249830C,10,20210601,13.93
011249830C,11,20210601,65.37
011249830C,12,20210701,57.55
011249830C,10,20210701,13.93
011249830C,11,20210701,58.19
011249830C,12,20210801,49.96
011249830C,10,20210801,13.93
011249830C,11,20210801,50.52
011249830C,12,20210901,42.15
011249830C,10,20210901,13.93
011249830C,11,20210901,42.60
011249830C,12,20211001,34.36
011249830C,10,20211001,13.93
011249830C,11,20211001,34.72
011249830C,12,20211101,26.05
011249830C,10,20211101,13.93
011249830C,11,20211101,26.33
011249830C,12,20211201,17.80
011249830C,10,20211201,13.93
011249830C,11,20211201,17.98
011249830C,12,20220101,9.02
011249830C,10,20220101,13.93
011249830C,11,20220101,9.11
011249830C,11,20220201,111.87
011249830C,12,20220201,111.87
011249830C,10,20220201,13.93
011249830C,11,20220201,112.98
011249830C,12,20220301,104.62
011249830C,10,20220301,13.93
011249830C,11,20220301,105.64
011249830C,12,20220401,96.23
011249830C,10,20220401,13.93
011249830C,11,20220401,97.16
011249830C,12,20220501,87.91
011249830C,10,20220501,13.93
011249830C,11,20220501,88.74
011249830C,12,20220601,79.03
011249830C,10,20220601,13.93
011249830C,11,20220601,79.77
011249830C,12,20220701,70.22
011249830C,10,20220701,13.93
011249830C,11,20220701,70.87
011249830C,12,20220801,60.85
011249830C,10,20220801,13.93
011249830C,11,20220801,61.40
011249830C,12,20220901,51.22
011249830C,10,20220901,13.93
011249830C,11,20220901,51.67
011249830C,12,20221001,41.67
011249830C,10,20221001,13.93
011249830C,11,20221001,42.04
011249830C,12,20221101,31.55
011249830C,10,20221101,13.93
011249830C,11,20221101,31.82
011249830C,12,20221201,21.51
011249830C,10,20221201,13.93
011249830C,11,20221201,21.69
011249830C,12,20230101,10.88
011249830C,10,20230101,13.93
011249830C,11,20230101,10.97
011249830C,11,20230201,134.74
011249830C,12,20230201,134.74
011249830C,10,20230201,13.93
011249830C,11,20230201,135.85
011249830C,12,20230301,125.79
011249830C,10,20230301,13.93
011249830C,11,20230301,126.82
011249830C,12,20230401,115.53
011249830C,10,20230401,13.93
011249830C,11,20230401,116.46
011249830C,12,20230501,105.37
011249830C,10,20230501,13.93
011249830C,11,20230501,106.20
011249830C,12,20230601,94.58
011249830C,10,20230601,13.93
011249830C,11,20230601,95.32
011249830C,12,20230701,83.91
011249830C,10,20230701,13.93
011249830C,11,20230701,84.55
011249830C,12,20230801,72.59
011249830C,10,20230801,13.93
011249830C,11,20230801,73.15
011249830C,12,20230901,61.02
011249830C,10,20230901,13.93
011249830C,11,20230901,61.48
011249830C,12,20231001,49.58
011249830C,10,20231001,13.93
011249830C,11,20231001,49.94
011249830C,12,20231101,37.47
011249830C,10,20231101,13.93
011249830C,11,20231101,37.75
011249830C,12,20231201,25.52
011249830C,10,20231201,13.93
011249830C,11,20231201,25.70
011249830C,12,20240101,12.89
011249830C,10,20240101,13.93
011249830C,11,20240101,12.99
011249830C,11,20240201,159.44
011249830C,12,20240201,159.44
011249830C,10,20240201,13.93
011249830C,11,20240201,160.56
011249830C,12,20240301,148.28
011249830C,10,20240301,13.93
011249830C,11,20240301,149.30
011249830C,12,20240401,136.00
011249830C,10,20240401,13.93
011249830C,11,20240401,136.93
011249830C,12,20240501,123.89
011249830C,10,20240501,13.93
011249830C,11,20240501,124.72
011249830C,12,20240601,111.07
011249830C,10,20240601,13.93
011249830C,11,20240601,111.81
011249830C,12,20240701,98.43
011249830C,10,20240701,13.93
011249830C,11,20240701,99.07
011249830C,12,20240801,85.06
011249830C,10,20240801,13.93
011249830C,11,20240801,85.61
011249830C,12,20240901,71.42
011249830C,10,20240901,13.93
011249830C,11,20240901,71.87
011249830C,12,20241001,57.96
011249830C,10,20241001,13.93
011249830C,11,20241001,58.32
011249830C,12,20241101,43.76
011249830C,10,20241101,13.93
011249830C,11,20241101,44.04
011249830C,12,20241201,29.77
011249830C,10,20241201,13.93
011249830C,11,20241201,29.95
011249830C,12,20250101,15.02
011249830C,10,20250101,13.93
011249830C,11,20250101,15.12
011249830C,11,20250201,186.12
011249830C,12,20250201,186.12
011249830C,10,20250201,13.93
011249830C,11,20250201,187.23
011249830C,12,20250301,173.37
011249830C,10,20250301,13.93
011249830C,11,20250301,174.40
011249830C,12,20250401,158.87
011249830C,10,20250401,13.93
011249830C,11,20250401,159.79
011249830C,12,20250501,144.58
011249830C,10,20250501,13.93
011249830C,11,20250501,145.41
011249830C,12,20250601,129.50
011249830C,10,20250601,13.93
011249830C,11,20250601,130.24
011249830C,12,20250701,114.65
011249830C,10,20250701,13.93
011249830C,11,20250701,115.29
011249830C,12,20250801,98.99
011249830C,10,20250801,13.93
011249830C,11,20250801,99.54
011249830C,12,20250901,83.04
011249830C,10,20250901,13.93
011249830C,11,20250901,83.49
011249830C,12,20251001,67.33
011249830C,10,20251001,13.93
011249830C,11,20251001,67.70
011249830C,12,20251101,50.80
011249830C,10,20251101,13.93
011249830C,11,20251101,51.08
011249830C,12,20251201,34.53
011249830C,10,20251201,13.93
011249830C,11,20251201,34.71
011249830C,12,20260101,17.41
011249830C,10,20260101,13.93
011249830C,11,20260101,17.50
011249830C,11,20260201,214.92
011249830C,12,20260201,214.92
011249830C,10,20260201,13.93
011249830C,11,20260201,216.04
011249830C,12,20260301,200.05
011249830C,10,20260301,13.93
011249830C,11,20260301,201.07
011249830C,12,20260401,183.16
011249830C,10,20260401,13.93
011249830C,11,20260401,184.09
011249830C,12,20260501,166.56
011249830C,10,20260501,13.93
011249830C,11,20260501,167.40
011249831C,12,20180101,4.15
011249831C,10,20180101,13.99
011249831C,11,20180101,4.24
011249831C,11,20180201,52.08
011249831C,12,20180201,52.08
011249831C,10,20180201,13.99
011249831C,11,20180201,53.20
011249831C,12,20180701,31.83
011249831C,10,20180701,13.99
011249831C,11,20180701,32.48
011249831C,12,20181001,18.76
011249831C,10,20181001,13.99
011249831C,11,20181001,19.13
011249831C,12,20181101,14.36
011249831C,10,20181101,13.99
011249831C,11,20181101,14.63
011249831C,12,20181201,9.89
011249831C,10,20181201,13.99
011249831C,11,20181201,10.07
011249831C,12,20190101,5.05
011249831C,10,20190101,13.99
011249831C,11,20190101,5.14
011249831C,11,20190201,63.17
011249831C,12,20190201,63.17
011249831C,10,20190201,13.99
011249831C,11,20190201,64.28
011249831C,12,20190410,52.68
011249831C,12,20190410,22.08
011249831C,11,20190410,51.25
011249831C,12,20190501,47.73
011249831C,10,20190501,13.99
011249831C,11,20190501,48.57
011249831C,12,20190601,43.25
011249831C,10,20190601,13.99
011249831C,11,20190601,44.00
011249831C,12,20190701,38.73
011249831C,10,20190701,13.99
011249831C,11,20190701,39.38
011249831C,12,20190801,33.81
011249831C,10,20190801,13.99
011249831C,11,20190801,34.36
011249831C,12,20190901,28.66
011249831C,10,20190901,13.99
011249831C,11,20190901,29.12
011249831C,12,20191001,23.48
011249831C,10,20191001,13.99
011249831C,11,20191001,23.86
011249831C,12,20200101,6.08
011249831C,10,20200101,13.99
011249831C,11,20200101,6.16
011249831C,11,20200201,75.66
011249831C,12,20200201,75.66
011249831C,10,20200201,13.99
011249831C,11,20200201,76.78
011249831C,12,20200301,70.91
011249831C,10,20200301,13.99
011249831C,11,20200301,71.94
011249831C,12,20200601,52.80
011249831C,10,20200601,13.99
011249831C,11,20200601,53.54
011249831C,12,20200701,47.13
011249831C,10,20200701,13.99
011249831C,11,20200701,47.78
011249831C,12,20200801,41.02
011249831C,10,20200801,13.99
011249831C,11,20200801,41.57
011249831C,12,20200901,34.68
011249831C,10,20200901,13.99
011249831C,11,20200901,35.14
011249831C,12,20201001,28.34
011249831C,10,20201001,13.99
011249831C,11,20201001,28.70
011249831C,12,20201201,14.56
011249831C,10,20201201,13.99
011249831C,11,20201201,14.74
011249831C,12,20210101,7.39
011249831C,11,20210101,7.49
011249831C,10,20210101,13.99
011249831C,11,20210201,92.19
011249831C,12,20210201,92.19
011249831C,10,20210201,13.99
011249831C,11,20210201,93.30
011249831C,12,20210301,86.39
011249831C,10,20210301,13.99
011249831C,11,20210301,87.43
011249831C,12,20210401,79.64
011249831C,10,20210401,13.99
011249831C,11,20210401,80.57
011249831C,12,20210601,64.92
011249831C,10,20210601,13.99
011249831C,11,20210601,65.66
011249831C,12,20210701,57.80
011249831C,10,20210701,13.99
011249831C,11,20210701,58.45
011249831C,12,20210801,50.18
011249831C,10,20210801,13.99
011249831C,11,20210801,50.74
011249831C,12,20210901,42.33
011249831C,10,20210901,13.99
011249831C,11,20210901,42.79
011249831C,12,20211001,34.51
011249831C,10,20211001,13.99
011249831C,11,20211001,34.87
011249831C,12,20211101,26.17
011249831C,10,20211101,13.99
011249831C,11,20211101,26.44
011249831C,12,20211201,17.87
011249831C,10,20211201,13.99
011249831C,11,20211201,18.06
011249831C,12,20220101,9.06
011249831C,10,20220101,13.99
011249831C,11,20220101,9.15
011249831C,11,20220201,112.36
011249831C,12,20220201,112.36
011249831C,10,20220201,13.99
011249831C,11,20220201,113.48
011249831C,12,20220301,105.08
011249831C,10,20220301,13.99
011249831C,11,20220301,106.11
011249831C,12,20220401,96.66
011249831C,10,20220401,13.99
011249831C,11,20220401,97.59
011249831C,12,20220501,88.30
011249831C,10,20220501,13.99
011249831C,11,20220501,89.14
011249831C,12,20220601,79.38
011249831C,10,20220601,13.99
011249831C,11,20220601,80.12
011249831C,12,20220701,70.53
011249831C,10,20220701,13.99
011249831C,11,20220701,71.18
011249831C,12,20220801,61.11
011249831C,10,20220801,13.99
011249831C,11,20220801,61.67
011249831C,12,20220901,51.45
011249831C,10,20220901,13.99
011249831C,11,20220901,51.90
011249831C,12,20221001,41.85
011249831C,10,20221001,13.99
011249831C,11,20221001,42.23
011249831C,12,20221101,31.69
011249831C,10,20221101,13.99
011249831C,11,20221101,31.96
011249831C,12,20221201,21.61
011249831C,10,20221201,13.99
011249831C,11,20221201,21.79
011249831C,12,20230101,10.93
011249831C,10,20230101,13.99
011249831C,11,20230101,11.02
011249831C,11,20230201,135.34
011249831C,12,20230201,135.34
011249831C,10,20230201,13.99
011249831C,11,20230201,136.45
011249831C,12,20230301,126.35
011249831C,10,20230301,13.99
011249831C,11,20230301,127.38
011249831C,12,20230401,116.04
011249831C,10,20230401,13.99
011249831C,11,20230401,116.97
011249831C,12,20230501,105.83
011249831C,10,20230501,13.99
011249831C,11,20230501,106.67
011249831C,12,20230601,95.00
011249831C,10,20230601,13.99
011249831C,11,20230601,95.74
011249831C,12,20230701,84.28
011249831C,10,20230701,13.99
011249831C,11,20230701,84.93
011249831C,12,20230801,72.92
011249831C,10,20230801,13.99
011249831C,11,20230801,73.47
011249831C,12,20230901,61.29
011249831C,10,20230901,13.99
011249831C,11,20230901,61.75
011249831C,12,20231001,49.80
011249831C,10,20231001,13.99
011249831C,11,20231001,50.16
011249831C,12,20231101,37.64
011249831C,10,20231101,13.99
011249831C,11,20231101,37.92
011249831C,12,20231201,25.64
011249831C,10,20231201,13.99
011249831C,11,20231201,25.82
011249831C,12,20240101,12.95
011249831C,10,20240101,13.99
011249831C,11,20240101,13.04
011249831C,11,20240201,160.15
011249831C,12,20240201,160.15
011249831C,10,20240201,13.99
011249831C,11,20240201,161.26
011249831C,12,20240301,148.93
011249831C,10,20240301,13.99
011249831C,11,20240301,149.96
011249831C,12,20240401,136.60
011249831C,10,20240401,13.99
011249831C,11,20240401,137.53
011249831C,12,20240501,124.43
011249831C,10,20240501,13.99
011249831C,11,20240501,125.27
011249831C,12,20240601,111.56
011249831C,10,20240601,13.99
011249831C,11,20240601,112.30
011249831C,12,20240701,98.86
011249831C,10,20240701,13.99
011249831C,11,20240701,99.50
011249831C,12,20240801,85.43
011249831C,10,20240801,13.99
011249831C,11,20240801,85.98
011249831C,12,20240901,71.73
011249831C,10,20240901,13.99
011249831C,11,20240901,72.19
