policy_number,mplan,plan_code,effective_date,trans_amount,policy_status,terminated_flag,has_560_same_or_policy,has_0090_same_or_policy,has_1020_same_or_policy,has_payout_pair_same_or_policy,deferred_hold,missing_date,missing_or_zero_amount,negative_amount
9010857881,1659C2,659 CEN II,20191021,525.25,,True,False,False,False,False,True,False,False,False
9010857881,1659C2,659 CEN II,20201021,525.25,,True,False,False,False,False,True,False,False,False
9010858396,1659C2,659 CEN II,20181013,230.5,,True,False,False,False,False,True,False,False,False
9010858396,1659C2,659 CEN II,20191013,230.5,,True,False,False,False,False,True,False,False,False
9010860628,1659CR,659 CEN SR,20181104,329.46,,True,False,False,False,False,True,False,False,False
9010860628,1659CR,659 CEN SR,20191104,329.46,,True,False,False,False,False,True,False,False,False
9010860628,1659CR,659 CEN SR,20201104,329.46,,True,False,False,False,False,True,False,False,False
9010860628,1659CR,659 CEN SR,20211104,329.46,,True,False,False,False,False,True,False,False,False
9010860628,1659CR,659 CEN SR,20221104,329.46,,True,False,False,False,False,True,False,False,False
9010863334,1659C2,659 CEN II,20181228,717.25,,True,False,False,False,False,True,False,False,False
9010863334,1659C2,659 CEN II,20191228,717.25,,True,False,False,False,False,True,False,False,False
9010863334,1659C2,659 CEN II,20201228,717.25,,True,False,False,False,False,True,False,False,False
9010863334,1659C2,659 CEN II,20211228,717.25,,True,False,False,False,False,True,False,False,False
9010863334,1659C2,659 CEN II,20221228,717.25,,True,False,False,False,False,True,False,False,False
9010863334,1659C2,659 CEN II,20231228,717.25,,True,False,False,False,False,True,False,False,False
9010863334,1659C2,659 CEN II,20241228,717.25,,True,False,False,False,False,True,False,False,False
9010864474,1659CR,659 CEN SR,20180114,351.2,,True,False,False,False,False,True,False,False,False
9010864474,1659CR,659 CEN SR,20190114,351.2,,True,False,False,False,False,True,False,False,False
9010864474,1659CR,659 CEN SR,20200114,351.2,,True,False,False,False,False,True,False,False,False
9010864474,1659CR,659 CEN SR,20210114,351.2,,True,False,False,False,False,True,False,False,False
9010864474,1659CR,659 CEN SR,20220114,351.2,,True,False,False,False,False,True,False,False,False
9010866751,1659CR,659 CEN SR,20181212,272.4,,True,False,False,False,False,True,False,False,False
9010866751,1659CR,659 CEN SR,20191212,272.4,,True,False,False,False,False,True,False,False,False
9010866751,1659CR,659 CEN SR,20201212,272.4,,True,False,False,False,False,True,False,False,False
9010866751,1659CR,659 CEN SR,20211212,272.4,,True,False,False,False,False,True,False,False,False
9010866751,1659CR,659 CEN SR,20221212,272.4,,True,False,False,False,False,True,False,False,False
9010866751,1659CR,659 CEN SR,20231212,272.4,,True,False,False,False,False,True,False,False,False
9010866751,1659CR,659 CEN SR,20241212,272.4,,True,False,False,False,False,True,False,False,False
9010866751,1659CR,659 CEN SR,20251212,272.4,,True,False,False,False,False,True,False,False,False
9010867974,1659SR,659 SR GD,20191210,217.2,,True,False,False,False,False,True,False,False,False
9010867974,1659SR,659 SR GD,20201210,217.2,,True,False,False,False,False,True,False,False,False
9010867974,1659SR,659 SR GD,20211210,217.2,,True,False,False,False,False,True,False,False,False
9010871146,1659CR,659 CEN SR,20180114,206.95,,True,False,False,False,False,True,False,False,False
9010871146,1659CR,659 CEN SR,20190114,206.95,,True,False,False,False,False,True,False,False,False
9010872331,1659C2,659 CEN II,20180120,542.0,,True,False,False,False,False,True,False,False,False
9010872331,1659C2,659 CEN II,20190120,542.0,,True,False,False,False,False,True,False,False,False
9010872331,1659C2,659 CEN II,20200120,542.0,,True,False,False,False,False,True,False,False,False
9010872331,1659C2,659 CEN II,20210120,542.0,,True,False,False,False,False,True,False,False,False
9010872331,1659C2,659 CEN II,20220120,542.0,,True,False,False,False,False,True,False,False,False
9010872331,1659C2,659 CEN II,20230120,542.0,,True,False,False,False,False,True,False,False,False
9010872331,1659C2,659 CEN II,20240120,542.0,,True,False,False,False,False,True,False,False,False
9010872331,1659C2,659 CEN II,20250120,542.0,,True,False,False,False,False,True,False,False,False
9010872331,1659C2,659 CEN II,20260120,542.0,,True,False,False,False,False,True,False,False,False
9010873140,1659C2,659 CEN II,20190125,222.25,,True,False,False,False,False,True,False,False,False
9010873140,1659C2,659 CEN II,20200125,222.25,,True,False,False,False,False,True,False,False,False
9010873140,1659C2,659 CEN II,20210125,222.25,,True,False,False,False,False,True,False,False,False
9010873140,1659C2,659 CEN II,20220125,222.25,,True,False,False,False,False,True,False,False,False
9010873140,1659C2,659 CEN II,20230125,222.25,,True,False,False,False,False,True,False,False,False
9010873140,1659C2,659 CEN II,20240125,222.25,,True,False,False,False,False,True,False,False,False
9010873140,1659C2,659 CEN II,20250125,222.25,,True,False,False,False,False,True,False,False,False
9010873140,1659C2,659 CEN II,20260125,222.25,,True,False,False,False,False,True,False,False,False
9010873154,1659CR,659 CEN SR,20200125,317.1,,True,False,False,False,False,True,False,False,False
9010873154,1659CR,659 CEN SR,20210125,317.1,,True,False,False,False,False,True,False,False,False
9010873154,1659CR,659 CEN SR,20220125,317.1,,True,False,False,False,False,True,False,False,False
9010873154,1659CR,659 CEN SR,20230125,317.1,,True,False,False,False,False,True,False,False,False
9010873154,1659CR,659 CEN SR,20240125,317.1,,True,False,False,False,False,True,False,False,False
9010873154,1659CR,659 CEN SR,20250125,317.1,,True,False,False,False,False,True,False,False,False
9010873154,1659CR,659 CEN SR,20260125,317.1,,True,False,False,False,False,True,False,False,False
9010876417,1659CR,659 CEN SR,20180401,476.8,,True,False,False,False,False,True,False,False,False
9010876417,1659CR,659 CEN SR,20190401,476.8,,True,False,False,False,False,True,False,False,False
9010876417,1659CR,659 CEN SR,20200401,476.8,,True,False,False,False,False,True,False,False,False
9010876417,1659CR,659 CEN SR,20210401,476.8,,True,False,False,False,False,True,False,False,False
9010876417,1659CR,659 CEN SR,20220401,476.8,,True,False,False,False,False,True,False,False,False
9010877890,1659SR,659 SR GD,20180408,677.4,,True,False,False,False,False,True,False,False,False
9010877890,1659SR,659 SR GD,20190408,677.4,,True,False,False,False,False,True,False,False,False
9010877890,1659SR,659 SR GD,20200408,677.4,,True,False,False,False,False,True,False,False,False
9010877890,1659SR,659 SR GD,20210408,677.4,,True,False,False,False,False,True,False,False,False
9010877890,1659SR,659 SR GD,20220408,677.4,,True,False,False,False,False,True,False,False,False
9010877890,1659SR,659 SR GD,20230408,677.4,,True,False,False,False,False,True,False,False,False
9010878592,1659C2,659 CEN II,20180401,371.5,,True,False,False,False,False,True,False,False,False
9010878592,1659C2,659 CEN II,20190401,371.5,,True,False,False,False,False,True,False,False,False
9010878592,1659C2,659 CEN II,20200401,371.5,,True,False,False,False,False,True,False,False,False
9010878592,1659C2,659 CEN II,20210401,371.5,,True,False,False,False,False,True,False,False,False
9010878592,1659C2,659 CEN II,20220401,371.5,,True,False,False,False,False,True,False,False,False
9010878592,1659C2,659 CEN II,20230401,371.5,,True,False,False,False,False,True,False,False,False
9010878592,1659C2,659 CEN II,20240401,371.5,,True,False,False,False,False,True,False,False,False
9010878592,1659C2,659 CEN II,20250401,371.5,,True,False,False,False,False,True,False,False,False
9010878592,1659C2,659 CEN II,20260401,371.5,,True,False,False,False,False,True,False,False,False
9010881096,1659CR,659 CEN SR,20180304,197.35,,True,False,False,False,False,True,False,False,False
9010881096,1659CR,659 CEN SR,20190304,197.35,,True,False,False,False,False,True,False,False,False
9010881096,1659CR,659 CEN SR,20200304,197.35,,True,False,False,False,False,True,False,False,False
9010881096,1659CR,659 CEN SR,20210304,197.35,,True,False,False,False,False,True,False,False,False
9010881096,1659CR,659 CEN SR,20220304,197.35,,True,False,False,False,False,True,False,False,False
9010881096,1659CR,659 CEN SR,20230304,197.35,,True,False,False,False,False,True,False,False,False
9010881301,1659C2,659 CEN II,20180301,407.5,,True,False,False,False,False,True,False,False,False
9010881301,1659C2,659 CEN II,20190301,407.5,,True,False,False,False,False,True,False,False,False
9010881301,1659C2,659 CEN II,20200301,407.5,,True,False,False,False,False,True,False,False,False
9010881301,1659C2,659 CEN II,20210301,407.5,,True,False,False,False,False,True,False,False,False
9010881301,1659C2,659 CEN II,20220301,407.5,,True,False,False,False,False,True,False,False,False
9010881301,1659C2,659 CEN II,20230301,407.5,,True,False,False,False,False,True,False,False,False
9010881301,1659C2,659 CEN II,20240301,407.5,,True,False,False,False,False,True,False,False,False
9010881301,1659C2,659 CEN II,20250301,407.5,,True,False,False,False,False,True,False,False,False
9010881301,1659C2,659 CEN II,20260301,407.5,,True,False,False,False,False,True,False,False,False
9010883245,1659CR,659 CEN SR,20180317,206.95,,True,False,False,False,False,True,False,False,False
9010883245,1659CR,659 CEN SR,20190317,206.95,,True,False,False,False,False,True,False,False,False
9010883245,1659CR,659 CEN SR,20200317,206.95,,True,False,False,False,False,True,False,False,False
9010883245,1659CR,659 CEN SR,20210317,206.95,,True,False,False,False,False,True,False,False,False
9010883246,1669SR,669 SR GD,20180408,163.2,,True,False,False,False,False,True,False,False,False
9010883246,1669SR,669 SR GD,20190408,163.2,,True,False,False,False,False,True,False,False,False
9010883246,1669SR,669 SR GD,20200408,163.2,,True,False,False,False,False,True,False,False,False
9010883246,1669SR,669 SR GD,20210408,163.2,,True,False,False,False,False,True,False,False,False
9010883246,1669SR,669 SR GD,20220408,163.2,,True,False,False,False,False,True,False,False,False
9010883246,1669SR,669 SR GD,20230408,163.2,,True,False,False,False,False,True,False,False,False
9010883246,1669SR,669 SR GD,20240408,163.2,,True,False,False,False,False,True,False,False,False
9010883731,1659C2,659 CEN II,20180324,179.44,,True,False,False,False,False,True,False,False,False
9010883731,1659C2,659 CEN II,20190324,179.44,,True,False,False,False,False,True,False,False,False
9010883731,1659C2,659 CEN II,20200324,179.44,,True,False,False,False,False,True,False,False,False
9010883731,1659C2,659 CEN II,20210324,179.44,,True,False,False,False,False,True,False,False,False
9010883731,1659C2,659 CEN II,20220324,179.44,,True,False,False,False,False,True,False,False,False
9010883731,1659C2,659 CEN II,20230324,179.44,,True,False,False,False,False,True,False,False,False
9010883731,1659C2,659 CEN II,20240324,179.44,,True,False,False,False,False,True,False,False,False
9010883731,1659C2,659 CEN II,20250324,179.44,,True,False,False,False,False,True,False,False,False
9010883731,1659C2,659 CEN II,20260324,179.44,,True,False,False,False,False,True,False,False,False
9010884052,1659CR,659 CEN SR,20180321,217.2,,True,False,False,False,False,True,False,False,False
9010884052,1659CR,659 CEN SR,20190321,217.2,,True,False,False,False,False,True,False,False,False
9010885441,1659C2,659 CEN II,20180322,343.25,,True,False,False,False,False,True,False,False,False
9010885441,1659C2,659 CEN II,20190322,343.25,,True,False,False,False,False,True,False,False,False
9010885441,1659C2,659 CEN II,20200322,343.25,,True,False,False,False,False,True,False,False,False
9010885441,1659C2,659 CEN II,20210322,343.25,,True,False,False,False,False,True,False,False,False
9010885441,1659C2,659 CEN II,20220322,343.25,,True,False,False,False,False,True,False,False,False
9010885441,1659C2,659 CEN II,20230322,343.25,,True,False,False,False,False,True,False,False,False
9010885441,1659C2,659 CEN II,20240322,343.25,,True,False,False,False,False,True,False,False,False
9010885441,1659C2,659 CEN II,20250322,343.25,,True,False,False,False,False,True,False,False,False
9010885441,1659C2,659 CEN II,20260322,343.25,,True,False,False,False,False,True,False,False,False
9010886805,1659CR,659 CEN SR,20180404,313.3,,True,False,False,False,False,True,False,False,False
9010886812,1659C2,659 CEN II,20180401,502.0,,True,False,False,False,False,True,False,False,False
9010886812,1659C2,659 CEN II,20190401,502.0,,True,False,False,False,False,True,False,False,False
9010886812,1659C2,659 CEN II,20200401,502.0,,True,False,False,False,False,True,False,False,False
9010886812,1659C2,659 CEN II,20210401,502.0,,True,False,False,False,False,True,False,False,False
9010886812,1659C2,659 CEN II,20220401,502.0,,True,False,False,False,False,True,False,False,False
9010886812,1659C2,659 CEN II,20230401,502.0,,True,False,False,False,False,True,False,False,False
9010886851,1659C2,659 CEN II,20190404,373.75,,True,False,False,False,False,True,False,False,False
9010886851,1659C2,659 CEN II,20200404,373.75,,True,False,False,False,False,True,False,False,False
9010886851,1659C2,659 CEN II,20210404,373.75,,True,False,False,False,False,True,False,False,False
9010887780,1659CR,659 CEN SR,20180405,210.55,,True,False,False,False,False,True,False,False,False
9010887780,1659CR,659 CEN SR,20190405,210.55,,True,False,False,False,False,True,False,False,False
9010888232,1659CR,659 CEN SR,20180411,206.95,,True,False,False,False,False,True,False,False,False
9010888338,1659CR,659 CEN SR,20180523,179.35,,True,False,False,False,False,True,False,False,False
9010888338,1659CR,659 CEN SR,20190523,179.35,,True,False,False,False,False,True,False,False,False
9010888338,1659CR,659 CEN SR,20200523,179.35,,True,False,False,False,False,True,False,False,False
9010888338,1659CR,659 CEN SR,20210523,179.35,,True,False,False,False,False,True,False,False,False
9010888338,1659CR,659 CEN SR,20220523,179.35,,True,False,False,False,False,True,False,False,False
9010889364,1659CR,659 CEN SR,20180413,409.4,,True,False,False,False,False,True,False,False,False
9010889364,1659CR,659 CEN SR,20190413,409.4,,True,False,False,False,False,True,False,False,False
9010889364,1659CR,659 CEN SR,20200413,409.4,,True,False,False,False,False,True,False,False,False
9010889364,1659CR,659 CEN SR,20210413,409.4,,True,False,False,False,False,True,False,False,False
9010889364,1659CR,659 CEN SR,20220413,409.4,,True,False,False,False,False,True,False,False,False
9010889364,1659CR,659 CEN SR,20230413,409.4,,True,False,False,False,False,True,False,False,False
9010889364,1659CR,659 CEN SR,20240413,409.4,,True,False,False,False,False,True,False,False,False
9010889785,1659C2,659 CEN II,20180414,577.0,,True,False,False,False,False,True,False,False,False
9010889785,1659C2,659 CEN II,20190414,577.0,,True,False,False,False,False,True,False,False,False
9010889785,1659C2,659 CEN II,20200414,577.0,,True,False,False,False,False,True,False,False,False
9010889785,1659C2,659 CEN II,20210414,577.0,,True,False,False,False,False,True,False,False,False
9010889785,1659C2,659 CEN II,20220414,577.0,,True,False,False,False,False,True,False,False,False
9010889785,1659C2,659 CEN II,20230414,577.0,,True,False,False,False,False,True,False,False,False
9010889785,1659C2,659 CEN II,20240414,577.0,,True,False,False,False,False,True,False,False,False
9010889785,1659C2,659 CEN II,20250414,577.0,,True,False,False,False,False,True,False,False,False
9010889785,1659C2,659 CEN II,20260414,577.0,,True,False,False,False,False,True,False,False,False
9010891079,1659CR,659 CEN SR,20180421,200.95,,True,False,False,False,False,True,False,False,False
9010891079,1659CR,659 CEN SR,20190421,200.95,,True,False,False,False,False,True,False,False,False
9010891087,1659C2,659 CEN II,20180525,608.75,,True,False,False,False,False,True,False,False,False
9010891087,1659C2,659 CEN II,20190525,608.75,,True,False,False,False,False,True,False,False,False
9010891087,1659C2,659 CEN II,20200525,608.75,,True,False,False,False,False,True,False,False,False
9010891087,1659C2,659 CEN II,20210525,608.75,,True,False,False,False,False,True,False,False,False
9010891087,1659C2,659 CEN II,20220525,608.75,,True,False,False,False,False,True,False,False,False
9010891087,1659C2,659 CEN II,20230525,608.75,,True,False,False,False,False,True,False,False,False
9010891087,1659C2,659 CEN II,20240525,608.75,,True,False,False,False,False,True,False,False,False
9010891087,1659C2,659 CEN II,20250525,608.75,,True,False,False,False,False,True,False,False,False
9010891087,1659C2,659 CEN II,20260525,608.75,,True,False,False,False,False,True,False,False,False
9010891309,1659C2,659 CEN II,20180518,433.5,,True,False,False,False,False,True,False,False,False
9010891309,1659C2,659 CEN II,20190518,433.5,,True,False,False,False,False,True,False,False,False
9010891309,1659C2,659 CEN II,20200518,433.5,,True,False,False,False,False,True,False,False,False
9010891309,1659C2,659 CEN II,20210518,433.5,,True,False,False,False,False,True,False,False,False
9010891309,1659C2,659 CEN II,20220518,433.5,,True,False,False,False,False,True,False,False,False
9010891309,1659C2,659 CEN II,20230518,433.5,,True,False,False,False,False,True,False,False,False
9010891309,1659C2,659 CEN II,20240518,433.5,,True,False,False,False,False,True,False,False,False
9010891309,1659C2,659 CEN II,20250518,433.5,,True,False,False,False,False,True,False,False,False
9010891309,1659C2,659 CEN II,20260518,433.5,,True,False,False,False,False,True,False,False,False
9010891328,1659C2,659 CEN II,20180501,433.5,,True,False,False,False,False,True,False,False,False
9010891328,1659C2,659 CEN II,20190501,433.5,,True,False,False,False,False,True,False,False,False
9010891328,1659C2,659 CEN II,20200501,433.5,,True,False,False,False,False,True,False,False,False
9010891328,1659C2,659 CEN II,20210501,433.5,,True,False,False,False,False,True,False,False,False
9010891328,1659C2,659 CEN II,20220501,433.5,,True,False,False,False,False,True,False,False,False
9010891328,1659C2,659 CEN II,20230501,433.5,,True,False,False,False,False,True,False,False,False
9010891328,1659C2,659 CEN II,20240501,433.5,,True,False,False,False,False,True,False,False,False
9010891328,1659C2,659 CEN II,20250501,433.5,,True,False,False,False,False,True,False,False,False
9010891328,1659C2,659 CEN II,20260501,433.5,,True,False,False,False,False,True,False,False,False
9010892016,1659CR,659 CEN SR,20180425,142.1,,True,False,False,False,False,True,False,False,False
9010892016,1659CR,659 CEN SR,20190425,142.1,,True,False,False,False,False,True,False,False,False
9010892016,1659CR,659 CEN SR,20200425,142.1,,True,False,False,False,False,True,False,False,False
9010892016,1659CR,659 CEN SR,20210425,142.1,,True,False,False,False,False,True,False,False,False
9010892016,1659CR,659 CEN SR,20220425,142.1,,True,False,False,False,False,True,False,False,False
9010892016,1659CR,659 CEN SR,20230425,142.1,,True,False,False,False,False,True,False,False,False
9010892016,1659CR,659 CEN SR,20240425,142.1,,True,False,False,False,False,True,False,False,False
9010892016,1659CR,659 CEN SR,20250425,142.1,,True,False,False,False,False,True,False,False,False
9010892016,1659CR,659 CEN SR,20260425,142.1,,True,False,False,False,False,True,False,False,False
9010893115,1659C2,659 CEN II,20180426,1074.0,,True,False,False,False,False,True,False,False,False
9010893115,1659C2,659 CEN II,20190426,1074.0,,True,False,False,False,False,True,False,False,False
9010893115,1659C2,659 CEN II,20200426,1074.0,,True,False,False,False,False,True,False,False,False
9010893115,1659C2,659 CEN II,20210426,1074.0,,True,False,False,False,False,True,False,False,False
9010893115,1659C2,659 CEN II,20220426,1074.0,,True,False,False,False,False,True,False,False,False
9010893115,1659C2,659 CEN II,20230426,1074.0,,True,False,False,False,False,True,False,False,False
9010893115,1659C2,659 CEN II,20240426,1074.0,,True,False,False,False,False,True,False,False,False
9010893115,1659C2,659 CEN II,20250426,1074.0,,True,False,False,False,False,True,False,False,False
9010893115,1659C2,659 CEN II,20260426,1074.0,,True,False,False,False,False,True,False,False,False
9010893950,1659CR,659 CEN SR,20180504,266.29,,True,False,False,False,False,True,False,False,False
9010893950,1659CR,659 CEN SR,20190504,266.29,,True,False,False,False,False,True,False,False,False
9010893950,1659CR,659 CEN SR,20200504,266.29,,True,False,False,False,False,True,False,False,False
9010893950,1659CR,659 CEN SR,20210504,266.29,,True,False,False,False,False,True,False,False,False
9010893950,1659CR,659 CEN SR,20220504,266.29,,True,False,False,False,False,True,False,False,False
9010895689,1659CR,659 CEN SR,20180507,171.38,,True,False,False,False,False,True,False,False,False
9010895689,1659CR,659 CEN SR,20190507,171.38,,True,False,False,False,False,True,False,False,False
9010895689,1659CR,659 CEN SR,20200507,171.38,,True,False,False,False,False,True,False,False,False
9010895689,1659CR,659 CEN SR,20210507,171.38,,True,False,False,False,False,True,False,False,False
9010895689,1659CR,659 CEN SR,20220507,171.38,,True,False,False,False,False,True,False,False,False
9010895689,1659CR,659 CEN SR,20230507,171.38,,True,False,False,False,False,True,False,False,False
9010895689,1659CR,659 CEN SR,20240507,171.38,,True,False,False,False,False,True,False,False,False
9010895689,1659CR,659 CEN SR,20250507,171.38,,True,False,False,False,False,True,False,False,False
9010895689,1659CR,659 CEN SR,20260507,171.38,,True,False,False,False,False,True,False,False,False
9010897521,1659CR,659 CEN SR,20180520,317.1,,True,False,False,False,False,True,False,False,False
9010897521,1659CR,659 CEN SR,20190520,317.1,,True,False,False,False,False,True,False,False,False
9010897521,1659CR,659 CEN SR,20200520,317.1,,True,False,False,False,False,True,False,False,False
9010897521,1659CR,659 CEN SR,20210520,317.1,,True,False,False,False,False,True,False,False,False
9010897521,1659CR,659 CEN SR,20220520,317.1,,True,False,False,False,False,True,False,False,False
9010897521,1659CR,659 CEN SR,20230520,317.1,,True,False,False,False,False,True,False,False,False
9010897521,1659CR,659 CEN SR,20240520,317.1,,True,False,False,False,False,True,False,False,False
9010897521,1659CR,659 CEN SR,20250520,317.1,,True,False,False,False,False,True,False,False,False
9010897521,1659CR,659 CEN SR,20260520,317.1,,True,False,False,False,False,True,False,False,False
9010898542,1659CR,659 CEN SR,20180601,200.26,,True,False,False,False,False,True,False,False,False
9010898542,1659CR,659 CEN SR,20190601,200.26,,True,False,False,False,False,True,False,False,False
9010898542,1659CR,659 CEN SR,20200601,200.26,,True,False,False,False,False,True,False,False,False
9010898542,1659CR,659 CEN SR,20210601,200.26,,True,False,False,False,False,True,False,False,False
9010898542,1659CR,659 CEN SR,20220601,200.26,,True,False,False,False,False,True,False,False,False
9010898542,1659CR,659 CEN SR,20230601,200.26,,True,False,False,False,False,True,False,False,False
9010898542,1659CR,659 CEN SR,20240601,200.26,,True,False,False,False,False,True,False,False,False
9010898692,1659CR,659 CEN SR,20180523,171.05,,True,False,False,False,False,True,False,False,False
9010898692,1659CR,659 CEN SR,20190523,171.05,,True,False,False,False,False,True,False,False,False
9010898692,1659CR,659 CEN SR,20200523,171.05,,True,False,False,False,False,True,False,False,False
9010898692,1659CR,659 CEN SR,20210523,171.05,,True,False,False,False,False,True,False,False,False
9010900519,1659CR,659 CEN SR,20180601,202.82,,True,False,False,False,False,True,False,False,False
9010900519,1659CR,659 CEN SR,20190601,202.82,,True,False,False,False,False,True,False,False,False
9010900519,1659CR,659 CEN SR,20200601,202.82,,True,False,False,False,False,True,False,False,False
9010900620,1659CR,659 CEN SR,20180714,289.55,,True,False,False,False,False,True,False,False,False
9010900620,1659CR,659 CEN SR,20190714,289.55,,True,False,False,False,False,True,False,False,False
9010901787,1659CR,659 CEN SR,20180606,259.2,,True,False,False,False,False,True,False,False,False
9010901787,1659CR,659 CEN SR,20190606,259.2,,True,False,False,False,False,True,False,False,False
9010901787,1659CR,659 CEN SR,20200606,259.2,,True,False,False,False,False,True,False,False,False
9010901787,1659CR,659 CEN SR,20210606,259.2,,True,False,False,False,False,True,False,False,False
9010901787,1659CR,659 CEN SR,20220606,259.2,,True,False,False,False,False,True,False,False,False
9010901787,1659CR,659 CEN SR,20230606,259.2,,True,False,False,False,False,True,False,False,False
9010901787,1659CR,659 CEN SR,20240606,259.2,,True,False,False,False,False,True,False,False,False
9010901787,1659CR,659 CEN SR,20250606,259.2,,True,False,False,False,False,True,False,False,False
9010901833,1659CR,659 CEN SR,20180627,714.4,,True,False,False,False,False,True,False,False,False
9010901833,1659CR,659 CEN SR,20190627,714.4,,True,False,False,False,False,True,False,False,False
9010901833,1659CR,659 CEN SR,20200627,714.4,,True,False,False,False,False,True,False,False,False
9010901833,1659CR,659 CEN SR,20210627,714.4,,True,False,False,False,False,True,False,False,False
9010901833,1659CR,659 CEN SR,20220627,714.4,,True,False,False,False,False,True,False,False,False
9010902972,1659C2,659 CEN II,20180607,169.75,,True,False,False,False,False,True,False,False,False
9010902972,1659C2,659 CEN II,20190607,169.75,,True,False,False,False,False,True,False,False,False
9010902972,1659C2,659 CEN II,20200607,169.75,,True,False,False,False,False,True,False,False,False
9010902972,1659C2,659 CEN II,20210607,169.75,,True,False,False,False,False,True,False,False,False
9010902972,1659C2,659 CEN II,20220607,169.75,,True,False,False,False,False,True,False,False,False
9010902972,1659C2,659 CEN II,20230607,169.75,,True,False,False,False,False,True,False,False,False
9010902972,1659C2,659 CEN II,20240607,169.75,,True,False,False,False,False,True,False,False,False
9010902972,1659C2,659 CEN II,20250607,169.75,,True,False,False,False,False,True,False,False,False
9010902973,1659C2,659 CEN II,20180607,134.75,,True,False,False,False,False,True,False,False,False
9010902973,1659C2,659 CEN II,20190607,134.75,,True,False,False,False,False,True,False,False,False
9010902973,1659C2,659 CEN II,20200607,134.75,,True,False,False,False,False,True,False,False,False
9010902973,1659C2,659 CEN II,20210607,134.75,,True,False,False,False,False,True,False,False,False
9010902973,1659C2,659 CEN II,20220607,134.75,,True,False,False,False,False,True,False,False,False
9010902973,1659C2,659 CEN II,20230607,134.75,,True,False,False,False,False,True,False,False,False
9010902973,1659C2,659 CEN II,20240607,134.75,,True,False,False,False,False,True,False,False,False
9010902973,1659C2,659 CEN II,20250607,134.75,,True,False,False,False,False,True,False,False,False
9010904097,1659CR,659 CEN SR,20180615,163.2,,True,False,False,False,False,True,False,False,False
9010904097,1659CR,659 CEN SR,20190615,163.2,,True,False,False,False,False,True,False,False,False
9010904097,1659CR,659 CEN SR,20200615,163.2,,True,False,False,False,False,True,False,False,False
9010904097,1659CR,659 CEN SR,20210615,163.2,,True,False,False,False,False,True,False,False,False
9010904097,1659CR,659 CEN SR,20220615,163.2,,True,False,False,False,False,True,False,False,False
9010904097,1659CR,659 CEN SR,20230615,163.2,,True,False,False,False,False,True,False,False,False
9010904097,1659CR,659 CEN SR,20240615,163.2,,True,False,False,False,False,True,False,False,False
9010904097,1659CR,659 CEN SR,20250615,163.2,,True,False,False,False,False,True,False,False,False
9010905200,1659C2,659 CEN II,20230617,138.25,,True,False,False,False,False,True,False,False,False
9010905200,1659C2,659 CEN II,20240617,138.25,,True,False,False,False,False,True,False,False,False
9010905200,1659C2,659 CEN II,20250617,138.25,,True,False,False,False,False,True,False,False,False
9010905677,1659CR,659 CEN SR,20190615,263.2,,True,False,False,False,False,True,False,False,False
9010905677,1659CR,659 CEN SR,20200615,263.2,,True,False,False,False,False,True,False,False,False
9010905677,1659CR,659 CEN SR,20210615,263.2,,True,False,False,False,False,True,False,False,False
9010905677,1659CR,659 CEN SR,20220615,263.2,,True,False,False,False,False,True,False,False,False
9010911853,1659C2,659 CEN II,20180714,121.0,,True,False,False,False,False,True,False,False,False
9010911853,1659C2,659 CEN II,20190714,121.0,,True,False,False,False,False,True,False,False,False
9010911853,1659C2,659 CEN II,20200714,121.0,,True,False,False,False,False,True,False,False,False
9010911853,1659C2,659 CEN II,20210714,121.0,,True,False,False,False,False,True,False,False,False
9010911853,1659C2,659 CEN II,20220714,121.0,,True,False,False,False,False,True,False,False,False
9010911853,1659C2,659 CEN II,20230714,121.0,,True,False,False,False,False,True,False,False,False
9010911853,1659C2,659 CEN II,20240714,121.0,,True,False,False,False,False,True,False,False,False
9010911853,1659C2,659 CEN II,20250714,121.0,,True,False,False,False,False,True,False,False,False
9010914384,1659CR,659 CEN SR,20180724,227.9,,True,False,False,False,False,True,False,False,False
9010915030,1659CR,659 CEN SR,20180727,239.15,,True,False,False,False,False,True,False,False,False
9010915030,1659CR,659 CEN SR,20190727,258.28,,True,False,False,False,False,True,False,False,False
9010915030,1659CR,659 CEN SR,20200727,258.28,,True,False,False,False,False,True,False,False,False
9010916260,1659CR,659 CEN SR,20180728,276.1,,True,False,False,False,False,True,False,False,False
9010916260,1659CR,659 CEN SR,20190728,276.1,,True,False,False,False,False,True,False,False,False
9010916260,1659CR,659 CEN SR,20200728,276.1,,True,False,False,False,False,True,False,False,False
9010916260,1659CR,659 CEN SR,20210728,276.1,,True,False,False,False,False,True,False,False,False
9010916260,1659CR,659 CEN SR,20220728,276.1,,True,False,False,False,False,True,False,False,False
9010917172,1659C2,659 CEN II,20180801,380.8,,True,False,False,False,False,True,False,False,False
9010917172,1659C2,659 CEN II,20190801,380.8,,True,False,False,False,False,True,False,False,False
9010917172,1659C2,659 CEN II,20200801,380.8,,True,False,False,False,False,True,False,False,False
9010917172,1659C2,659 CEN II,20210801,380.8,,True,False,False,False,False,True,False,False,False
9010917172,1659C2,659 CEN II,20220801,380.8,,True,False,False,False,False,True,False,False,False
9010919431,1659CR,659 CEN SR,20180908,276.1,,True,False,False,False,False,True,False,False,False
9010919431,1659CR,659 CEN SR,20190908,276.1,,True,False,False,False,False,True,False,False,False
