reconstructed_claim_id,claim_family,mgrossamt_candidate,mnetamt_candidate,mpaid_candidate,mintamt_candidate,mfedtax_candidate,mloan_candidate,mbalancingstatus,revised_balancing_difference,derivation_status,derivation_confidence
RC-9011162203-1-SURRENDER_CLAIM-C0-20180127,SURRENDER_CLAIM,0.0,0.0,0.0,77.83,0.0,103.39,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C1-20180427,SURRENDER_CLAIM,0.0,0.0,0.0,43.06,0.0,68.62,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C10-20200727,SURRENDER_CLAIM,0.0,0.0,0.0,53.63,0.0,79.19,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C11-20201027,SURRENDER_CLAIM,0.0,0.0,0.0,28.08,0.0,53.64,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C12-20210127,SURRENDER_CLAIM,0.0,0.0,0.0,181.02,0.0,206.58,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C13-20210427,SURRENDER_CLAIM,0.0,0.0,0.0,95.37,0.0,120.93,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C14-20210727,SURRENDER_CLAIM,0.0,0.0,0.0,66.47,0.0,92.03,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C15-20211027,SURRENDER_CLAIM,0.0,0.0,0.0,34.57,0.0,60.13,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C16-20220127,SURRENDER_CLAIM,0.0,0.0,0.0,221.04,0.0,246.6,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C17-20220427,SURRENDER_CLAIM,0.0,0.0,0.0,115.67,0.0,141.23,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C18-20220727,SURRENDER_CLAIM,0.0,0.0,0.0,80.17,0.0,105.73,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C19-20221027,SURRENDER_CLAIM,0.0,0.0,0.0,41.48,0.0,67.04,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C2-20180727,SURRENDER_CLAIM,0.0,0.0,0.0,31.13,0.0,56.69,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C20-20230127,SURRENDER_CLAIM,0.0,0.0,0.0,264.27,0.0,289.83,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C21-20230427,SURRENDER_CLAIM,0.0,0.0,0.0,137.59,0.0,163.15,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C22-20230727,SURRENDER_CLAIM,0.0,0.0,0.0,94.98,0.0,120.54,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C23-20231027,SURRENDER_CLAIM,0.0,0.0,0.0,48.96,0.0,74.52,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C24-20240127,SURRENDER_CLAIM,0.0,0.0,0.0,310.95,0.0,336.51,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C25-20240427,SURRENDER_CLAIM,0.0,0.0,0.0,160.82,0.0,186.38,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C26-20240727,SURRENDER_CLAIM,0.0,0.0,0.0,110.67,0.0,136.23,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C27-20241027,SURRENDER_CLAIM,0.0,0.0,0.0,56.88,0.0,82.44,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C28-20250127,SURRENDER_CLAIM,0.0,0.0,0.0,361.38,0.0,386.94,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C29-20250427,SURRENDER_CLAIM,0.0,1888.6,1981.25,92.65,0.0,92.65,UNBALANCED,1888.6,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C3-20181027,SURRENDER_CLAIM,0.0,0.0,0.0,16.72,0.0,42.28,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C4-20190127,SURRENDER_CLAIM,0.0,0.0,0.0,109.62,0.0,135.18,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C5-20190427,SURRENDER_CLAIM,0.0,0.0,0.0,59.17,0.0,84.73,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C6-20190727,SURRENDER_CLAIM,0.0,0.0,0.0,42.01,0.0,67.57,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C7-20191027,SURRENDER_CLAIM,0.0,0.0,0.0,22.22,0.0,47.78,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C8-20200127,SURRENDER_CLAIM,0.0,0.0,0.0,143.94,0.0,169.5,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162203-1-SURRENDER_CLAIM-C9-20200427,SURRENDER_CLAIM,0.0,0.0,0.0,76.37,0.0,101.93,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162252-1-DEATH_CLAIM-C0-20180120,DEATH_CLAIM,5000.0,5000.0,5011.18,0.0,0.0,0.0,MINOR_VARIANCE,-11.18,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011162328-1-DEATH_CLAIM-C0-20241012,DEATH_CLAIM,3000.0,3000.0,3000.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011162387-1-DEATH_CLAIM-C0-20180509,DEATH_CLAIM,5000.0,5000.0,5040.38,0.0,0.0,0.0,MINOR_VARIANCE,-40.38,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011162387-1-DEATH_CLAIM-C1-20180710,DEATH_CLAIM,0.0,0.0,5080.76,0.0,0.0,0.0,UNBALANCED,-5080.76,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011162391-1-DEATH_CLAIM-C0-20180723,DEATH_CLAIM,5000.0,5000.0,5102.35,0.0,0.0,0.0,UNBALANCED,-102.35,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011162541-1-DEATH_CLAIM-C0-20211029,DEATH_CLAIM,5000.0,5000.0,5002.31,0.0,0.0,0.0,MINOR_VARIANCE,-2.31,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011163001-1-DEATH_CLAIM-C0-20200531,DEATH_CLAIM,5000.0,5000.0,5041.56,0.0,0.0,0.0,MINOR_VARIANCE,-41.56,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011163078-1-DEATH_CLAIM-C0-20220723,DEATH_CLAIM,5000.0,5000.0,5029.82,0.0,0.0,0.0,MINOR_VARIANCE,-29.82,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011163083-1-DEATH_CLAIM-C0-20180212,DEATH_CLAIM,5000.0,5000.0,5015.32,0.0,0.0,0.0,MINOR_VARIANCE,-15.32,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011163086-1-DEATH_CLAIM-C0-20210617,DEATH_CLAIM,5000.0,5821.5,5821.5,821.5,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011174518-1-DEATH_CLAIM-C0-20190502,DEATH_CLAIM,5000.0,5000.0,5036.54,0.0,0.0,0.0,MINOR_VARIANCE,-36.54,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011174519-1-DEATH_CLAIM-C0-20200806,DEATH_CLAIM,5000.0,5000.0,5000.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011174600-1-DEATH_CLAIM-C0-20250716,DEATH_CLAIM,25000.0,25000.0,24981.67,0.0,0.0,0.0,MINOR_VARIANCE,18.33,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011174928-1-DEATH_CLAIM-C0-20250206,DEATH_CLAIM,10000.0,10000.0,10038.42,0.0,0.0,0.0,MINOR_VARIANCE,-38.42,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011175086-1-DEATH_CLAIM-C0-20180810,DEATH_CLAIM,5000.0,5000.0,5000.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011175088-1-DEATH_CLAIM-C0-20210930,DEATH_CLAIM,5000.0,5000.0,5021.97,0.0,0.0,0.0,MINOR_VARIANCE,-21.97,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011175414-1-DEATH_CLAIM-C0-20250222,DEATH_CLAIM,25000.0,25803.54,26483.75,803.54,0.0,0.0,UNBALANCED,-680.21,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011175485-1-DEATH_CLAIM-C0-20200325,DEATH_CLAIM,5000.0,5000.0,4800.86,0.0,0.0,0.0,UNBALANCED,199.14,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011175485-1-SURRENDER_CLAIM-C0-20180422,SURRENDER_CLAIM,0.0,0.0,0.0,13.58,0.0,13.58,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011175485-1-SURRENDER_CLAIM-C1-20190422,SURRENDER_CLAIM,0.0,0.0,0.0,14.67,0.0,14.67,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011175485-1-SURRENDER_CLAIM-C2-20200325,SURRENDER_CLAIM,0.0,0.0,0.0,1.16,0.0,1.16,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011175626-1-DEATH_CLAIM-C0-20180125,DEATH_CLAIM,10000.0,10000.0,20325.54,0.0,0.0,0.0,UNBALANCED,-10325.54,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011175626-1-DEATH_CLAIM-C1-20180531,DEATH_CLAIM,20325.54,20325.54,20325.54,0.0,0.0,0.0,UNBALANCED,20325.54,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011175626-2-DEATH_CLAIM-C0-20180125,DEATH_CLAIM,0.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011175682-1-DEATH_CLAIM-C0-20200901,DEATH_CLAIM,25000.0,25000.0,25032.05,0.0,0.0,0.0,MINOR_VARIANCE,-32.05,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011176023-1-DEATH_CLAIM-C0-20210918,DEATH_CLAIM,10000.0,10051.67,10084.41,51.67,0.0,0.0,MINOR_VARIANCE,-32.74,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011176029-1-DEATH_CLAIM-C0-20200402,DEATH_CLAIM,5000.0,5000.0,5068.56,0.0,0.0,0.0,MINOR_VARIANCE,-68.56,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011176237-1-SURRENDER_CLAIM-C0-20200401,SURRENDER_CLAIM,0.0,3241.67,3241.67,0.0,0.0,0.0,UNBALANCED,3241.67,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011176239-1-DEATH_CLAIM-C0-20220422,DEATH_CLAIM,5000.0,5000.0,5007.95,0.0,0.0,0.0,MINOR_VARIANCE,-7.95,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011176406-1-DEATH_CLAIM-C0-20230311,DEATH_CLAIM,5000.0,5000.0,5015.66,0.0,0.0,0.0,MINOR_VARIANCE,-15.66,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011176413-1-DISBURSEMENT_CLAIM-C0-20210708,DISBURSEMENT_CLAIM,0.0,6.14,0.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011176438-1-DEATH_CLAIM-C0-20190701,DEATH_CLAIM,5000.0,5000.0,5023.83,0.0,0.0,0.0,MINOR_VARIANCE,-23.83,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011176782-1-DEATH_CLAIM-C0-20190518,DEATH_CLAIM,5000.0,5000.0,5009.34,0.0,0.0,0.0,MINOR_VARIANCE,-9.34,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011177102-1-DEATH_CLAIM-C0-20201214,DEATH_CLAIM,5000.0,5000.0,5016.04,0.0,0.0,0.0,MINOR_VARIANCE,-16.04,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011177241-1-DEATH_CLAIM-C0-20220106,DEATH_CLAIM,5000.0,5000.0,5062.43,0.0,0.0,0.0,MINOR_VARIANCE,-62.43,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011177441-1-DEATH_CLAIM-C0-20180910,DEATH_CLAIM,5000.0,5000.0,5018.69,0.0,0.0,0.0,MINOR_VARIANCE,-18.69,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011177817-1-DEATH_CLAIM-C0-20210523,DEATH_CLAIM,5000.0,5000.0,5006.22,0.0,0.0,0.0,MINOR_VARIANCE,-6.22,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011177870-1-DEATH_CLAIM-C0-20210916,DEATH_CLAIM,5000.0,5000.0,6173.6,0.0,0.0,0.0,UNBALANCED,-1173.6,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011177870-1-DISBURSEMENT_CLAIM-C0-20200326,DISBURSEMENT_CLAIM,0.0,331.55,0.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011177896-1-SURRENDER_CLAIM-C0-20220720,SURRENDER_CLAIM,0.0,0.0,0.0,46.82,0.0,846.82,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011177896-1-SURRENDER_CLAIM-C1-20230416,SURRENDER_CLAIM,0.0,0.0,0.0,187.38,0.0,187.38,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011177896-1-SURRENDER_CLAIM-C2-20240416,SURRENDER_CLAIM,0.0,0.0,0.0,67.71,0.0,67.71,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011177896-1-SURRENDER_CLAIM-C3-20250416,SURRENDER_CLAIM,0.0,0.0,0.0,73.12,0.0,73.12,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011177896-1-SURRENDER_CLAIM-C4-20260416,SURRENDER_CLAIM,0.0,0.0,0.0,78.96,0.0,78.96,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011177899-1-SURRENDER_CLAIM-C0-20240416,SURRENDER_CLAIM,0.0,0.0,0.0,3.76,0.0,50.86,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011177899-1-SURRENDER_CLAIM-C1-20240617,SURRENDER_CLAIM,0.0,0.0,0.0,3.14,0.0,3.14,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011178435-1-DEATH_CLAIM-C0-20260120,DEATH_CLAIM,5000.0,5000.0,5010.26,0.0,0.0,0.0,MINOR_VARIANCE,-10.26,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011178449-1-DEATH_CLAIM-C0-20200430,DEATH_CLAIM,10000.0,10000.0,10019.28,0.0,0.0,0.0,MINOR_VARIANCE,-19.28,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011178455-1-DEATH_CLAIM-C0-20180227,DEATH_CLAIM,10000.0,10000.0,8617.79,0.0,0.0,0.0,UNBALANCED,1382.21,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011178455-1-SURRENDER_CLAIM-C0-20180227,SURRENDER_CLAIM,0.0,0.0,0.0,18.5,0.0,18.5,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011178457-1-DEATH_CLAIM-C0-20180524,DEATH_CLAIM,10000.0,10000.0,10189.5,0.0,0.0,0.0,UNBALANCED,-189.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011178618-1-DEATH_CLAIM-C0-20191027,DEATH_CLAIM,5000.0,5000.0,5014.51,0.0,0.0,0.0,MINOR_VARIANCE,-14.51,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011178660-1-SURRENDER_CLAIM-C0-20191210,SURRENDER_CLAIM,0.0,4814.85,4814.85,0.0,0.0,0.0,UNBALANCED,4814.85,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011178930-1-DEATH_CLAIM-C0-20201030,DEATH_CLAIM,5000.0,5000.0,5001.49,0.0,0.0,0.0,MINOR_VARIANCE,-1.49,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011179153-1-SURRENDER_CLAIM-C0-20171108,SURRENDER_CLAIM,0.0,0.0,0.0,51423.21,0.0,54510.21,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011179371-1-DEATH_CLAIM-C0-20221011,DEATH_CLAIM,5000.0,5000.0,5001.17,0.0,0.0,0.0,MINOR_VARIANCE,-1.17,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011179371-1-SURRENDER_CLAIM-C0-20180122,SURRENDER_CLAIM,0.0,0.0,0.0,2.71,0.0,2.71,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011179371-1-SURRENDER_CLAIM-C1-20180601,SURRENDER_CLAIM,0.0,0.0,0.0,10.38,0.0,10.38,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011179371-1-SURRENDER_CLAIM-C2-20190607,SURRENDER_CLAIM,0.0,0.0,0.0,3.26,0.0,3.26,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011179371-1-SURRENDER_CLAIM-C3-20200601,SURRENDER_CLAIM,0.0,0.0,0.0,10.45,0.0,10.45,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011179371-1-SURRENDER_CLAIM-C4-20210601,SURRENDER_CLAIM,0.0,0.0,0.0,8.4,0.0,8.4,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011179371-1-SURRENDER_CLAIM-C5-20220601,SURRENDER_CLAIM,0.0,0.0,0.0,3.98,0.0,3.98,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011179371-1-SURRENDER_CLAIM-C6-20221011,SURRENDER_CLAIM,0.0,0.0,0.0,0.82,0.0,0.82,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011179609-1-SURRENDER_CLAIM-C0-20240501,SURRENDER_CLAIM,0.0,2475.0,2475.0,0.0,0.0,0.0,UNBALANCED,2475.0,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011179610-1-SURRENDER_CLAIM-C0-20240508,SURRENDER_CLAIM,0.0,3267.01,3267.01,0.0,0.0,0.0,UNBALANCED,3267.01,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011179948-1-SURRENDER_CLAIM-C0-20241230,SURRENDER_CLAIM,0.0,3759.86,3759.86,0.0,0.0,0.0,UNBALANCED,3759.86,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011179951-1-DEATH_CLAIM-C0-20250301,DEATH_CLAIM,5000.0,5000.0,4999.25,0.0,0.0,0.0,MINOR_VARIANCE,0.75,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011180300-1-DEATH_CLAIM-C0-20230923,DEATH_CLAIM,5000.0,5000.0,4994.55,0.0,0.0,0.0,MINOR_VARIANCE,5.45,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011180496-1-DEATH_CLAIM-C0-20180918,DEATH_CLAIM,5000.0,5000.0,5011.11,0.0,0.0,0.0,MINOR_VARIANCE,-11.11,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011180586-1-DEATH_CLAIM-C0-20210626,DEATH_CLAIM,3483.63,3483.63,3483.63,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011180646-1-DEATH_CLAIM-C0-20181217,DEATH_CLAIM,5000.0,5162.82,5258.95,162.82,0.0,0.0,MINOR_VARIANCE,-96.13,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011180707-1-DEATH_CLAIM-C0-20240125,DEATH_CLAIM,5000.0,5000.0,5045.52,0.0,0.0,0.0,MINOR_VARIANCE,-45.52,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011180732-1-DEATH_CLAIM-C0-20190215,DEATH_CLAIM,5000.0,5066.75,5092.24,66.75,0.0,0.0,MINOR_VARIANCE,-25.49,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011180733-1-SURRENDER_CLAIM-C0-20230310,SURRENDER_CLAIM,0.0,4617.95,4617.95,0.0,0.0,0.0,UNBALANCED,4617.95,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011180816-1-DEATH_CLAIM-C0-20190823,DEATH_CLAIM,5000.0,5000.0,5007.44,0.0,0.0,0.0,MINOR_VARIANCE,-7.44,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011180823-1-DEATH_CLAIM-C0-20201011,DEATH_CLAIM,5000.0,5000.0,5014.52,0.0,0.0,0.0,MINOR_VARIANCE,-14.52,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011180887-1-DEATH_CLAIM-C0-20220629,DEATH_CLAIM,15000.0,15074.76,15079.38,74.76,0.0,0.0,MINOR_VARIANCE,-4.62,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011180907-1-DEATH_CLAIM-C0-20210510,DEATH_CLAIM,5000.0,5000.0,5015.22,0.0,0.0,0.0,MINOR_VARIANCE,-15.22,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011180927-1-SURRENDER_CLAIM-C0-20231010,SURRENDER_CLAIM,0.0,7975.0,7975.0,0.0,0.0,0.0,UNBALANCED,7975.0,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011180968-1-DEATH_CLAIM-C0-20180723,DEATH_CLAIM,5000.0,5000.0,5008.14,0.0,0.0,0.0,MINOR_VARIANCE,-8.14,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011181053-1-DEATH_CLAIM-C0-20200404,DEATH_CLAIM,5000.0,5000.0,5061.86,0.0,0.0,0.0,MINOR_VARIANCE,-61.86,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011181053-1-DEATH_CLAIM-C1-20210216,DEATH_CLAIM,0.0,0.0,5061.86,0.0,0.0,0.0,UNBALANCED,-5061.86,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011181080-1-DEATH_CLAIM-C0-20240708,DEATH_CLAIM,5000.0,5008.84,1918.83,8.84,0.0,0.0,UNBALANCED,3090.01,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011181080-1-SURRENDER_CLAIM-C0-20180710,SURRENDER_CLAIM,0.0,0.0,0.0,216.41,0.0,216.41,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011181080-1-SURRENDER_CLAIM-C1-20190710,SURRENDER_CLAIM,0.0,0.0,0.0,233.7,0.0,233.7,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011181080-1-SURRENDER_CLAIM-C2-20200710,SURRENDER_CLAIM,0.0,0.0,0.0,252.38,0.0,252.38,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011181080-1-SURRENDER_CLAIM-C3-20200915,SURRENDER_CLAIM,0.0,0.0,0.0,13106.33,0.0,13106.33,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011181208-1-DEATH_CLAIM-C0-20220919,DEATH_CLAIM,5000.0,5000.0,5180.18,0.0,0.0,0.0,UNBALANCED,-180.18,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011181544-1-DEATH_CLAIM-C0-20200101,DEATH_CLAIM,5000.0,5000.0,5000.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011181680-1-DEATH_CLAIM-C0-20201125,DEATH_CLAIM,5000.0,5000.0,5082.0,0.0,0.0,0.0,MINOR_VARIANCE,-82.0,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011181683-1-DEATH_CLAIM-C0-20181126,DEATH_CLAIM,25000.0,25040.79,25271.06,40.79,0.0,0.0,UNBALANCED,-230.27,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011181952-1-DEATH_CLAIM-C0-20210130,DEATH_CLAIM,5000.0,5000.0,5001.59,0.0,0.0,0.0,MINOR_VARIANCE,-1.59,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011182070-1-DEATH_CLAIM-C0-20240305,DEATH_CLAIM,5000.0,5003.81,5057.84,3.81,0.0,0.0,MINOR_VARIANCE,-54.03,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011182104-1-DEATH_CLAIM-C0-20240506,DEATH_CLAIM,5000.0,5005.3,5043.05,5.3,0.0,0.0,MINOR_VARIANCE,-37.75,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011182373-1-DEATH_CLAIM-C0-20190722,DEATH_CLAIM,5000.0,5000.0,5000.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011182763-1-DEATH_CLAIM-C0-20191027,DEATH_CLAIM,7000.0,7000.0,7020.63,0.0,0.0,0.0,MINOR_VARIANCE,-20.63,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011182823-1-DEATH_CLAIM-C0-20240627,DEATH_CLAIM,5000.0,5000.0,5016.85,0.0,0.0,0.0,MINOR_VARIANCE,-16.85,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011182857-1-DEATH_CLAIM-C0-20220131,DEATH_CLAIM,25000.0,25156.65,25238.64,156.65,0.0,0.0,MINOR_VARIANCE,-81.99,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011182954-1-DEATH_CLAIM-C0-20210503,DEATH_CLAIM,2611.97,2611.97,2611.97,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011183055-1-DEATH_CLAIM-C0-20180502,DEATH_CLAIM,5000.0,5000.0,5098.65,0.0,0.0,0.0,MINOR_VARIANCE,-98.65,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011183074-1-DEATH_CLAIM-C0-20190712,DEATH_CLAIM,5000.0,5000.0,5045.49,0.0,0.0,0.0,MINOR_VARIANCE,-45.49,RULEBOOK_READY,MODERATE_CONFIDENCE
