reconstructed_claim_id,policy_number,claim_family,reconstructed_lifecycle_status,mclaimstatus_candidate,claimstat_candidate,derivation_status,derivation_confidence
RC-9011049092-1-DEATH_CLAIM-C0-20220722,9011049092,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011049319-1-DISBURSEMENT_CLAIM-C0-20190114,9011049319,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011049319-1-DISBURSEMENT_CLAIM-C1-20231107,9011049319,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011049319-2-SURRENDER_CLAIM-C0-20181106,9011049319,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011049319-2-SURRENDER_CLAIM-C1-20191106,9011049319,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011049319-2-SURRENDER_CLAIM-C2-20201106,9011049319,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011049319-2-SURRENDER_CLAIM-C3-20211106,9011049319,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011049319-2-SURRENDER_CLAIM-C4-20221106,9011049319,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011049922-1-DEATH_CLAIM-C0-20180507,9011049922,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011050114-3-SURRENDER_CLAIM-C0-20171226,9011050114,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011050653-3-SURRENDER_CLAIM-C0-20180115,9011050653,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011050653-3-SURRENDER_CLAIM-C1-20190115,9011050653,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011050653-3-SURRENDER_CLAIM-C2-20200115,9011050653,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011050653-3-SURRENDER_CLAIM-C3-20210115,9011050653,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011050653-3-SURRENDER_CLAIM-C4-20220115,9011050653,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011050653-3-SURRENDER_CLAIM-C5-20230115,9011050653,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011050653-3-SURRENDER_CLAIM-C6-20240115,9011050653,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011050653-3-SURRENDER_CLAIM-C7-20250115,9011050653,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011050653-3-SURRENDER_CLAIM-C8-20260115,9011050653,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011050686-1-DEATH_CLAIM-C0-20221228,9011050686,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011050803-1-SURRENDER_CLAIM-C0-20180110,9011050803,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050803-1-SURRENDER_CLAIM-C1-20190110,9011050803,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050803-1-SURRENDER_CLAIM-C2-20200110,9011050803,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050803-1-SURRENDER_CLAIM-C3-20210110,9011050803,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050803-1-SURRENDER_CLAIM-C4-20220110,9011050803,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050803-1-SURRENDER_CLAIM-C5-20230110,9011050803,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050803-1-SURRENDER_CLAIM-C6-20240110,9011050803,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050803-1-SURRENDER_CLAIM-C7-20250110,9011050803,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050803-1-SURRENDER_CLAIM-C8-20260110,9011050803,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050804-1-SURRENDER_CLAIM-C0-20180110,9011050804,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050804-1-SURRENDER_CLAIM-C1-20190110,9011050804,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050804-1-SURRENDER_CLAIM-C2-20200110,9011050804,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050804-1-SURRENDER_CLAIM-C3-20210110,9011050804,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050804-1-SURRENDER_CLAIM-C4-20220110,9011050804,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050804-1-SURRENDER_CLAIM-C5-20230110,9011050804,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050804-1-SURRENDER_CLAIM-C6-20240110,9011050804,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050804-1-SURRENDER_CLAIM-C7-20250110,9011050804,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011050804-1-SURRENDER_CLAIM-C8-20260110,9011050804,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011051108-2-SURRENDER_CLAIM-C0-20180116,9011051108,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011051323-1-DEATH_CLAIM-C0-20191212,9011051323,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011051323-2-SURRENDER_CLAIM-C0-20180228,9011051323,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011051323-2-SURRENDER_CLAIM-C1-20190228,9011051323,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011051323-2-SURRENDER_CLAIM-C2-20200228,9011051323,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011051851-1-SURRENDER_CLAIM-C0-20180202,9011051851,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011051851-1-SURRENDER_CLAIM-C1-20180808,9011051851,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011051851-1-SURRENDER_CLAIM-C2-20190204,9011051851,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011051851-1-SURRENDER_CLAIM-C3-20190730,9011051851,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011051851-1-SURRENDER_CLAIM-C4-20200128,9011051851,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011051851-1-SURRENDER_CLAIM-C5-20200728,9011051851,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011051851-1-SURRENDER_CLAIM-C6-20201130,9011051851,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011051851-2-SURRENDER_CLAIM-C0-20201130,9011051851,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011052581-1-SURRENDER_CLAIM-C0-20180207,9011052581,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011052581-1-SURRENDER_CLAIM-C1-20190204,9011052581,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011052581-1-SURRENDER_CLAIM-C2-20200205,9011052581,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011052581-1-SURRENDER_CLAIM-C3-20210201,9011052581,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011052581-1-SURRENDER_CLAIM-C4-20220207,9011052581,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011052581-1-SURRENDER_CLAIM-C5-20230208,9011052581,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011052581-2-SURRENDER_CLAIM-C0-20230314,9011052581,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011053076-1-DISBURSEMENT_CLAIM-C0-20241205,9011053076,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011053076-2-SURRENDER_CLAIM-C0-20180225,9011053076,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011053076-2-SURRENDER_CLAIM-C1-20190225,9011053076,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011053076-2-SURRENDER_CLAIM-C2-20200225,9011053076,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011053076-2-SURRENDER_CLAIM-C3-20210225,9011053076,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011053076-2-SURRENDER_CLAIM-C4-20220225,9011053076,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011053076-2-SURRENDER_CLAIM-C5-20230225,9011053076,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011053076-2-SURRENDER_CLAIM-C6-20240225,9011053076,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011053076-2-SURRENDER_CLAIM-C7-20241018,9011053076,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011053214-1-DEATH_CLAIM-C0-20190214,9011053214,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011053214-1-DISBURSEMENT_CLAIM-C0-20180724,9011053214,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011053214-2-SURRENDER_CLAIM-C0-20180223,9011053214,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011053428-1-DEATH_CLAIM-C0-20180726,9011053428,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011053428-1-DISBURSEMENT_CLAIM-C0-20180807,9011053428,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011053428-1-SURRENDER_CLAIM-C0-20180108,9011053428,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011053882-2-SURRENDER_CLAIM-C0-20260415,9011053882,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011054324-2-SURRENDER_CLAIM-C0-20230522,9011054324,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011054606-1-DISBURSEMENT_CLAIM-C0-20180419,9011054606,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011054606-2-SURRENDER_CLAIM-C0-20180324,9011054606,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011054606-2-SURRENDER_CLAIM-C1-20190324,9011054606,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011054606-2-SURRENDER_CLAIM-C2-20200324,9011054606,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011054606-2-SURRENDER_CLAIM-C3-20210324,9011054606,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011054606-2-SURRENDER_CLAIM-C4-20220324,9011054606,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011054606-2-SURRENDER_CLAIM-C5-20230324,9011054606,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011054606-2-SURRENDER_CLAIM-C6-20240324,9011054606,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011054606-2-SURRENDER_CLAIM-C7-20250324,9011054606,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011054986-1-DEATH_CLAIM-C0-20210502,9011054986,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011056407-1-DEATH_CLAIM-C0-20200903,9011056407,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011056915-2-SURRENDER_CLAIM-C0-20220526,9011056915,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011057485-1-DISBURSEMENT_CLAIM-C0-20190826,9011057485,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011057485-1-DISBURSEMENT_CLAIM-C1-20200604,9011057485,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011057485-2-SURRENDER_CLAIM-C0-20190601,9011057485,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011057611-1-DEATH_CLAIM-C0-20240718,9011057611,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011057611-2-SURRENDER_CLAIM-C0-20180513,9011057611,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011057611-2-SURRENDER_CLAIM-C1-20190513,9011057611,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011057611-2-SURRENDER_CLAIM-C2-20200513,9011057611,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011057611-2-SURRENDER_CLAIM-C3-20210513,9011057611,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011057611-2-SURRENDER_CLAIM-C4-20220513,9011057611,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011057611-2-SURRENDER_CLAIM-C5-20230513,9011057611,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011057611-2-SURRENDER_CLAIM-C6-20240513,9011057611,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011057654-1-DEATH_CLAIM-C0-20260402,9011057654,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011057904-1-DISBURSEMENT_CLAIM-C0-20231016,9011057904,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011057904-1-SURRENDER_CLAIM-C0-20180524,9011057904,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011057904-1-SURRENDER_CLAIM-C1-20190524,9011057904,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011057904-1-SURRENDER_CLAIM-C2-20200524,9011057904,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011057904-1-SURRENDER_CLAIM-C3-20210524,9011057904,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011057904-1-SURRENDER_CLAIM-C4-20220524,9011057904,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011057904-1-SURRENDER_CLAIM-C5-20230524,9011057904,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011057904-1-SURRENDER_CLAIM-C6-20231024,9011057904,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011057904-2-SURRENDER_CLAIM-C0-20231024,9011057904,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011058069-1-DEATH_CLAIM-C0-20191201,9011058069,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011058905-1-DEATH_CLAIM-C0-20220210,9011058905,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011059202-2-SURRENDER_CLAIM-C0-20190903,9011059202,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011059421-1-SURRENDER_CLAIM-C0-20180717,9011059421,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011059421-1-SURRENDER_CLAIM-C1-20190717,9011059421,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011059421-1-SURRENDER_CLAIM-C2-20200717,9011059421,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011059421-1-SURRENDER_CLAIM-C3-20210717,9011059421,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011059421-1-SURRENDER_CLAIM-C4-20220717,9011059421,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011059421-1-SURRENDER_CLAIM-C5-20220917,9011059421,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011059421-2-SURRENDER_CLAIM-C0-20220917,9011059421,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011059456-1-DEATH_CLAIM-C0-20180626,9011059456,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011060621-2-SURRENDER_CLAIM-C0-20180819,9011060621,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011060621-2-SURRENDER_CLAIM-C1-20190819,9011060621,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011060621-2-SURRENDER_CLAIM-C2-20200819,9011060621,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011060621-2-SURRENDER_CLAIM-C3-20210819,9011060621,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011060621-2-SURRENDER_CLAIM-C4-20220819,9011060621,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011060621-2-SURRENDER_CLAIM-C5-20230819,9011060621,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011060621-2-SURRENDER_CLAIM-C6-20240819,9011060621,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011060621-2-SURRENDER_CLAIM-C7-20250819,9011060621,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011060710-1-SURRENDER_CLAIM-C0-20180714,9011060710,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011060710-1-SURRENDER_CLAIM-C1-20190714,9011060710,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011060710-1-SURRENDER_CLAIM-C2-20200714,9011060710,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011060710-1-SURRENDER_CLAIM-C3-20210714,9011060710,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011060710-1-SURRENDER_CLAIM-C4-20220714,9011060710,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011060710-1-SURRENDER_CLAIM-C5-20230714,9011060710,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011060710-1-SURRENDER_CLAIM-C6-20231003,9011060710,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011061046-2-SURRENDER_CLAIM-C0-20180715,9011061046,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011061046-2-SURRENDER_CLAIM-C1-20190715,9011061046,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011061046-2-SURRENDER_CLAIM-C2-20200715,9011061046,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011061046-2-SURRENDER_CLAIM-C3-20210715,9011061046,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011061046-2-SURRENDER_CLAIM-C4-20220715,9011061046,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011061046-2-SURRENDER_CLAIM-C5-20230715,9011061046,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011061046-2-SURRENDER_CLAIM-C6-20240715,9011061046,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011061046-2-SURRENDER_CLAIM-C7-20250715,9011061046,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011061607-1-SURRENDER_CLAIM-C0-20180202,9011061607,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011061607-1-SURRENDER_CLAIM-C1-20180514,9011061607,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011061607-1-SURRENDER_CLAIM-C2-20180810,9011061607,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011061607-1-SURRENDER_CLAIM-C3-20181115,9011061607,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011061607-1-SURRENDER_CLAIM-C4-20190214,9011061607,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011061607-1-SURRENDER_CLAIM-C5-20190516,9011061607,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011061607-1-SURRENDER_CLAIM-C6-20190810,9011061607,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011061607-1-SURRENDER_CLAIM-C7-20191113,9011061607,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011061607-2-SURRENDER_CLAIM-C0-20200110,9011061607,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011061723-1-SURRENDER_CLAIM-C0-20250301,9011061723,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9011062307-1-DEATH_CLAIM-C0-20190422,9011062307,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9011062607-1-DEATH_CLAIM-C0-20250701,9011062607,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9011062815-1-DEATH_CLAIM-C0-20231008,9011062815,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
