reconstructed_claim_id,policy_number,claim_family,mpaycount_candidate,mpaid_candidate,total_canonical_payments,rulebook_ready_payments,max_payout_date,derivation_status
RC-9011189786-1-DEATH_CLAIM-C0-20200223,9011189786,DEATH_CLAIM,3,21096.99,3,0,20200424,NEEDS_MANUAL_REVIEW
RC-9011189791-1-DEATH_CLAIM-C0-20221111,9011189791,DEATH_CLAIM,1,5037.48,1,1,20221111,RULEBOOK_READY
RC-9011189851-1-DISBURSEMENT_CLAIM-C0-20190730,9011189851,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011189851-1-SURRENDER_CLAIM-C0-20171102,9011189851,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011189851-1-SURRENDER_CLAIM-C1-20190319,9011189851,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011189851-1-SURRENDER_CLAIM-C10-20260302,9011189851,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011189851-1-SURRENDER_CLAIM-C2-20190813,9011189851,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011189851-1-SURRENDER_CLAIM-C3-20200224,9011189851,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011189851-1-SURRENDER_CLAIM-C4-20200915,9011189851,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011189851-1-SURRENDER_CLAIM-C5-20210302,9011189851,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011189851-1-SURRENDER_CLAIM-C6-20220302,9011189851,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011189851-1-SURRENDER_CLAIM-C7-20230302,9011189851,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011189851-1-SURRENDER_CLAIM-C8-20240302,9011189851,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011189851-1-SURRENDER_CLAIM-C9-20250302,9011189851,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011189855-1-DEATH_CLAIM-C0-20190903,9011189855,DEATH_CLAIM,1,5008.76,1,0,20190903,RULEBOOK_READY
RC-9011189885-1-DEATH_CLAIM-C0-20230310,9011189885,DEATH_CLAIM,2,5026.18,2,2,20230310,RULEBOOK_READY
RC-9011189913-1-SURRENDER_CLAIM-C0-20191112,9011189913,SURRENDER_CLAIM,1,7108.49,1,0,,NEEDS_MANUAL_REVIEW
RC-9011190048-1-DEATH_CLAIM-C0-20241122,9011190048,DEATH_CLAIM,2,10116.65,2,2,20241122,RULEBOOK_READY
RC-9011190049-1-DEATH_CLAIM-C0-20201227,9011190049,DEATH_CLAIM,1,5064.24,1,1,20201227,RULEBOOK_READY
RC-9011190146-1-SURRENDER_CLAIM-C0-20180403,9011190146,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190146-1-SURRENDER_CLAIM-C1-20190403,9011190146,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190146-1-SURRENDER_CLAIM-C2-20200403,9011190146,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190146-1-SURRENDER_CLAIM-C3-20210403,9011190146,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190146-1-SURRENDER_CLAIM-C4-20220403,9011190146,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190146-1-SURRENDER_CLAIM-C5-20230403,9011190146,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190146-1-SURRENDER_CLAIM-C6-20240403,9011190146,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190146-1-SURRENDER_CLAIM-C7-20240604,9011190146,SURRENDER_CLAIM,1,13329.1,1,0,,NEEDS_MANUAL_REVIEW
RC-9011190239-1-SURRENDER_CLAIM-C0-20240923,9011190239,SURRENDER_CLAIM,1,4450.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9011190380-1-DEATH_CLAIM-C0-20180224,9011190380,DEATH_CLAIM,1,3003.31,1,1,20180224,RULEBOOK_READY
RC-9011190388-1-DISBURSEMENT_CLAIM-C0-20210427,9011190388,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190388-1-SURRENDER_CLAIM-C0-20230323,9011190388,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190388-1-SURRENDER_CLAIM-C1-20240323,9011190388,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190388-1-SURRENDER_CLAIM-C2-20250323,9011190388,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190388-1-SURRENDER_CLAIM-C3-20260323,9011190388,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190410-1-DEATH_CLAIM-C0-20201107,9011190410,DEATH_CLAIM,1,5110.84,1,0,20201107,NEEDS_MANUAL_REVIEW
RC-9011190411-1-DEATH_CLAIM-C0-20200910,9011190411,DEATH_CLAIM,1,5021.72,1,0,20200910,RULEBOOK_READY
RC-9011190417-1-DEATH_CLAIM-C0-20240209,9011190417,DEATH_CLAIM,1,21088.97,1,1,20240209,RULEBOOK_READY
RC-9011190459-1-DISBURSEMENT_CLAIM-C0-20180227,9011190459,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190459-1-DISBURSEMENT_CLAIM-C1-20220318,9011190459,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190516-1-SURRENDER_CLAIM-C0-20241017,9011190516,SURRENDER_CLAIM,1,6083.33,1,0,,NEEDS_MANUAL_REVIEW
RC-9011190599-1-DEATH_CLAIM-C0-20260330,9011190599,DEATH_CLAIM,1,5005.01,1,1,20260330,RULEBOOK_READY
RC-9011190613-1-DEATH_CLAIM-C0-20201021,9011190613,DEATH_CLAIM,1,5169.17,1,1,20201021,NEEDS_MANUAL_REVIEW
RC-9011190613-1-DISBURSEMENT_CLAIM-C0-20180821,9011190613,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190668-1-SURRENDER_CLAIM-C0-20171217,9011190668,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190668-1-SURRENDER_CLAIM-C1-20180312,9011190668,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190668-1-SURRENDER_CLAIM-C2-20190312,9011190668,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190668-1-SURRENDER_CLAIM-C3-20190807,9011190668,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190668-1-SURRENDER_CLAIM-C4-20200207,9011190668,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190668-1-SURRENDER_CLAIM-C5-20201223,9011190668,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011190669-1-DEATH_CLAIM-C0-20210721,9011190669,DEATH_CLAIM,1,6000.0,1,1,20210721,RULEBOOK_READY
RC-9011190722-1-SURRENDER_CLAIM-C0-20191112,9011190722,SURRENDER_CLAIM,1,3552.11,1,0,,NEEDS_MANUAL_REVIEW
RC-9011190724-1-DISBURSEMENT_CLAIM-C0-20210223,9011190724,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011191041-1-DEATH_CLAIM-C0-20180101,9011191041,DEATH_CLAIM,1,5013.38,1,1,20180101,RULEBOOK_READY
RC-9011191042-1-DEATH_CLAIM-C0-20180625,9011191042,DEATH_CLAIM,2,10017.06,2,2,20180625,RULEBOOK_READY
RC-9011191189-1-DEATH_CLAIM-C0-20180101,9011191189,DEATH_CLAIM,1,5000.0,1,1,20180101,RULEBOOK_READY
RC-9011191289-1-DEATH_CLAIM-C0-20250513,9011191289,DEATH_CLAIM,1,8132.88,1,1,20250513,NEEDS_MANUAL_REVIEW
RC-9011191392-1-DEATH_CLAIM-C0-20230828,9011191392,DEATH_CLAIM,1,5008.19,1,0,20230828,RULEBOOK_READY
RC-9011191513-1-DEATH_CLAIM-C0-20180410,9011191513,DEATH_CLAIM,2,2060.34,2,2,20180410,NEEDS_MANUAL_REVIEW
RC-9011191513-1-SURRENDER_CLAIM-C0-20180402,9011191513,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011191578-1-DEATH_CLAIM-C0-20200531,9011191578,DEATH_CLAIM,4,10460.2,4,4,20200531,NEEDS_MANUAL_REVIEW
RC-9011191578-1-DEATH_CLAIM-C1-20201013,9011191578,DEATH_CLAIM,1,5230.1,1,1,20201013,NEEDS_MANUAL_REVIEW
RC-9011191584-1-DEATH_CLAIM-C0-20250111,9011191584,DEATH_CLAIM,1,8498.14,1,1,20250111,NEEDS_MANUAL_REVIEW
RC-9011191662-1-DEATH_CLAIM-C0-20190527,9011191662,DEATH_CLAIM,1,5042.15,1,1,20190527,RULEBOOK_READY
RC-9011191702-1-DEATH_CLAIM-C0-20191216,9011191702,DEATH_CLAIM,1,5071.9,1,1,20191216,RULEBOOK_READY
RC-9011191779-1-SURRENDER_CLAIM-C0-20180417,9011191779,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011191779-1-SURRENDER_CLAIM-C1-20190417,9011191779,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011191779-1-SURRENDER_CLAIM-C2-20200417,9011191779,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011191779-1-SURRENDER_CLAIM-C3-20210417,9011191779,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011191779-1-SURRENDER_CLAIM-C4-20220417,9011191779,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011191779-1-SURRENDER_CLAIM-C5-20230417,9011191779,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011191779-1-SURRENDER_CLAIM-C6-20240417,9011191779,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011191779-1-SURRENDER_CLAIM-C7-20250417,9011191779,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011191779-1-SURRENDER_CLAIM-C8-20260417,9011191779,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011191889-1-DEATH_CLAIM-C0-20220110,9011191889,DEATH_CLAIM,2,8063.43,2,2,20220110,RULEBOOK_READY
RC-9011191890-1-DEATH_CLAIM-C0-20190817,9011191890,DEATH_CLAIM,1,8025.65,1,1,20190817,RULEBOOK_READY
RC-9011191892-1-SURRENDER_CLAIM-C0-20220611,9011191892,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011191896-1-SURRENDER_CLAIM-C0-20210722,9011191896,SURRENDER_CLAIM,1,3183.36,1,0,,NEEDS_MANUAL_REVIEW
RC-9011191940-1-DEATH_CLAIM-C0-20190703,9011191940,DEATH_CLAIM,2,12000.0,2,2,20190703,RULEBOOK_READY
RC-9011192032-1-DEATH_CLAIM-C0-20200711,9011192032,DEATH_CLAIM,2,8398.32,2,2,20200711,NEEDS_MANUAL_REVIEW
RC-9011192047-1-DEATH_CLAIM-C0-20210801,9011192047,DEATH_CLAIM,1,10056.98,1,1,20210809,RULEBOOK_READY
RC-9011192065-1-DEATH_CLAIM-C0-20190202,9011192065,DEATH_CLAIM,6,5060.52,6,6,20190202,RULEBOOK_READY
RC-9011192106-1-DEATH_CLAIM-C0-20250102,9011192106,DEATH_CLAIM,2,10048.59,2,2,20250102,RULEBOOK_READY
RC-9011192121-1-SURRENDER_CLAIM-C0-20180423,9011192121,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011192121-1-SURRENDER_CLAIM-C1-20190422,9011192121,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011192121-1-SURRENDER_CLAIM-C2-20200427,9011192121,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011192121-1-SURRENDER_CLAIM-C3-20210426,9011192121,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011192121-1-SURRENDER_CLAIM-C4-20220426,9011192121,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011192121-1-SURRENDER_CLAIM-C5-20230425,9011192121,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011192121-1-SURRENDER_CLAIM-C6-20240429,9011192121,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011192121-1-SURRENDER_CLAIM-C7-20250423,9011192121,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011192184-1-SURRENDER_CLAIM-C0-20191213,9011192184,SURRENDER_CLAIM,1,19086.07,1,0,,NEEDS_MANUAL_REVIEW
RC-9011192239-1-DEATH_CLAIM-C0-20200308,9011192239,DEATH_CLAIM,1,5059.54,1,1,20200308,RULEBOOK_READY
RC-9011192240-1-DEATH_CLAIM-C0-20230420,9011192240,DEATH_CLAIM,1,3000.0,1,1,20230420,RULEBOOK_READY
RC-9011192253-1-DEATH_CLAIM-C0-20190314,9011192253,DEATH_CLAIM,1,5018.27,1,1,20190314,RULEBOOK_READY
RC-9011192322-1-DISBURSEMENT_CLAIM-C0-20180417,9011192322,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011192322-1-SURRENDER_CLAIM-C0-20180315,9011192322,SURRENDER_CLAIM,1,2956.97,1,0,,NEEDS_MANUAL_REVIEW
RC-9011192392-1-DEATH_CLAIM-C0-20230124,9011192392,DEATH_CLAIM,1,10000.0,1,1,20230124,RULEBOOK_READY
RC-9011192476-1-SURRENDER_CLAIM-C0-20180521,9011192476,SURRENDER_CLAIM,1,4972.47,1,0,,NEEDS_MANUAL_REVIEW
RC-9011192586-1-SURRENDER_CLAIM-C0-20250102,9011192586,SURRENDER_CLAIM,1,4626.58,1,0,,NEEDS_MANUAL_REVIEW
RC-9011192744-1-DEATH_CLAIM-C0-20220912,9011192744,DEATH_CLAIM,2,25011.17,2,2,20220912,RULEBOOK_READY
RC-9011192949-1-DEATH_CLAIM-C0-20220731,9011192949,DEATH_CLAIM,1,25000.0,1,1,20220731,RULEBOOK_READY
RC-9011193165-1-SURRENDER_CLAIM-C0-20180622,9011193165,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193165-1-SURRENDER_CLAIM-C1-20190622,9011193165,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193165-1-SURRENDER_CLAIM-C2-20200622,9011193165,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193165-1-SURRENDER_CLAIM-C3-20210622,9011193165,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193165-1-SURRENDER_CLAIM-C4-20220622,9011193165,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193165-1-SURRENDER_CLAIM-C5-20230622,9011193165,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193165-1-SURRENDER_CLAIM-C6-20240622,9011193165,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193165-1-SURRENDER_CLAIM-C7-20250622,9011193165,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193211-1-DEATH_CLAIM-C0-20220211,9011193211,DEATH_CLAIM,1,5120.48,1,1,20220211,RULEBOOK_READY
RC-9011193218-1-SURRENDER_CLAIM-C0-20180207,9011193218,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193336-1-DEATH_CLAIM-C0-20180830,9011193336,DEATH_CLAIM,3,5065.06,3,3,20180830,RULEBOOK_READY
RC-9011193421-1-DEATH_CLAIM-C0-20230824,9011193421,DEATH_CLAIM,3,8099.86,3,3,20230824,NEEDS_MANUAL_REVIEW
RC-9011193421-1-DEATH_CLAIM-C1-20231227,9011193421,DEATH_CLAIM,1,4047.45,1,1,20231227,NEEDS_MANUAL_REVIEW
RC-9011193674-1-DEATH_CLAIM-C0-20191014,9011193674,DEATH_CLAIM,1,2275.94,1,1,20191203,NEEDS_MANUAL_REVIEW
RC-9011193674-1-SURRENDER_CLAIM-C0-20171107,9011193674,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193674-1-SURRENDER_CLAIM-C1-20191014,9011193674,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193692-1-SURRENDER_CLAIM-C0-20211001,9011193692,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193692-1-SURRENDER_CLAIM-C1-20220201,9011193692,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011193836-1-DEATH_CLAIM-C0-20210217,9011193836,DEATH_CLAIM,1,10052.92,1,1,20210217,RULEBOOK_READY
RC-9011193872-1-DEATH_CLAIM-C0-20231120,9011193872,DEATH_CLAIM,1,10011.66,1,1,20231120,RULEBOOK_READY
RC-9011194064-1-DEATH_CLAIM-C0-20220123,9011194064,DEATH_CLAIM,4,21277.76,4,4,20220314,NEEDS_MANUAL_REVIEW
RC-9011194070-1-DEATH_CLAIM-C0-20220224,9011194070,DEATH_CLAIM,1,5022.34,1,0,20220224,RULEBOOK_READY
RC-9011194111-1-DEATH_CLAIM-C0-20210130,9011194111,DEATH_CLAIM,1,7387.55,1,1,20210130,RULEBOOK_READY
RC-9011194161-1-DEATH_CLAIM-C0-20180427,9011194161,DEATH_CLAIM,1,5036.89,1,1,20180427,RULEBOOK_READY
RC-9011194208-1-SURRENDER_CLAIM-C0-20190903,9011194208,SURRENDER_CLAIM,1,2195.6,1,0,,NEEDS_MANUAL_REVIEW
RC-9011194225-1-DEATH_CLAIM-C0-20211112,9011194225,DEATH_CLAIM,1,7424.2,1,1,20211112,RULEBOOK_READY
RC-9011194273-1-DEATH_CLAIM-C0-20180317,9011194273,DEATH_CLAIM,1,5271.23,1,1,20180317,NEEDS_MANUAL_REVIEW
RC-9011194381-1-SURRENDER_CLAIM-C0-20210516,9011194381,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011194436-1-DEATH_CLAIM-C0-20180702,9011194436,DEATH_CLAIM,1,10127.21,1,1,20180702,RULEBOOK_READY
RC-9011194498-1-SURRENDER_CLAIM-C0-20221031,9011194498,SURRENDER_CLAIM,1,7580.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9011194499-1-DEATH_CLAIM-C0-20230628,9011194499,DEATH_CLAIM,1,10005.26,1,1,20230628,RULEBOOK_READY
RC-9011194542-1-DEATH_CLAIM-C0-20220318,9011194542,DEATH_CLAIM,3,5011.58,3,3,20220318,RULEBOOK_READY
RC-9011194617-1-DEATH_CLAIM-C0-20180516,9011194617,DEATH_CLAIM,1,5015.74,1,1,20180516,RULEBOOK_READY
RC-9011194618-1-DEATH_CLAIM-C0-20180516,9011194618,DEATH_CLAIM,1,25075.05,1,1,20180516,RULEBOOK_READY
RC-9011194622-1-SURRENDER_CLAIM-C0-20220405,9011194622,SURRENDER_CLAIM,1,4457.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9011194623-1-SURRENDER_CLAIM-C0-20220405,9011194623,SURRENDER_CLAIM,1,2295.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9011194626-1-SURRENDER_CLAIM-C0-20220531,9011194626,SURRENDER_CLAIM,1,1795.62,1,0,,NEEDS_MANUAL_REVIEW
RC-9011194729-1-SURRENDER_CLAIM-C0-20250616,9011194729,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011194729-1-SURRENDER_CLAIM-C1-20251216,9011194729,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011194751-1-DEATH_CLAIM-C0-20230209,9011194751,DEATH_CLAIM,2,6012.14,2,2,20230209,RULEBOOK_READY
RC-9011194752-1-DEATH_CLAIM-C0-20180730,9011194752,DEATH_CLAIM,4,9072.04,4,0,20180911,RULEBOOK_READY
RC-9011194768-1-DEATH_CLAIM-C0-20210415,9011194768,DEATH_CLAIM,1,45216.44,1,1,20210415,NEEDS_MANUAL_REVIEW
RC-9011194768-1-SURRENDER_CLAIM-C0-20180201,9011194768,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011194768-1-SURRENDER_CLAIM-C1-20180425,9011194768,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011194768-1-SURRENDER_CLAIM-C2-20190124,9011194768,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011194768-1-SURRENDER_CLAIM-C3-20200122,9011194768,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011194768-1-SURRENDER_CLAIM-C4-20210126,9011194768,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011194768-1-SURRENDER_CLAIM-C5-20210415,9011194768,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011194799-1-DEATH_CLAIM-C0-20231224,9011194799,DEATH_CLAIM,1,4000.0,1,1,20231224,RULEBOOK_READY
RC-9011195087-1-DEATH_CLAIM-C0-20221217,9011195087,DEATH_CLAIM,1,50347.28,1,1,20221217,NEEDS_MANUAL_REVIEW
RC-9011195093-1-DEATH_CLAIM-C0-20201202,9011195093,DEATH_CLAIM,1,5025.5,1,0,20201202,RULEBOOK_READY
RC-9011195139-1-DEATH_CLAIM-C0-20201011,9011195139,DEATH_CLAIM,1,12738.05,1,1,20201105,NEEDS_MANUAL_REVIEW
RC-9011195139-1-DISBURSEMENT_CLAIM-C0-20201105,9011195139,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195139-1-SURRENDER_CLAIM-C0-20180104,9011195139,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195139-1-SURRENDER_CLAIM-C1-20190104,9011195139,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195139-1-SURRENDER_CLAIM-C2-20200104,9011195139,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195139-1-SURRENDER_CLAIM-C3-20201011,9011195139,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195144-1-DEATH_CLAIM-C0-20230519,9011195144,DEATH_CLAIM,1,5027.89,1,1,20230519,RULEBOOK_READY
RC-9011195201-1-SURRENDER_CLAIM-C0-20180101,9011195201,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195201-1-SURRENDER_CLAIM-C1-20190101,9011195201,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195201-1-SURRENDER_CLAIM-C2-20190624,9011195201,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195201-1-SURRENDER_CLAIM-C3-20191008,9011195201,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195201-1-SURRENDER_CLAIM-C4-20200518,9011195201,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195201-1-SURRENDER_CLAIM-C5-20201007,9011195201,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195201-1-SURRENDER_CLAIM-C6-20201214,9011195201,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195201-1-SURRENDER_CLAIM-C7-20230106,9011195201,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195295-1-DEATH_CLAIM-C0-20180208,9011195295,DEATH_CLAIM,1,3512.97,1,1,20180208,RULEBOOK_READY
RC-9011195296-1-DEATH_CLAIM-C0-20210117,9011195296,DEATH_CLAIM,1,5038.53,1,1,20210117,RULEBOOK_READY
RC-9011195437-1-SURRENDER_CLAIM-C0-20240402,9011195437,SURRENDER_CLAIM,1,2430.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9011195486-1-DEATH_CLAIM-C0-20181117,9011195486,DEATH_CLAIM,1,4067.21,1,0,20181117,RULEBOOK_READY
RC-9011195533-1-SURRENDER_CLAIM-C0-20181030,9011195533,SURRENDER_CLAIM,1,13864.04,1,0,,NEEDS_MANUAL_REVIEW
RC-9011195567-1-DISBURSEMENT_CLAIM-C0-20181019,9011195567,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195589-1-DEATH_CLAIM-C0-20180803,9011195589,DEATH_CLAIM,2,25027.38,2,2,20180803,RULEBOOK_READY
RC-9011195599-1-DEATH_CLAIM-C0-20200507,9011195599,DEATH_CLAIM,1,10000.0,1,0,20200507,RULEBOOK_READY
RC-9011195601-1-DISBURSEMENT_CLAIM-C0-20230525,9011195601,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195601-1-SURRENDER_CLAIM-C0-20230215,9011195601,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195601-1-SURRENDER_CLAIM-C1-20230525,9011195601,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195601-1-SURRENDER_CLAIM-C2-20231115,9011195601,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195601-1-SURRENDER_CLAIM-C3-20240215,9011195601,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195601-1-SURRENDER_CLAIM-C4-20250215,9011195601,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195601-1-SURRENDER_CLAIM-C5-20260215,9011195601,SURRENDER_CLAIM,1,14553.01,1,0,,NEEDS_MANUAL_REVIEW
RC-9011195602-1-DISBURSEMENT_CLAIM-C0-20200211,9011195602,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195602-1-SURRENDER_CLAIM-C0-20230215,9011195602,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195602-1-SURRENDER_CLAIM-C1-20230525,9011195602,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195602-1-SURRENDER_CLAIM-C2-20231115,9011195602,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195602-1-SURRENDER_CLAIM-C3-20240215,9011195602,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195602-1-SURRENDER_CLAIM-C4-20250215,9011195602,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9011195602-1-SURRENDER_CLAIM-C5-20260215,9011195602,SURRENDER_CLAIM,1,4716.83,1,0,,NEEDS_MANUAL_REVIEW
RC-9011195642-1-DEATH_CLAIM-C0-20210412,9011195642,DEATH_CLAIM,1,3065.56,1,1,20210412,RULEBOOK_READY
RC-9011195673-1-DEATH_CLAIM-C0-20251216,9011195673,DEATH_CLAIM,1,5034.14,1,1,20251216,RULEBOOK_READY
RC-9011195829-1-SURRENDER_CLAIM-C0-20230925,9011195829,SURRENDER_CLAIM,1,2142.46,1,0,,NEEDS_MANUAL_REVIEW
RC-9011195913-1-DEATH_CLAIM-C0-20220124,9011195913,DEATH_CLAIM,1,50105.92,1,1,20220124,RULEBOOK_READY
RC-9011195919-1-DEATH_CLAIM-C0-20240731,9011195919,DEATH_CLAIM,1,10001.41,1,1,20240731,RULEBOOK_READY
