reconstructed_claim_id,claim_family,mresidual_candidate,decomposition_status,balancing_status,residual_reason,derivation_status,derivation_confidence
RC-9010905677-2-SURRENDER_CLAIM-C0-20190615,SURRENDER_CLAIM,263.2,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010905677-2-SURRENDER_CLAIM-C1-20200615,SURRENDER_CLAIM,263.2,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010905677-2-SURRENDER_CLAIM-C2-20210615,SURRENDER_CLAIM,263.2,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010905677-2-SURRENDER_CLAIM-C3-20220615,SURRENDER_CLAIM,263.2,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010906254-1-DEATH_CLAIM-C0-20190404,DEATH_CLAIM,-22.97,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010908069-3-SURRENDER_CLAIM-C0-20180830,SURRENDER_CLAIM,5581.21,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010908070-3-SURRENDER_CLAIM-C0-20180830,SURRENDER_CLAIM,4758.56,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010910320-1-DEATH_CLAIM-C0-20180428,DEATH_CLAIM,-36.37,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010911627-1-DEATH_CLAIM-C0-20200811,DEATH_CLAIM,-76.02,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010911853-2-SURRENDER_CLAIM-C0-20180714,SURRENDER_CLAIM,121.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010911853-2-SURRENDER_CLAIM-C1-20190714,SURRENDER_CLAIM,121.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010911853-2-SURRENDER_CLAIM-C2-20200714,SURRENDER_CLAIM,121.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010911853-2-SURRENDER_CLAIM-C3-20210714,SURRENDER_CLAIM,121.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010911853-2-SURRENDER_CLAIM-C4-20220714,SURRENDER_CLAIM,121.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010911853-2-SURRENDER_CLAIM-C5-20230714,SURRENDER_CLAIM,121.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010911853-2-SURRENDER_CLAIM-C6-20240714,SURRENDER_CLAIM,121.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010911853-2-SURRENDER_CLAIM-C7-20250714,SURRENDER_CLAIM,121.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010912454-1-DEATH_CLAIM-C0-20190306,DEATH_CLAIM,-62.96,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010913101-1-DEATH_CLAIM-C0-20181223,DEATH_CLAIM,-11.58,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010913253-1-DEATH_CLAIM-C0-20180505,DEATH_CLAIM,-28.56,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010913551-2-SURRENDER_CLAIM-C0-20200713,SURRENDER_CLAIM,7026.66,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010914301-1-DEATH_CLAIM-C0-20210830,DEATH_CLAIM,-19.98,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010914301-1-DEATH_CLAIM-C1-20220929,DEATH_CLAIM,-25019.98,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010914384-2-SURRENDER_CLAIM-C0-20180724,SURRENDER_CLAIM,227.9,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010915030-2-SURRENDER_CLAIM-C0-20180727,SURRENDER_CLAIM,239.15,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010915030-2-SURRENDER_CLAIM-C1-20190727,SURRENDER_CLAIM,258.28,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010915030-2-SURRENDER_CLAIM-C2-20200727,SURRENDER_CLAIM,258.28,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010915533-1-DEATH_CLAIM-C0-20190525,DEATH_CLAIM,-16.34,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010915619-1-DEATH_CLAIM-C0-20200520,DEATH_CLAIM,-8.43,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010916260-2-SURRENDER_CLAIM-C0-20180728,SURRENDER_CLAIM,276.1,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010916260-2-SURRENDER_CLAIM-C1-20190728,SURRENDER_CLAIM,276.1,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010916260-2-SURRENDER_CLAIM-C2-20200728,SURRENDER_CLAIM,276.1,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010916260-2-SURRENDER_CLAIM-C3-20210728,SURRENDER_CLAIM,276.1,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010916260-2-SURRENDER_CLAIM-C4-20220728,SURRENDER_CLAIM,276.1,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010916879-1-DEATH_CLAIM-C0-20190306,DEATH_CLAIM,-22.23,INTEREST_EXPLAINS_GAP,MINOR_VARIANCE,INTEREST_EXPLAINS_GAP,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010917172-2-SURRENDER_CLAIM-C0-20180801,SURRENDER_CLAIM,380.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010917172-2-SURRENDER_CLAIM-C1-20190801,SURRENDER_CLAIM,380.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010917172-2-SURRENDER_CLAIM-C2-20200801,SURRENDER_CLAIM,380.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010917172-2-SURRENDER_CLAIM-C3-20210801,SURRENDER_CLAIM,380.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010917172-2-SURRENDER_CLAIM-C4-20220801,SURRENDER_CLAIM,380.8,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010917231-2-SURRENDER_CLAIM-C0-20230603,SURRENDER_CLAIM,9643.63,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010917600-1-DEATH_CLAIM-C0-20190718,DEATH_CLAIM,685.38,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010919258-1-DEATH_CLAIM-C0-20190920,DEATH_CLAIM,-357.27,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_REMAINS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010919431-2-SURRENDER_CLAIM-C0-20180908,SURRENDER_CLAIM,276.1,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010919431-2-SURRENDER_CLAIM-C1-20190908,SURRENDER_CLAIM,276.1,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010919431-2-SURRENDER_CLAIM-C2-20200908,SURRENDER_CLAIM,276.1,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010920784-2-SURRENDER_CLAIM-C0-20190911,SURRENDER_CLAIM,10626.49,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010920785-2-SURRENDER_CLAIM-C0-20190718,SURRENDER_CLAIM,10557.85,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010920798-1-DEATH_CLAIM-C0-20250328,DEATH_CLAIM,-32.14,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010924513-2-SURRENDER_CLAIM-C0-20180828,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010924513-2-SURRENDER_CLAIM-C1-20190828,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010924513-2-SURRENDER_CLAIM-C2-20200828,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010924513-2-SURRENDER_CLAIM-C3-20210828,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010924513-2-SURRENDER_CLAIM-C4-20220828,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010924513-2-SURRENDER_CLAIM-C5-20230828,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010924513-2-SURRENDER_CLAIM-C6-20240828,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010924513-2-SURRENDER_CLAIM-C7-20250828,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010926347-2-SURRENDER_CLAIM-C0-20180213,SURRENDER_CLAIM,5176.05,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010926348-2-SURRENDER_CLAIM-C0-20180213,SURRENDER_CLAIM,3868.26,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010926357-2-SURRENDER_CLAIM-C0-20180906,SURRENDER_CLAIM,279.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010926357-2-SURRENDER_CLAIM-C1-20190906,SURRENDER_CLAIM,279.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010926357-2-SURRENDER_CLAIM-C2-20200906,SURRENDER_CLAIM,279.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010926357-2-SURRENDER_CLAIM-C3-20210906,SURRENDER_CLAIM,279.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010926357-2-SURRENDER_CLAIM-C4-20220906,SURRENDER_CLAIM,279.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010926357-2-SURRENDER_CLAIM-C5-20230906,SURRENDER_CLAIM,279.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010926357-2-SURRENDER_CLAIM-C6-20240906,SURRENDER_CLAIM,279.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010926357-2-SURRENDER_CLAIM-C7-20250906,SURRENDER_CLAIM,279.25,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010927552-2-SURRENDER_CLAIM-C0-20210920,SURRENDER_CLAIM,7894.91,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010927885-1-DEATH_CLAIM-C0-20210608,DEATH_CLAIM,-584.06,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_REMAINS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010927989-4-SURRENDER_CLAIM-C0-20180910,SURRENDER_CLAIM,502.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010927989-4-SURRENDER_CLAIM-C1-20190910,SURRENDER_CLAIM,502.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010927989-4-SURRENDER_CLAIM-C2-20200910,SURRENDER_CLAIM,502.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010927989-4-SURRENDER_CLAIM-C3-20210910,SURRENDER_CLAIM,502.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010927989-4-SURRENDER_CLAIM-C4-20220910,SURRENDER_CLAIM,502.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010927989-4-SURRENDER_CLAIM-C5-20230910,SURRENDER_CLAIM,502.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010927989-4-SURRENDER_CLAIM-C6-20240910,SURRENDER_CLAIM,502.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010927989-4-SURRENDER_CLAIM-C7-20250910,SURRENDER_CLAIM,502.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010928261-2-SURRENDER_CLAIM-C0-20171005,SURRENDER_CLAIM,458.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010928261-2-SURRENDER_CLAIM-C1-20181005,SURRENDER_CLAIM,506.52,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010928261-2-SURRENDER_CLAIM-C2-20191005,SURRENDER_CLAIM,506.52,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010928261-2-SURRENDER_CLAIM-C3-20201005,SURRENDER_CLAIM,506.52,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010928261-2-SURRENDER_CLAIM-C4-20211005,SURRENDER_CLAIM,506.52,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010928261-2-SURRENDER_CLAIM-C5-20221005,SURRENDER_CLAIM,506.52,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010928261-2-SURRENDER_CLAIM-C6-20231005,SURRENDER_CLAIM,506.52,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010928261-2-SURRENDER_CLAIM-C7-20241005,SURRENDER_CLAIM,506.52,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010928261-2-SURRENDER_CLAIM-C8-20250321,SURRENDER_CLAIM,16969.03,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010928495-1-DEATH_CLAIM-C0-20241003,DEATH_CLAIM,1483.59,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010928497-3-SURRENDER_CLAIM-C0-20180501,SURRENDER_CLAIM,7187.16,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010929235-1-DEATH_CLAIM-C0-20181001,DEATH_CLAIM,-2216.6,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010929367-1-DEATH_CLAIM-C0-20190622,DEATH_CLAIM,-33.73,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010929794-1-DEATH_CLAIM-C0-20220828,DEATH_CLAIM,-9.08,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010935366-1-DEATH_CLAIM-C0-20200223,DEATH_CLAIM,-86.17,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010936183-1-DEATH_CLAIM-C0-20211031,DEATH_CLAIM,-200.91,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_REMAINS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010936381-1-DEATH_CLAIM-C0-20190908,DEATH_CLAIM,-3.09,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010936713-1-DEATH_CLAIM-C0-20200103,DEATH_CLAIM,10956.01,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010936713-1-DEATH_CLAIM-C1-20210414,DEATH_CLAIM,-16677.33,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010937735-3-SURRENDER_CLAIM-C0-20250301,SURRENDER_CLAIM,-17532.66,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010938321-2-SURRENDER_CLAIM-C0-20171025,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010938321-2-SURRENDER_CLAIM-C1-20181025,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010938321-2-SURRENDER_CLAIM-C2-20191025,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010938321-2-SURRENDER_CLAIM-C3-20201025,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010938321-2-SURRENDER_CLAIM-C4-20211025,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010938321-2-SURRENDER_CLAIM-C5-20221025,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010938321-2-SURRENDER_CLAIM-C6-20231025,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010938321-2-SURRENDER_CLAIM-C7-20241025,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010938321-2-SURRENDER_CLAIM-C8-20251025,SURRENDER_CLAIM,112.75,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010938962-2-SURRENDER_CLAIM-C0-20190528,SURRENDER_CLAIM,6279.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010939542-2-SURRENDER_CLAIM-C0-20191008,SURRENDER_CLAIM,10257.06,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010939731-1-DEATH_CLAIM-C0-20251207,DEATH_CLAIM,-56.24,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010940594-2-SURRENDER_CLAIM-C0-20181017,SURRENDER_CLAIM,300.0,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010940855-1-DEATH_CLAIM-C0-20181005,DEATH_CLAIM,-22.72,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010941103-1-DEATH_CLAIM-C0-20211018,DEATH_CLAIM,22866.91,PARTIAL_DECOMPOSITION,UNBALANCED,PARTIAL_DECOMPOSITION,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010941103-1-DEATH_CLAIM-C1-20221019,DEATH_CLAIM,-13834.74,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010941103-1-SURRENDER_CLAIM-C0-20220915,SURRENDER_CLAIM,326.32,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010941103-2-SURRENDER_CLAIM-C0-20181201,SURRENDER_CLAIM,326.32,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010941103-2-SURRENDER_CLAIM-C1-20191201,SURRENDER_CLAIM,326.32,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010941103-2-SURRENDER_CLAIM-C2-20201201,SURRENDER_CLAIM,326.32,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010941103-2-SURRENDER_CLAIM-C3-20211201,SURRENDER_CLAIM,326.32,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010942232-1-DEATH_CLAIM-C0-20230905,DEATH_CLAIM,-2.5,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010942233-1-DEATH_CLAIM-C0-20191129,DEATH_CLAIM,-37.35,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_REMAINS,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010942239-1-DEATH_CLAIM-C0-20220302,DEATH_CLAIM,-229.88,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_REMAINS,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010942439-2-SURRENDER_CLAIM-C0-20240205,SURRENDER_CLAIM,38713.96,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010943847-3-SURRENDER_CLAIM-C0-20181119,SURRENDER_CLAIM,325.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010943847-3-SURRENDER_CLAIM-C1-20191119,SURRENDER_CLAIM,325.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010943847-3-SURRENDER_CLAIM-C2-20201119,SURRENDER_CLAIM,325.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010943847-3-SURRENDER_CLAIM-C3-20211119,SURRENDER_CLAIM,325.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010943847-3-SURRENDER_CLAIM-C4-20221119,SURRENDER_CLAIM,325.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010943847-3-SURRENDER_CLAIM-C5-20231119,SURRENDER_CLAIM,325.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010943847-3-SURRENDER_CLAIM-C6-20241119,SURRENDER_CLAIM,325.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010943847-3-SURRENDER_CLAIM-C7-20251119,SURRENDER_CLAIM,325.5,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010943849-2-SURRENDER_CLAIM-C0-20181101,SURRENDER_CLAIM,570.85,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010943849-2-SURRENDER_CLAIM-C1-20191101,SURRENDER_CLAIM,570.85,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010943849-2-SURRENDER_CLAIM-C2-20201101,SURRENDER_CLAIM,570.85,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010943849-2-SURRENDER_CLAIM-C3-20211101,SURRENDER_CLAIM,570.85,,UNBALANCED,Optional components absent (not forced),NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
