COMPANY_CODE,POLICY_NUMBER,ACCRUAL_DATE,STATUS_CODE,TYPE_CODE,PLAN_CODE,ORIG_LOAN_AMOUNT,LOAN_AMT_ADDED,LOAN_BALANCE,ACCRUED_INT_AMT,INTEREST_RATE,INTEREST_TYPE,INT_METHOD,LAST_REPAY_DATE,LAST_REPAY_AMOUNT,CAPITALIZED_DATE,CAPITALIZED_AMOUNT,TAXABLE_AMOUNT,SPEC_CLS_LOAN_BAL,SPEC_CLS_INT_RATE,SPEC_CLS_CAPD_AMT,LAST_CHG_DATE,LAST_CHG_TIME,ENTRY_OPERATOR,ACTG_CNTRL_NUMBER,BANKERS_YEAR_IND,SPEC_CLS_LOAN_CHNG,ACTG_TYPE,LOAN_BASIS,INT_START_DATE,INT_DELAY_DAYS,LOAN_UPD_COUNT,LOAN_KEY0,ROW_COLUMN,_EXCLUDE_REASON,_LOAN_BALANCE_NUM,_ACCRUAL_DATE_TS,_LAST_CHG_DATE_TS,_LAST_REPAY_DATE_TS,_CAPITALIZED_DATE_TS,_INT_START_DATE_TS,_LAST_CHG_TIME_TS,_LATEST_BALANCE_CLASS
03          ,9011078262   ,    20200814,H          ,         ,659 CEN SR,         2315.85,      -2315.85,         .00,            .00,        .0740,F            ,D         ,       20200814,          2315.85,               0,               .00,           .00,              .00,            .0000,              .00,     20201013,       152925,PAKA          ,        442071529238,Y               ,               .00,         ,          ,      20200814,             0,             1,0x303339303131303738323632202032303230303831343230323031303133313532393235,0x3033393031313037383236322020323032303038313448003635392043454E205352A18803005F77FCFF000000000000000000740C46443230323030383134A1880300303030303030303000000000000000000000000000000C00000000323032303130313331353239323550414B410442071529238F5900000000200032303230303831343030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2020-08-14,2020-10-13,2020-08-14,,2020-08-14,1529-02-05,ZERO_BALANCE_HOLD
03          ,9011087127   ,    20210728,H          ,R        ,659 CEN II,         7596.17,      -7596.17,         .00,            .00,        .0740,F            ,D         ,       20210728,          7596.17,               0,               .00,           .00,              .00,            .0000,              .00,     20210805,        82402,CADA          ,        445030824008,Y               ,               .00,         ,C         ,      20210728,             0,             1,0x303339303131303837313237202032303231303732383230323130383035303832343032,0x3033393031313038373132372020323032313037323848523635392043454E20494941970B00BF68F4FF000000000000000000740C4644323032313037323841970B00303030303030303000000000000000000000000000000C000000003230323130383035303832343032434144410445030824008F5900000000204332303231303732383030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2021-07-28,2021-08-05,2021-07-28,,2021-07-28,,ZERO_BALANCE_HOLD
03          ,9011087128   ,    20210728,H          ,R        ,659 CEN II,         4692.94,      -4692.94,         .00,            .00,        .0740,F            ,D         ,       20210728,          4692.94,               0,               .00,           .00,              .00,            .0000,              .00,     20210805,        82439,CADA          ,        445030824380,Y               ,               .00,         ,C         ,      20210728,             0,             1,0x303339303131303837313238202032303231303732383230323130383035303832343339,0x3033393031313038373132382020323032313037323848523635392043454E2049492E290700D2D6F8FF000000000000000000740C464432303231303732382E290700303030303030303000000000000000000000000000000C000000003230323130383035303832343339434144410445030824380F5900000000204332303231303732383030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2021-07-28,2021-08-05,2021-07-28,,2021-07-28,,ZERO_BALANCE_HOLD
03          ,9011089397   ,    20180226,H          ,R        ,659 CEN II,            1.56,         -1.56,         .00,            .00,        .0740,F            ,D         ,       20180226,             1.56,               0,               .00,           .00,              .00,            .0000,              .00,     20180302,        75705,MENA          ,        432490757039,N               ,               .00,         ,C         ,      20180226,             0,             1,0x303339303131303839333937202032303138303232363230313830333032303735373035,0x3033393031313038393339372020323031383032323648523635392043454E2049499C00000064FFFFFF000000000000000000740C464432303138303232369C000000303030303030303000000000000000000000000000000C0000000032303138303330323037353730354D454E410432490757039F4E00000000204332303138303232362020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2018-02-26,2018-03-02,2018-02-26,,2018-02-26,,ZERO_BALANCE_HOLD
03          ,9011095851   ,    20201230,H          ,R        ,L10 SR OLD,         1021.21,      -1021.21,         .00,            .00,        .0740,F            ,D         ,       20201230,          1021.21,               0,               .00,           .00,              .00,            .0000,              .00,     20210106,        74440,CADA          ,        442920744399,                ,               .00,         ,          ,      20201230,             0,             1,0x303339303131303935383531202032303230313233303230323130313036303734343430,0x3033393031313039353835312020323032303132333048524C3130205352204F4C44E98E01001771FEFF000000000000000000740C46443230323031323330E98E0100303030303030303000000000000000000000000000000C000000003230323130313036303734343430434144410442920744399F0000000000200032303230313233303030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2020-12-30,2021-01-06,2020-12-30,,2020-12-30,,ZERO_BALANCE_HOLD
03          ,9011096068   ,    20260112,H          ,         ,L10 PRE97 ,         5366.90,      -5366.90,         .00,            .00,        .0740,F            ,D         ,       20260112,          5366.90,               0,               .00,           .00,              .00,            .0000,              .00,     20260113,       153443,CADA          ,        461291534426,                ,               .00,         ,C         ,      20260112,             0,             1,0x303339303131303936303638202032303236303131323230323630313133313533343433,0x3033393031313039363036382020323032363031313248004C313020505245393720723008008ECFF7FF000000000000000000740C4644323032363031313272300800303030303030303000000000000000000000000000000C000000003230323630313133313533343433434144410461291534426F0000000000204332303236303131323030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2026-01-12,2026-01-13,2026-01-12,,2026-01-12,1534-04-03,ZERO_BALANCE_HOLD
03          ,9011101578   ,    20180628,H          ,         ,L10 SR OLD,          687.86,       -687.86,         .00,            .00,        .0740,F            ,D         ,       20180628,           687.86,               0,               .00,           .00,              .00,            .0000,              .00,     20180806,       134918,PAKA          ,        434061349171,N               ,               .00,         ,          ,      20180628,             0,             1,0x303339303131313031353738202032303138303632383230313830383036313334393138,0x3033393031313130313537382020323031383036323848004C3130205352204F4C44B20C01004EF3FEFF000000000000000000740C46443230313830363238B20C0100303030303030303000000000000000000000000000000C00000000323031383038303631333439313850414B410434061349171F4E00000000202032303138303632382020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2018-06-28,2018-08-06,2018-06-28,,2018-06-28,1349-01-08,ZERO_BALANCE_HOLD
03          ,9011101607   ,    20160608,H          ,         ,659 CEN II,         3159.85,      -3159.85,         .00,            .00,        .0740,F            ,D         ,       20160608,          3159.85,               0,               .00,           .00,              .00,            .0000,              .00,     20160808,       202914,C03A          ,        426772029132,Y               ,               .00,         ,C         ,      20160608,             0,             1,0x303339303131313031363037202032303136303630383230313630383038323032393134,0x3033393031313130313630372020323031363036303848003635392043454E20494951D20400AF2DFBFF000000000000000000740C4644323031363036303851D20400303030303030303000000000000000000000000000000C000000003230313630383038323032393134433033410426772029132F5900000000204332303136303630383030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2016-06-08,2016-08-08,2016-06-08,,2016-06-08,2029-01-04,ZERO_BALANCE_HOLD
03          ,9011102270   ,    20181217,H          ,         ,L10 PRE97 ,        15401.91,     -15401.91,         .00,            .00,        .0740,F            ,D         ,       20181217,         15401.91,               0,               .00,           .00,              .00,            .0000,              .00,     20190215,       182818,C03A          ,        436001828162,                ,               .00,         ,C         ,      20181217,             0,             1,0x303339303131313032323730202032303138313231373230313930323135313832383138,0x3033393031313130323237302020323031383132313748004C3130205052453937205F801700A17FE8FF000000000000000000740C464432303138313231375F801700303030303030303000000000000000000000000000000C000000003230313930323135313832383138433033410436001828162F0000000000204332303138313231373030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2018-12-17,2019-02-15,2018-12-17,,2018-12-17,1828-01-08,ZERO_BALANCE_HOLD
03          ,9011102551   ,    20220314,H          ,R        ,659 CEN II,          124.81,       -124.81,         .00,            .00,        .0740,F            ,D         ,       20220314,           124.81,               0,               .00,           .00,              .00,            .0000,              .00,     20220314,       181607,C03A          ,        447251816055,Y               ,               .00,         ,C         ,      20220314,             0,             1,0x303339303131313032353531202032303232303331343230323230333134313831363037,0x3033393031313130323535312020323032323033313448523635392043454E204949C13000003FCFFFFF000000000000000000740C46443230323230333134C1300000303030303030303000000000000000000000000000000C000000003230323230333134313831363037433033410447251816055F5900000000204332303232303331343030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2022-03-14,2022-03-14,2022-03-14,,2022-03-14,,ZERO_BALANCE_HOLD
03          ,9011102787   ,    20110921,H          ,         ,L10 PRE97 ,         1177.62,      -1177.62,         .00,            .00,        .0740,F            ,D         ,       20110921,          1177.62,               0,               .00,           .00,              .00,            .0000,              .00,     20111121,       195846,C03A          ,        409511958450,                ,               .00,         ,          ,      20110921,             0,             1,0x303339303131313032373837202032303131303932313230313131313231313935383436,0x3033393031313130323738372020323031313039323148004C31302050524539372002CC0100FE33FEFF000000000000000000740C4644323031313039323102CC0100303030303030303000000000000000000000000000000C000000003230313131313231313935383436433033410409511958450F0000000000200032303131303932313030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2011-09-21,2011-11-21,2011-09-21,,2011-09-21,1958-04-06,ZERO_BALANCE_HOLD
03          ,9011104064   ,    20181210,H          ,         ,L10 SR OLD,          108.24,       -108.24,         .00,            .00,        .0740,F            ,D         ,       20181210,           108.24,               0,               .00,           .00,              .00,            .0000,              .00,     20181210,       154434,CADA          ,        435321544334,N               ,               .00,         ,          ,      20181210,             0,             1,0x303339303131313034303634202032303138313231303230313831323130313534343334,0x3033393031313130343036342020323031383132313048004C3130205352204F4C44482A0000B8D5FFFF000000000000000000740C46443230313831323130482A0000303030303030303000000000000000000000000000000C000000003230313831323130313534343334434144410435321544334F4E00000000202032303138313231302020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2018-12-10,2018-12-10,2018-12-10,,2018-12-10,1544-03-04,ZERO_BALANCE_HOLD
03          ,9011105008   ,    20210719,H          ,         ,L10 PRE97 ,         2264.06,      -2264.06,         .00,            .00,        .0740,F            ,D         ,       20210719,          2264.06,               0,               .00,           .00,              .00,            .0000,              .00,     20210719,       135018,CADA          ,        444861350170,                ,               .00,         ,C         ,      20210719,             0,             1,0x303339303131313035303038202032303231303731393230323130373139313335303138,0x3033393031313130353030382020323032313037313948004C313020505245393720667403009A8BFCFF000000000000000000740C4644323032313037313966740300303030303030303000000000000000000000000000000C000000003230323130373139313335303138434144410444861350170F0000000000204332303231303731393030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2021-07-19,2021-07-19,2021-07-19,,2021-07-19,1350-01-08,ZERO_BALANCE_HOLD
03          ,9011105386   ,    22180111,R          ,R        ,L10 PRE97 ,            7.14,         -7.14,         .00,            .00,        .0740,F            ,D         ,       22180111,             7.14,               0,               .00,           .00,              .00,            .0000,              .00,     20181114,        95306,CADA          ,        435060953068,                ,               .00,         ,          ,      22180111,             0,             2,0x303339303131313035333836202032323138303131313230313831313134303935333036,0x3033393031313130353338362020323231383031313152524C313020505245393720CA02000036FDFFFF000000000000000000740C46443232313830313131CA020000303030303030303000000000000000000000000000000C000000003230313831313134303935333036434144410435060953068F0000000000200032323138303131313030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2218-01-11,2018-11-14,2218-01-11,,2218-01-11,,ZERO_BALANCE_HOLD
03          ,9011105523   ,    20190813,H          ,         ,L10 SR OLD,         2244.33,      -2244.33,         .00,            .00,        .0740,F            ,D         ,       20190813,          2244.33,               0,               .00,           .00,              .00,            .0000,              .00,     20191014,       175822,C03A          ,        438411758208,                ,               .00,         ,          ,      20190813,             0,             1,0x303339303131313035353233202032303139303831333230313931303134313735383232,0x3033393031313130353532332020323031393038313348004C3130205352204F4C44B16C03004F93FCFF000000000000000000740C46443230313930383133B16C0300303030303030303000000000000000000000000000000C000000003230313931303134313735383232433033410438411758208F0000000000200032303139303831333030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2019-08-13,2019-10-14,2019-08-13,,2019-08-13,1758-02-02,ZERO_BALANCE_HOLD
03          ,9011105839   ,    20190424,H          ,         ,L10 SR OLD,         4245.34,      -4245.34,         .00,            .00,        .0740,F            ,D         ,       20190424,          4245.34,               0,               .00,           .00,              .00,            .0000,              .00,     20190517,        90750,PAKA          ,        436910907486,                ,               .00,         ,          ,      20190424,             0,             1,0x303339303131313035383339202032303139303432343230313930353137303930373530,0x3033393031313130353833392020323031393034323448004C3130205352204F4C44567A0600AA85F9FF000000000000000000740C46443230313930343234567A0600303030303030303000000000000000000000000000000C00000000323031393035313730393037353050414B410436910907486F0000000000200032303139303432343030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2019-04-24,2019-05-17,2019-04-24,,2019-04-24,,ZERO_BALANCE_HOLD
03          ,9011109446   ,    20230901,H          ,         ,L10 PRE97 ,        24261.85,     -24261.85,         .00,            .00,        .0740,F            ,D         ,       20230901,         24261.85,               0,               .00,           .00,              .00,            .0000,              .00,     20230810,        94507,MENA          ,        452400945060,                ,               .00,         ,          ,      20230901,             0,             1,0x303339303131313039343436202032303233303930313230323330383130303934353037,0x3033393031313130393434362020323032333039303148004C31302050524539372049052500B7FADAFF000000000000000000740C4644323032333039303149052500303030303030303000000000000000000000000000000C0000000032303233303831303039343530374D454E410452400945060F0000000000200032303233303930313030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2023-09-01,2023-08-10,2023-09-01,,2023-09-01,,ZERO_BALANCE_HOLD
03          ,9011109994   ,    20200305,H          ,         ,L10 SR OLD,        11036.01,     -11036.01,         .00,            .00,        .0740,F            ,D         ,       20200305,         11036.01,               0,               .00,           .00,              .00,            .0000,              .00,     20200429,       140313,PAKA          ,        440401403125,N               ,               .00,         ,          ,      20200305,             0,             1,0x303339303131313039393934202032303230303330353230323030343239313430333133,0x3033393031313130393939342020323032303033303548004C3130205352204F4C44F1D610000F29EFFF000000000000000000740C46443230323030333035F1D61000303030303030303000000000000000000000000000000C00000000323032303034323931343033313350414B410440401403125F4E00000000202032303230303330352020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2020-03-05,2020-04-29,2020-03-05,,2020-03-05,1403-01-03,ZERO_BALANCE_HOLD
03          ,9011113250   ,    20220920,H          ,R        ,L10 SR OLD,           39.57,        -39.57,         .00,            .00,        .0740,F            ,D         ,       20220920,            39.57,               0,               .00,           .00,              .00,            .0000,              .00,     20221014,        91913,FXHA          ,        449390919122,                ,               .00,         ,          ,      20220920,             0,             1,0x303339303131313133323530202032303232303932303230323231303134303931393133,0x3033393031313131333235302020323032323039323048524C3130205352204F4C44750F00008BF0FFFF000000000000000000740C46443230323230393230750F0000303030303030303000000000000000000000000000000C000000003230323231303134303931393133465848410449390919122F0000000000200032303232303932303030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2022-09-20,2022-10-14,2022-09-20,,2022-09-20,,ZERO_BALANCE_HOLD
03          ,9011114096   ,    20220520,H          ,         ,L10 SR OLD,         3276.69,      -3276.69,         .00,            .00,        .0740,F            ,D         ,       20220520,          3276.69,               0,               .00,           .00,              .00,            .0000,              .00,     20220707,       130433,PAKA          ,        448401304320,                ,               .00,         ,C         ,      20220520,             0,             1,0x303339303131313134303936202032303232303532303230323230373037313330343333,0x3033393031313131343039362020323032323035323048004C3130205352204F4C44F5FF04000B00FBFF000000000000000000740C46443230323230353230F5FF0400303030303030303000000000000000000000000000000C00000000323032323037303731333034333350414B410448401304320F0000000000204332303232303532303030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2022-05-20,2022-07-07,2022-05-20,,2022-05-20,1304-03-03,ZERO_BALANCE_HOLD
03          ,9011114950   ,    20220125,H          ,         ,L10 SR OLD,          718.06,       -718.06,         .00,            .00,        .0740,F            ,D         ,       20220125,           718.06,               0,               .00,           .00,              .00,            .0000,              .00,     20220215,       154729,PAKA          ,        446981547280,N               ,               .00,         ,          ,      20220125,             0,             1,0x303339303131313134393530202032303232303132353230323230323135313534373239,0x3033393031313131343935302020323032323031323548004C3130205352204F4C447E18010082E7FEFF000000000000000000740C464432303232303132357E180100303030303030303000000000000000000000000000000C00000000323032323032313531353437323950414B410446981547280F4E00000000202032303232303132352020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2022-01-25,2022-02-15,2022-01-25,,2022-01-25,1547-02-09,ZERO_BALANCE_HOLD
03          ,9011120297   ,    20160928,H          ,         ,L10 PRE97 ,         6979.22,      -6979.22,         .00,            .00,        .0740,F            ,D         ,       20160928,          6979.22,               0,               .00,           .00,              .00,            .0000,              .00,     20161129,        12941,C03A          ,        427900129398,                ,               .00,         ,C         ,      20160928,             0,             1,0x303339303131313230323937202032303136303932383230313631313239303132393431,0x3033393031313132303239372020323031363039323848004C31302050524539372042A60A00BE59F5FF000000000000000000740C4644323031363039323842A60A00303030303030303000000000000000000000000000000C000000003230313631313239303132393431433033410427900129398F0000000000204332303136303932383030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2016-09-28,2016-11-29,2016-09-28,,2016-09-28,,ZERO_BALANCE_HOLD
03          ,9011122230   ,    20160919,H          ,R        ,L10 SR OLD,          145.91,       -145.91,         .00,            .00,        .0740,F            ,D         ,       20160919,           145.91,               0,               .00,           .00,              .00,            .0000,              .00,     20160920,        83951,MENA          ,        427200839503,                ,               .00,         ,          ,      20160919,             0,             1,0x303339303131313232323330202032303136303931393230313630393230303833393531,0x3033393031313132323233302020323031363039313948524C3130205352204F4C44FF38000001C7FFFF000000000000000000740C46443230313630393139FF380000303030303030303000000000000000000000000000000C0000000032303136303932303038333935314D454E410427200839503F0000000000200032303136303931393030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2016-09-19,2016-09-20,2016-09-19,,2016-09-19,,ZERO_BALANCE_HOLD
03          ,9011129276   ,    20120829,H          ,R        ,659 CEN II,         1719.62,      -1719.62,         .00,            .00,        .0740,F            ,D         ,       20120829,          1719.62,               0,               .00,           .00,              .00,            .0000,              .00,     20120829,        92140,MENA          ,        412340921385,Y               ,               .00,         ,          ,      20120829,             0,             1,0x303339303131313239323736202032303132303832393230313230383239303932313430,0x3033393031313132393237362020323031323038323948523635392043454E204949BA9F02004660FDFF000000000000000000740C46443230313230383239BA9F0200303030303030303000000000000000000000000000000C0000000032303132303832393039323134304D454E410412340921385F5900000000200032303132303832393030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2012-08-29,2012-08-29,2012-08-29,,2012-08-29,,ZERO_BALANCE_HOLD
03          ,9011130547   ,    20200201,H          ,         ,L10 PRE97 ,         1388.98,      -1388.98,         .00,            .00,        .0740,F            ,D         ,       20200201,          1388.98,               0,               .00,           .00,              .00,            .0000,              .00,     20200401,       195014,C03A          ,        440121950120,                ,               .00,         ,C         ,      20200201,             0,             1,0x303339303131313330353437202032303230303230313230323030343031313935303134,0x3033393031313133303534372020323032303032303148004C313020505245393720921E02006EE1FDFF000000000000000000740C46443230323030323031921E0200303030303030303000000000000000000000000000000C000000003230323030343031313935303134433033410440121950120F0000000000204332303230303230313030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2020-02-01,2020-04-01,2020-02-01,,2020-02-01,1950-01-04,ZERO_BALANCE_HOLD
03          ,9011132516   ,    20130709,H          ,R        ,L10 SR OLD,            4.63,         -4.63,         .00,            .00,        .0740,F            ,D         ,       20130709,             4.63,               0,               .00,           .00,              .00,            .0000,              .00,     20130709,       192727,03P2          ,        415481927260,                ,               .00,         ,          ,      20130709,             0,             1,0x303339303131313332353136202032303133303730393230313330373039313932373237,0x3033393031313133323531362020323031333037303948524C3130205352204F4C44CF01000031FEFFFF000000000000000000740C46443230313330373039CF010000303030303030303000000000000000000000000000000C000000003230313330373039313932373237303350320415481927260F0000000000200032303133303730393030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2013-07-09,2013-07-09,2013-07-09,,2013-07-09,1927-02-07,ZERO_BALANCE_HOLD
03          ,9011135494   ,    20220105,H          ,         ,L10 SR OLD,         6659.68,      -6659.68,         .00,            .00,        .0740,F            ,D         ,       20220105,          6659.68,               0,               .00,           .00,              .00,            .0000,              .00,     20220117,       101342,CADA          ,        446691013409,N               ,               .00,         ,C         ,      20220105,             0,             1,0x303339303131313335343934202032303232303130353230323230313137313031333432,0x3033393031313133353439342020323032323031303548004C3130205352204F4C4470290A0090D6F5FF000000000000000000740C4644323032323031303570290A00303030303030303000000000000000000000000000000C000000003230323230313137313031333432434144410446691013409F4E00000000204332303232303130352020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2022-01-05,2022-01-17,2022-01-05,,2022-01-05,1013-04-02,ZERO_BALANCE_HOLD
03          ,9011136476   ,    20181108,H          ,         ,L10 SR OLD,         3911.05,      -3911.05,         .00,            .00,        .0740,F            ,D         ,       20181108,          3911.05,               0,               .00,           .00,              .00,            .0000,              .00,     20190219,       142658,PAKA          ,        436041426570,                ,               .00,         ,          ,      20181108,             0,             1,0x303339303131313336343736202032303138313130383230313930323139313432363538,0x3033393031313133363437362020323031383131303848004C3130205352204F4C44C1F705003F08FAFF000000000000000000740C46443230313831313038C1F70500303030303030303000000000000000000000000000000C00000000323031393032313931343236353850414B410436041426570F0000000000200032303138313130383030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2018-11-08,2019-02-19,2018-11-08,,2018-11-08,1426-05-08,ZERO_BALANCE_HOLD
03          ,9011139778   ,    20230714,H          ,         ,L10 PRE97 ,          558.12,       -558.12,         .00,            .00,        .0740,F            ,D         ,       20230714,           558.12,               0,               .00,           .00,              .00,            .0000,              .00,     20240122,       180017,C03A          ,        454061800162,                ,               .00,         ,          ,      20230714,             0,             1,0x303339303131313339373738202032303233303731343230323430313232313830303137,0x3033393031313133393737382020323032333037313448004C31302050524539372004DA0000FC25FFFF000000000000000000740C4644323032333037313404DA0000303030303030303000000000000000000000000000000C000000003230323430313232313830303137433033410454061800162F0000000000200032303233303731343030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2023-07-14,2024-01-22,2023-07-14,,2023-07-14,1800-01-07,ZERO_BALANCE_HOLD
03          ,9011140516   ,    20210601,H          ,         ,659 CEN II,         3250.27,      -3250.27,         .00,            .00,        .0740,F            ,D         ,       20210601,          3250.27,               0,               .00,           .00,              .00,            .0000,              .00,     20210730,       181458,C03A          ,        444971814577,Y               ,               .00,         ,          ,      20210601,             0,             1,0x303339303131313430353136202032303231303630313230323130373330313831343538,0x3033393031313134303531362020323032313036303148003635392043454E204949A3F504005D0AFBFF000000000000000000740C46443230323130363031A3F50400303030303030303000000000000000000000000000000C000000003230323130373330313831343538433033410444971814577F5900000000200032303231303630313030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2021-06-01,2021-07-30,2021-06-01,,2021-06-01,1814-05-08,ZERO_BALANCE_HOLD
03          ,9011140652   ,    20210601,H          ,         ,659 CEN II,         2968.14,      -2968.14,         .00,            .00,        .0740,F            ,D         ,       20210601,          2968.14,               0,               .00,           .00,              .00,            .0000,              .00,     20210730,       181459,C03A          ,        444971814584,Y               ,               .00,         ,          ,      20210601,             0,             1,0x303339303131313430363532202032303231303630313230323130373330313831343539,0x3033393031313134303635322020323032313036303148003635392043454E2049496E8704009278FBFF000000000000000000740C464432303231303630316E870400303030303030303000000000000000000000000000000C000000003230323130373330313831343539433033410444971814584F5900000000200032303231303630313030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2021-06-01,2021-07-30,2021-06-01,,2021-06-01,1814-05-09,ZERO_BALANCE_HOLD
03          ,9011145429   ,    20190320,H          ,         ,L10 PRE97 ,        11818.99,     -11818.99,         .00,            .00,        .0740,F            ,D         ,       20190320,         11818.99,               0,               .00,           .00,              .00,            .0000,              .00,     20190311,       111123,MENA          ,        436241111224,                ,               .00,         ,          ,      20190320,             0,             1,0x303339303131313435343239202032303139303332303230313930333131313131313233,0x3033393031313134353432392020323031393033323048004C313020505245393720CB08120035F7EDFF000000000000000000740C46443230313930333230CB081200303030303030303000000000000000000000000000000C0000000032303139303331313131313132334D454E410436241111224F0000000000200032303139303332303030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2019-03-20,2019-03-11,2019-03-20,,2019-03-20,1111-02-03,ZERO_BALANCE_HOLD
03          ,9011148847   ,    20200118,H          ,         ,L10 SR OLD,           42.56,        -42.56,         .00,            .00,        .0740,F            ,D         ,       20200118,            42.56,               0,               .00,           .00,              .00,            .0000,              .00,     20200619,       153115,PAKA          ,        440911531136,                ,               .00,         ,C         ,      20200118,             0,             1,0x303339303131313438383437202032303230303131383230323030363139313533313135,0x3033393031313134383834372020323032303031313848004C3130205352204F4C44A010000060EFFFFF000000000000000000740C46443230323030313138A0100000303030303030303000000000000000000000000000000C00000000323032303036313931353331313550414B410440911531136F0000000000204332303230303131383030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2020-01-18,2020-06-19,2020-01-18,,2020-01-18,1531-01-05,ZERO_BALANCE_HOLD
03          ,9011151209   ,    20240805,H          ,         ,659 CEN II,        10173.98,     -10173.98,         .00,            .00,        .0740,F            ,D         ,       20240805,         10173.98,               0,               .00,           .00,              .00,            .0000,              .00,     20240809,       152554,CADA          ,        456061525525,Y               ,               .00,         ,C         ,      20240805,             0,             1,0x303339303131313531323039202032303234303830353230323430383039313532353534,0x3033393031313135313230392020323032343038303548003635392043454E20494936860F00CA79F0FF000000000000000000740C4644323032343038303536860F00303030303030303000000000000000000000000000000C000000003230323430383039313532353534434144410456061525525F5900000000204332303234303830353030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2024-08-05,2024-08-09,2024-08-05,,2024-08-05,1525-05-04,ZERO_BALANCE_HOLD
03          ,9011151285   ,    20091118,H          ,R        ,L10 SR OLD,          297.86,       -297.86,         .00,            .00,        .0740,F            ,D         ,       20091118,           297.86,               0,               .00,           .00,              .00,            .0000,              .00,     20091119,        90555,MENA          ,        402170905548,                ,               .00,         ,          ,      20091118,             0,             1,0x303339303131313531323835202032303039313131383230303931313139303930353535,0x3033393031313135313238352020323030393131313848524C3130205352204F4C445A740000A68BFFFF000000000000000000740C464432303039313131385A740000303030303030303000000000000000000000000000000C0000000032303039313131393039303535354D454E410402170905548F0000000000200032303039313131383030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2009-11-18,2009-11-19,2009-11-18,,2009-11-18,,ZERO_BALANCE_HOLD
03          ,9011152459   ,    20231004,H          ,         ,L10 SR OLD,         2617.55,      -2617.55,         .00,            .00,        .0740,F            ,D         ,       20231004,          2617.55,               0,               .00,           .00,              .00,            .0000,              .00,     20231101,       144454,PAKA          ,        453231444531,                ,               .00,         ,          ,      20231004,             0,             1,0x303339303131313532343539202032303233313030343230323331313031313434343534,0x3033393031313135323435392020323032333130303448004C3130205352204F4C447BFE03008501FCFF000000000000000000740C464432303233313030347BFE0300303030303030303000000000000000000000000000000C00000000323032333131303131343434353450414B410453231444531F0000000000200032303233313030343030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2023-10-04,2023-11-01,2023-10-04,,2023-10-04,1444-05-04,ZERO_BALANCE_HOLD
03          ,9011158068   ,    20230201,H          ,         ,L10 SR OLD,         3523.18,      -3523.18,         .00,            .00,        .0740,F            ,D         ,       20230201,          3523.18,               0,               .00,           .00,              .00,            .0000,              .00,     20230206,       102737,MENA          ,        450551027359,                ,               .00,         ,          ,      20230201,             0,             1,0x303339303131313538303638202032303233303230313230323330323036313032373337,0x3033393031313135383036382020323032333032303148004C3130205352204F4C443E600500C29FFAFF000000000000000000740C464432303233303230313E600500303030303030303000000000000000000000000000000C0000000032303233303230363130323733374D454E410450551027359F0000000000200032303233303230313030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2023-02-01,2023-02-06,2023-02-01,,2023-02-01,1027-03-07,ZERO_BALANCE_HOLD
