SOURCE_POLICY,MPOLICY,CROSSWALK_STATUS,PLAN_CODE,QLA_PLAN,LOAN_BALANCE,MLOANPRIN_SOURCE,MLOANINT_SCALE_NOTE,MLOANINTX_SOURCE,MLOANINTX_RAW_QUIKPLAN,MLOANIDT_SOURCE,INTEREST_TYPE,INT_METHOD,BALANCE_CLASS,MLOANPRIN,MLOANBAL,MLOANINT,MLOANINTX,MLOANIDT,MLOANDATE,MLOANACCR,MLOANBILL
9010785049,010785049C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200503,20200503,0.00,0.00
9010785099,010785099C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210306,20210306,0.00,0.00
9010785163,010785163C,CROSSWALK_APPLIED,659 CEN II,1659C2,10093.60,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,10093.60,10093.60,7.40,A,20130212,20130212,0.00,0.00
9010786152,010786152C,CROSSWALK_APPLIED,659 CEN SR,1659CR,118.50,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,118.50,118.50,7.40,A,20100918,20100918,0.00,0.00
9010786321,010786321C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20190313,20190313,0.00,0.00
9010786800,010786800C,CROSSWALK_APPLIED,659 CEN II,1659C2,62.11,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,62.11,62.11,7.40,A,20200312,20200312,0.00,0.00
9010787668,010787668C,CROSSWALK_APPLIED,659 CEN II,1659C2,204.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,204.00,204.00,7.40,A,20200317,20200317,0.00,0.00
9010787669,010787669C,CROSSWALK_APPLIED,659 CEN II,1659C2,308.09,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,308.09,308.09,7.40,A,20260330,20260330,0.00,0.00
9010787730,010787730C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20160401,20160401,0.00,0.00
9010787952,010787952C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20070607,20070607,0.00,0.00
9010788878,010788878C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20170404,20170404,0.00,0.00
9010789348,010789348C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20120610,20120610,0.00,0.00
9010789531,010789531C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200403,20200403,0.00,0.00
9010789532,010789532C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180412,20180412,0.00,0.00
9010789546,010789546C,CROSSWALK_APPLIED,659 CEN II,1659C2,322.62,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,322.62,322.62,7.40,A,20230417,20230417,0.00,0.00
9010789547,010789547C,CROSSWALK_APPLIED,659 CEN II,1659C2,345.36,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,345.36,345.36,7.40,A,20240708,20240708,0.00,0.00
9010790531,010790531C,CROSSWALK_APPLIED,659 CEN II,1659C2,212.08,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,212.08,212.08,7.40,A,20260406,20260406,0.00,0.00
9010790532,010790532C,CROSSWALK_APPLIED,659 CEN II,1659C2,153.93,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,153.93,153.93,7.40,A,20260406,20260406,0.00,0.00
9010790754,010790754C,CROSSWALK_APPLIED,659 CEN II,1659C2,1058.26,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1058.26,1058.26,7.40,A,20260422,20260422,0.00,0.00
9010790782,010790782C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240520,20240520,0.00,0.00
9010791498,010791498C,CROSSWALK_APPLIED,659 CEN II,1659C2,9368.59,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,9368.59,9368.59,7.40,A,20260501,20260501,0.00,0.00
9010792541,010792541C,CROSSWALK_APPLIED,658 CEN I,1658C1,3135.45,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3135.45,3135.45,7.40,A,20260424,20260424,0.00,0.00
9010792705,010792705C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220603,20220603,0.00,0.00
9010792706,010792706C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250503,20250503,0.00,0.00
9010793451,010793451C,CROSSWALK_APPLIED,658 CEN I,1658C1,89.09,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,89.09,89.09,7.40,A,20170609,20170609,0.00,0.00
9010793737,010793737C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20110815,20110815,0.00,0.00
9010793738,010793738C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20120815,20120815,0.00,0.00
9010794112,010794112C,CROSSWALK_APPLIED,659 CEN II,1659C2,693.77,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,693.77,693.77,7.40,A,20080523,20080523,0.00,0.00
9010794265,010794265C,CROSSWALK_APPLIED,659 CEN II,1659C2,7.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,7.00,7.00,7.40,A,20080516,20080516,0.00,0.00
9010794520,010794520C,CROSSWALK_APPLIED,659 CEN SR,1659CR,48.92,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,48.92,48.92,7.40,A,20120820,20120820,0.00,0.00
9010795047,010795047C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20150820,20150820,0.00,0.00
9010795699,010795699C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240526,20240526,0.00,0.00
9010795840,010795840C,CROSSWALK_APPLIED,659 CEN II,1659C2,32.55,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,32.55,32.55,7.40,A,20260301,20260301,0.00,0.00
9010796459,010796459C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20241010,20241010,0.00,0.00
9010796464,010796464C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180314,20180314,0.00,0.00
9010796912,010796912C,CROSSWALK_APPLIED,659 CEN II,1659C2,730.79,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,730.79,730.79,7.40,A,20090116,20090116,0.00,0.00
9010797196,010797196C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20060918,20060918,0.00,0.00
9010797197,010797197C,CROSSWALK_APPLIED,658 CEN I,1658C1,2164.55,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2164.55,2164.55,7.40,A,20250610,20250610,0.00,0.00
9010798018,010798018C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20260113,20260113,0.00,0.00
9010800286,010800286C,CROSSWALK_APPLIED,659 CEN II,1659C2,130.67,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,130.67,130.67,7.40,A,20160701,20160701,0.00,0.00
9010802647,010802647C,CROSSWALK_APPLIED,659 CEN II,1659C2,146.87,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,146.87,146.87,7.40,A,20130715,20130715,0.00,0.00
9010803025,010803025C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20211027,20211027,0.00,0.00
9010803026,010803026C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20260509,20260509,0.00,0.00
9010803417,010803417C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220822,20220822,0.00,0.00
9010804608,010804608C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20120208,20120208,0.00,0.00
9010804711,010804711C,CROSSWALK_APPLIED,658 CEN I,1658C1,1876.18,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1876.18,1876.18,7.40,A,20250730,20250730,0.00,0.00
9010806596,010806596C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20260303,20260303,0.00,0.00
9010806606,010806606C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20181107,20181107,0.00,0.00
9010806653,010806653C,CROSSWALK_APPLIED,659 CEN II,1659C2,18.46,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,18.46,18.46,7.40,A,20220915,20220915,0.00,0.00
9010807566,010807566C,CROSSWALK_APPLIED,659 CEN II,1659C2,15841.79,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,15841.79,15841.79,7.40,A,20250822,20250822,0.00,0.00
9010808106,010808106C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20140525,20140525,0.00,0.00
9010808548,010808548C,CROSSWALK_APPLIED,659 CEN II,1659C2,17141.82,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,17141.82,17141.82,7.40,A,20250901,20250901,0.00,0.00
9010808831,010808831C,CROSSWALK_APPLIED,659 CEN II,1659C2,426.10,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,426.10,426.10,7.40,A,20251031,20251031,0.00,0.00
9010808895,010808895C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20140805,20140805,0.00,0.00
9010808901,010808901C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20110225,20110225,0.00,0.00
9010809317,010809317C,CROSSWALK_APPLIED,659 CEN SD,1659CS,2238.48,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,2238.48,2238.48,7.40,A,20260112,20260112,0.00,0.00
9010809320,010809320C,CROSSWALK_APPLIED,659 CEN SD,1659CS,1548.37,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1548.37,1548.37,7.40,A,20260112,20260112,0.00,0.00
9010809333,010809333C,CROSSWALK_APPLIED,658 CEN SD,1658CS,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20151214,20151214,0.00,0.00
9010809353,010809353C,CROSSWALK_APPLIED,659 CEN SD,1659CS,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220617,20220617,0.00,0.00
9010809581,010809581C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20251029,20251029,0.00,0.00
9010809966,010809966C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180826,20180826,0.00,0.00
9010810194,010810194C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20221021,20221021,0.00,0.00
9010810271,010810271C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20191005,20191005,0.00,0.00
9010810504,010810504C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220824,20220824,0.00,0.00
9010810539,010810539C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200201,20200201,0.00,0.00
9010810691,010810691C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20101008,20101008,0.00,0.00
9010810912,010810912C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20180610,20180610,0.00,0.00
9010811204,010811204C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20230824,20230824,0.00,0.00
9010811250,010811250C,CROSSWALK_APPLIED,659 CEN II,1659C2,1355.44,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,1355.44,1355.44,7.40,A,20250922,20250922,0.00,0.00
9010811319,010811319C,CROSSWALK_APPLIED,659 CEN II,1659C2,9817.14,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,9817.14,9817.14,7.40,A,20250911,20250911,0.00,0.00
9010812930,010812930C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20061122,20061122,0.00,0.00
9010813163,010813163C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20121016,20121016,0.00,0.00
9010813414,010813414C,CROSSWALK_APPLIED,659 CEN II,1659C2,6289.43,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,6289.43,6289.43,7.40,A,20170924,20170924,0.00,0.00
9010813426,010813426C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20220926,20220926,0.00,0.00
9010813427,010813427C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250726,20250726,0.00,0.00
9010814167,010814167C,CROSSWALK_APPLIED,659 CEN II,1659C2,287.25,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,287.25,287.25,7.40,A,20231008,20231008,0.00,0.00
9010814172,010814172C,CROSSWALK_APPLIED,659 CEN II,1659C2,3576.20,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,3576.20,3576.20,7.40,A,20251001,20251001,0.00,0.00
9010814390,010814390C,CROSSWALK_APPLIED,659 CEN II,1659C2,284.02,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,284.02,284.02,7.40,A,20071006,20071006,0.00,0.00
9010814559,010814559C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20120419,20120419,0.00,0.00
9010814968,010814968C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20240925,20240925,0.00,0.00
9010815236,010815236C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20231003,20231003,0.00,0.00
9010815416,010815416C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20100409,20100409,0.00,0.00
9010815417,010815417C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20080409,20080409,0.00,0.00
9010815523,010815523C,CROSSWALK_APPLIED,659 CEN II,1659C2,74.28,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,74.28,74.28,7.40,A,20050224,20050224,0.00,0.00
9010815524,010815524C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20050224,20050224,0.00,0.00
9010816331,010816331C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20181120,20181120,0.00,0.00
9010816898,010816898C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20181121,20181121,0.00,0.00
9010816928,010816928C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20041209,20041209,0.00,0.00
9010817366,010817366C,CROSSWALK_APPLIED,659 CEN II,1659C2,44.24,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,44.24,44.24,7.40,A,20130723,20130723,0.00,0.00
9010817367,010817367C,CROSSWALK_APPLIED,659 CEN II,1659C2,35.37,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,35.37,35.37,7.40,A,20130723,20130723,0.00,0.00
9010817415,010817415C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20201122,20201122,0.00,0.00
9010817483,010817483C,CROSSWALK_APPLIED,659 CEN II,1659C2,10973.57,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,10973.57,10973.57,7.40,A,20251101,20251101,0.00,0.00
9010817639,010817639C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20231215,20231215,0.00,0.00
9010817835,010817835C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250124,20250124,0.00,0.00
9010817836,010817836C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250124,20250124,0.00,0.00
9010818008,010818008C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20121029,20121029,0.00,0.00
9010818051,010818051C,CROSSWALK_APPLIED,659 CEN II,1659C2,4692.47,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,4692.47,4692.47,7.40,A,20260527,20260527,0.00,0.00
9010819271,010819271C,CROSSWALK_APPLIED,659 CEN II,1659C2,8263.53,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,8263.53,8263.53,7.40,A,20251205,20251205,0.00,0.00
9010819400,010819400C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20200414,20200414,0.00,0.00
9010819774,010819774C,CROSSWALK_APPLIED,659 CEN II,1659C2,19213.17,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,19213.17,19213.17,7.40,A,20251224,20251224,0.00,0.00
9010819960,010819960C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20181116,20181116,0.00,0.00
9010819961,010819961C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20181116,20181116,0.00,0.00
9010821381,010821381C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20181114,20181114,0.00,0.00
9010822238,010822238C,CROSSWALK_APPLIED,659 CEN II,1659C2,9861.64,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,9861.64,9861.64,7.40,A,20260520,20260520,0.00,0.00
9010822851,010822851C,CROSSWALK_APPLIED,659 CEN II,1659C2,27.94,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ACTIVE_CANDIDATE,27.94,27.94,7.40,A,20130912,20130912,0.00,0.00
9010823187,010823187C,CROSSWALK_APPLIED,659 CEN SR,1659CR,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20040812,20040812,0.00,0.00
9010824611,010824611C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20161205,20161205,0.00,0.00
9010825195,010825195C,CROSSWALK_APPLIED,659 CEN II,1659C2,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20250702,20250702,0.00,0.00
9010825694,010825694C,CROSSWALK_APPLIED,658 CEN I,1658C1,0.00,LOAN_BALANCE,AS_PERCENT,default,22,ACCRUAL_DATE,F,D,ZERO_BALANCE_HOLD,0.00,0.00,7.40,A,20210601,20210601,0.00,0.00
