POLICY_NUMBER,ORIG_LOAN_AMOUNT,LOAN_AMT_ADDED,LOAN_BALANCE,MLOANPRIN_STAGING,MLOANBAL_STAGING,BA_REVIEW_FLAG
9011141382,1221.02,88.17,1309.19,1309.19,1309.19,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011145429,11818.99,-11818.99,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011148847,42.56,-42.56,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011151209,10173.98,-10173.98,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011151285,297.86,-297.86,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011151436,67.07,5.36,72.43,72.43,72.43,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011152459,2617.55,-2617.55,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011152870,112.75,9.01,121.76,121.76,121.76,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011154752,1365.62,-1365.62,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011154852,6200.56,265.05,6465.61,6465.61,6465.61,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011158068,3523.18,-3523.18,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011158069,28.76,-28.76,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011158071,25.93,-25.93,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011158320,65.94,3.91,69.85,69.85,69.85,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011158530,15.33,-15.33,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011158531,23.52,-23.52,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011160478,572.99,30.22,603.21,603.21,603.21,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011160479,896.54,47.28,943.82,943.82,943.82,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011160480,794.76,41.91,836.67,836.67,836.67,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011162203,1553.55,-1553.55,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011163086,389.36,-389.36,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011175485,197.08,-197.08,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011176782,62.63,-62.63,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011177896,988.09,78.96,1067.05,1067.05,1067.05,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011177899,47.72,-47.72,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011178455,1385.19,-1385.19,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011179153,9608.63,767.86,10376.49,10376.49,10376.49,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011179371,16.2,-16.2,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011181080,3097.25,243.99,3341.24,3341.24,3341.24,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011181544,13.59,-13.59,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011183653,5703.41,-5703.41,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011183936,3358.83,53.48,3412.31,3412.31,3412.31,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011184753,3099.4,101.51,3200.91,3200.91,3200.91,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011185002,1429.0,-1429.0,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011185059,8217.58,-8217.58,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011185375,69.16,-69.16,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011185943,2599.7,-2599.7,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011185944,111.53,-111.53,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011187300,3121.77,-3121.77,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011188288,288.06,22.95,311.01,311.01,311.01,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011189530,92.86,7.42,100.28,100.28,100.28,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011189851,2714.71,216.94,2931.65,2931.65,2931.65,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011190146,12653.2,-12653.2,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011190388,171.76,13.73,185.49,185.49,185.49,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011190668,755.81,-134.03,621.78,621.78,621.78,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011191513,2960.1,-2960.1,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011191779,17470.1,1396.1,18866.2,18866.20,18866.20,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011191892,563.3,45.02,608.32,608.32,608.32,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011192121,139.1,11.12,150.22,150.22,150.22,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011193165,5276.49,421.66,5698.15,5698.15,5698.15,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011193218,5310.84,26.92,5337.76,5337.76,5337.76,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011193674,2678.31,-2678.31,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011193692,1.43,-1.43,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011194381,1117.9,58.96,1176.86,1176.86,1176.86,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011194729,15.07,1.2,16.27,16.27,16.27,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011194768,5031.61,-5031.61,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011195139,7241.99,-7241.99,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011195201,4954.63,224.08,5178.71,5178.71,5178.71,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011195601,188.49,-188.49,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011195602,75.68,-75.68,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011196134,73541.13,-73541.13,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011196169,77.99,3.06,81.05,81.05,81.05,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011196170,61.39,2.41,63.8,63.80,63.80,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011196444,2445.17,-2445.17,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011196445,3539.64,-3539.64,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011196852,1502.02,-1502.02,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197220,3015.41,45.43,3060.84,3060.84,3060.84,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197244,8061.12,215.06,8276.18,8276.18,8276.18,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197712,1857.85,58.42,1916.27,1916.27,1916.27,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197713,91.8,2.89,94.69,94.69,94.69,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197714,3.86,-3.86,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197715,593.64,-593.64,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197716,690.13,52.49,742.62,742.62,742.62,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198043,2053.1,152.43,2205.53,2205.53,2205.53,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198246,2357.47,-2357.47,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198305,5053.42,403.84,5457.26,5457.26,5457.26,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198306,4308.12,344.28,4652.4,4652.40,4652.40,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198765,17246.16,1249.2,18495.36,18495.36,18495.36,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198799,52.96,-52.96,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198845,4747.94,-4747.94,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198871,71.9,5.75,77.65,77.65,77.65,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198926,89.21,-89.21,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198951,24.76,-24.76,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198997,4567.7,283.62,4851.32,4851.32,4851.32,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011199549,119.42,9.41,128.83,128.83,128.83,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011199612,428.52,-428.52,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011200008,37513.52,-37513.52,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011200012,51.0,-51.0,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011200196,1991.9,159.18,2151.08,2151.08,2151.08,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011200570,5804.89,463.89,6268.78,6268.78,6268.78,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011200673,110.42,8.82,119.24,119.24,119.24,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011200872,11495.44,918.64,12414.08,12414.08,12414.08,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011202381,1976.48,-1976.48,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011203371,7053.71,-7053.71,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011203455,4065.97,324.93,4390.9,4390.90,4390.90,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011203456,5708.66,299.8,6008.46,6008.46,6008.46,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011203458,0.02,-0.02,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011203598,1637.54,-1637.54,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011204257,8.63,-8.63,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011205919,2485.13,-2485.13,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011206410,3514.62,-3514.62,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011206644,1315.3,-1315.3,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207112,351.62,8.24,359.86,359.86,359.86,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207113,1136.35,-1136.35,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207114,385.95,9.05,395.0,395.00,395.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207115,376.41,8.82,385.23,385.23,385.23,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207116,70.86,1.66,72.52,72.52,72.52,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207117,15.4,0.36,15.76,15.76,15.76,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207222,174.62,-174.62,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207733,44.95,2.97,47.92,47.92,47.92,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011208332,896.76,47.29,944.05,944.05,944.05,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011208787,13430.02,-13430.02,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011209064,743.75,-743.75,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011209262,2343.41,-2343.41,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011209469,21387.22,-21387.22,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011209496,3328.65,-3328.65,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011209916,2128.83,-2128.83,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011210060,394.55,-394.55,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011210149,1121.32,-1121.32,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011210611,787.14,-787.14,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011210768,3421.31,273.41,3694.72,3694.72,3694.72,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011210769,1757.54,140.45,1897.99,1897.99,1897.99,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011211133,8.27,0.66,8.93,8.93,8.93,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011211134,18.79,1.5,20.29,20.29,20.29,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011211323,5029.22,-5029.22,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011211324,142.5,11.39,153.89,153.89,153.89,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011211325,142.5,11.39,153.89,153.89,153.89,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011211326,7671.32,500.39,8171.71,8171.71,8171.71,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011212339,307.08,24.54,331.62,331.62,331.62,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011212602,11363.74,-11363.74,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011213043,1725.16,-1725.16,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011214223,7305.79,-7305.79,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011214731,3306.83,43.47,3350.3,3350.30,3350.30,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011215024,34091.73,2724.39,36816.12,36816.12,36816.12,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011215080,2313.61,-2313.61,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011215081,1562.24,-1562.24,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011215550,3312.1,56.28,3368.38,3368.38,3368.38,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011216127,1599.77,-1599.77,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011216498,3841.63,151.81,3993.44,3993.44,3993.44,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011219517,12389.0,-12389.0,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011220928,2144.23,-2144.23,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011221209,1696.13,-1696.13,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011221211,4581.78,-4581.78,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011221537,6175.82,493.53,6669.35,6669.35,6669.35,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011224556,41.42,3.02,44.44,44.44,44.44,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011225015,4270.03,341.23,4611.26,4611.26,4611.26,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011225793,14015.93,-14015.93,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011226273,7531.03,601.83,8132.86,8132.86,8132.86,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011226579,1154.18,82.3,1236.48,1236.48,1236.48,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011227429,46.51,-46.51,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011227604,9.04,0.6,9.64,9.64,9.64,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011229737,2.32,-2.32,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011229738,28.12,-28.12,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011230767,8340.69,-8340.69,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011232775,645.31,-645.31,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011232776,645.31,-645.31,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011235627,3916.27,-3916.27,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011240164,6488.36,-6488.36,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011243732,5935.57,273.67,6209.24,6209.24,6209.24,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011244378,541.86,-541.86,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011246246,6576.6,-6576.6,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011249830,2796.6,167.4,2964.0,2964.00,2964.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011249831,2808.86,168.13,2976.99,2976.99,2976.99,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011250566,1709.92,77.33,1787.25,1787.25,1787.25,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011250919,3895.12,177.88,4073.0,4073.00,4073.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011251166,3868.07,-3868.07,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011251167,2196.39,-2196.39,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011251369,58.35,-58.35,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011253007,166.43,-166.43,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011255665,89.02,-89.02,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011257022,3594.68,-3594.68,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011257037,11556.43,779.77,12336.2,12336.20,12336.20,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011257043,5398.44,-5398.44,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011257863,6199.03,-6199.03,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011261640,4532.19,145.48,4677.67,4677.67,4677.67,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011262630,5260.55,46.74,5307.29,5307.29,5307.29,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011262631,3316.71,-3316.71,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011262825,2405.05,47.06,2452.11,2452.11,2452.11,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011263126,20.64,0.37,21.01,21.01,21.01,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011263483,2062.08,164.79,2226.87,2226.87,2226.87,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011263484,2576.78,205.92,2782.7,2782.70,2782.70,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011263511,112.2,-112.2,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011264015,16.66,-16.66,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011264194,2142.08,-2142.08,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011267253,2356.67,129.52,2486.19,2486.19,2486.19,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011268761,319.28,25.51,344.79,344.79,344.79,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011269166,179.76,-179.76,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011269263,1845.13,-1845.13,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011269382,4346.37,295.23,4641.6,4641.60,4641.60,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011271252,0.02,-0.02,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011271994,3687.07,219.88,3906.95,3906.95,3906.95,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011272310,26857.89,1303.5,28161.39,28161.39,28161.39,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011273881,3556.05,-3556.05,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011273882,3496.01,-3496.01,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011273928,10196.73,814.86,11011.59,11011.59,11011.59,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011274753,357.78,-357.78,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011274754,724.32,-724.32,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011274755,457.93,-457.93,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011275503,11.89,-11.89,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011283014,821.97,-821.97,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9015000171,1579.2,-1579.2,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9015000181,821.56,-821.56,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9015000466,1.72,-1.72,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
