reconstructed_claim_id,policy_number,claim_family,chain_status,funding_total,offset_total,payout_total,orphan_reason,allow_delayed_disbursement,confidence_level
RC-9010913059-1-SURRENDER_CLAIM-C13-20250715,9010913059,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,116.56,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913059-1-SURRENDER_CLAIM-C14-20260115,9010913059,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,119.54,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913059-1-SURRENDER_CLAIM-C2-20190115,9010913059,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,66.38,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913059-1-SURRENDER_CLAIM-C3-20190715,9010913059,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,72.62,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913059-1-SURRENDER_CLAIM-C4-20200115,9010913059,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,74.76,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913059-1-SURRENDER_CLAIM-C5-20200715,9010913059,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,41.53,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913059-1-SURRENDER_CLAIM-C6-20210715,9010913059,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,84.81,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913059-1-SURRENDER_CLAIM-C7-20220715,9010913059,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,91.59,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913059-1-SURRENDER_CLAIM-C8-20230115,9010913059,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,94.09,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913059-1-SURRENDER_CLAIM-C9-20230715,9010913059,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,171.57,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913551-2-SURRENDER_CLAIM-C0-20200713,9010913551,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,7026.66,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913799-1-SURRENDER_CLAIM-C0-20180724,9010913799,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,265.9,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913799-1-SURRENDER_CLAIM-C1-20190724,9010913799,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,287.15,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913799-1-SURRENDER_CLAIM-C2-20200724,9010913799,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,310.1,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913799-1-SURRENDER_CLAIM-C3-20210724,9010913799,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,334.88,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913799-1-SURRENDER_CLAIM-C4-20220724,9010913799,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,361.64,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913799-1-SURRENDER_CLAIM-C5-20230724,9010913799,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,390.54,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913799-1-SURRENDER_CLAIM-C6-20240724,9010913799,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,421.75,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010913799-1-SURRENDER_CLAIM-C7-20250724,9010913799,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,455.45,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010915030-2-SURRENDER_CLAIM-C0-20180727,9010915030,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,239.15,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010915030-2-SURRENDER_CLAIM-C1-20190727,9010915030,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,258.28,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010915030-2-SURRENDER_CLAIM-C2-20200727,9010915030,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,258.28,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010916260-2-SURRENDER_CLAIM-C0-20180728,9010916260,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,276.1,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010916260-2-SURRENDER_CLAIM-C1-20190728,9010916260,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,276.1,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010916260-2-SURRENDER_CLAIM-C2-20200728,9010916260,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,276.1,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010916260-2-SURRENDER_CLAIM-C3-20210728,9010916260,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,276.1,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010916260-2-SURRENDER_CLAIM-C4-20220728,9010916260,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,276.1,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917172-2-SURRENDER_CLAIM-C0-20180801,9010917172,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,380.8,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917172-2-SURRENDER_CLAIM-C1-20190801,9010917172,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,380.8,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917172-2-SURRENDER_CLAIM-C2-20200801,9010917172,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,380.8,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917172-2-SURRENDER_CLAIM-C3-20210801,9010917172,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,380.8,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917172-2-SURRENDER_CLAIM-C4-20220801,9010917172,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,380.8,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917231-1-SURRENDER_CLAIM-C0-20180118,9010917231,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,3813.53,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917231-1-SURRENDER_CLAIM-C1-20190207,9010917231,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,416.02,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917231-1-SURRENDER_CLAIM-C2-20190724,9010917231,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,469.14,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917231-1-SURRENDER_CLAIM-C3-20200108,9010917231,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,514.82,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917231-1-SURRENDER_CLAIM-C4-20200803,9010917231,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,477.09,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917231-1-SURRENDER_CLAIM-C5-20210803,9010917231,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,515.22,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917231-1-SURRENDER_CLAIM-C6-20220803,9010917231,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,556.39,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917231-1-SURRENDER_CLAIM-C7-20230603,9010917231,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,95.72,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917231-2-SURRENDER_CLAIM-C0-20230603,9010917231,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,19977.16,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917599-1-SURRENDER_CLAIM-C0-20180803,9010917599,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,179.98,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917599-1-SURRENDER_CLAIM-C1-20190803,9010917599,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,180.35,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917599-1-SURRENDER_CLAIM-C10-20251006,9010917599,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,2094.01,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917599-1-SURRENDER_CLAIM-C2-20200803,9010917599,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,180.36,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917599-1-SURRENDER_CLAIM-C3-20210118,9010917599,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,114.58,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917599-1-SURRENDER_CLAIM-C4-20210603,9010917599,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,2674.36,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917599-1-SURRENDER_CLAIM-C5-20220726,9010917599,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,248.29,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917599-1-SURRENDER_CLAIM-C6-20230803,9010917599,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,258.47,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917599-1-SURRENDER_CLAIM-C7-20231019,9010917599,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,406.28,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917599-1-SURRENDER_CLAIM-C8-20240803,9010917599,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,3077.86,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917599-1-SURRENDER_CLAIM-C9-20250803,9010917599,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,290.35,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010917600-1-SURRENDER_CLAIM-C0-20180803,9010917600,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,158.94,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010919431-2-SURRENDER_CLAIM-C0-20180908,9010919431,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,276.1,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010919431-2-SURRENDER_CLAIM-C1-20190908,9010919431,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,276.1,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010919431-2-SURRENDER_CLAIM-C2-20200908,9010919431,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,276.1,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C0-20180102,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,2946.05,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C1-20190108,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,728.52,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C10-20211114,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,566.88,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C11-20220814,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,1105.79,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C12-20221207,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,1364.4,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C13-20230405,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,939.97,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C14-20231102,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,1070.24,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C15-20240305,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,669.64,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C16-20240814,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,367.37,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C2-20190422,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,205.26,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C3-20190710,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,2827.05,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C4-20200508,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,181.58,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C5-20200814,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,356.34,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C6-20201023,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,1118.64,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C7-20210127,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,390.45,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C8-20210503,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,200.75,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920186-1-SURRENDER_CLAIM-C9-20210814,9010920186,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,374.35,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920784-2-SURRENDER_CLAIM-C0-20190911,9010920784,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,10626.49,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010920785-2-SURRENDER_CLAIM-C0-20190718,9010920785,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,10557.85,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924513-2-SURRENDER_CLAIM-C0-20180828,9010924513,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924513-2-SURRENDER_CLAIM-C1-20190828,9010924513,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924513-2-SURRENDER_CLAIM-C2-20200828,9010924513,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924513-2-SURRENDER_CLAIM-C3-20210828,9010924513,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924513-2-SURRENDER_CLAIM-C4-20220828,9010924513,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924513-2-SURRENDER_CLAIM-C5-20230828,9010924513,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924513-2-SURRENDER_CLAIM-C6-20240828,9010924513,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924513-2-SURRENDER_CLAIM-C7-20250828,9010924513,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924660-1-SURRENDER_CLAIM-C0-20180829,9010924660,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,630.15,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924660-1-SURRENDER_CLAIM-C1-20190828,9010924660,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,633.48,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924660-1-SURRENDER_CLAIM-C2-20200831,9010924660,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,626.63,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924660-1-SURRENDER_CLAIM-C3-20210824,9010924660,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,646.94,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924660-1-SURRENDER_CLAIM-C4-20220829,9010924660,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,629.87,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924660-1-SURRENDER_CLAIM-C5-20230829,9010924660,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,629.81,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924660-1-SURRENDER_CLAIM-C6-20240904,9010924660,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,1915.95,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010924660-1-SURRENDER_CLAIM-C7-20250829,9010924660,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,629.83,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010926347-2-SURRENDER_CLAIM-C0-20180213,9010926347,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,5176.05,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010926348-2-SURRENDER_CLAIM-C0-20180213,9010926348,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,3868.26,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010926357-2-SURRENDER_CLAIM-C0-20180906,9010926357,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,279.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010926357-2-SURRENDER_CLAIM-C1-20190906,9010926357,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,279.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010926357-2-SURRENDER_CLAIM-C2-20200906,9010926357,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,279.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010926357-2-SURRENDER_CLAIM-C3-20210906,9010926357,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,279.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010926357-2-SURRENDER_CLAIM-C4-20220906,9010926357,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,279.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010926357-2-SURRENDER_CLAIM-C5-20230906,9010926357,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,279.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010926357-2-SURRENDER_CLAIM-C6-20240906,9010926357,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,279.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010926357-2-SURRENDER_CLAIM-C7-20250906,9010926357,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,279.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010927421-1-SURRENDER_CLAIM-C0-20180420,9010927421,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,32581.27,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010927552-2-SURRENDER_CLAIM-C0-20210920,9010927552,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,7894.91,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010927989-4-SURRENDER_CLAIM-C0-20180910,9010927989,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,502.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010927989-4-SURRENDER_CLAIM-C1-20190910,9010927989,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,502.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010927989-4-SURRENDER_CLAIM-C2-20200910,9010927989,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,502.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010927989-4-SURRENDER_CLAIM-C3-20210910,9010927989,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,502.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010927989-4-SURRENDER_CLAIM-C4-20220910,9010927989,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,502.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010927989-4-SURRENDER_CLAIM-C5-20230910,9010927989,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,502.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010927989-4-SURRENDER_CLAIM-C6-20240910,9010927989,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,502.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010927989-4-SURRENDER_CLAIM-C7-20250910,9010927989,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,502.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928261-2-SURRENDER_CLAIM-C0-20171005,9010928261,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,458.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928261-2-SURRENDER_CLAIM-C1-20181005,9010928261,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,506.52,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928261-2-SURRENDER_CLAIM-C2-20191005,9010928261,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,506.52,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928261-2-SURRENDER_CLAIM-C3-20201005,9010928261,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,506.52,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928261-2-SURRENDER_CLAIM-C4-20211005,9010928261,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,506.52,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928261-2-SURRENDER_CLAIM-C5-20221005,9010928261,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,506.52,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928261-2-SURRENDER_CLAIM-C6-20231005,9010928261,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,506.52,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928261-2-SURRENDER_CLAIM-C7-20241005,9010928261,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,506.52,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928261-2-SURRENDER_CLAIM-C8-20250321,9010928261,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,18566.1,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928495-1-SURRENDER_CLAIM-C0-20171201,9010928495,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,5442.45,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928497-1-SURRENDER_CLAIM-C0-20180501,9010928497,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,209.98,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928497-3-SURRENDER_CLAIM-C0-20180501,9010928497,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,11843.51,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928498-1-SURRENDER_CLAIM-C0-20180302,9010928498,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,1845.82,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928498-1-SURRENDER_CLAIM-C1-20180829,9010928498,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,5373.7,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928498-1-SURRENDER_CLAIM-C2-20190710,9010928498,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,28642.39,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928498-1-SURRENDER_CLAIM-C3-20240201,9010928498,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,5518.95,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928498-1-SURRENDER_CLAIM-C4-20250202,9010928498,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,6521.1,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928507-1-SURRENDER_CLAIM-C0-20181001,9010928507,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,353.23,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928507-1-SURRENDER_CLAIM-C1-20181206,9010928507,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,563.05,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928507-1-SURRENDER_CLAIM-C2-20191001,9010928507,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,987.11,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928507-1-SURRENDER_CLAIM-C3-20201001,9010928507,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,983.94,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928507-1-SURRENDER_CLAIM-C4-20211001,9010928507,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,355.86,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928507-1-SURRENDER_CLAIM-C5-20221001,9010928507,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,384.3,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928507-1-SURRENDER_CLAIM-C6-20221202,9010928507,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,619.02,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928507-1-SURRENDER_CLAIM-C7-20231001,9010928507,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,384.7,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010928507-1-SURRENDER_CLAIM-C8-20241001,9010928507,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,1181.41,0.0,Funding/offset without payout linkage,Y,INFERRED
