reconstructed_claim_id,policy_number,payee_distribution_status,payout_sequence,payout_code,payout_date,payout_amount,assigned_name_id,assigned_relate_code,assignment_basis,inferred_share_pct,confidence_level
RC-9011195913-1-DEATH_CLAIM-C0-20220124,9011195913,SINGLE_PAYEE_MATCH,1,0094,20220124,50105.92,606755,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011195919-1-DEATH_CLAIM-C0-20240731,9011195919,SINGLE_PAYEE_MATCH,1,0094,20240731,10001.41,712447,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011196111-1-DEATH_CLAIM-C0-20221218,9011196111,SINGLE_PAYEE_MATCH,1,0094,20221218,6014.31,711603,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011196134-1-DEATH_CLAIM-C0-20200314,9011196134,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20200314,25654.52,703602,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011196134-1-DEATH_CLAIM-C0-20200314,9011196134,TRUSTEE_MANAGED_DISTRIBUTION,2,0094,20200314,25654.52,703602,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011196134-1-DEATH_CLAIM-C0-20200314,9011196134,TRUSTEE_MANAGED_DISTRIBUTION,3,0094,20200314,25654.51,703602,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011196182-1-DEATH_CLAIM-C0-20230826,9011196182,SINGLE_PAYEE_MATCH,1,0094,20230826,5009.85,712460,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011196521-1-DEATH_CLAIM-C0-20241231,9011196521,SINGLE_PAYEE_MATCH,1,0094,20241231,15000.0,707429,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011196569-1-DEATH_CLAIM-C0-20180614,9011196569,SINGLE_PAYEE_MATCH,1,0094,20180614,5017.68,698762,PE,EXPLICIT_PE,100.00,INFERRED
RC-9011196775-1-DEATH_CLAIM-C0-20221123,9011196775,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20221123,10118.61,710496,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011196852-1-DEATH_CLAIM-C0-20240314,9011196852,SINGLE_PAYEE_MATCH,1,0094,20240314,10034.12,595765,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011197039-1-DEATH_CLAIM-C0-20180601,9011197039,SINGLE_PAYEE_MATCH,1,0094,20180601,5027.75,671221,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011197062-1-DEATH_CLAIM-C0-20200218,9011197062,SINGLE_PAYEE_MATCH,1,0094,20200218,5027.91,710108,PE,EXPLICIT_PE,100.00,INFERRED
RC-9011197222-1-DEATH_CLAIM-C0-20190610,9011197222,BENEFICIARY_INFERRED,1,0094,20190610,12990.0,670456,PE,INFERRED_CYCLIC,,INFERRED
RC-9011197222-1-DEATH_CLAIM-C0-20190610,9011197222,BENEFICIARY_INFERRED,2,0094,20190610,2077.69,709599,PE,INFERRED_CYCLIC,,INFERRED
RC-9011197222-1-DEATH_CLAIM-C0-20190610,9011197222,BENEFICIARY_INFERRED,3,0094,20190710,2109.23,709599,B1,INFERRED_CYCLIC,,INFERRED
RC-9011197222-1-DEATH_CLAIM-C0-20190610,9011197222,BENEFICIARY_INFERRED,4,0094,20190710,12990.0,670456,PE,INFERRED_CYCLIC,,INFERRED
RC-9011197222-1-DEATH_CLAIM-C0-20190610,9011197222,BENEFICIARY_INFERRED,5,0094,20190610,12990.0,709599,PE,INFERRED_CYCLIC,,INFERRED
RC-9011197222-1-DEATH_CLAIM-C0-20190610,9011197222,BENEFICIARY_INFERRED,6,0094,20190610,2109.23,709599,B1,INFERRED_CYCLIC,,INFERRED
RC-9011197492-1-DEATH_CLAIM-C0-20181021,9011197492,SINGLE_PAYEE_MATCH,1,0094,20181021,5041.1,688194,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011197533-1-DEATH_CLAIM-C0-20180221,9011197533,SINGLE_PAYEE_MATCH,1,0094,20180221,8007.48,708403,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011197559-1-DEATH_CLAIM-C0-20180601,9011197559,SINGLE_PAYEE_MATCH,1,0094,20180601,25113.71,688300,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011197578-1-DEATH_CLAIM-C0-20220130,9011197578,SINGLE_PAYEE_MATCH,1,0094,20220130,3034.09,711476,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011197709-1-DEATH_CLAIM-C0-20220920,9011197709,MULTI_BENEFICIARY_SPLIT,1,0094,20220920,2013.19,709950,PE,MULTI_BENEFICIARY_ORDER,20.00,HIGH_CONFIDENCE
RC-9011197709-1-DEATH_CLAIM-C0-20220920,9011197709,MULTI_BENEFICIARY_SPLIT,2,0094,20220920,2013.19,709951,PE,MULTI_BENEFICIARY_ORDER,20.00,HIGH_CONFIDENCE
RC-9011197709-1-DEATH_CLAIM-C0-20220920,9011197709,MULTI_BENEFICIARY_SPLIT,3,0094,20220920,2013.2,709952,PE,MULTI_BENEFICIARY_ORDER,20.00,HIGH_CONFIDENCE
RC-9011197709-1-DEATH_CLAIM-C0-20220920,9011197709,MULTI_BENEFICIARY_SPLIT,4,0094,20220920,2013.2,709953,PE,MULTI_BENEFICIARY_ORDER,20.00,HIGH_CONFIDENCE
RC-9011197709-1-DEATH_CLAIM-C0-20220920,9011197709,MULTI_BENEFICIARY_SPLIT,5,0094,20220920,2013.2,709954,PE,MULTI_BENEFICIARY_ORDER,20.00,HIGH_CONFIDENCE
RC-9011197715-1-DEATH_CLAIM-C0-20201207,9011197715,SINGLE_PAYEE_MATCH,1,0094,20201207,9411.61,595880,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011198344-1-DEATH_CLAIM-C0-20210315,9011198344,MULTI_BENEFICIARY_SPLIT,1,0094,20210315,52622.24,711052,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011198344-1-DEATH_CLAIM-C0-20210315,9011198344,MULTI_BENEFICIARY_SPLIT,2,0094,20210315,52622.24,711053,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011198366-1-DEATH_CLAIM-C0-20220923,9011198366,MULTI_BENEFICIARY_SPLIT,1,0094,20220923,3373.9,696387,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9011198366-1-DEATH_CLAIM-C0-20220923,9011198366,MULTI_BENEFICIARY_SPLIT,2,0094,20220923,3373.9,696389,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9011198366-1-DEATH_CLAIM-C0-20220923,9011198366,MULTI_BENEFICIARY_SPLIT,3,0094,20220923,3373.9,705784,PE,MULTI_BENEFICIARY_ORDER,33.33,HIGH_CONFIDENCE
RC-9011198532-1-DEATH_CLAIM-C0-20220926,9011198532,SINGLE_PAYEE_MATCH,1,0094,20220926,5000.0,595975,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011198532-1-DEATH_CLAIM-C1-20230926,9011198532,MULTI_BENEFICIARY_SPLIT,1,0094,20230926,5000.0,595975,PE,MULTI_BENEFICIARY_ORDER,50.00,MODERATE_CONFIDENCE
RC-9011198532-1-DEATH_CLAIM-C1-20230926,9011198532,MULTI_BENEFICIARY_SPLIT,2,0094,20231115,5000.0,712238,PE,MULTI_BENEFICIARY_ORDER,50.00,MODERATE_CONFIDENCE
RC-9011198534-1-DEATH_CLAIM-C0-20231201,9011198534,SINGLE_PAYEE_MATCH,1,0094,20231201,10052.58,712629,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011198540-1-DEATH_CLAIM-C0-20220625,9011198540,SINGLE_PAYEE_MATCH,1,0094,20220625,5000.0,711752,PE,EXPLICIT_PE,100.00,INFERRED
RC-9011198734-1-DEATH_CLAIM-C0-20240706,9011198734,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20240706,10052.65,712716,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011198806-1-DEATH_CLAIM-C0-20190708,9011198806,SINGLE_PAYEE_MATCH,1,0094,20190708,15145.25,689811,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011199046-1-DEATH_CLAIM-C0-20211220,9011199046,SINGLE_PAYEE_MATCH,1,0094,20211220,10123.64,237210,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011199527-1-DEATH_CLAIM-C0-20191010,9011199527,MULTI_BENEFICIARY_SPLIT,1,0094,20191025,9977.92,596099,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011199527-1-DEATH_CLAIM-C0-20191010,9011199527,MULTI_BENEFICIARY_SPLIT,2,0094,20191029,10023.29,709808,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011199632-1-DEATH_CLAIM-C0-20211216,9011199632,MULTI_BENEFICIARY_SPLIT,1,0094,20211216,6138.41,711471,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011199632-1-DEATH_CLAIM-C0-20211216,9011199632,MULTI_BENEFICIARY_SPLIT,2,0094,20211216,6138.4,711472,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011200012-1-DEATH_CLAIM-C0-20260322,9011200012,SINGLE_PAYEE_MATCH,1,0094,20260322,20048.97,710717,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011200251-1-DEATH_CLAIM-C0-20200811,9011200251,MULTI_BENEFICIARY_SPLIT,1,0094,20200811,8190.72,634756,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011200251-1-DEATH_CLAIM-C0-20200811,9011200251,MULTI_BENEFICIARY_SPLIT,2,0094,20200811,8129.96,634756,B1,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011200251-1-DEATH_CLAIM-C1-20201022,9011200251,SINGLE_PAYEE_MATCH,1,0094,20201022,8129.96,634756,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011200500-1-DEATH_CLAIM-C0-20210920,9011200500,SINGLE_PAYEE_MATCH,1,0094,20210920,8018.94,711135,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011201212-1-DEATH_CLAIM-C0-20190919,9011201212,MULTI_BENEFICIARY_SPLIT,1,0094,20190919,3595.0,709727,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011201212-1-DEATH_CLAIM-C0-20190919,9011201212,MULTI_BENEFICIARY_SPLIT,2,0094,20190919,3930.41,709753,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011201312-1-DEATH_CLAIM-C0-20190922,9011201312,MULTI_BENEFICIARY_SPLIT,1,0094,20190922,8575.0,709857,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011201312-1-DEATH_CLAIM-C0-20190922,9011201312,MULTI_BENEFICIARY_SPLIT,2,0094,20190922,1454.81,709858,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011201621-1-DEATH_CLAIM-C0-20201017,9011201621,SINGLE_PAYEE_MATCH,1,0094,20201017,25677.15,596257,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011201656-1-DEATH_CLAIM-C0-20230723,9011201656,SINGLE_PAYEE_MATCH,1,0094,20230723,10024.95,669701,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011201896-1-DEATH_CLAIM-C0-20250127,9011201896,MULTI_BENEFICIARY_SPLIT,1,0094,20250127,1057.36,713206,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011201896-1-DEATH_CLAIM-C0-20250127,9011201896,MULTI_BENEFICIARY_SPLIT,2,0094,20250127,1057.35,713207,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011202182-1-DEATH_CLAIM-C0-20201224,9011202182,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20201224,18930.09,706131,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011202381-1-DEATH_CLAIM-C0-20200514,9011202381,MULTI_BENEFICIARY_SPLIT,1,0094,20200514,1520.65,596305,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011202381-1-DEATH_CLAIM-C0-20200514,9011202381,MULTI_BENEFICIARY_SPLIT,2,0094,20200514,1520.66,710265,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011202750-1-DEATH_CLAIM-C0-20220320,9011202750,SINGLE_PAYEE_MATCH,1,0094,20220320,10080.7,711572,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011203122-1-DEATH_CLAIM-C0-20250126,9011203122,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20250126,5096.06,712136,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011203311-1-DEATH_CLAIM-C0-20260330,9011203311,SINGLE_PAYEE_MATCH,1,0094,20260330,5177.01,708785,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011203904-1-DEATH_CLAIM-C0-20250216,9011203904,SINGLE_PAYEE_MATCH,1,0094,20250216,5011.27,689793,PE,EXPLICIT_PE,100.00,INFERRED
RC-9011204042-1-DEATH_CLAIM-C0-20210727,9011204042,MULTI_BENEFICIARY_SPLIT,1,0094,20210727,1258.96,711046,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9011204042-1-DEATH_CLAIM-C0-20210727,9011204042,MULTI_BENEFICIARY_SPLIT,2,0094,20210727,1258.95,711047,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9011204042-1-DEATH_CLAIM-C0-20210727,9011204042,MULTI_BENEFICIARY_SPLIT,3,0094,20210727,1258.95,711048,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9011204042-1-DEATH_CLAIM-C0-20210727,9011204042,MULTI_BENEFICIARY_SPLIT,4,0094,20210727,1258.95,711049,PE,MULTI_BENEFICIARY_ORDER,25.00,HIGH_CONFIDENCE
RC-9011204292-1-DEATH_CLAIM-C0-20231213,9011204292,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20231213,7643.0,711265,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011204292-1-DEATH_CLAIM-C0-20231213,9011204292,TRUSTEE_MANAGED_DISTRIBUTION,2,0094,20231213,370.5,711265,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011204761-1-DEATH_CLAIM-C0-20180824,9011204761,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20180824,10480.02,706300,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011204824-1-DEATH_CLAIM-C0-20201207,9011204824,SINGLE_PAYEE_MATCH,1,0094,20201207,8000.0,686431,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011204960-1-DEATH_CLAIM-C0-20210326,9011204960,SINGLE_PAYEE_MATCH,1,0094,20210326,5028.58,702247,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011204984-1-DEATH_CLAIM-C0-20221117,9011204984,SINGLE_PAYEE_MATCH,1,0094,20221117,8015.76,712035,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011205079-1-DEATH_CLAIM-C0-20240128,9011205079,SINGLE_PAYEE_MATCH,1,0094,20240128,10000.0,713273,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011205919-1-DEATH_CLAIM-C0-20190601,9011205919,SINGLE_PAYEE_MATCH,1,0094,20190601,7555.09,591503,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011206462-1-DEATH_CLAIM-C0-20230114,9011206462,BENEFICIARY_INFERRED,1,0094,20230215,5010.41,712082,PE,INFERRED_CYCLIC,,INFERRED
RC-9011206462-1-DEATH_CLAIM-C0-20230114,9011206462,BENEFICIARY_INFERRED,2,0094,20230314,2544.55,712201,PE,INFERRED_CYCLIC,,INFERRED
RC-9011206462-1-DEATH_CLAIM-C0-20230114,9011206462,BENEFICIARY_INFERRED,3,0094,20230315,2544.55,712082,B1,INFERRED_CYCLIC,,INFERRED
RC-9011206462-1-DEATH_CLAIM-C0-20230114,9011206462,BENEFICIARY_INFERRED,4,0094,20230323,2505.2,712201,B1,INFERRED_CYCLIC,,INFERRED
RC-9011206462-1-DEATH_CLAIM-C0-20230114,9011206462,BENEFICIARY_INFERRED,5,0094,20230114,5010.41,712082,PE,INFERRED_CYCLIC,,INFERRED
RC-9011206562-1-DEATH_CLAIM-C0-20260127,9011206562,SINGLE_PAYEE_MATCH,1,0094,20260127,10014.36,713530,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011207210-1-DEATH_CLAIM-C0-20210612,9011207210,MULTI_BENEFICIARY_SPLIT,1,0094,20210612,2055.0,596694,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011207210-1-DEATH_CLAIM-C0-20210612,9011207210,MULTI_BENEFICIARY_SPLIT,2,0094,20210612,23030.96,710979,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011207222-1-DEATH_CLAIM-C0-20211006,9011207222,SINGLE_PAYEE_MATCH,1,0094,20211006,4876.98,596699,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011207677-1-DEATH_CLAIM-C0-20260127,9011207677,SINGLE_PAYEE_MATCH,1,0094,20260127,10048.19,713510,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011207733-1-DEATH_CLAIM-C0-20251023,9011207733,MULTI_BENEFICIARY_SPLIT,1,0094,20251023,2526.22,713582,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011207733-1-DEATH_CLAIM-C0-20251023,9011207733,MULTI_BENEFICIARY_SPLIT,2,0094,20251023,2526.22,713583,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011207871-1-DEATH_CLAIM-C0-20230810,9011207871,SINGLE_PAYEE_MATCH,1,0094,20230810,35132.32,596736,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011208104-1-DEATH_CLAIM-C0-20210508,9011208104,SINGLE_PAYEE_MATCH,1,0094,20210508,4000.0,708626,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011208787-1-DEATH_CLAIM-C0-20210624,9011208787,MULTI_BENEFICIARY_SPLIT,1,0094,20210624,9904.15,596798,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011208787-1-DEATH_CLAIM-C0-20210624,9011208787,MULTI_BENEFICIARY_SPLIT,2,0094,20210624,26755.85,708543,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011208817-1-DEATH_CLAIM-C0-20180805,9011208817,MULTI_BENEFICIARY_SPLIT,1,0094,20180805,5492.08,637346,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011208817-1-DEATH_CLAIM-C0-20180805,9011208817,MULTI_BENEFICIARY_SPLIT,2,0094,20180805,1540.53,708878,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011209262-1-DEATH_CLAIM-C0-20191122,9011209262,SINGLE_PAYEE_MATCH,1,0094,20191122,7681.39,596839,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011209469-1-DEATH_CLAIM-C0-20190417,9011209469,MULTI_BENEFICIARY_SPLIT,1,0094,20190417,14454.37,596842,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011209469-1-DEATH_CLAIM-C0-20190417,9011209469,MULTI_BENEFICIARY_SPLIT,2,0094,20190417,14454.37,706526,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011209469-1-DEATH_CLAIM-C0-20190417,9011209469,MULTI_BENEFICIARY_SPLIT,3,0094,20190417,14495.3,706527,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011209469-1-DEATH_CLAIM-C0-20190417,9011209469,MULTI_BENEFICIARY_SPLIT,4,0094,20190417,14495.29,706526,B1,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011209963-1-DEATH_CLAIM-C0-20220922,9011209963,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20220922,3208.14,699726,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011210089-1-DEATH_CLAIM-C0-20240904,9011210089,SINGLE_PAYEE_MATCH,1,0094,20240904,2157.99,596872,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011210149-1-DEATH_CLAIM-C0-20200623,9011210149,SINGLE_PAYEE_MATCH,1,0094,20200623,23938.07,682228,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011210337-1-DEATH_CLAIM-C0-20220605,9011210337,SINGLE_PAYEE_MATCH,1,0094,20220605,10060.87,653736,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011212050-1-DEATH_CLAIM-C0-20251220,9011212050,SINGLE_PAYEE_MATCH,1,0094,20251220,25249.42,713485,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011212602-1-DEATH_CLAIM-C0-20201022,9011212602,MULTI_BENEFICIARY_SPLIT,1,0094,20201022,10626.77,596994,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011212602-1-DEATH_CLAIM-C0-20201022,9011212602,MULTI_BENEFICIARY_SPLIT,2,0094,20201022,3038.84,689793,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011212602-1-DEATH_CLAIM-C1-20210119,9011212602,MULTI_BENEFICIARY_SPLIT,1,0094,20210119,3038.84,596994,PE,MULTI_BENEFICIARY_ORDER,50.00,MODERATE_CONFIDENCE
RC-9011212602-1-DEATH_CLAIM-C1-20210119,9011212602,MULTI_BENEFICIARY_SPLIT,2,0094,20210119,3038.84,689793,PE,MULTI_BENEFICIARY_ORDER,50.00,MODERATE_CONFIDENCE
RC-9011212753-1-DEATH_CLAIM-C0-20180808,9011212753,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20180808,5038.05,627639,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011213262-1-DEATH_CLAIM-C0-20200710,9011213262,SINGLE_PAYEE_MATCH,1,0094,20200710,10039.53,597018,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011214181-1-DEATH_CLAIM-C0-20250228,9011214181,MULTI_BENEFICIARY_SPLIT,1,0094,20250228,2560.56,658727,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011214181-1-DEATH_CLAIM-C0-20250228,9011214181,MULTI_BENEFICIARY_SPLIT,2,0094,20250228,2560.55,713366,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011216497-1-DEATH_CLAIM-C0-20190624,9011216497,SINGLE_PAYEE_MATCH,1,0094,20190624,25054.9,262241,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011216545-1-DEATH_CLAIM-C0-20220130,9011216545,MULTI_BENEFICIARY_SPLIT,1,0094,20220130,6970.75,262999,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011216545-1-DEATH_CLAIM-C0-20220130,9011216545,MULTI_BENEFICIARY_SPLIT,2,0094,20220130,18109.97,711482,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011216680-1-DEATH_CLAIM-C0-20210926,9011216680,SINGLE_PAYEE_MATCH,1,0094,20210926,15331.67,263716,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011217112-1-DEATH_CLAIM-C0-20240113,9011217112,MULTI_BENEFICIARY_SPLIT,1,0094,20240113,2500.0,712604,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011217112-1-DEATH_CLAIM-C0-20240113,9011217112,MULTI_BENEFICIARY_SPLIT,2,0094,20240113,66.44,712698,PE,MULTI_BENEFICIARY_ORDER,,MODERATE_CONFIDENCE
RC-9011217617-1-DEATH_CLAIM-C0-20211027,9011217617,SINGLE_PAYEE_MATCH,1,0094,20211027,6066.91,711529,PE,EXPLICIT_PE,100.00,INFERRED
RC-9011217684-1-DEATH_CLAIM-C0-20250225,9011217684,SINGLE_PAYEE_MATCH,1,0094,20250225,10137.66,268256,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011217970-1-DEATH_CLAIM-C0-20190301,9011217970,MULTI_BENEFICIARY_SPLIT,1,0094,20190309,6912.0,701372,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011217970-1-DEATH_CLAIM-C0-20190301,9011217970,MULTI_BENEFICIARY_SPLIT,2,0094,20190309,1076.35,708785,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011218020-1-DEATH_CLAIM-C0-20190725,9011218020,TRUSTEE_MANAGED_DISTRIBUTION,1,0094,20190725,25098.85,281292,PW,TRUSTEE_PRECEDENCE,,MODERATE_CONFIDENCE
RC-9011219543-1-DEATH_CLAIM-C0-20230925,9011219543,SINGLE_PAYEE_MATCH,1,0094,20230925,10040.85,284446,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011220581-1-DEATH_CLAIM-C0-20211208,9011220581,SINGLE_PAYEE_MATCH,1,0094,20211208,5082.0,711457,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011220582-1-DEATH_CLAIM-C0-20190913,9011220582,MULTI_BENEFICIARY_SPLIT,1,0094,20190913,25089.27,286600,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011220582-1-DEATH_CLAIM-C0-20190913,9011220582,MULTI_BENEFICIARY_SPLIT,2,0094,20190913,25089.26,286602,PE,MULTI_BENEFICIARY_ORDER,50.00,HIGH_CONFIDENCE
RC-9011221309-1-DEATH_CLAIM-C0-20200927,9011221309,SINGLE_PAYEE_MATCH,1,0094,20200927,11770.89,288323,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011222039-1-DEATH_CLAIM-C0-20191111,9011222039,SINGLE_PAYEE_MATCH,1,0094,20191111,5352.46,291311,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
RC-9011222530-1-DEATH_CLAIM-C0-20230409,9011222530,MULTI_BENEFICIARY_SPLIT,1,0094,20230409,2352.0,711971,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011222530-1-DEATH_CLAIM-C0-20230409,9011222530,MULTI_BENEFICIARY_SPLIT,2,0094,20230409,22720.37,712310,PE,MULTI_BENEFICIARY_ORDER,,HIGH_CONFIDENCE
RC-9011222585-1-DEATH_CLAIM-C0-20210106,9011222585,SINGLE_PAYEE_MATCH,1,0094,20210106,10056.5,707309,PE,EXPLICIT_PE,100.00,HIGH_CONFIDENCE
