reconstructed_claim_id,policy_number,payee_distribution_status,confidence_level,relationship_code_quality,payout_count_alignment,address_completeness,tax_id_completeness,confidence_rationale
RC-9011194070-1-DEATH_CLAIM-C0-20220224,9011194070,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9011194111-1-DEATH_CLAIM-C0-20210130,9011194111,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011194161-1-DEATH_CLAIM-C0-20180427,9011194161,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011194225-1-DEATH_CLAIM-C0-20211112,9011194225,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011194273-1-DEATH_CLAIM-C0-20180317,9011194273,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011194436-1-DEATH_CLAIM-C0-20180702,9011194436,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011194499-1-DEATH_CLAIM-C0-20230628,9011194499,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011194542-1-DEATH_CLAIM-C0-20220318,9011194542,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011194617-1-DEATH_CLAIM-C0-20180516,9011194617,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011194618-1-DEATH_CLAIM-C0-20180516,9011194618,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011194751-1-DEATH_CLAIM-C0-20230209,9011194751,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011194752-1-DEATH_CLAIM-C0-20180730,9011194752,BENEFICIARY_INFERRED,INFERRED,STRONG,MISMATCH,Y,Y,Payee inferred from relationship priority or Phase 4 resolution
RC-9011194768-1-DEATH_CLAIM-C0-20210415,9011194768,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011194799-1-DEATH_CLAIM-C0-20231224,9011194799,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011195087-1-DEATH_CLAIM-C0-20221217,9011195087,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011195093-1-DEATH_CLAIM-C0-20201202,9011195093,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9011195139-1-DEATH_CLAIM-C0-20201011,9011195139,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011195144-1-DEATH_CLAIM-C0-20230519,9011195144,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011195295-1-DEATH_CLAIM-C0-20180208,9011195295,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011195296-1-DEATH_CLAIM-C0-20210117,9011195296,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011195486-1-DEATH_CLAIM-C0-20181117,9011195486,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9011195589-1-DEATH_CLAIM-C0-20180803,9011195589,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011195599-1-DEATH_CLAIM-C0-20200507,9011195599,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9011195642-1-DEATH_CLAIM-C0-20210412,9011195642,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011195673-1-DEATH_CLAIM-C0-20251216,9011195673,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011195913-1-DEATH_CLAIM-C0-20220124,9011195913,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011195919-1-DEATH_CLAIM-C0-20240731,9011195919,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011196111-1-DEATH_CLAIM-C0-20221218,9011196111,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011196134-1-DEATH_CLAIM-C0-20200314,9011196134,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011196182-1-DEATH_CLAIM-C0-20230826,9011196182,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011196521-1-DEATH_CLAIM-C0-20241231,9011196521,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011196569-1-DEATH_CLAIM-C0-20180614,9011196569,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9011196775-1-DEATH_CLAIM-C0-20221123,9011196775,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011196852-1-DEATH_CLAIM-C0-20240314,9011196852,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011197039-1-DEATH_CLAIM-C0-20180601,9011197039,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011197062-1-DEATH_CLAIM-C0-20200218,9011197062,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9011197222-1-DEATH_CLAIM-C0-20190610,9011197222,BENEFICIARY_INFERRED,INFERRED,STRONG,MISMATCH,Y,Y,Payee inferred from relationship priority or Phase 4 resolution
RC-9011197222-1-DEATH_CLAIM-C1-20190919,9011197222,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9011197492-1-DEATH_CLAIM-C0-20181021,9011197492,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011197533-1-DEATH_CLAIM-C0-20180221,9011197533,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011197559-1-DEATH_CLAIM-C0-20180601,9011197559,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011197578-1-DEATH_CLAIM-C0-20220130,9011197578,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011197709-1-DEATH_CLAIM-C0-20220920,9011197709,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011197715-1-DEATH_CLAIM-C0-20201207,9011197715,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011198344-1-DEATH_CLAIM-C0-20210315,9011198344,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011198366-1-DEATH_CLAIM-C0-20220923,9011198366,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011198532-1-DEATH_CLAIM-C0-20220926,9011198532,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011198532-1-DEATH_CLAIM-C1-20230926,9011198532,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011198534-1-DEATH_CLAIM-C0-20231201,9011198534,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011198540-1-DEATH_CLAIM-C0-20220625,9011198540,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9011198734-1-DEATH_CLAIM-C0-20240706,9011198734,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011198806-1-DEATH_CLAIM-C0-20190708,9011198806,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011199046-1-DEATH_CLAIM-C0-20211220,9011199046,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011199527-1-DEATH_CLAIM-C0-20191010,9011199527,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011199632-1-DEATH_CLAIM-C0-20211216,9011199632,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011200012-1-DEATH_CLAIM-C0-20260322,9011200012,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011200251-1-DEATH_CLAIM-C0-20200811,9011200251,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011200251-1-DEATH_CLAIM-C1-20201022,9011200251,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011200500-1-DEATH_CLAIM-C0-20210920,9011200500,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011201212-1-DEATH_CLAIM-C0-20190919,9011201212,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011201312-1-DEATH_CLAIM-C0-20190922,9011201312,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011201621-1-DEATH_CLAIM-C0-20201017,9011201621,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011201621-2-DEATH_CLAIM-C0-20201017,9011201621,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9011201656-1-DEATH_CLAIM-C0-20230723,9011201656,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011201896-1-DEATH_CLAIM-C0-20250127,9011201896,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011202182-1-DEATH_CLAIM-C0-20201224,9011202182,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011202381-1-DEATH_CLAIM-C0-20200514,9011202381,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011202750-1-DEATH_CLAIM-C0-20220320,9011202750,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011203122-1-DEATH_CLAIM-C0-20250126,9011203122,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011203311-1-DEATH_CLAIM-C0-20260330,9011203311,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011203904-1-DEATH_CLAIM-C0-20250216,9011203904,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9011204042-1-DEATH_CLAIM-C0-20210727,9011204042,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011204292-1-DEATH_CLAIM-C0-20231213,9011204292,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011204761-1-DEATH_CLAIM-C0-20180824,9011204761,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011204824-1-DEATH_CLAIM-C0-20201207,9011204824,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011204960-1-DEATH_CLAIM-C0-20210326,9011204960,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011204984-1-DEATH_CLAIM-C0-20221117,9011204984,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011205079-1-DEATH_CLAIM-C0-20240128,9011205079,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011205919-1-DEATH_CLAIM-C0-20190601,9011205919,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011206462-1-DEATH_CLAIM-C0-20230114,9011206462,BENEFICIARY_INFERRED,INFERRED,STRONG,MISMATCH,Y,Y,Payee inferred from relationship priority or Phase 4 resolution
RC-9011206562-1-DEATH_CLAIM-C0-20260127,9011206562,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011207210-1-DEATH_CLAIM-C0-20210612,9011207210,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,N,Payout count aligns with beneficiary count; address present
RC-9011207222-1-DEATH_CLAIM-C0-20211006,9011207222,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,N,Single payee match with address and tax ID completeness
RC-9011207677-1-DEATH_CLAIM-C0-20260127,9011207677,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011207733-1-DEATH_CLAIM-C0-20251023,9011207733,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011207871-1-DEATH_CLAIM-C0-20230810,9011207871,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011208104-1-DEATH_CLAIM-C0-20210508,9011208104,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011208787-1-DEATH_CLAIM-C0-20210624,9011208787,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011208787-2-DEATH_CLAIM-C0-20210624,9011208787,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9011208817-1-DEATH_CLAIM-C0-20180805,9011208817,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011209262-1-DEATH_CLAIM-C0-20191122,9011209262,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011209469-1-DEATH_CLAIM-C0-20190417,9011209469,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011209963-1-DEATH_CLAIM-C0-20220922,9011209963,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011210089-1-DEATH_CLAIM-C0-20240904,9011210089,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011210149-1-DEATH_CLAIM-C0-20200623,9011210149,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011210337-1-DEATH_CLAIM-C0-20220605,9011210337,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011212050-1-DEATH_CLAIM-C0-20251220,9011212050,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011212602-1-DEATH_CLAIM-C0-20201022,9011212602,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011212602-1-DEATH_CLAIM-C1-20210119,9011212602,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011212753-1-DEATH_CLAIM-C0-20180808,9011212753,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011213262-1-DEATH_CLAIM-C0-20200710,9011213262,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011214181-1-DEATH_CLAIM-C0-20250228,9011214181,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011216497-1-DEATH_CLAIM-C0-20190624,9011216497,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011216545-1-DEATH_CLAIM-C0-20220130,9011216545,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011216680-1-DEATH_CLAIM-C0-20210926,9011216680,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011217112-1-DEATH_CLAIM-C0-20240113,9011217112,MULTI_BENEFICIARY_SPLIT,MODERATE_CONFIDENCE,STRONG,MATCH,Y,N,MULTI_BENEFICIARY_SPLIT with relationship hierarchy support
RC-9011217617-1-DEATH_CLAIM-C0-20211027,9011217617,SINGLE_PAYEE_MATCH,INFERRED,STRONG,MATCH,Y,N,Rule-based default payee distribution inference
RC-9011217684-1-DEATH_CLAIM-C0-20250225,9011217684,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011217970-0-DEATH_CLAIM-C0-20190327,9011217970,PAYEE_UNRESOLVED,LOW_CONFIDENCE,STRONG,MISMATCH,Y,Y,No deterministic payee assignment available
RC-9011217970-1-DEATH_CLAIM-C0-20190301,9011217970,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011218020-1-DEATH_CLAIM-C0-20190725,9011218020,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011219543-1-DEATH_CLAIM-C0-20230925,9011219543,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011220581-1-DEATH_CLAIM-C0-20211208,9011220581,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011220582-1-DEATH_CLAIM-C0-20190913,9011220582,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011221309-1-DEATH_CLAIM-C0-20200927,9011221309,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011222039-1-DEATH_CLAIM-C0-20191111,9011222039,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011222530-1-DEATH_CLAIM-C0-20230409,9011222530,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011222585-1-DEATH_CLAIM-C0-20210106,9011222585,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011223517-1-DEATH_CLAIM-C0-20250602,9011223517,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011223520-1-DEATH_CLAIM-C0-20230721,9011223520,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011223568-1-DEATH_CLAIM-C0-20221218,9011223568,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011223989-1-DEATH_CLAIM-C0-20250405,9011223989,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011224874-1-DEATH_CLAIM-C0-20230727,9011224874,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011225266-1-DEATH_CLAIM-C0-20250326,9011225266,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011225329-1-DEATH_CLAIM-C0-20260227,9011225329,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011225416-1-DEATH_CLAIM-C0-20240216,9011225416,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011226091-1-DEATH_CLAIM-C0-20210109,9011226091,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011226577-1-DEATH_CLAIM-C0-20230709,9011226577,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011227528-1-DEATH_CLAIM-C0-20210131,9011227528,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,N,Payout count aligns with beneficiary count; address present
RC-9011229408-1-DEATH_CLAIM-C0-20230408,9011229408,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011229565-1-DEATH_CLAIM-C0-20200927,9011229565,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011231670-1-DEATH_CLAIM-C0-20241224,9011231670,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011233593-1-DEATH_CLAIM-C0-20190520,9011233593,TRUSTEE_MANAGED_DISTRIBUTION,MODERATE_CONFIDENCE,STRONG,MATCH,Y,Y,TRUSTEE_MANAGED_DISTRIBUTION with relationship hierarchy support
RC-9011233776-1-DEATH_CLAIM-C0-20210121,9011233776,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011233828-1-DEATH_CLAIM-C0-20200814,9011233828,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
RC-9011235627-1-DEATH_CLAIM-C0-20180217,9011235627,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011235719-1-DEATH_CLAIM-C0-20220224,9011235719,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011237180-1-DEATH_CLAIM-C0-20201114,9011237180,SINGLE_PAYEE_MATCH,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Single payee match with address and tax ID completeness
RC-9011237657-1-DEATH_CLAIM-C0-20250503,9011237657,MULTI_BENEFICIARY_SPLIT,HIGH_CONFIDENCE,STRONG,MATCH,Y,Y,Payout count aligns with beneficiary count; address present
