LIFEPRO,MPOLICY,TYPE_CODE,SOURCE_FIELD,LP_NFO_CODE,MNFOPT,MDIVOPT,MSTATUS
9010993014,010993014C,BF,BF_NON_FORFEITURE,4,0,0,53
9010993098,010993098C,BF,BF_NON_FORFEITURE,4,0,0,22
9010993841,010993841C,BF,BF_NON_FORFEITURE,4,0,0,22
9010995983,010995983C,BF,BF_NON_FORFEITURE,4,0,0,22
9010995984,010995984C,BF,BF_NON_FORFEITURE,4,0,0,22
9010996389,010996389C,BF,BF_NON_FORFEITURE,4,0,0,22
9010996690,010996690C,BF,BF_NON_FORFEITURE,4,0,0,22
9010996841,010996841C,BF,BF_NON_FORFEITURE,4,0,0,53
9010996983,010996983C,BF,BF_NON_FORFEITURE,4,0,0,53
9010996999,010996999C,BF,BF_NON_FORFEITURE,4,0,0,55
9010997600,010997600C,BF,BF_NON_FORFEITURE,4,0,0,55
9010998890,010998890C,BF,BF_NON_FORFEITURE,4,0,0,22
9011000026,011000026C,BF,BF_NON_FORFEITURE,4,0,0,22
9011001627,011001627C,BF,BF_NON_FORFEITURE,4,3,0,53
9011001744,011001744C,BF,BF_NON_FORFEITURE,4,0,0,22
9011001984,011001984C,BF,BF_NON_FORFEITURE,4,0,0,53
9011002095,011002095C,BF,BF_NON_FORFEITURE,4,0,0,53
9011002254,011002254C,BF,BF_NON_FORFEITURE,4,0,0,22
9011002664,011002664C,BF,BF_NON_FORFEITURE,4,0,0,53
9011003108,011003108C,BF,BF_NON_FORFEITURE,4,0,0,55
9011004112,011004112C,BF,BF_NON_FORFEITURE,4,0,0,22
9011004272,011004272C,BF,BF_NON_FORFEITURE,4,0,0,22
9011005348,011005348C,BF,BF_NON_FORFEITURE,4,0,0,53
9011005435,011005435C,BF,BF_NON_FORFEITURE,4,0,0,54
9011005635,011005635C,BF,BF_NON_FORFEITURE,4,0,0,22
9011005855,011005855C,BF,BF_NON_FORFEITURE,4,0,0,53
9011006631,011006631C,BF,BF_NON_FORFEITURE,4,0,0,22
9011007835,011007835C,BF,BF_NON_FORFEITURE,4,0,0,55
9011008137,011008137C,BF,BF_NON_FORFEITURE,4,0,0,22
9011008665,011008665C,BF,BF_NON_FORFEITURE,4,0,0,22
9011008707,011008707C,BF,BF_NON_FORFEITURE,4,0,0,22
9011008708,011008708C,BF,BF_NON_FORFEITURE,4,2,0,57
9011011703,011011703C,BF,BF_NON_FORFEITURE,4,0,0,22
9011013020,011013020C,BF,BF_NON_FORFEITURE,4,0,0,22
9011013545,011013545C,BF,BF_NON_FORFEITURE,4,0,0,53
9011013645,011013645C,BF,BF_NON_FORFEITURE,4,0,0,22
9011014276,011014276C,BF,BF_NON_FORFEITURE,4,0,0,53
9011014578,011014578C,BF,BF_NON_FORFEITURE,4,0,0,55
9011015419,011015419C,BF,BF_NON_FORFEITURE,4,0,0,53
9011016293,011016293C,BF,BF_NON_FORFEITURE,4,0,0,55
9011016480,011016480C,BF,BF_NON_FORFEITURE,4,0,0,22
9011016527,011016527C,BF,BF_NON_FORFEITURE,4,0,0,53
9011016867,011016867C,BF,BF_NON_FORFEITURE,4,3,0,53
9011017841,011017841C,BF,BF_NON_FORFEITURE,4,0,0,53
9011018772,011018772C,BF,BF_NON_FORFEITURE,4,2,0,55
9011019414,011019414C,BF,BF_NON_FORFEITURE,4,3,0,53
9011019552,011019552C,BF,BF_NON_FORFEITURE,4,0,0,53
9011022030,011022030C,BF,BF_NON_FORFEITURE,4,0,0,22
9011023549,011023549C,BF,BF_NON_FORFEITURE,4,0,0,22
9011024459,011024459C,BF,BF_NON_FORFEITURE,4,0,0,53
9011025059,011025059C,BF,BF_NON_FORFEITURE,4,0,0,22
9011025088,011025088C,BF,BF_NON_FORFEITURE,4,0,0,53
9011025405,011025405C,BF,BF_NON_FORFEITURE,4,0,0,22
9011025478,011025478C,BF,BF_NON_FORFEITURE,4,0,0,57
9011025612,011025612C,BF,BF_NON_FORFEITURE,4,3,0,53
9011026337,011026337C,BF,BF_NON_FORFEITURE,4,0,0,53
9011026547,011026547C,BF,BF_NON_FORFEITURE,4,0,0,55
9011028990,011028990C,BF,BF_NON_FORFEITURE,4,0,0,22
9011029696,011029696C,BF,BF_NON_FORFEITURE,4,2,0,55
9011030877,011030877C,BF,BF_NON_FORFEITURE,4,0,0,55
9011032672,011032672C,BF,BF_NON_FORFEITURE,4,0,0,22
9011032897,011032897C,BF,BF_NON_FORFEITURE,4,0,0,22
9011032898,011032898C,BF,BF_NON_FORFEITURE,4,0,0,22
9011033048,011033048C,BF,BF_NON_FORFEITURE,4,0,0,53
9011033416,011033416C,BF,BF_NON_FORFEITURE,4,0,0,53
9011033576,011033576C,BF,BF_NON_FORFEITURE,4,0,0,22
9011034306,011034306C,BF,BF_NON_FORFEITURE,4,0,0,22
9011035652,011035652C,BF,BF_NON_FORFEITURE,4,0,0,55
9011035773,011035773C,BF,BF_NON_FORFEITURE,4,0,0,53
9011036054,011036054C,BF,BF_NON_FORFEITURE,4,0,0,53
9011038065,011038065C,BF,BF_NON_FORFEITURE,4,0,0,55
9011038386,011038386C,BF,BF_NON_FORFEITURE,4,0,0,57
9011038645,011038645C,BF,BF_NON_FORFEITURE,4,0,0,22
9011038778,011038778C,BF,BF_NON_FORFEITURE,4,0,0,22
9011038780,011038780C,BF,BF_NON_FORFEITURE,4,0,0,22
9011039701,011039701C,BF,BF_NON_FORFEITURE,4,0,0,53
9011040022,011040022C,BF,BF_NON_FORFEITURE,4,0,0,53
9011040023,011040023C,BF,BF_NON_FORFEITURE,4,0,0,55
9011040826,011040826C,BF,BF_NON_FORFEITURE,4,0,0,53
9011041479,011041479C,BF,BF_NON_FORFEITURE,4,0,0,22
9011041480,011041480C,BF,BF_NON_FORFEITURE,4,0,0,55
9011042637,011042637C,BF,BF_NON_FORFEITURE,4,0,0,53
9011042946,011042946C,BF,BF_NON_FORFEITURE,4,0,0,22
9011043749,011043749C,BF,BF_NON_FORFEITURE,4,0,0,53
9011044127,011044127C,BF,BF_NON_FORFEITURE,4,0,0,22
9011044131,011044131C,BF,BF_NON_FORFEITURE,4,0,0,53
9011044132,011044132C,BF,BF_NON_FORFEITURE,4,2,0,53
9011044395,011044395C,BF,BF_NON_FORFEITURE,4,2,0,55
9011044907,011044907C,BF,BF_NON_FORFEITURE,4,3,0,45
9011045128,011045128C,BF,BF_NON_FORFEITURE,4,0,0,53
9011045129,011045129C,BF,BF_NON_FORFEITURE,4,0,0,53
9011045350,011045350C,BF,BF_NON_FORFEITURE,4,0,0,22
9011045448,011045448C,BF,BF_NON_FORFEITURE,4,0,0,22
9011045583,011045583C,BF,BF_NON_FORFEITURE,4,2,0,44
9011045618,011045618C,BF,BF_NON_FORFEITURE,4,0,0,53
9011045619,011045619C,BF,BF_NON_FORFEITURE,4,0,0,22
9011045847,011045847C,BF,BF_NON_FORFEITURE,4,0,0,53
9011045850,011045850C,BF,BF_NON_FORFEITURE,4,0,0,22
9011046104,011046104C,BF,BF_NON_FORFEITURE,4,0,0,53
9011046268,011046268C,BF,BF_NON_FORFEITURE,4,0,0,55
9011047402,011047402C,BF,BF_NON_FORFEITURE,4,0,0,53
9011047403,011047403C,BF,BF_NON_FORFEITURE,4,0,0,53
9011047600,011047600C,BF,BF_NON_FORFEITURE,4,0,0,55
9011047682,011047682C,BF,BF_NON_FORFEITURE,4,0,0,22
9011047683,011047683C,BF,BF_NON_FORFEITURE,4,0,0,22
9011047684,011047684C,BF,BF_NON_FORFEITURE,4,0,0,22
9011048440,011048440C,BF,BF_NON_FORFEITURE,4,0,0,55
9011048543,011048543C,BF,BF_NON_FORFEITURE,4,0,0,22
9011048882,011048882C,BF,BF_NON_FORFEITURE,4,0,0,53
9011048886,011048886C,BF,BF_NON_FORFEITURE,4,0,0,53
9011049092,011049092C,BF,BF_NON_FORFEITURE,4,0,0,53
9011049319,011049319C,BF,BF_NON_FORFEITURE,4,0,0,57
9011049922,011049922C,BF,BF_NON_FORFEITURE,4,0,0,53
9011050114,011050114C,BF,BF_NON_FORFEITURE,4,0,0,22
9011050653,011050653C,BF,BF_NON_FORFEITURE,4,0,0,22
9011050686,011050686C,BF,BF_NON_FORFEITURE,4,0,0,53
9011051108,011051108C,BF,BF_NON_FORFEITURE,4,0,0,55
9011051323,011051323C,BF,BF_NON_FORFEITURE,4,0,0,53
9011051851,011051851C,BF,BF_NON_FORFEITURE,4,0,0,55
9011052511,011052511C,BF,BF_NON_FORFEITURE,4,0,0,22
9011052512,011052512C,BF,BF_NON_FORFEITURE,4,0,0,22
9011052737,011052737C,BF,BF_NON_FORFEITURE,4,0,0,22
9011053076,011053076C,BF,BF_NON_FORFEITURE,4,0,0,55
9011053214,011053214C,BF,BF_NON_FORFEITURE,4,0,0,53
9011053882,011053882C,BF,BF_NON_FORFEITURE,4,0,0,22
9011054324,011054324C,BF,BF_NON_FORFEITURE,4,0,0,55
9011054606,011054606C,BF,BF_NON_FORFEITURE,4,0,0,55
9011054841,011054841C,BF,BF_NON_FORFEITURE,4,0,0,22
9011054987,011054987C,BF,BF_NON_FORFEITURE,4,0,0,22
9011057485,011057485C,BF,BF_NON_FORFEITURE,4,0,0,57
9011057611,011057611C,BF,BF_NON_FORFEITURE,4,0,0,53
9011058069,011058069C,BF,BF_NON_FORFEITURE,4,0,0,53
9011058508,011058508C,BF,BF_NON_FORFEITURE,4,0,0,22
9011058905,011058905C,BF,BF_NON_FORFEITURE,4,0,0,53
9011059202,011059202C,BF,BF_NON_FORFEITURE,4,0,0,55
9011059456,011059456C,BF,BF_NON_FORFEITURE,4,0,0,53
9011060621,011060621C,BF,BF_NON_FORFEITURE,4,0,0,22
9011060625,011060625C,BF,BF_NON_FORFEITURE,4,0,0,22
9011061046,011061046C,BF,BF_NON_FORFEITURE,4,0,0,22
9011061607,011061607C,BF,BF_NON_FORFEITURE,4,0,0,55
9011062815,011062815C,BF,BF_NON_FORFEITURE,4,0,0,53
9011063691,011063691C,BF,BF_NON_FORFEITURE,4,0,0,53
9011064567,011064567C,BF,BF_NON_FORFEITURE,4,0,0,53
9011064568,011064568C,BF,BF_NON_FORFEITURE,4,0,0,53
9011064625,011064625C,BF,BF_NON_FORFEITURE,4,0,0,22
9011064715,011064715C,BF,BF_NON_FORFEITURE,4,0,0,22
9011064959,011064959C,BF,BF_NON_FORFEITURE,4,0,0,22
9011065199,011065199C,BF,BF_NON_FORFEITURE,4,0,0,55
9011066252,011066252C,BF,BF_NON_FORFEITURE,4,0,0,53
9011066572,011066572C,BF,BF_NON_FORFEITURE,4,0,0,22
9011067410,011067410C,BF,BF_NON_FORFEITURE,4,0,0,53
9011067441,011067441C,BF,BF_NON_FORFEITURE,4,0,0,55
9011067789,011067789C,BF,BF_NON_FORFEITURE,4,0,0,55
9011067856,011067856C,BF,BF_NON_FORFEITURE,4,0,0,22
9011068652,011068652C,BF,BF_NON_FORFEITURE,4,0,0,53
9011068750,011068750C,BF,BF_NON_FORFEITURE,4,0,0,22
9011068751,011068751C,BF,BF_NON_FORFEITURE,4,0,0,22
9011069093,011069093C,BF,BF_NON_FORFEITURE,4,0,0,53
9011069253,011069253C,BF,BF_NON_FORFEITURE,4,0,0,22
9011069655,011069655C,BF,BF_NON_FORFEITURE,4,0,0,22
9011070359,011070359C,BF,BF_NON_FORFEITURE,4,0,0,22
9011071018,011071018C,BF,BF_NON_FORFEITURE,4,0,0,22
9011072805,011072805C,BF,BF_NON_FORFEITURE,4,0,0,53
9011072813,011072813C,BF,BF_NON_FORFEITURE,4,0,0,22
9011073231,011073231C,BF,BF_NON_FORFEITURE,4,0,0,53
9011074105,011074105C,BF,BF_NON_FORFEITURE,4,0,0,22
9011074378,011074378C,BF,BF_NON_FORFEITURE,4,0,0,22
9011074703,011074703C,BF,BF_NON_FORFEITURE,4,0,0,55
9011074929,011074929C,BF,BF_NON_FORFEITURE,4,0,0,55
9011075595,011075595C,BF,BF_NON_FORFEITURE,4,2,0,55
9011075596,011075596C,BF,BF_NON_FORFEITURE,4,2,0,44
9011076209,011076209C,BF,BF_NON_FORFEITURE,4,0,0,55
9011077201,011077201C,BF,BF_NON_FORFEITURE,4,0,0,53
9011077363,011077363C,BF,BF_NON_FORFEITURE,4,0,0,53
9011077533,011077533C,BF,BF_NON_FORFEITURE,4,0,0,53
9011077629,011077629C,BF,BF_NON_FORFEITURE,4,0,0,22
9011077798,011077798C,BF,BF_NON_FORFEITURE,4,0,0,53
9011078050,011078050C,BF,BF_NON_FORFEITURE,4,0,0,22
9011078051,011078051C,BF,BF_NON_FORFEITURE,4,0,0,22
9011078262,011078262C,BF,BF_NON_FORFEITURE,4,0,0,53
9011078437,011078437C,BF,BF_NON_FORFEITURE,4,0,0,53
9011078994,011078994C,BF,BF_NON_FORFEITURE,4,0,0,53
9011079130,011079130C,BF,BF_NON_FORFEITURE,4,0,0,55
9011080170,011080170C,BF,BF_NON_FORFEITURE,4,0,0,53
9011080481,011080481C,BF,BF_NON_FORFEITURE,4,0,0,22
9011080553,011080553C,BF,BF_NON_FORFEITURE,4,0,0,22
9011080627,011080627C,BF,BF_NON_FORFEITURE,4,0,0,53
9011080628,011080628C,BF,BF_NON_FORFEITURE,4,0,0,53
9011081463,011081463C,BF,BF_NON_FORFEITURE,4,0,0,22
9011081464,011081464C,BF,BF_NON_FORFEITURE,4,0,0,22
9011081465,011081465C,BF,BF_NON_FORFEITURE,4,0,0,22
9011081469,011081469C,BF,BF_NON_FORFEITURE,4,0,0,53
9011083619,011083619C,BF,BF_NON_FORFEITURE,4,0,0,53
9011083791,011083791C,BF,BF_NON_FORFEITURE,4,0,0,53
9011084364,011084364C,BF,BF_NON_FORFEITURE,4,0,0,53
9011084438,011084438C,BF,BF_NON_FORFEITURE,4,0,0,55
9011084503,011084503C,BF,BF_NON_FORFEITURE,4,0,0,22
9011085375,011085375C,BF,BF_NON_FORFEITURE,4,0,0,55
9011085421,011085421C,BF,BF_NON_FORFEITURE,4,0,0,22
9011085422,011085422C,BF,BF_NON_FORFEITURE,4,2,0,55
9011085559,011085559C,BF,BF_NON_FORFEITURE,4,0,0,22
9011085655,011085655C,BF,BF_NON_FORFEITURE,4,0,0,50
9011085737,011085737C,BF,BF_NON_FORFEITURE,4,0,0,53
9011086447,011086447C,BF,BF_NON_FORFEITURE,4,0,0,53
9011086709,011086709C,BF,BF_NON_FORFEITURE,4,0,0,53
9011086814,011086814C,BF,BF_NON_FORFEITURE,4,0,0,22
9011086978,011086978C,BF,BF_NON_FORFEITURE,4,0,0,53
9011086979,011086979C,BF,BF_NON_FORFEITURE,4,0,0,54
9011087230,011087230C,BF,BF_NON_FORFEITURE,4,0,0,22
9011087325,011087325C,BF,BF_NON_FORFEITURE,4,2,0,44
9011087652,011087652C,BA,NON_FORFEITURE,4,3,0,53
9011087968,011087968C,BF,BF_NON_FORFEITURE,4,0,0,22
9011088338,011088338C,BA,NON_FORFEITURE,4,0,0,22
9011088512,011088512C,BA,NON_FORFEITURE,4,0,0,22
9011089233,011089233C,BF,BF_NON_FORFEITURE,4,0,0,55
9011089392,011089392C,BA,NON_FORFEITURE,4,0,0,53
9011090113,011090113C,BA,NON_FORFEITURE,4,0,0,22
9011090363,011090363C,BF,BF_NON_FORFEITURE,4,0,0,53
9011090375,011090375C,BA,NON_FORFEITURE,4,0,0,53
9011090464,011090464C,BA,NON_FORFEITURE,4,0,0,22
9011090807,011090807C,BF,BF_NON_FORFEITURE,4,0,0,53
9011091795,011091795C,BA,NON_FORFEITURE,4,3,0,53
9011092140,011092140C,BF,BF_NON_FORFEITURE,4,0,0,53
9011092456,011092456C,BA,NON_FORFEITURE,4,0,0,22
9011093379,011093379C,BA,NON_FORFEITURE,4,0,0,22
9011093482,011093482C,BA,NON_FORFEITURE,4,0,0,53
9011093878,011093878C,BF,BF_NON_FORFEITURE,4,0,0,22
9011094544,011094544C,BA,NON_FORFEITURE,4,0,0,53
9011094545,011094545C,BA,NON_FORFEITURE,4,3,0,53
9011094955,011094955C,BA,NON_FORFEITURE,4,0,0,53
9011095851,011095851C,BA,NON_FORFEITURE,4,0,0,53
9011096068,011096068C,BA,NON_FORFEITURE,4,0,0,55
9011096190,011096190C,BA,NON_FORFEITURE,4,0,0,53
9011096643,011096643C,BA,NON_FORFEITURE,4,3,0,53
9011096649,011096649C,BA,NON_FORFEITURE,4,0,0,22
9011096868,011096868C,BA,NON_FORFEITURE,4,0,0,53
9011097228,011097228C,BA,NON_FORFEITURE,4,0,0,53
9011097343,011097343C,BA,NON_FORFEITURE,5,0,0,53
9011097649,011097649C,BA,NON_FORFEITURE,4,0,0,22
9011098063,011098063C,BF,BF_NON_FORFEITURE,4,3,0,53
9011098198,011098198C,BA,NON_FORFEITURE,4,0,0,57
9011098597,011098597C,BA,NON_FORFEITURE,4,0,0,22
9011098620,011098620C,BA,NON_FORFEITURE,4,0,0,57
9011098649,011098649C,BA,NON_FORFEITURE,4,0,0,57
9011098652,011098652C,BA,NON_FORFEITURE,4,2,0,57
9011098654,011098654C,BA,NON_FORFEITURE,4,0,0,22
9011098913,011098913C,BA,NON_FORFEITURE,4,0,0,53
9011099771,011099771C,BA,NON_FORFEITURE,4,0,0,53
9011099899,011099899C,BA,NON_FORFEITURE,4,0,0,53
9011100026,011100026C,BA,NON_FORFEITURE,4,0,0,53
9011100027,011100027C,BA,NON_FORFEITURE,4,0,0,53
9011100080,011100080C,BA,NON_FORFEITURE,4,0,0,41
9011101266,011101266C,BA,NON_FORFEITURE,4,0,0,53
9011101315,011101315C,BA,NON_FORFEITURE,4,0,0,53
9011101548,011101548C,BA,NON_FORFEITURE,4,0,0,53
9011101607,011101607C,BF,BF_NON_FORFEITURE,4,2,0,55
9011102532,011102532C,BA,NON_FORFEITURE,4,0,0,53
9011102787,011102787C,BA,NON_FORFEITURE,4,2,0,57
9011102788,011102788C,BA,NON_FORFEITURE,4,0,0,53
9011102977,011102977C,BA,NON_FORFEITURE,4,0,0,53
9011103062,011103062C,BA,NON_FORFEITURE,4,0,0,53
9011103130,011103130C,BA,NON_FORFEITURE,4,3,0,53
9011103641,011103641C,BA,NON_FORFEITURE,4,0,0,22
9011103642,011103642C,BA,NON_FORFEITURE,4,0,0,22
9011103665,011103665C,BA,NON_FORFEITURE,4,0,0,55
9011103728,011103728C,BA,NON_FORFEITURE,4,0,0,53
9011103788,011103788C,BA,NON_FORFEITURE,4,0,0,53
9011103996,011103996C,BA,NON_FORFEITURE,4,0,0,53
9011104096,011104096C,BA,NON_FORFEITURE,4,0,0,53
9011104342,011104342C,BA,NON_FORFEITURE,4,0,0,53
9011104570,011104570C,BA,NON_FORFEITURE,5,3,0,53
9011104572,011104572C,BA,NON_FORFEITURE,4,0,0,55
9011104828,011104828C,BA,NON_FORFEITURE,4,0,0,53
9011105059,011105059C,BA,NON_FORFEITURE,4,2,0,53
9011105523,011105523C,BA,NON_FORFEITURE,4,2,0,53
9011105666,011105666C,BA,NON_FORFEITURE,4,0,0,55
9011105839,011105839C,BA,NON_FORFEITURE,4,0,0,53
9011105951,011105951C,BA,NON_FORFEITURE,4,0,0,53
9011106176,011106176C,BA,NON_FORFEITURE,4,0,0,22
9011106177,011106177C,BA,NON_FORFEITURE,4,0,0,55
9011106317,011106317C,BA,NON_FORFEITURE,4,0,0,53
9011106738,011106738C,BA,NON_FORFEITURE,4,0,0,55
9011107112,011107112C,BA,NON_FORFEITURE,4,2,0,44
9011107129,011107129C,BA,NON_FORFEITURE,4,0,0,53
9011107641,011107641C,BA,NON_FORFEITURE,4,0,0,53
9011107796,011107796C,BF,BF_NON_FORFEITURE,4,0,0,22
9011107848,011107848C,BA,NON_FORFEITURE,4,0,0,53
9011107863,011107863C,BA,NON_FORFEITURE,4,0,0,53
9011107879,011107879C,BA,NON_FORFEITURE,4,0,0,53
9011107893,011107893C,BA,NON_FORFEITURE,4,0,0,53
9011107971,011107971C,BF,BF_NON_FORFEITURE,4,2,0,44
9011108310,011108310C,BA,NON_FORFEITURE,4,0,0,55
9011108515,011108515C,BA,NON_FORFEITURE,4,2,0,53
9011108587,011108587C,BA,NON_FORFEITURE,4,0,0,53
9011108606,011108606C,BA,NON_FORFEITURE,4,0,0,53
9011108803,011108803C,BA,NON_FORFEITURE,4,2,0,44
9011109124,011109124C,BA,NON_FORFEITURE,4,0,0,53
9011109255,011109255C,BF,BF_NON_FORFEITURE,4,0,0,22
9011109256,011109256C,BF,BF_NON_FORFEITURE,4,0,0,53
9011109257,011109257C,BF,BF_NON_FORFEITURE,4,0,0,22
9011109258,011109258C,BF,BF_NON_FORFEITURE,4,0,0,22
9011109259,011109259C,BA,NON_FORFEITURE,4,0,0,53
9011109433,011109433C,BA,NON_FORFEITURE,4,0,0,53
9011109446,011109446C,BA,NON_FORFEITURE,4,0,0,55
9011109852,011109852C,BF,BF_NON_FORFEITURE,4,0,0,55
9011109881,011109881C,BA,NON_FORFEITURE,4,0,0,53
9011109994,011109994C,BA,NON_FORFEITURE,4,0,0,53
9011110116,011110116C,BA,NON_FORFEITURE,4,0,0,55
9011110270,011110270C,BF,BF_NON_FORFEITURE,5,0,0,53
9011110271,011110271C,BF,BF_NON_FORFEITURE,5,0,0,54
9011110339,011110339C,BA,NON_FORFEITURE,4,0,0,55
9011110362,011110362C,BA,NON_FORFEITURE,4,0,0,53
9011110603,011110603C,BF,BF_NON_FORFEITURE,4,2,0,44
9011110698,011110698C,BA,NON_FORFEITURE,4,2,0,53
9011110946,011110946C,BF,BF_NON_FORFEITURE,4,0,0,55
9011110968,011110968C,BF,BF_NON_FORFEITURE,4,0,0,55
9011111635,011111635C,BA,NON_FORFEITURE,4,0,0,53
9011112366,011112366C,BF,BF_NON_FORFEITURE,4,0,0,55
9011112641,011112641C,BA,NON_FORFEITURE,4,0,0,53
9011112743,011112743C,BA,NON_FORFEITURE,5,0,0,53
9011112744,011112744C,BA,NON_FORFEITURE,4,0,0,53
9011112850,011112850C,BA,NON_FORFEITURE,4,2,0,44
9011112998,011112998C,BA,NON_FORFEITURE,4,0,0,50
9011113236,011113236C,BA,NON_FORFEITURE,4,0,0,53
9011113250,011113250C,BA,NON_FORFEITURE,4,0,0,22
9011113309,011113309C,BA,NON_FORFEITURE,4,0,0,53
9011113459,011113459C,BF,BF_NON_FORFEITURE,4,2,0,44
9011114119,011114119C,BA,NON_FORFEITURE,4,0,0,53
9011114139,011114139C,BA,NON_FORFEITURE,4,0,0,53
9011114289,011114289C,BA,NON_FORFEITURE,4,2,0,57
9011115295,011115295C,BA,NON_FORFEITURE,4,0,0,53
9011115690,011115690C,BA,NON_FORFEITURE,4,0,0,53
9011115797,011115797C,BA,NON_FORFEITURE,4,0,0,22
9011116525,011116525C,BA,NON_FORFEITURE,4,0,0,53
9011116585,011116585C,BA,NON_FORFEITURE,4,0,0,22
9011116597,011116597C,BA,NON_FORFEITURE,4,0,0,22
9011116691,011116691C,BA,NON_FORFEITURE,4,2,0,44
9011116692,011116692C,BA,NON_FORFEITURE,4,2,0,44
9011116770,011116770C,BA,NON_FORFEITURE,4,0,0,53
9011117286,011117286C,BA,NON_FORFEITURE,4,0,0,53
9011117818,011117818C,BA,NON_FORFEITURE,4,0,0,22
9011118170,011118170C,BA,NON_FORFEITURE,4,0,0,53
9011118183,011118183C,BA,NON_FORFEITURE,4,0,0,55
9011118463,011118463C,BA,NON_FORFEITURE,4,0,0,22
9011118536,011118536C,BA,NON_FORFEITURE,4,0,0,53
9011118615,011118615C,BA,NON_FORFEITURE,4,0,0,22
9011119026,011119026C,BA,NON_FORFEITURE,4,0,0,22
9011119820,011119820C,BA,NON_FORFEITURE,4,0,0,53
9011120375,011120375C,BA,NON_FORFEITURE,4,0,0,53
9011120482,011120482C,BA,NON_FORFEITURE,4,0,0,55
9011121713,011121713C,BA,NON_FORFEITURE,4,2,0,57
9011122141,011122141C,BA,NON_FORFEITURE,4,0,0,53
9011122230,011122230C,BA,NON_FORFEITURE,4,0,0,53
9011122507,011122507C,BA,NON_FORFEITURE,4,0,0,22
9011122810,011122810C,BA,NON_FORFEITURE,4,0,0,53
9011124169,011124169C,BA,NON_FORFEITURE,4,0,0,55
9011124301,011124301C,BA,NON_FORFEITURE,4,0,0,55
9011124501,011124501C,BA,NON_FORFEITURE,4,0,0,53
9011124924,011124924C,BA,NON_FORFEITURE,4,2,0,57
9011125470,011125470C,BF,BF_NON_FORFEITURE,4,2,0,44
9011125619,011125619C,BA,NON_FORFEITURE,4,0,0,55
9011126367,011126367C,BA,NON_FORFEITURE,4,0,0,53
9011128980,011128980C,BA,NON_FORFEITURE,4,0,0,53
9011129184,011129184C,BA,NON_FORFEITURE,4,0,0,22
9011129276,011129276C,BF,BF_NON_FORFEITURE,4,0,0,22
9011129591,011129591C,BA,NON_FORFEITURE,4,0,0,41
9011130666,011130666C,BA,NON_FORFEITURE,4,0,0,55
9011130778,011130778C,BA,NON_FORFEITURE,4,0,0,55
9011130781,011130781C,BA,NON_FORFEITURE,4,2,0,44
9011130902,011130902C,BA,NON_FORFEITURE,4,0,0,53
9011131163,011131163C,BA,NON_FORFEITURE,4,0,0,53
9011131381,011131381C,BA,NON_FORFEITURE,4,0,0,57
9011132389,011132389C,BA,NON_FORFEITURE,4,0,0,53
9011132516,011132516C,BA,NON_FORFEITURE,4,0,0,53
9011133146,011133146C,BA,NON_FORFEITURE,4,0,0,53
9011134001,011134001C,BF,BF_NON_FORFEITURE,4,0,0,22
9011134002,011134002C,BF,BF_NON_FORFEITURE,4,0,0,22
9011134051,011134051C,BA,NON_FORFEITURE,4,2,0,53
9011134770,011134770C,BA,NON_FORFEITURE,4,0,0,41
9011134933,011134933C,BA,NON_FORFEITURE,4,0,0,53
9011135085,011135085C,BA,NON_FORFEITURE,4,0,0,53
9011135494,011135494C,BA,NON_FORFEITURE,4,0,0,55
9011135811,011135811C,BA,NON_FORFEITURE,4,0,0,55
9011136476,011136476C,BA,NON_FORFEITURE,4,0,0,53
9011136508,011136508C,BA,NON_FORFEITURE,4,0,0,53
9011136536,011136536C,BA,NON_FORFEITURE,4,0,0,22
9011136667,011136667C,BA,NON_FORFEITURE,4,0,0,53
9011136704,011136704C,BA,NON_FORFEITURE,4,0,0,53
9011136932,011136932C,BA,NON_FORFEITURE,4,0,0,53
9011137432,011137432C,BF,BF_NON_FORFEITURE,4,0,0,22
9011137858,011137858C,BA,NON_FORFEITURE,4,0,0,55
9011138044,011138044C,BF,BF_NON_FORFEITURE,4,0,0,22
9011138486,011138486C,BA,NON_FORFEITURE,4,0,0,55
9011138599,011138599C,BA,NON_FORFEITURE,4,0,0,53
9011138884,011138884C,BA,NON_FORFEITURE,4,0,0,53
9011139002,011139002C,BA,NON_FORFEITURE,4,0,0,22
9011139256,011139256C,BA,NON_FORFEITURE,4,0,0,53
9011139272,011139272C,BA,NON_FORFEITURE,4,0,0,53
9011139421,011139421C,BA,NON_FORFEITURE,4,0,0,55
9011139777,011139777C,BA,NON_FORFEITURE,4,2,0,53
9011139778,011139778C,BA,NON_FORFEITURE,4,2,0,44
9011139937,011139937C,BA,NON_FORFEITURE,4,0,0,53
9011139998,011139998C,BA,NON_FORFEITURE,4,0,0,53
9011140025,011140025C,BA,NON_FORFEITURE,4,0,0,57
9011140185,011140185C,BA,NON_FORFEITURE,4,0,0,22
9011140516,011140516C,BF,BF_NON_FORFEITURE,4,2,0,55
9011140521,011140521C,BA,NON_FORFEITURE,4,0,0,53
9011140652,011140652C,BF,BF_NON_FORFEITURE,4,2,0,55
9011140826,011140826C,BA,NON_FORFEITURE,4,0,0,53
9011140913,011140913C,BA,NON_FORFEITURE,4,0,0,53
9011140970,011140970C,BA,NON_FORFEITURE,4,0,0,41
9011141382,011141382C,BA,NON_FORFEITURE,4,0,0,53
