policy_number,relationship_count,insured_count,beneficiary_count,payee_count,owner_count,trustee_count,assignee_count,custodian_count,distinct_relate_codes,likely_primary_relationship,possible_conflict_flag
9010809331,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010810221,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010810225,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010810226,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010810272,8,1,3,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010810273,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010810275,8,1,4,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010811249,12,2,0,0,2,0,0,0,IN|PA|PO|SA|WA,PO,N
9010811250,20,2,6,0,2,0,0,0,B1|B2|BK|IN|PA|PO|SA|WA,B1,N
9010811260,16,2,2,0,2,0,0,0,B1|BK|IN|PA|PO|SA|WA,B1,N
9010811318,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010811343,6,1,1,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010811517,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010812205,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010812235,21,3,0,0,3,0,0,0,BK|IN|PA|PO|SA|WA,PO,N
9010812360,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010813120,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010813156,21,3,0,0,3,0,0,0,BK|IN|PA|PO|SA|WA,PO,N
9010813164,18,3,0,0,3,0,0,0,IN|PA|PO|SA|WA,PO,N
9010813172,18,3,0,0,3,0,0,0,IN|PA|PO|SA|WA,PO,N
9010813185,18,3,0,0,3,0,0,0,IN|PA|PO|SA|WA,PO,N
9010813392,18,2,6,0,2,0,0,0,B1|IN|PA|PO|SA|WA,B1,N
9010813414,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010813433,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010814022,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010814023,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010814606,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010814761,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010814935,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010814963,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010815026,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010815117,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010815118,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010815150,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010815236,7,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010815522,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010815772,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010815946,24,3,6,0,3,0,0,0,B1|IN|PA|PO|SA|WA,B1,N
9010816151,16,2,4,0,2,0,0,0,B1|B2|IN|PA|PO|SA|WA,B1,N
9010816232,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010816336,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010816337,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010816784,7,2,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010817130,7,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010817132,7,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010817242,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010817419,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010817483,24,3,6,0,3,0,0,0,B1|B2|IN|PA|PO|SA|WA,B1,N
9010817649,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010817650,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010818008,9,1,5,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010818314,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010818717,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010818718,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010818768,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010818794,5,1,0,0,1,0,0,0,GP|IN|PA|PO|SA,PO,N
9010819247,8,2,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010820645,8,2,0,0,2,0,0,0,BK|IN|PA|PO|SA,PO,N
9010820704,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010820835,6,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010820944,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010820995,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010821322,8,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010822243,10,1,5,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010822635,12,1,0,0,4,0,0,0,BK|IN|PA|PO|SA,PO,N
9010822990,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010823222,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010823332,8,1,0,0,2,0,0,0,BK|IN|PA|PO|SA,PO,N
9010823333,8,1,0,0,2,0,0,0,BK|IN|PA|PO|SA,PO,N
9010823866,7,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010823867,11,1,3,0,2,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010823869,10,1,3,0,2,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010823870,11,1,3,0,2,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010824559,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010824561,7,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010824810,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010824811,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010825649,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010825719,7,1,3,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010826040,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010826123,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010826130,6,1,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010826422,7,1,3,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010826544,6,1,1,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010826547,7,1,2,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010826551,5,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010826627,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010826903,5,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010827254,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010827528,16,2,4,0,2,0,0,0,B1|IN|PA|PO|SA|WA,B1,N
9010827672,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010827700,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010827865,5,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010827956,9,2,1,0,2,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010828101,6,2,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010828599,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010829579,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010829627,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010830309,5,2,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010830330,8,2,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010830632,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010831492,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010832106,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010833383,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010833409,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010833410,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010833411,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010833858,6,1,1,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010834192,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010834193,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010834274,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010834450,7,1,3,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010834451,7,1,3,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010834737,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010835847,18,2,8,0,2,0,0,0,B1|B2|IN|PA|PO|SA|WA,B1,N
9010835892,10,2,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010836254,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010837136,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010837163,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010837532,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010837733,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010837734,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010838376,12,2,0,0,2,0,0,0,BK|IN|PA|PO|SA|WA,PO,N
9010838982,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010839119,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010839176,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010839177,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010839178,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010839290,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010839848,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010839849,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010840436,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010840772,8,1,2,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010840778,10,2,0,0,2,0,0,0,IN|PA|PO|SA|WA,PO,N
9010840971,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010841124,5,1,0,0,1,0,0,0,IN|PA|PO|PW|SA,PO,N
9010841215,6,1,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010841345,5,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010841421,7,1,3,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010841422,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010841793,6,1,0,0,1,0,0,0,BK|IN|O1|PA|PO|SA,PO,N
9010841972,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010841973,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010842026,24,3,6,0,3,0,0,0,B1|B2|BK|IN|PA|PO|SA|WA,B1,N
9010842282,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010842293,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010842641,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010843092,12,2,2,0,2,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010843384,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010843714,10,2,0,0,2,0,0,0,BK|IN|PA|PO|SA,PO,N
9010844127,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010844313,6,2,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010844428,5,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010844499,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010844919,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010845716,7,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010845864,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010846539,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010846691,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010846692,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010847118,10,2,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010847191,9,1,3,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010847481,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010847947,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010848081,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010848296,5,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010848314,8,2,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010849221,8,2,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010849672,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010849880,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010850345,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010850346,6,1,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010850817,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010850880,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010850881,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010852368,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010852966,5,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010853539,9,1,4,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010855165,8,1,3,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010855418,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010855995,7,1,3,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010856175,7,1,2,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010856342,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010856920,7,1,2,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010857632,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010857637,8,1,3,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010857727,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010858443,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010858585,12,2,0,0,2,0,0,0,BK|IN|PA|PO|SA,PO,N
9010858614,6,1,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010859658,7,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010862097,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010863485,16,2,0,0,2,0,0,0,BK|IN|PA|PO|SA|WA,PO,N
9010863838,5,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010863936,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010864471,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010866752,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010868984,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010871793,5,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010871903,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010872114,6,1,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010872327,18,4,2,0,4,0,0,0,B1|IN|PA|PO|SA|WA,B1,N
9010872328,10,2,0,0,2,0,0,0,IN|PA|PO|SA|WA,PO,N
9010872331,6,1,2,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010872415,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010872416,9,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010873140,6,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010873285,7,1,3,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010873288,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010873725,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010874806,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010875130,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010875937,5,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010876736,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010876737,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010877072,7,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010877466,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010877467,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010877469,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010877478,6,1,1,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010877715,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010878315,7,1,1,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010878316,7,1,1,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010878559,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010878589,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010878592,7,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010879082,7,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010879083,8,2,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010879786,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010880257,6,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010880469,8,1,1,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010880950,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010880951,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010881277,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010881307,8,2,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010881308,8,2,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010881309,8,2,0,0,2,0,0,0,IN|PA|PO|SA,PO,N
9010882604,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010883564,7,1,2,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010883567,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010885442,18,2,6,0,2,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010886099,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010887923,7,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010887925,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010888312,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010888313,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010888941,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010890614,6,1,1,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010891074,6,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010891307,7,1,1,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010891309,12,2,4,0,2,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010891993,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010892688,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010892689,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010892690,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010893394,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010894743,8,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010894941,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010895934,6,1,1,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010895937,8,1,3,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010895938,7,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010896854,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010896932,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010897295,8,1,2,0,1,0,0,0,B2|BK|IN|PA|PO|SA,PO,N
9010897521,6,2,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010898471,8,1,3,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010899163,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010900150,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010900355,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010900529,7,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010900530,7,1,2,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010900623,5,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010902968,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010903411,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010903917,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010904578,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010904654,14,2,2,0,2,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010904805,9,1,4,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010905337,24,2,10,0,2,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010907385,9,1,3,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010907726,10,2,0,0,2,0,0,0,IN|PA|PO|SA|WA,PO,N
9010908075,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010908285,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010908667,8,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010909669,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010909687,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010913059,7,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010913060,7,1,2,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010913261,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010913589,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010914378,5,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010915620,7,1,3,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010916282,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010916889,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010917522,8,1,3,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010917531,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010918786,8,1,2,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010918787,9,1,2,0,1,0,0,0,B1|BK|IN|P1|PA|PO|SA,B1,N
9010920186,6,1,2,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010921853,8,2,0,0,2,0,0,0,BK|IN|PA|PO|SA,PO,N
9010921865,14,2,2,0,2,0,0,0,B1|BK|IN|PA|PO|SA|WA,B1,N
9010922547,6,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010922553,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010924487,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010924488,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010926025,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010926226,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010926346,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010926349,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010926969,7,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010926970,7,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010928016,6,1,1,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010932886,10,2,0,0,2,0,0,0,IN|PA|PO|SA|WA,PO,N
9010934017,8,1,4,0,1,0,0,0,B1|B2|IN|PA|PO|SA,B1,N
9010934894,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010934895,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010935377,10,2,0,0,2,0,0,0,IN|PA|PO|SA|WA,PO,N
9010936178,5,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010936709,9,1,3,0,1,0,0,0,B1|B2|BK|IN|PA|PO|SA,B1,N
9010937092,8,1,2,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010937739,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010943851,12,2,0,0,2,0,0,0,IN|PA|PO|SA|WA,PO,N
9010947226,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010948241,16,2,8,0,2,0,0,0,B1|IN|PA|PO|SA,B1,N
9010948270,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010950970,6,1,2,0,1,0,0,0,B1|IN|PA|PO|SA,B1,N
9010952064,6,1,1,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010952366,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010955021,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010956610,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010957789,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010957790,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010958268,6,1,1,0,1,0,0,0,B1|BK|IN|PA|PO|SA,B1,N
9010959100,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
9010960586,12,2,0,0,2,0,0,0,GP|IN|PA|PO|SA|WA,PO,N
9010961713,5,1,0,0,1,0,0,0,BK|IN|PA|PO|SA,PO,N
9010963588,4,1,0,0,1,0,0,0,IN|PA|PO|SA,PO,N
