reconstructed_claim_id,gross_benefit_amount,interest_amount,loan_principal_offset,loan_interest_offset,surrender_charge_amount,withholding_amount,total_cash_amount,partial_surrender_amount,reconstructed_net_payment,raw_transaction_total,balancing_difference,balancing_status,confidence_level
RC-9011078891-1-SURRENDER_CLAIM-C15-20220121,0.0,92.36,32.67,92.36,0.0,0.0,0.0,0.0,-32.67,125.03,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C16-20220421,0.0,64.74,32.67,64.74,0.0,0.0,0.0,0.0,-32.67,97.41,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C17-20220721,0.0,33.96,32.67,33.96,0.0,0.0,0.0,0.0,-32.67,66.63,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C18-20221021,0.0,75.23,32.67,75.23,0.0,0.0,0.0,0.0,-32.67,107.9,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C19-20230121,0.0,115.86,32.67,115.86,0.0,0.0,0.0,0.0,-32.67,148.53,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C2-20181021,0.0,19.7,32.67,19.7,0.0,0.0,0.0,0.0,-32.67,52.37,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C20-20230421,0.0,80.56,32.67,80.56,0.0,0.0,0.0,0.0,-32.67,113.23,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C21-20230721,0.0,41.94,32.67,41.94,0.0,0.0,0.0,0.0,-32.67,74.61,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C22-20231021,0.0,92.0,32.67,92.0,0.0,0.0,0.0,0.0,-32.67,124.67,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C23-20240121,0.0,141.25,32.67,141.25,0.0,0.0,0.0,0.0,-32.67,173.92,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C24-20240421,0.0,97.65,32.67,97.65,0.0,0.0,0.0,0.0,-32.67,130.32,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C25-20240721,0.0,50.58,32.67,50.58,0.0,0.0,0.0,0.0,-32.67,83.25,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C26-20241021,0.0,110.1,32.67,110.1,0.0,0.0,0.0,0.0,-32.67,142.77,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C27-20250121,0.0,168.66,32.67,168.66,0.0,0.0,0.0,0.0,-32.67,201.33,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C28-20250421,0.0,116.1,32.67,116.1,0.0,0.0,0.0,0.0,-32.67,148.77,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C29-20250721,0.0,59.89,32.67,59.89,0.0,0.0,0.0,0.0,-32.67,92.56,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C3-20190121,0.0,31.77,32.67,31.77,0.0,0.0,0.0,0.0,-32.67,64.44,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C30-20251021,0.0,129.65,32.67,129.65,0.0,0.0,0.0,0.0,-32.67,162.32,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C31-20260121,0.0,198.27,32.67,198.27,0.0,0.0,0.0,0.0,-32.67,230.94,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C4-20190421,0.0,23.96,32.67,23.96,0.0,0.0,0.0,0.0,-32.67,56.63,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C5-20190721,0.0,13.38,32.67,13.38,0.0,0.0,0.0,0.0,-32.67,46.05,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C6-20191021,0.0,32.02,32.67,32.02,0.0,0.0,0.0,0.0,-32.67,64.69,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C7-20200121,0.0,50.43,32.67,50.43,0.0,0.0,0.0,0.0,-32.67,83.1,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C8-20200421,0.0,36.54,32.67,36.54,0.0,0.0,0.0,0.0,-32.67,69.21,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078891-1-SURRENDER_CLAIM-C9-20200721,0.0,19.73,32.67,19.73,0.0,0.0,0.0,0.0,-32.67,52.4,-32.67,MINOR_VARIANCE,MEDIUM
RC-9011078994-1-DEATH_CLAIM-C0-20231006,10601.13,31.3,0.0,0.0,0.0,0.0,0.0,0.0,10632.43,21456.12,-95.63,MINOR_VARIANCE,MEDIUM
RC-9011079130-2-SURRENDER_CLAIM-C0-20180130,0.0,0.0,0.0,0.0,0.0,0.0,3185.36,0.0,3185.36,3185.36,3185.36,UNBALANCED,LOW
RC-9011080169-1-DISBURSEMENT_CLAIM-C0-20221130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,-340.0,UNBALANCED,LOW
RC-9011080170-1-DEATH_CLAIM-C0-20220328,5056.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5056.59,10158.38,-22.6,MINOR_VARIANCE,MEDIUM
RC-9011080170-1-DISBURSEMENT_CLAIM-C0-20180620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,-43.0,MINOR_VARIANCE,MEDIUM
RC-9011080481-1-DISBURSEMENT_CLAIM-C0-20191204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.59,-58.59,MINOR_VARIANCE,MEDIUM
RC-9011080481-2-SURRENDER_CLAIM-C0-20191112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,217.0,217.0,217.0,UNBALANCED,LOW
RC-9011080481-2-SURRENDER_CLAIM-C1-20201112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,217.0,217.0,217.0,UNBALANCED,LOW
RC-9011080481-2-SURRENDER_CLAIM-C2-20211112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,217.0,217.0,217.0,UNBALANCED,LOW
RC-9011080481-2-SURRENDER_CLAIM-C3-20221112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,217.0,217.0,217.0,UNBALANCED,LOW
RC-9011080481-2-SURRENDER_CLAIM-C4-20231112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,217.0,217.0,217.0,UNBALANCED,LOW
RC-9011080481-2-SURRENDER_CLAIM-C5-20241112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,217.0,217.0,217.0,UNBALANCED,LOW
RC-9011080481-2-SURRENDER_CLAIM-C6-20251112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,217.0,217.0,217.0,UNBALANCED,LOW
RC-9011080627-1-DEATH_CLAIM-C0-20221014,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,75070.49,4.15,MINOR_VARIANCE,MEDIUM
RC-9011080628-1-DEATH_CLAIM-C0-20190401,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,50029.1,-14.55,MINOR_VARIANCE,MEDIUM
RC-9011081463-1-SURRENDER_CLAIM-C0-20180106,0.0,204.13,0.0,204.13,0.0,0.0,0.0,0.0,0.0,204.13,0.0,BALANCED,HIGH
RC-9011081463-1-SURRENDER_CLAIM-C1-20190106,0.0,220.44,0.0,220.44,0.0,0.0,0.0,0.0,0.0,220.44,0.0,BALANCED,HIGH
RC-9011081463-1-SURRENDER_CLAIM-C2-20200106,0.0,238.06,0.0,238.06,0.0,0.0,0.0,0.0,0.0,238.06,0.0,BALANCED,HIGH
RC-9011081463-1-SURRENDER_CLAIM-C3-20210106,0.0,257.08,0.0,257.08,0.0,0.0,0.0,0.0,0.0,257.08,0.0,BALANCED,HIGH
RC-9011081463-1-SURRENDER_CLAIM-C4-20220106,0.0,277.62,0.0,277.62,0.0,0.0,0.0,0.0,0.0,277.62,0.0,BALANCED,HIGH
RC-9011081463-1-SURRENDER_CLAIM-C5-20230106,0.0,299.81,0.0,299.81,0.0,0.0,0.0,0.0,0.0,299.81,0.0,BALANCED,HIGH
RC-9011081463-1-SURRENDER_CLAIM-C6-20240106,0.0,323.77,0.0,323.77,0.0,0.0,0.0,0.0,0.0,323.77,0.0,BALANCED,HIGH
RC-9011081463-1-SURRENDER_CLAIM-C7-20250106,0.0,966.22,0.0,966.22,0.0,0.0,0.0,0.0,0.0,966.22,0.0,BALANCED,HIGH
RC-9011081463-1-SURRENDER_CLAIM-C8-20260106,0.0,963.18,0.0,963.18,0.0,0.0,0.0,0.0,0.0,963.18,0.0,BALANCED,HIGH
RC-9011081464-1-SURRENDER_CLAIM-C0-20180201,0.0,142.55,0.0,142.55,0.0,0.0,0.0,0.0,0.0,142.55,0.0,BALANCED,HIGH
RC-9011081464-1-SURRENDER_CLAIM-C1-20190201,0.0,153.94,0.0,153.94,0.0,0.0,0.0,0.0,0.0,153.94,0.0,BALANCED,HIGH
RC-9011081464-1-SURRENDER_CLAIM-C2-20200201,0.0,166.24,0.0,166.24,0.0,0.0,0.0,0.0,0.0,166.24,0.0,BALANCED,HIGH
RC-9011081464-1-SURRENDER_CLAIM-C3-20201217,0.0,208.81,0.0,208.81,0.0,0.0,0.0,0.0,0.0,208.81,0.0,BALANCED,HIGH
RC-9011081464-1-SURRENDER_CLAIM-C4-20220201,0.0,180.46,0.0,180.46,0.0,0.0,0.0,0.0,0.0,180.46,0.0,BALANCED,HIGH
RC-9011081464-1-SURRENDER_CLAIM-C5-20230201,0.0,194.88,0.0,194.88,0.0,0.0,0.0,0.0,0.0,194.88,0.0,BALANCED,HIGH
RC-9011081464-1-SURRENDER_CLAIM-C6-20240201,0.0,584.87,0.0,584.87,0.0,0.0,0.0,0.0,0.0,584.87,0.0,BALANCED,HIGH
RC-9011081464-1-SURRENDER_CLAIM-C7-20250201,0.0,586.15,0.0,586.15,0.0,0.0,0.0,0.0,0.0,586.15,0.0,BALANCED,HIGH
RC-9011081464-1-SURRENDER_CLAIM-C8-20260201,0.0,586.42,0.0,586.42,0.0,0.0,0.0,0.0,0.0,586.42,0.0,BALANCED,HIGH
RC-9011081465-1-SURRENDER_CLAIM-C0-20180111,0.0,47.23,0.0,47.23,0.0,0.0,0.0,0.0,0.0,47.23,0.0,BALANCED,HIGH
RC-9011081465-1-SURRENDER_CLAIM-C1-20190111,0.0,51.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,BALANCED,HIGH
RC-9011081465-1-SURRENDER_CLAIM-C2-20200111,0.0,55.08,0.0,55.08,0.0,0.0,0.0,0.0,0.0,55.08,0.0,BALANCED,HIGH
RC-9011081465-1-SURRENDER_CLAIM-C3-20210111,0.0,59.48,0.0,59.48,0.0,0.0,0.0,0.0,0.0,59.48,0.0,BALANCED,HIGH
RC-9011081465-1-SURRENDER_CLAIM-C4-20220111,0.0,64.24,0.0,64.24,0.0,0.0,0.0,0.0,0.0,64.24,0.0,BALANCED,HIGH
RC-9011081465-1-SURRENDER_CLAIM-C5-20230111,0.0,69.37,0.0,69.37,0.0,0.0,0.0,0.0,0.0,69.37,0.0,BALANCED,HIGH
RC-9011081465-1-SURRENDER_CLAIM-C6-20240111,0.0,74.91,0.0,74.91,0.0,0.0,0.0,0.0,0.0,74.91,0.0,BALANCED,HIGH
RC-9011081465-1-SURRENDER_CLAIM-C7-20250111,0.0,226.04,0.0,226.04,0.0,0.0,0.0,0.0,0.0,226.04,0.0,BALANCED,HIGH
RC-9011081465-1-SURRENDER_CLAIM-C8-20260111,0.0,226.13,0.0,226.13,0.0,0.0,0.0,0.0,0.0,226.13,0.0,BALANCED,HIGH
RC-9011081469-1-DEATH_CLAIM-C0-20200205,13005.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13005.97,26079.1,-33.58,MINOR_VARIANCE,MEDIUM
RC-9011081966-1-SURRENDER_CLAIM-C0-20240220,0.0,274.69,4000.0,274.69,0.0,0.0,0.0,0.0,-4000.0,4274.69,-4000.0,UNBALANCED,LOW
RC-9011081966-2-SURRENDER_CLAIM-C0-20240501,0.0,0.0,0.0,0.0,0.0,0.0,5520.44,0.0,5520.44,5520.44,5520.44,UNBALANCED,LOW
RC-9011081967-1-SURRENDER_CLAIM-C0-20240220,0.0,271.04,4000.0,271.04,0.0,0.0,0.0,0.0,-4000.0,4271.04,-4000.0,UNBALANCED,LOW
RC-9011081967-2-SURRENDER_CLAIM-C0-20240524,0.0,0.0,0.0,0.0,0.0,0.0,6986.51,0.0,6986.51,6986.51,6986.51,UNBALANCED,LOW
RC-9011082292-4-SURRENDER_CLAIM-C0-20230106,0.0,0.0,0.0,0.0,0.0,0.0,12909.12,0.0,12909.12,12909.12,12909.12,UNBALANCED,LOW
RC-9011082681-1-DEATH_CLAIM-C0-20180613,13250.18,93.4,0.0,0.0,0.0,0.0,0.0,0.0,13343.58,26687.16,0.0,BALANCED,HIGH
RC-9011082681-2-SURRENDER_CLAIM-C0-20180201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.5,611.5,611.5,611.5,UNBALANCED,LOW
RC-9011083028-1-DEATH_CLAIM-C0-20221110,100000.0,190.56,0.0,0.0,0.0,0.0,0.0,0.0,100190.56,202376.68,-997.78,UNBALANCED,LOW
RC-9011083619-1-DEATH_CLAIM-C0-20230208,11523.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11523.39,34570.17,0.0,BALANCED,HIGH
RC-9011083619-2-SURRENDER_CLAIM-C0-20230121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.7,333.7,333.7,333.7,UNBALANCED,LOW
RC-9011083751-1-DEATH_CLAIM-C0-20221129,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,50070.52,-35.26,MINOR_VARIANCE,MEDIUM
RC-9011083791-1-DEATH_CLAIM-C0-20231212,9474.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9474.12,19027.62,-39.69,MINOR_VARIANCE,MEDIUM
RC-9011084364-1-DEATH_CLAIM-C0-20210513,4991.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4991.38,10008.64,-12.94,MINOR_VARIANCE,MEDIUM
RC-9011084438-2-SURRENDER_CLAIM-C0-20200515,0.0,0.0,0.0,0.0,0.0,0.0,3172.65,0.0,3172.65,3172.65,3172.65,UNBALANCED,LOW
RC-9011085375-2-SURRENDER_CLAIM-C0-20220419,0.0,0.0,0.0,0.0,0.0,0.0,8390.57,0.0,8390.57,8390.57,8390.57,UNBALANCED,LOW
RC-9011085421-2-SURRENDER_CLAIM-C0-20180401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.7,369.7,369.7,369.7,UNBALANCED,LOW
RC-9011085421-2-SURRENDER_CLAIM-C1-20190401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.7,369.7,369.7,369.7,UNBALANCED,LOW
RC-9011085421-2-SURRENDER_CLAIM-C2-20200401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.7,369.7,369.7,369.7,UNBALANCED,LOW
RC-9011085421-2-SURRENDER_CLAIM-C3-20210401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.7,369.7,369.7,369.7,UNBALANCED,LOW
RC-9011085421-2-SURRENDER_CLAIM-C4-20220401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.7,369.7,369.7,369.7,UNBALANCED,LOW
RC-9011085421-2-SURRENDER_CLAIM-C5-20230401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.7,369.7,369.7,369.7,UNBALANCED,LOW
RC-9011085421-2-SURRENDER_CLAIM-C6-20240401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.7,369.7,369.7,369.7,UNBALANCED,LOW
RC-9011085421-2-SURRENDER_CLAIM-C7-20250401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.7,369.7,369.7,369.7,UNBALANCED,LOW
RC-9011085421-2-SURRENDER_CLAIM-C8-20260401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.7,369.7,369.7,369.7,UNBALANCED,LOW
RC-9011085559-2-SURRENDER_CLAIM-C0-20180308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.75,112.75,112.75,112.75,UNBALANCED,LOW
RC-9011085559-2-SURRENDER_CLAIM-C1-20190308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.75,112.75,112.75,112.75,UNBALANCED,LOW
RC-9011085559-2-SURRENDER_CLAIM-C2-20200308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.75,112.75,112.75,112.75,UNBALANCED,LOW
RC-9011085559-2-SURRENDER_CLAIM-C3-20210308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.75,112.75,112.75,112.75,UNBALANCED,LOW
RC-9011085559-2-SURRENDER_CLAIM-C4-20220308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.75,112.75,112.75,112.75,UNBALANCED,LOW
RC-9011085559-2-SURRENDER_CLAIM-C5-20230308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.75,112.75,112.75,112.75,UNBALANCED,LOW
RC-9011085559-2-SURRENDER_CLAIM-C6-20240308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.75,112.75,112.75,112.75,UNBALANCED,LOW
RC-9011085559-2-SURRENDER_CLAIM-C7-20250308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.75,112.75,112.75,112.75,UNBALANCED,LOW
RC-9011085559-2-SURRENDER_CLAIM-C8-20260308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.75,112.75,112.75,112.75,UNBALANCED,LOW
RC-9011085562-1-DEATH_CLAIM-C0-20200714,3340.74,11.99,0.0,0.0,0.0,0.0,0.0,0.0,3352.73,6705.46,0.0,BALANCED,HIGH
RC-9011085737-1-DEATH_CLAIM-C0-20230126,6254.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6254.47,12508.94,0.0,BALANCED,HIGH
RC-9011085737-2-SURRENDER_CLAIM-C0-20180311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.1,276.1,276.1,276.1,UNBALANCED,LOW
RC-9011085737-2-SURRENDER_CLAIM-C1-20190311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.1,276.1,276.1,276.1,UNBALANCED,LOW
RC-9011085737-2-SURRENDER_CLAIM-C2-20200311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.1,276.1,276.1,276.1,UNBALANCED,LOW
RC-9011085737-2-SURRENDER_CLAIM-C3-20210311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.1,276.1,276.1,276.1,UNBALANCED,LOW
RC-9011085737-2-SURRENDER_CLAIM-C4-20220311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.1,276.1,276.1,276.1,UNBALANCED,LOW
RC-9011085842-1-DEATH_CLAIM-C0-20230915,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,50737.58,-368.79,UNBALANCED,LOW
RC-9011086069-1-DEATH_CLAIM-C0-20190606,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,100016.06,-8.03,MINOR_VARIANCE,MEDIUM
RC-9011086178-1-DEATH_CLAIM-C0-20260118,30000.0,31.75,0.0,0.0,0.0,0.0,0.0,0.0,30031.75,60475.52,-206.01,UNBALANCED,LOW
RC-9011086447-1-DEATH_CLAIM-C0-20220717,9829.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9829.79,19790.64,-65.53,MINOR_VARIANCE,MEDIUM
RC-9011086709-1-DEATH_CLAIM-C0-20180804,5000.0,13.99,0.0,0.0,0.0,0.0,0.0,0.0,5013.99,10027.98,0.0,BALANCED,HIGH
RC-9011086709-2-SURRENDER_CLAIM-C0-20180401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6,303.6,303.6,303.6,UNBALANCED,LOW
RC-9011086978-1-DEATH_CLAIM-C0-20191111,5650.06,7.99,0.0,0.0,0.0,0.0,0.0,0.0,5658.05,11316.1,0.0,BALANCED,HIGH
RC-9011086978-2-SURRENDER_CLAIM-C0-20180401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,389.0,389.0,389.0,UNBALANCED,LOW
RC-9011086978-2-SURRENDER_CLAIM-C1-20190401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,389.0,389.0,389.0,UNBALANCED,LOW
RC-9011086979-2-SURRENDER_CLAIM-C0-20180406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.25,318.25,318.25,318.25,UNBALANCED,LOW
RC-9011086979-2-SURRENDER_CLAIM-C1-20190406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.25,318.25,318.25,318.25,UNBALANCED,LOW
RC-9011087127-1-DISBURSEMENT_CLAIM-C0-20240502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.15,-38.15,MINOR_VARIANCE,MEDIUM
RC-9011087127-1-SURRENDER_CLAIM-C0-20180407,0.0,1394.95,0.0,1394.95,0.0,0.0,0.0,0.0,0.0,1394.95,0.0,BALANCED,HIGH
RC-9011087127-1-SURRENDER_CLAIM-C1-20190407,0.0,508.33,0.0,508.33,0.0,0.0,0.0,0.0,0.0,508.33,0.0,BALANCED,HIGH
RC-9011087127-1-SURRENDER_CLAIM-C2-20200407,0.0,548.95,0.0,548.95,0.0,0.0,0.0,0.0,0.0,548.95,0.0,BALANCED,HIGH
RC-9011087127-1-SURRENDER_CLAIM-C3-20210407,0.0,592.82,0.0,592.82,0.0,0.0,0.0,0.0,0.0,592.82,0.0,BALANCED,HIGH
RC-9011087127-1-SURRENDER_CLAIM-C4-20210728,0.0,414.87,0.0,414.87,0.0,0.0,0.0,0.0,0.0,414.87,0.0,BALANCED,HIGH
RC-9011087127-2-SURRENDER_CLAIM-C0-20240407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.5,433.5,433.5,433.5,UNBALANCED,LOW
RC-9011087127-2-SURRENDER_CLAIM-C1-20250407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.5,433.5,433.5,433.5,UNBALANCED,LOW
RC-9011087127-2-SURRENDER_CLAIM-C2-20260407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.5,433.5,433.5,433.5,UNBALANCED,LOW
RC-9011087128-1-DISBURSEMENT_CLAIM-C0-20240502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94,-29.94,MINOR_VARIANCE,MEDIUM
RC-9011087128-1-SURRENDER_CLAIM-C0-20180110,0.0,8275.66,0.0,8275.66,0.0,0.0,0.0,0.0,0.0,8275.66,0.0,BALANCED,HIGH
RC-9011087128-1-SURRENDER_CLAIM-C1-20191007,0.0,1064.83,0.0,1064.83,0.0,0.0,0.0,0.0,0.0,1064.83,0.0,BALANCED,HIGH
RC-9011087128-1-SURRENDER_CLAIM-C2-20191209,0.0,3461.67,0.0,3461.67,0.0,0.0,0.0,0.0,0.0,3461.67,0.0,BALANCED,HIGH
RC-9011087128-1-SURRENDER_CLAIM-C3-20201109,0.0,3136.71,0.0,3136.71,0.0,0.0,0.0,0.0,0.0,3136.71,0.0,BALANCED,HIGH
RC-9011087128-2-SURRENDER_CLAIM-C0-20240407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.25,340.25,340.25,340.25,UNBALANCED,LOW
RC-9011087128-2-SURRENDER_CLAIM-C1-20250407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.25,340.25,340.25,340.25,UNBALANCED,LOW
RC-9011087128-2-SURRENDER_CLAIM-C2-20260407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.25,340.25,340.25,340.25,UNBALANCED,LOW
RC-9011087227-1-DEATH_CLAIM-C0-20211025,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,100456.6,-228.3,UNBALANCED,LOW
RC-9011087230-1-SURRENDER_CLAIM-C0-20180412,0.0,381.75,0.0,381.75,0.0,0.0,0.0,0.0,0.0,381.75,0.0,BALANCED,HIGH
RC-9011087230-1-SURRENDER_CLAIM-C1-20190412,0.0,383.29,0.0,383.29,0.0,0.0,0.0,0.0,0.0,383.29,0.0,BALANCED,HIGH
RC-9011087230-1-SURRENDER_CLAIM-C2-20200412,0.0,377.86,0.0,377.86,0.0,0.0,0.0,0.0,0.0,377.86,0.0,BALANCED,HIGH
RC-9011087230-1-SURRENDER_CLAIM-C3-20210412,0.0,375.96,0.0,375.96,0.0,0.0,0.0,0.0,0.0,375.96,0.0,BALANCED,HIGH
RC-9011087230-1-SURRENDER_CLAIM-C4-20220412,0.0,378.9,0.0,378.9,0.0,0.0,0.0,0.0,0.0,378.9,0.0,BALANCED,HIGH
RC-9011087230-1-SURRENDER_CLAIM-C5-20230412,0.0,382.52,0.0,382.52,0.0,0.0,0.0,0.0,0.0,382.52,0.0,BALANCED,HIGH
RC-9011087230-1-SURRENDER_CLAIM-C6-20240412,0.0,383.97,0.0,383.97,0.0,0.0,0.0,0.0,0.0,383.97,0.0,BALANCED,HIGH
RC-9011087230-1-SURRENDER_CLAIM-C7-20250412,0.0,382.03,0.0,382.03,0.0,0.0,0.0,0.0,0.0,382.03,0.0,BALANCED,HIGH
RC-9011087230-1-SURRENDER_CLAIM-C8-20260412,0.0,135.3,0.0,135.3,0.0,0.0,0.0,0.0,0.0,135.3,0.0,BALANCED,HIGH
RC-9011087652-1-DEATH_CLAIM-C0-20190124,12000.0,60.09,0.0,0.0,0.0,0.0,0.0,0.0,12060.09,24120.18,0.0,BALANCED,HIGH
RC-9011088883-3-SURRENDER_CLAIM-C0-20220331,0.0,0.0,0.0,0.0,0.0,0.0,4025.04,0.0,4025.04,4025.04,4025.04,UNBALANCED,LOW
RC-9011089233-2-SURRENDER_CLAIM-C0-20220413,0.0,0.0,0.0,0.0,0.0,0.0,16567.41,0.0,16567.41,16567.41,16567.41,UNBALANCED,LOW
RC-9011089392-1-DEATH_CLAIM-C0-20240103,10000.0,30.21,0.0,0.0,0.0,0.0,0.0,0.0,10030.21,20060.42,0.0,BALANCED,HIGH
RC-9011089397-1-DISBURSEMENT_CLAIM-C0-20180406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,-7.67,MINOR_VARIANCE,MEDIUM
RC-9011089397-1-SURRENDER_CLAIM-C0-20180102,0.0,0.53,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.53,0.0,BALANCED,HIGH
RC-9011090363-1-DEATH_CLAIM-C0-20250831,6770.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6770.52,13576.94,-17.95,MINOR_VARIANCE,MEDIUM
RC-9011090375-1-DEATH_CLAIM-C0-20211128,5000.0,31.22,0.0,0.0,0.0,0.0,0.0,0.0,5031.22,10069.54,-3.55,MINOR_VARIANCE,MEDIUM
RC-9011090414-1-DEATH_CLAIM-C0-20211206,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,30073.1,-5028.28,UNBALANCED,LOW
RC-9011090807-1-DEATH_CLAIM-C0-20200621,8899.26,110.49,0.0,0.0,0.0,0.0,0.0,0.0,9009.75,18572.86,-276.68,UNBALANCED,LOW
