policy_number,mpolicy,mplan,mplan_source,effective_date,date_added,trans_amount,mseq,record_sequence
9010873140,010873140C,1659C2,PLAN_CODE,20200125,20200127,222.25,2,0
9010873140,010873140C,1659C2,PLAN_CODE,20210125,20210125,222.25,3,0
9010873140,010873140C,1659C2,PLAN_CODE,20220125,20220125,222.25,4,0
9010873140,010873140C,1659C2,PLAN_CODE,20230125,20230125,222.25,5,0
9010873140,010873140C,1659C2,PLAN_CODE,20240125,20240125,222.25,6,0
9010873140,010873140C,1659C2,PLAN_CODE,20250125,20250127,222.25,7,0
9010873140,010873140C,1659C2,PLAN_CODE,20260125,20260126,222.25,8,0
9010873154,010873154C,1659CR,PLAN_CODE,20200125,20200319,317.10,1,0
9010873154,010873154C,1659CR,PLAN_CODE,20210125,20210125,317.10,2,0
9010873154,010873154C,1659CR,PLAN_CODE,20220125,20220125,317.10,3,0
9010873154,010873154C,1659CR,PLAN_CODE,20230125,20230125,317.10,4,0
9010873154,010873154C,1659CR,PLAN_CODE,20240125,20240125,317.10,5,0
9010873154,010873154C,1659CR,PLAN_CODE,20250125,20250127,317.10,6,0
9010873154,010873154C,1659CR,PLAN_CODE,20260125,20260126,317.10,7,0
9010876417,010876417C,1659CR,PLAN_CODE,20180401,20180402,476.80,1,0
9010876417,010876417C,1659CR,PLAN_CODE,20190401,20190401,476.80,2,0
9010876417,010876417C,1659CR,PLAN_CODE,20200401,20200401,476.80,3,0
9010876417,010876417C,1659CR,PLAN_CODE,20210401,20210401,476.80,4,0
9010876417,010876417C,1659CR,PLAN_CODE,20220401,20220401,476.80,5,0
9010877890,010877890C,1659SR,PLAN_CODE,20180408,20180409,677.40,1,0
9010877890,010877890C,1659SR,PLAN_CODE,20190408,20190408,677.40,2,0
9010877890,010877890C,1659SR,PLAN_CODE,20200408,20200408,677.40,3,0
9010877890,010877890C,1659SR,PLAN_CODE,20210408,20210408,677.40,4,0
9010877890,010877890C,1659SR,PLAN_CODE,20220408,20220408,677.40,5,0
9010877890,010877890C,1659SR,PLAN_CODE,20230408,20230410,677.40,6,0
9010878592,010878592C,1659C2,PLAN_CODE,20180401,20180402,371.50,1,0
9010878592,010878592C,1659C2,PLAN_CODE,20190401,20190401,371.50,2,0
9010878592,010878592C,1659C2,PLAN_CODE,20200401,20200401,371.50,3,0
9010878592,010878592C,1659C2,PLAN_CODE,20210401,20210401,371.50,4,0
9010878592,010878592C,1659C2,PLAN_CODE,20220401,20220401,371.50,5,0
9010878592,010878592C,1659C2,PLAN_CODE,20230401,20230403,371.50,6,0
9010878592,010878592C,1659C2,PLAN_CODE,20240401,20240401,371.50,7,0
9010878592,010878592C,1659C2,PLAN_CODE,20250401,20250401,371.50,8,0
9010878592,010878592C,1659C2,PLAN_CODE,20260401,20260401,371.50,9,0
9010881096,010881096C,1659CR,PLAN_CODE,20180304,20180305,197.35,1,0
9010881096,010881096C,1659CR,PLAN_CODE,20190304,20190304,197.35,2,0
9010881096,010881096C,1659CR,PLAN_CODE,20200304,20200304,197.35,3,0
9010881096,010881096C,1659CR,PLAN_CODE,20210304,20210304,197.35,4,0
9010881096,010881096C,1659CR,PLAN_CODE,20220304,20220304,197.35,5,0
9010881096,010881096C,1659CR,PLAN_CODE,20230304,20230306,197.35,6,0
9010881301,010881301C,1659C2,PLAN_CODE,20180301,20180301,407.50,1,0
9010881301,010881301C,1659C2,PLAN_CODE,20190301,20190301,407.50,2,0
9010881301,010881301C,1659C2,PLAN_CODE,20200301,20200302,407.50,3,0
9010881301,010881301C,1659C2,PLAN_CODE,20210301,20210301,407.50,4,0
9010881301,010881301C,1659C2,PLAN_CODE,20220301,20220301,407.50,5,0
9010881301,010881301C,1659C2,PLAN_CODE,20230301,20230301,407.50,6,0
9010881301,010881301C,1659C2,PLAN_CODE,20240301,20240301,407.50,7,0
9010881301,010881301C,1659C2,PLAN_CODE,20250301,20250303,407.50,8,0
9010881301,010881301C,1659C2,PLAN_CODE,20260301,20260302,407.50,9,0
9010883245,010883245C,1659CR,PLAN_CODE,20180317,20180319,206.95,1,0
9010883245,010883245C,1659CR,PLAN_CODE,20190317,20190318,206.95,2,0
9010883245,010883245C,1659CR,PLAN_CODE,20200317,20200317,206.95,3,0
9010883245,010883245C,1659CR,PLAN_CODE,20210317,20210317,206.95,4,0
9010883246,010883246C,1669SR,PLAN_CODE,20180408,20180409,163.20,1,0
9010883246,010883246C,1669SR,PLAN_CODE,20190408,20190408,163.20,2,0
9010883246,010883246C,1669SR,PLAN_CODE,20200408,20200408,163.20,3,0
9010883246,010883246C,1669SR,PLAN_CODE,20210408,20210408,163.20,4,0
9010883246,010883246C,1669SR,PLAN_CODE,20220408,20220408,163.20,5,0
9010883246,010883246C,1669SR,PLAN_CODE,20230408,20230410,163.20,6,0
9010883246,010883246C,1669SR,PLAN_CODE,20240408,20240408,163.20,7,0
9010883731,010883731C,1659C2,PLAN_CODE,20180324,20180326,179.44,1,0
9010883731,010883731C,1659C2,PLAN_CODE,20190324,20190325,179.44,2,0
9010883731,010883731C,1659C2,PLAN_CODE,20200324,20200324,179.44,3,0
9010883731,010883731C,1659C2,PLAN_CODE,20210324,20210324,179.44,4,0
9010883731,010883731C,1659C2,PLAN_CODE,20220324,20220324,179.44,5,0
9010883731,010883731C,1659C2,PLAN_CODE,20230324,20230324,179.44,6,0
9010883731,010883731C,1659C2,PLAN_CODE,20240324,20240325,179.44,7,0
9010883731,010883731C,1659C2,PLAN_CODE,20250324,20250324,179.44,8,0
9010883731,010883731C,1659C2,PLAN_CODE,20260324,20260324,179.44,9,0
9010884052,010884052C,1659CR,PLAN_CODE,20180321,20180321,217.20,1,0
9010884052,010884052C,1659CR,PLAN_CODE,20190321,20190321,217.20,2,0
9010885441,010885441C,1659C2,PLAN_CODE,20180322,20180322,343.25,1,0
9010885441,010885441C,1659C2,PLAN_CODE,20190322,20190322,343.25,2,0
9010885441,010885441C,1659C2,PLAN_CODE,20200322,20200323,343.25,3,0
9010885441,010885441C,1659C2,PLAN_CODE,20210322,20210322,343.25,4,0
9010885441,010885441C,1659C2,PLAN_CODE,20220322,20220322,343.25,5,0
9010885441,010885441C,1659C2,PLAN_CODE,20230322,20230322,343.25,6,0
9010885441,010885441C,1659C2,PLAN_CODE,20240322,20240322,343.25,7,0
9010885441,010885441C,1659C2,PLAN_CODE,20250322,20250324,343.25,8,0
9010885441,010885441C,1659C2,PLAN_CODE,20260322,20260323,343.25,9,0
9010886805,010886805C,1659CR,PLAN_CODE,20180404,20180404,313.30,1,0
9010886812,010886812C,1659C2,PLAN_CODE,20180401,20180402,502.00,1,0
9010886812,010886812C,1659C2,PLAN_CODE,20190401,20190401,502.00,2,0
9010886812,010886812C,1659C2,PLAN_CODE,20200401,20200401,502.00,3,0
9010886812,010886812C,1659C2,PLAN_CODE,20210401,20210401,502.00,4,0
9010886812,010886812C,1659C2,PLAN_CODE,20220401,20220401,502.00,5,0
9010886812,010886812C,1659C2,PLAN_CODE,20230401,20230403,502.00,6,0
9010886851,010886851C,1659C2,PLAN_CODE,20190404,20191022,373.75,1,0
9010886851,010886851C,1659C2,PLAN_CODE,20200404,20200406,373.75,2,0
9010886851,010886851C,1659C2,PLAN_CODE,20210404,20210405,373.75,3,0
9010887780,010887780C,1659CR,PLAN_CODE,20180405,20180405,210.55,1,0
9010887780,010887780C,1659CR,PLAN_CODE,20190405,20190405,210.55,2,0
9010888232,010888232C,1659CR,PLAN_CODE,20180411,20180411,206.95,1,0
9010888338,010888338C,1659CR,PLAN_CODE,20180523,20180523,179.35,1,0
9010888338,010888338C,1659CR,PLAN_CODE,20190523,20190523,179.35,2,0
9010888338,010888338C,1659CR,PLAN_CODE,20200523,20200526,179.35,3,0
9010888338,010888338C,1659CR,PLAN_CODE,20210523,20210524,179.35,4,0
9010888338,010888338C,1659CR,PLAN_CODE,20220523,20220523,179.35,5,0
9010889364,010889364C,1659CR,PLAN_CODE,20180413,20180413,409.40,1,0
9010889364,010889364C,1659CR,PLAN_CODE,20190413,20190415,409.40,2,0
9010889364,010889364C,1659CR,PLAN_CODE,20200413,20200413,409.40,3,0
9010889364,010889364C,1659CR,PLAN_CODE,20210413,20210413,409.40,4,0
9010889364,010889364C,1659CR,PLAN_CODE,20220413,20220413,409.40,5,0
9010889364,010889364C,1659CR,PLAN_CODE,20230413,20230413,409.40,6,0
9010889364,010889364C,1659CR,PLAN_CODE,20240413,20240415,409.40,7,0
9010889785,010889785C,1659C2,PLAN_CODE,20180414,20180416,577.00,1,0
9010889785,010889785C,1659C2,PLAN_CODE,20190414,20190415,577.00,2,0
9010889785,010889785C,1659C2,PLAN_CODE,20200414,20200414,577.00,3,0
9010889785,010889785C,1659C2,PLAN_CODE,20210414,20210414,577.00,4,0
9010889785,010889785C,1659C2,PLAN_CODE,20220414,20220414,577.00,5,0
9010889785,010889785C,1659C2,PLAN_CODE,20230414,20230414,577.00,6,0
9010889785,010889785C,1659C2,PLAN_CODE,20240414,20240415,577.00,7,0
9010889785,010889785C,1659C2,PLAN_CODE,20250414,20250414,577.00,8,0
9010889785,010889785C,1659C2,PLAN_CODE,20260414,20260414,577.00,9,0
9010891079,010891079C,1659CR,PLAN_CODE,20180421,20180423,200.95,1,0
9010891079,010891079C,1659CR,PLAN_CODE,20190421,20190422,200.95,2,0
9010891087,010891087C,1659C2,PLAN_CODE,20180525,20180525,608.75,1,0
9010891087,010891087C,1659C2,PLAN_CODE,20190525,20190528,608.75,2,0
9010891087,010891087C,1659C2,PLAN_CODE,20200525,20200526,608.75,3,0
9010891087,010891087C,1659C2,PLAN_CODE,20210525,20210525,608.75,4,0
9010891087,010891087C,1659C2,PLAN_CODE,20220525,20220525,608.75,5,0
9010891087,010891087C,1659C2,PLAN_CODE,20230525,20230525,608.75,6,0
9010891087,010891087C,1659C2,PLAN_CODE,20240525,20240528,608.75,7,0
9010891087,010891087C,1659C2,PLAN_CODE,20250525,20250527,608.75,8,0
9010891087,010891087C,1659C2,PLAN_CODE,20260525,20260526,608.75,9,0
9010891309,010891309C,1659C2,PLAN_CODE,20180518,20180518,433.50,1,0
9010891309,010891309C,1659C2,PLAN_CODE,20190518,20190520,433.50,2,0
9010891309,010891309C,1659C2,PLAN_CODE,20200518,20200518,433.50,3,0
9010891309,010891309C,1659C2,PLAN_CODE,20210518,20210518,433.50,4,0
9010891309,010891309C,1659C2,PLAN_CODE,20220518,20220518,433.50,5,0
9010891309,010891309C,1659C2,PLAN_CODE,20230518,20230518,433.50,6,0
9010891309,010891309C,1659C2,PLAN_CODE,20240518,20240520,433.50,7,0
9010891309,010891309C,1659C2,PLAN_CODE,20250518,20250519,433.50,8,0
9010891309,010891309C,1659C2,PLAN_CODE,20260518,20260518,433.50,9,0
9010891328,010891328C,1659C2,PLAN_CODE,20180501,20190325,433.50,1,0
9010891328,010891328C,1659C2,PLAN_CODE,20190501,20190501,433.50,2,0
9010891328,010891328C,1659C2,PLAN_CODE,20200501,20200501,433.50,3,0
9010891328,010891328C,1659C2,PLAN_CODE,20210501,20210503,433.50,4,0
9010891328,010891328C,1659C2,PLAN_CODE,20220501,20220502,433.50,5,0
9010891328,010891328C,1659C2,PLAN_CODE,20230501,20230501,433.50,6,0
9010891328,010891328C,1659C2,PLAN_CODE,20240501,20240501,433.50,7,0
9010891328,010891328C,1659C2,PLAN_CODE,20250501,20250501,433.50,8,0
9010891328,010891328C,1659C2,PLAN_CODE,20260501,20260501,433.50,9,0
9010892016,010892016C,1659CR,PLAN_CODE,20180425,20180425,142.10,1,0
9010892016,010892016C,1659CR,PLAN_CODE,20190425,20190425,142.10,2,0
9010892016,010892016C,1659CR,PLAN_CODE,20200425,20200427,142.10,3,0
9010892016,010892016C,1659CR,PLAN_CODE,20210425,20210426,142.10,4,0
9010892016,010892016C,1659CR,PLAN_CODE,20220425,20220425,142.10,5,0
9010892016,010892016C,1659CR,PLAN_CODE,20230425,20230425,142.10,6,0
9010892016,010892016C,1659CR,PLAN_CODE,20240425,20240425,142.10,7,0
9010892016,010892016C,1659CR,PLAN_CODE,20250425,20250425,142.10,8,0
9010892016,010892016C,1659CR,PLAN_CODE,20260425,20260427,142.10,9,0
9010893115,010893115C,1659C2,PLAN_CODE,20180426,20180426,1074.00,1,0
9010893115,010893115C,1659C2,PLAN_CODE,20190426,20190426,1074.00,2,0
9010893115,010893115C,1659C2,PLAN_CODE,20200426,20200427,1074.00,3,0
9010893115,010893115C,1659C2,PLAN_CODE,20210426,20210426,1074.00,4,0
9010893115,010893115C,1659C2,PLAN_CODE,20220426,20220426,1074.00,5,0
9010893115,010893115C,1659C2,PLAN_CODE,20230426,20230426,1074.00,6,0
9010893115,010893115C,1659C2,PLAN_CODE,20240426,20240426,1074.00,7,0
9010893115,010893115C,1659C2,PLAN_CODE,20250426,20250428,1074.00,8,0
9010893115,010893115C,1659C2,PLAN_CODE,20260426,20260427,1074.00,9,0
9010893950,010893950C,1659CR,PLAN_CODE,20180504,20180504,266.29,1,0
9010893950,010893950C,1659CR,PLAN_CODE,20190504,20190506,266.29,2,0
9010893950,010893950C,1659CR,PLAN_CODE,20200504,20200504,266.29,3,0
9010893950,010893950C,1659CR,PLAN_CODE,20210504,20210504,266.29,4,0
9010893950,010893950C,1659CR,PLAN_CODE,20220504,20220504,266.29,5,0
9010895689,010895689C,1659CR,PLAN_CODE,20180507,20180507,171.38,1,0
9010895689,010895689C,1659CR,PLAN_CODE,20190507,20190507,171.38,2,0
9010895689,010895689C,1659CR,PLAN_CODE,20200507,20200507,171.38,3,0
9010895689,010895689C,1659CR,PLAN_CODE,20210507,20210507,171.38,4,0
9010895689,010895689C,1659CR,PLAN_CODE,20220507,20220509,171.38,5,0
9010895689,010895689C,1659CR,PLAN_CODE,20230507,20230508,171.38,6,0
9010895689,010895689C,1659CR,PLAN_CODE,20240507,20240507,171.38,7,0
9010895689,010895689C,1659CR,PLAN_CODE,20250507,20250507,171.38,8,0
9010895689,010895689C,1659CR,PLAN_CODE,20260507,20260507,171.38,9,0
9010897521,010897521C,1659CR,PLAN_CODE,20180520,20180521,317.10,1,0
9010897521,010897521C,1659CR,PLAN_CODE,20190520,20190520,317.10,2,0
9010897521,010897521C,1659CR,PLAN_CODE,20200520,20200520,317.10,3,0
9010897521,010897521C,1659CR,PLAN_CODE,20210520,20210520,317.10,4,0
9010897521,010897521C,1659CR,PLAN_CODE,20220520,20220520,317.10,5,0
9010897521,010897521C,1659CR,PLAN_CODE,20230520,20230522,317.10,6,0
9010897521,010897521C,1659CR,PLAN_CODE,20240520,20240520,317.10,7,0
9010897521,010897521C,1659CR,PLAN_CODE,20250520,20250520,317.10,8,0
9010897521,010897521C,1659CR,PLAN_CODE,20260520,20260520,317.10,9,0
9010898542,010898542C,1659CR,PLAN_CODE,20180601,20180601,200.26,1,0
9010898542,010898542C,1659CR,PLAN_CODE,20190601,20190603,200.26,2,0
9010898542,010898542C,1659CR,PLAN_CODE,20200601,20200601,200.26,3,0
9010898542,010898542C,1659CR,PLAN_CODE,20210601,20210601,200.26,4,0
9010898542,010898542C,1659CR,PLAN_CODE,20220601,20220601,200.26,5,0
9010898542,010898542C,1659CR,PLAN_CODE,20230601,20230601,200.26,6,0
9010898542,010898542C,1659CR,PLAN_CODE,20240601,20240603,200.26,7,0
9010898692,010898692C,1659CR,PLAN_CODE,20180523,20180523,171.05,1,0
9010898692,010898692C,1659CR,PLAN_CODE,20190523,20190523,171.05,2,0
9010898692,010898692C,1659CR,PLAN_CODE,20200523,20200526,171.05,3,0
9010898692,010898692C,1659CR,PLAN_CODE,20210523,20210524,171.05,4,0
9010900519,010900519C,1659CR,PLAN_CODE,20180601,20180601,202.82,1,0
9010900519,010900519C,1659CR,PLAN_CODE,20190601,20190603,202.82,2,0
9010900519,010900519C,1659CR,PLAN_CODE,20200601,20200601,202.82,3,0
9010900620,010900620C,1659CR,PLAN_CODE,20180714,20180716,289.55,1,0
9010900620,010900620C,1659CR,PLAN_CODE,20190714,20190715,289.55,2,0
9010901787,010901787C,1659CR,PLAN_CODE,20180606,20180606,259.20,1,0
9010901787,010901787C,1659CR,PLAN_CODE,20190606,20190606,259.20,2,0
9010901787,010901787C,1659CR,PLAN_CODE,20200606,20200608,259.20,3,0
9010901787,010901787C,1659CR,PLAN_CODE,20210606,20210607,259.20,4,0
9010901787,010901787C,1659CR,PLAN_CODE,20220606,20220606,259.20,5,0
9010901787,010901787C,1659CR,PLAN_CODE,20230606,20230606,259.20,6,0
9010901787,010901787C,1659CR,PLAN_CODE,20240606,20240606,259.20,7,0
9010901787,010901787C,1659CR,PLAN_CODE,20250606,20250606,259.20,8,0
9010901833,010901833C,1659CR,PLAN_CODE,20180627,20180627,714.40,1,0
9010901833,010901833C,1659CR,PLAN_CODE,20190627,20190627,714.40,2,0
9010901833,010901833C,1659CR,PLAN_CODE,20200627,20200629,714.40,3,0
9010901833,010901833C,1659CR,PLAN_CODE,20210627,20210628,714.40,4,0
9010901833,010901833C,1659CR,PLAN_CODE,20220627,20220627,714.40,5,0
9010902972,010902972C,1659C2,PLAN_CODE,20180607,20180607,169.75,1,0
9010902972,010902972C,1659C2,PLAN_CODE,20190607,20190607,169.75,2,0
9010902972,010902972C,1659C2,PLAN_CODE,20200607,20200608,169.75,3,0
9010902972,010902972C,1659C2,PLAN_CODE,20210607,20210607,169.75,4,0
9010902972,010902972C,1659C2,PLAN_CODE,20220607,20220607,169.75,5,0
9010902972,010902972C,1659C2,PLAN_CODE,20230607,20230607,169.75,6,0
9010902972,010902972C,1659C2,PLAN_CODE,20240607,20240607,169.75,7,0
9010902972,010902972C,1659C2,PLAN_CODE,20250607,20250609,169.75,8,0
9010902973,010902973C,1659C2,PLAN_CODE,20180607,20180607,134.75,1,0
9010902973,010902973C,1659C2,PLAN_CODE,20190607,20190607,134.75,2,0
9010902973,010902973C,1659C2,PLAN_CODE,20200607,20200608,134.75,3,0
9010902973,010902973C,1659C2,PLAN_CODE,20210607,20210607,134.75,4,0
9010902973,010902973C,1659C2,PLAN_CODE,20220607,20220607,134.75,5,0
9010902973,010902973C,1659C2,PLAN_CODE,20230607,20230607,134.75,6,0
9010902973,010902973C,1659C2,PLAN_CODE,20240607,20240607,134.75,7,0
9010902973,010902973C,1659C2,PLAN_CODE,20250607,20250609,134.75,8,0
9010904097,010904097C,1659CR,PLAN_CODE,20180615,20180615,163.20,1,0
9010904097,010904097C,1659CR,PLAN_CODE,20190615,20190617,163.20,2,0
9010904097,010904097C,1659CR,PLAN_CODE,20200615,20200615,163.20,3,0
9010904097,010904097C,1659CR,PLAN_CODE,20210615,20210615,163.20,4,0
9010904097,010904097C,1659CR,PLAN_CODE,20220615,20220615,163.20,5,0
9010905200,010905200C,1659C2,PLAN_CODE,20230617,20230817,138.25,1,0
9010905200,010905200C,1659C2,PLAN_CODE,20240617,20240617,138.25,2,0
9010905200,010905200C,1659C2,PLAN_CODE,20250617,20250617,138.25,3,0
9010905677,010905677C,1659CR,PLAN_CODE,20190615,20190611,263.20,1,0
9010905677,010905677C,1659CR,PLAN_CODE,20200615,20200615,263.20,2,0
9010905677,010905677C,1659CR,PLAN_CODE,20210615,20210615,263.20,3,0
9010905677,010905677C,1659CR,PLAN_CODE,20220615,20220615,263.20,4,0
9010911853,010911853C,1659C2,PLAN_CODE,20180714,20180716,121.00,1,0
9010911853,010911853C,1659C2,PLAN_CODE,20190714,20190715,121.00,2,0
9010911853,010911853C,1659C2,PLAN_CODE,20200714,20200714,121.00,3,0
9010911853,010911853C,1659C2,PLAN_CODE,20210714,20210714,121.00,4,0
9010911853,010911853C,1659C2,PLAN_CODE,20220714,20220714,121.00,5,0
9010911853,010911853C,1659C2,PLAN_CODE,20230714,20230714,121.00,6,0
9010911853,010911853C,1659C2,PLAN_CODE,20240714,20240715,121.00,7,0
9010911853,010911853C,1659C2,PLAN_CODE,20250714,20250714,121.00,8,0
9010914384,010914384C,1659CR,PLAN_CODE,20180724,20180724,227.90,1,0
9010915030,010915030C,1659CR,PLAN_CODE,20180727,20200310,239.15,1,0
9010915030,010915030C,1659CR,PLAN_CODE,20190727,20200310,258.28,2,0
9010915030,010915030C,1659CR,PLAN_CODE,20200727,20200727,258.28,3,0
9010916260,010916260C,1659CR,PLAN_CODE,20180728,20180730,276.10,1,0
9010916260,010916260C,1659CR,PLAN_CODE,20190728,20190729,276.10,2,0
9010916260,010916260C,1659CR,PLAN_CODE,20200728,20200728,276.10,3,0
9010916260,010916260C,1659CR,PLAN_CODE,20210728,20210728,276.10,4,0
9010916260,010916260C,1659CR,PLAN_CODE,20220728,20220728,276.10,5,0
9010917172,010917172C,1659C2,PLAN_CODE,20180801,20180801,380.80,1,0
9010917172,010917172C,1659C2,PLAN_CODE,20190801,20190801,380.80,2,0
9010917172,010917172C,1659C2,PLAN_CODE,20200801,20200803,380.80,3,0
9010917172,010917172C,1659C2,PLAN_CODE,20210801,20210802,380.80,4,0
9010917172,010917172C,1659C2,PLAN_CODE,20220801,20220801,380.80,5,0
9010919431,010919431C,1659CR,PLAN_CODE,20180908,20180910,276.10,1,0
9010919431,010919431C,1659CR,PLAN_CODE,20190908,20190909,276.10,2,0
9010919431,010919431C,1659CR,PLAN_CODE,20200908,20200908,276.10,3,0
9010924513,010924513C,1659C2,PLAN_CODE,20180828,20180828,112.75,1,0
9010924513,010924513C,1659C2,PLAN_CODE,20190828,20190828,112.75,2,0
9010924513,010924513C,1659C2,PLAN_CODE,20200828,20200828,112.75,3,0
9010924513,010924513C,1659C2,PLAN_CODE,20210828,20210830,112.75,4,0
9010924513,010924513C,1659C2,PLAN_CODE,20220828,20220829,112.75,5,0
9010924513,010924513C,1659C2,PLAN_CODE,20230828,20230828,112.75,6,0
9010924513,010924513C,1659C2,PLAN_CODE,20240828,20240828,112.75,7,0
9010924513,010924513C,1659C2,PLAN_CODE,20250828,20250828,112.75,8,0
9010926357,010926357C,1659C2,PLAN_CODE,20180906,20180906,279.25,1,0
9010926357,010926357C,1659C2,PLAN_CODE,20190906,20190906,279.25,2,0
9010926357,010926357C,1659C2,PLAN_CODE,20200906,20200908,279.25,3,0
9010926357,010926357C,1659C2,PLAN_CODE,20210906,20210907,279.25,4,0
9010926357,010926357C,1659C2,PLAN_CODE,20220906,20220906,279.25,5,0
9010926357,010926357C,1659C2,PLAN_CODE,20230906,20230906,279.25,6,0
9010926357,010926357C,1659C2,PLAN_CODE,20240906,20240906,279.25,7,0
9010926357,010926357C,1659C2,PLAN_CODE,20250906,20250908,279.25,8,0
9010927989,010927989C,1659C2,PLAN_CODE,20180910,20180910,502.00,1,0
9010927989,010927989C,1659C2,PLAN_CODE,20190910,20190910,502.00,2,0
9010927989,010927989C,1659C2,PLAN_CODE,20200910,20200910,502.00,3,0
9010927989,010927989C,1659C2,PLAN_CODE,20210910,20210910,502.00,4,0
9010927989,010927989C,1659C2,PLAN_CODE,20220910,20220912,502.00,5,0
9010927989,010927989C,1659C2,PLAN_CODE,20230910,20230911,502.00,6,0
9010927989,010927989C,1659C2,PLAN_CODE,20240910,20240910,502.00,7,0
9010927989,010927989C,1659C2,PLAN_CODE,20250910,20250910,502.00,8,0
9010928261,010928261C,1659C2,PLAN_CODE,20171005,20180702,458.75,1,0
9010928261,010928261C,1659C2,PLAN_CODE,20181005,20181005,506.52,2,0
9010928261,010928261C,1659C2,PLAN_CODE,20191005,20191007,506.52,3,0
9010928261,010928261C,1659C2,PLAN_CODE,20201005,20201005,506.52,4,0
9010928261,010928261C,1659C2,PLAN_CODE,20211005,20211005,506.52,5,0
9010928261,010928261C,1659C2,PLAN_CODE,20221005,20221005,506.52,6,0
9010928261,010928261C,1659C2,PLAN_CODE,20231005,20231005,506.52,7,0
9010928261,010928261C,1659C2,PLAN_CODE,20241005,20241008,506.52,8,0
9010938321,010938321C,1659C2,PLAN_CODE,20171025,20180327,112.75,1,0
9010938321,010938321C,1659C2,PLAN_CODE,20181025,20181025,112.75,2,0
9010938321,010938321C,1659C2,PLAN_CODE,20191025,20191025,112.75,3,0
9010938321,010938321C,1659C2,PLAN_CODE,20201025,20201026,112.75,4,0
9010938321,010938321C,1659C2,PLAN_CODE,20211025,20211025,112.75,5,0
9010938321,010938321C,1659C2,PLAN_CODE,20221025,20221025,112.75,6,0
9010938321,010938321C,1659C2,PLAN_CODE,20231025,20231025,112.75,7,0
9010938321,010938321C,1659C2,PLAN_CODE,20241025,20241025,112.75,8,0
9010938321,010938321C,1659C2,PLAN_CODE,20251025,20251027,112.75,9,0
9010940594,010940594C,1659CR,PLAN_CODE,20181017,20181017,300.00,1,0
9010941103,010941103C,1659CR,PLAN_CODE,20181201,20181203,326.32,1,0
9010941103,010941103C,1659CR,PLAN_CODE,20191201,20191202,326.32,2,0
9010941103,010941103C,1659CR,PLAN_CODE,20201201,20201201,326.32,3,0
9010941103,010941103C,1659CR,PLAN_CODE,20220915,20220915,326.32,4,0
9010943847,010943847C,1659C2,PLAN_CODE,20181119,20181119,325.50,1,0
9010943847,010943847C,1659C2,PLAN_CODE,20191119,20191119,325.50,2,0
9010943847,010943847C,1659C2,PLAN_CODE,20201119,20201119,325.50,3,0
9010943847,010943847C,1659C2,PLAN_CODE,20211119,20211119,325.50,4,0
9010943847,010943847C,1659C2,PLAN_CODE,20221119,20221121,325.50,5,0
9010943847,010943847C,1659C2,PLAN_CODE,20231119,20231120,325.50,6,0
9010943847,010943847C,1659C2,PLAN_CODE,20241119,20241119,325.50,7,0
9010943847,010943847C,1659C2,PLAN_CODE,20251119,20251119,325.50,8,0
9010943849,010943849C,1659CR,PLAN_CODE,20181101,20181101,570.85,1,0
9010943849,010943849C,1659CR,PLAN_CODE,20191101,20191101,570.85,2,0
9010943849,010943849C,1659CR,PLAN_CODE,20201101,20201102,570.85,3,0
9010943849,010943849C,1659CR,PLAN_CODE,20211101,20211101,570.85,4,0
9010943849,010943849C,1659CR,PLAN_CODE,20221101,20221101,570.85,5,0
9010943849,010943849C,1659CR,PLAN_CODE,20231101,20231101,570.85,6,0
9010943849,010943849C,1659CR,PLAN_CODE,20241101,20241101,570.85,7,0
9010945534,010945534C,1659CR,PLAN_CODE,20181001,20181001,301.40,1,0
9010945534,010945534C,1659CR,PLAN_CODE,20191001,20191001,301.40,2,0
9010945534,010945534C,1659CR,PLAN_CODE,20201001,20201001,301.40,3,0
9010946649,010946649C,1659SR,PLAN_CODE,20181215,20181217,306.04,1,0
9010947021,010947021C,1659CR,PLAN_CODE,20171215,20180419,527.20,1,0
9010947245,010947245C,1659C2,PLAN_CODE,20181206,20181227,549.50,1,0
9010947245,010947245C,1659C2,PLAN_CODE,20191206,20191206,549.50,2,0
9010947245,010947245C,1659C2,PLAN_CODE,20201206,20201207,549.50,3,0
9010947245,010947245C,1659C2,PLAN_CODE,20211206,20211206,549.50,4,0
9010947245,010947245C,1659C2,PLAN_CODE,20221206,20221206,549.50,5,0
9010947245,010947245C,1659C2,PLAN_CODE,20231206,20231206,549.50,6,0
9010947245,010947245C,1659C2,PLAN_CODE,20241206,20241206,549.50,7,0
9010947245,010947245C,1659C2,PLAN_CODE,20251206,20251208,549.50,8,0
9010947866,010947866C,1659CR,PLAN_CODE,20181201,20181203,548.00,1,0
9010947866,010947866C,1659CR,PLAN_CODE,20191201,20191202,548.00,2,0
9010947866,010947866C,1659CR,PLAN_CODE,20201201,20201201,548.00,3,0
9010947866,010947866C,1659CR,PLAN_CODE,20211201,20211201,548.00,4,0
9010947866,010947866C,1659CR,PLAN_CODE,20221201,20221201,548.00,5,0
9010947866,010947866C,1659CR,PLAN_CODE,20231201,20231201,548.00,6,0
9010947870,010947870C,1659C2,PLAN_CODE,20181215,20181217,390.25,1,0
9010947870,010947870C,1659C2,PLAN_CODE,20191215,20191216,390.25,2,0
