reconstructed_claim_id,canonical_payment_stage_id,payment_sequence,distribution_type,payee_distribution_status,equal_split_detected,beneficiary_name_id,relationship_code,confidence_level
RC-9011162328-1-DEATH_CLAIM-C0-20241012,CPS-RC-9011162328-1-DEATH_CLAIM-C0-20241012-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,713035,PE,HIGH_CONFIDENCE
RC-9011162387-1-DEATH_CLAIM-C0-20180509,CPS-RC-9011162387-1-DEATH_CLAIM-C0-20180509-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,664380,PE,MODERATE_CONFIDENCE
RC-9011162387-1-DEATH_CLAIM-C0-20180509,CPS-RC-9011162387-1-DEATH_CLAIM-C0-20180509-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708704,PE,MODERATE_CONFIDENCE
RC-9011162387-1-DEATH_CLAIM-C1-20180710,CPS-RC-9011162387-1-DEATH_CLAIM-C1-20180710-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,664380,PE,MODERATE_CONFIDENCE
RC-9011162387-1-DEATH_CLAIM-C1-20180710,CPS-RC-9011162387-1-DEATH_CLAIM-C1-20180710-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708704,PE,MODERATE_CONFIDENCE
RC-9011163078-1-DEATH_CLAIM-C0-20220723,CPS-RC-9011163078-1-DEATH_CLAIM-C0-20220723-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,710916,PW,MODERATE_CONFIDENCE
RC-9011163083-1-DEATH_CLAIM-C0-20180212,CPS-RC-9011163083-1-DEATH_CLAIM-C0-20180212-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708399,PE,MODERATE_CONFIDENCE
RC-9011163083-1-DEATH_CLAIM-C0-20180212,CPS-RC-9011163083-1-DEATH_CLAIM-C0-20180212-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708400,PE,MODERATE_CONFIDENCE
RC-9011163083-1-DEATH_CLAIM-C0-20180212,CPS-RC-9011163083-1-DEATH_CLAIM-C0-20180212-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708401,PE,MODERATE_CONFIDENCE
RC-9011163083-1-DEATH_CLAIM-C0-20180212,CPS-RC-9011163083-1-DEATH_CLAIM-C0-20180212-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708402,PE,MODERATE_CONFIDENCE
RC-9011174519-1-DEATH_CLAIM-C0-20200806,CPS-RC-9011174519-1-DEATH_CLAIM-C0-20200806-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709623,PE,HIGH_CONFIDENCE
RC-9011174519-1-DEATH_CLAIM-C0-20200806,CPS-RC-9011174519-1-DEATH_CLAIM-C0-20200806-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709624,PE,HIGH_CONFIDENCE
RC-9011174519-1-DEATH_CLAIM-C0-20200806,CPS-RC-9011174519-1-DEATH_CLAIM-C0-20200806-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709625,PE,HIGH_CONFIDENCE
RC-9011174928-1-DEATH_CLAIM-C0-20250206,CPS-RC-9011174928-1-DEATH_CLAIM-C0-20250206-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,594124,PE,MODERATE_CONFIDENCE
RC-9011174928-1-DEATH_CLAIM-C0-20250206,CPS-RC-9011174928-1-DEATH_CLAIM-C0-20250206-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708543,PE,MODERATE_CONFIDENCE
RC-9011175626-1-DEATH_CLAIM-C0-20180125,CPS-RC-9011175626-1-DEATH_CLAIM-C0-20180125-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,632921,PE,MODERATE_CONFIDENCE
RC-9011175626-1-DEATH_CLAIM-C0-20180125,CPS-RC-9011175626-1-DEATH_CLAIM-C0-20180125-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,632926,PE,MODERATE_CONFIDENCE
RC-9011175626-1-DEATH_CLAIM-C0-20180125,CPS-RC-9011175626-1-DEATH_CLAIM-C0-20180125-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,632928,PE,MODERATE_CONFIDENCE
RC-9011175626-1-DEATH_CLAIM-C0-20180125,CPS-RC-9011175626-1-DEATH_CLAIM-C0-20180125-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,632921,B1,MODERATE_CONFIDENCE
RC-9011175626-1-DEATH_CLAIM-C0-20180125,CPS-RC-9011175626-1-DEATH_CLAIM-C0-20180125-P5,5,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,632926,B1,MODERATE_CONFIDENCE
RC-9011175626-1-DEATH_CLAIM-C0-20180125,CPS-RC-9011175626-1-DEATH_CLAIM-C0-20180125-P6,6,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,632928,B1,MODERATE_CONFIDENCE
RC-9011175682-1-DEATH_CLAIM-C0-20200901,CPS-RC-9011175682-1-DEATH_CLAIM-C0-20200901-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710423,PE,MODERATE_CONFIDENCE
RC-9011175682-1-DEATH_CLAIM-C0-20200901,CPS-RC-9011175682-1-DEATH_CLAIM-C0-20200901-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710424,PE,MODERATE_CONFIDENCE
RC-9011176023-1-DEATH_CLAIM-C0-20210918,CPS-RC-9011176023-1-DEATH_CLAIM-C0-20210918-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,711246,PE,HIGH_CONFIDENCE
RC-9011176023-1-DEATH_CLAIM-C0-20210918,CPS-RC-9011176023-1-DEATH_CLAIM-C0-20210918-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,224008,B1,HIGH_CONFIDENCE
RC-9011176239-1-DEATH_CLAIM-C0-20220422,CPS-RC-9011176239-1-DEATH_CLAIM-C0-20220422-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,697196,PW,MODERATE_CONFIDENCE
RC-9011176782-1-DEATH_CLAIM-C0-20190518,CPS-RC-9011176782-1-DEATH_CLAIM-C0-20190518-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,594182,PE,HIGH_CONFIDENCE
RC-9011176782-1-DEATH_CLAIM-C0-20190518,CPS-RC-9011176782-1-DEATH_CLAIM-C0-20190518-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709553,PE,HIGH_CONFIDENCE
RC-9011178618-1-DEATH_CLAIM-C0-20191027,CPS-RC-9011178618-1-DEATH_CLAIM-C0-20191027-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708301,PE,MODERATE_CONFIDENCE
RC-9011178618-1-DEATH_CLAIM-C0-20191027,CPS-RC-9011178618-1-DEATH_CLAIM-C0-20191027-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709865,PE,MODERATE_CONFIDENCE
RC-9011178618-1-DEATH_CLAIM-C0-20191027,CPS-RC-9011178618-1-DEATH_CLAIM-C0-20191027-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709867,PE,MODERATE_CONFIDENCE
RC-9011178930-1-DEATH_CLAIM-C0-20201030,CPS-RC-9011178930-1-DEATH_CLAIM-C0-20201030-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,526833,PW,MODERATE_CONFIDENCE
RC-9011178930-1-DEATH_CLAIM-C0-20201030,CPS-RC-9011178930-1-DEATH_CLAIM-C0-20201030-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,526833,PW,MODERATE_CONFIDENCE
RC-9011180300-1-DEATH_CLAIM-C0-20230923,CPS-RC-9011180300-1-DEATH_CLAIM-C0-20230923-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,229396,PE,HIGH_CONFIDENCE
RC-9011180300-1-DEATH_CLAIM-C0-20230923,CPS-RC-9011180300-1-DEATH_CLAIM-C0-20230923-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,700113,PE,HIGH_CONFIDENCE
RC-9011180586-1-DEATH_CLAIM-C0-20210626,CPS-RC-9011180586-1-DEATH_CLAIM-C0-20210626-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,706098,PW,MODERATE_CONFIDENCE
RC-9011180646-1-DEATH_CLAIM-C0-20181217,CPS-RC-9011180646-1-DEATH_CLAIM-C0-20181217-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709381,PE,HIGH_CONFIDENCE
RC-9011180646-1-DEATH_CLAIM-C0-20181217,CPS-RC-9011180646-1-DEATH_CLAIM-C0-20181217-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709568,PE,HIGH_CONFIDENCE
RC-9011180646-1-DEATH_CLAIM-C0-20181217,CPS-RC-9011180646-1-DEATH_CLAIM-C0-20181217-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709569,PE,HIGH_CONFIDENCE
RC-9011180732-1-DEATH_CLAIM-C0-20190215,CPS-RC-9011180732-1-DEATH_CLAIM-C0-20190215-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,691432,PE,HIGH_CONFIDENCE
RC-9011180732-1-DEATH_CLAIM-C0-20190215,CPS-RC-9011180732-1-DEATH_CLAIM-C0-20190215-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,691433,PE,HIGH_CONFIDENCE
RC-9011180732-1-DEATH_CLAIM-C0-20190215,CPS-RC-9011180732-1-DEATH_CLAIM-C0-20190215-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,691434,PE,HIGH_CONFIDENCE
RC-9011180887-1-DEATH_CLAIM-C0-20220629,CPS-RC-9011180887-1-DEATH_CLAIM-C0-20220629-P1,1,INFERRED_CYCLIC,BENEFICIARY_INFERRED,N,695246,PE,INFERRED
RC-9011180887-1-DEATH_CLAIM-C0-20220629,CPS-RC-9011180887-1-DEATH_CLAIM-C0-20220629-P2,2,INFERRED_CYCLIC,BENEFICIARY_INFERRED,N,695246,B1,INFERRED
RC-9011180887-1-DEATH_CLAIM-C0-20220629,CPS-RC-9011180887-1-DEATH_CLAIM-C0-20220629-P3,3,INFERRED_CYCLIC,BENEFICIARY_INFERRED,N,695246,PE,INFERRED
RC-9011180968-1-DEATH_CLAIM-C0-20180723,CPS-RC-9011180968-1-DEATH_CLAIM-C0-20180723-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708828,PE,HIGH_CONFIDENCE
RC-9011180968-1-DEATH_CLAIM-C0-20180723,CPS-RC-9011180968-1-DEATH_CLAIM-C0-20180723-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,708829,PE,HIGH_CONFIDENCE
RC-9011181053-1-DEATH_CLAIM-C0-20200404,CPS-RC-9011181053-1-DEATH_CLAIM-C0-20200404-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710332,PE,HIGH_CONFIDENCE
RC-9011181053-1-DEATH_CLAIM-C0-20200404,CPS-RC-9011181053-1-DEATH_CLAIM-C0-20200404-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710333,PE,HIGH_CONFIDENCE
RC-9011181053-1-DEATH_CLAIM-C1-20210216,CPS-RC-9011181053-1-DEATH_CLAIM-C1-20210216-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710332,PE,HIGH_CONFIDENCE
RC-9011181053-1-DEATH_CLAIM-C1-20210216,CPS-RC-9011181053-1-DEATH_CLAIM-C1-20210216-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710333,PE,HIGH_CONFIDENCE
RC-9011181080-1-DEATH_CLAIM-C0-20240708,CPS-RC-9011181080-1-DEATH_CLAIM-C0-20240708-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,710183,PW,MODERATE_CONFIDENCE
RC-9011181208-1-DEATH_CLAIM-C0-20220919,CPS-RC-9011181208-1-DEATH_CLAIM-C0-20220919-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711984,PE,HIGH_CONFIDENCE
RC-9011181208-1-DEATH_CLAIM-C0-20220919,CPS-RC-9011181208-1-DEATH_CLAIM-C0-20220919-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711985,PE,HIGH_CONFIDENCE
RC-9011181208-1-DEATH_CLAIM-C0-20220919,CPS-RC-9011181208-1-DEATH_CLAIM-C0-20220919-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711986,PE,HIGH_CONFIDENCE
RC-9011181208-1-DEATH_CLAIM-C0-20220919,CPS-RC-9011181208-1-DEATH_CLAIM-C0-20220919-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711987,PE,HIGH_CONFIDENCE
RC-9011181208-1-DEATH_CLAIM-C0-20220919,CPS-RC-9011181208-1-DEATH_CLAIM-C0-20220919-P5,5,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711988,PE,HIGH_CONFIDENCE
RC-9011181208-1-DEATH_CLAIM-C0-20220919,CPS-RC-9011181208-1-DEATH_CLAIM-C0-20220919-P6,6,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711989,PE,HIGH_CONFIDENCE
RC-9011181208-1-DEATH_CLAIM-C0-20220919,CPS-RC-9011181208-1-DEATH_CLAIM-C0-20220919-P7,7,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711990,PE,HIGH_CONFIDENCE
RC-9011181952-1-DEATH_CLAIM-C0-20210130,CPS-RC-9011181952-1-DEATH_CLAIM-C0-20210130-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710719,PE,MODERATE_CONFIDENCE
RC-9011181952-1-DEATH_CLAIM-C0-20210130,CPS-RC-9011181952-1-DEATH_CLAIM-C0-20210130-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710720,PE,MODERATE_CONFIDENCE
RC-9011182857-1-DEATH_CLAIM-C0-20220131,CPS-RC-9011182857-1-DEATH_CLAIM-C0-20220131-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,711311,PW,MODERATE_CONFIDENCE
RC-9011182857-1-DEATH_CLAIM-C0-20220131,CPS-RC-9011182857-1-DEATH_CLAIM-C0-20220131-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,711311,PW,MODERATE_CONFIDENCE
RC-9011182857-1-DEATH_CLAIM-C0-20220131,CPS-RC-9011182857-1-DEATH_CLAIM-C0-20220131-P3,3,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,711311,PW,MODERATE_CONFIDENCE
RC-9011182857-1-DEATH_CLAIM-C0-20220131,CPS-RC-9011182857-1-DEATH_CLAIM-C0-20220131-P4,4,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,Y,711311,PW,MODERATE_CONFIDENCE
RC-9011184051-1-DEATH_CLAIM-C0-20210830,CPS-RC-9011184051-1-DEATH_CLAIM-C0-20210830-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,702716,PE,MODERATE_CONFIDENCE
RC-9011184051-1-DEATH_CLAIM-C0-20210830,CPS-RC-9011184051-1-DEATH_CLAIM-C0-20210830-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,707976,PE,MODERATE_CONFIDENCE
RC-9011184576-1-DEATH_CLAIM-C0-20191216,CPS-RC-9011184576-1-DEATH_CLAIM-C0-20191216-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,709707,PW,MODERATE_CONFIDENCE
RC-9011184993-1-DEATH_CLAIM-C0-20231225,CPS-RC-9011184993-1-DEATH_CLAIM-C0-20231225-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,712534,PW,MODERATE_CONFIDENCE
RC-9011185893-1-DEATH_CLAIM-C0-20220628,CPS-RC-9011185893-1-DEATH_CLAIM-C0-20220628-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,698560,PW,MODERATE_CONFIDENCE
RC-9011186904-1-DEATH_CLAIM-C0-20191120,CPS-RC-9011186904-1-DEATH_CLAIM-C0-20191120-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,42252,PE,MODERATE_CONFIDENCE
RC-9011186904-1-DEATH_CLAIM-C0-20191120,CPS-RC-9011186904-1-DEATH_CLAIM-C0-20191120-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709974,PE,MODERATE_CONFIDENCE
RC-9011186904-1-DEATH_CLAIM-C0-20191120,CPS-RC-9011186904-1-DEATH_CLAIM-C0-20191120-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709975,PE,MODERATE_CONFIDENCE
RC-9011186904-1-DEATH_CLAIM-C0-20191120,CPS-RC-9011186904-1-DEATH_CLAIM-C0-20191120-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709977,PE,MODERATE_CONFIDENCE
RC-9011186904-1-DEATH_CLAIM-C0-20191120,CPS-RC-9011186904-1-DEATH_CLAIM-C0-20191120-P5,5,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709978,PE,MODERATE_CONFIDENCE
RC-9011186904-1-DEATH_CLAIM-C0-20191120,CPS-RC-9011186904-1-DEATH_CLAIM-C0-20191120-P6,6,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709981,PE,MODERATE_CONFIDENCE
RC-9011186904-1-DEATH_CLAIM-C0-20191120,CPS-RC-9011186904-1-DEATH_CLAIM-C0-20191120-P7,7,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,42252,B1,MODERATE_CONFIDENCE
RC-9011186904-1-DEATH_CLAIM-C1-20200422,CPS-RC-9011186904-1-DEATH_CLAIM-C1-20200422-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,42252,PE,HIGH_CONFIDENCE
RC-9011186904-1-DEATH_CLAIM-C1-20200422,CPS-RC-9011186904-1-DEATH_CLAIM-C1-20200422-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,709974,PE,HIGH_CONFIDENCE
RC-9011187405-1-DEATH_CLAIM-C0-20180312,CPS-RC-9011187405-1-DEATH_CLAIM-C0-20180312-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,703082,PE,MODERATE_CONFIDENCE
RC-9011187405-1-DEATH_CLAIM-C0-20180312,CPS-RC-9011187405-1-DEATH_CLAIM-C0-20180312-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708471,PE,MODERATE_CONFIDENCE
RC-9011187904-1-DEATH_CLAIM-C0-20190220,CPS-RC-9011187904-1-DEATH_CLAIM-C0-20190220-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,705256,PW,MODERATE_CONFIDENCE
RC-9011188426-1-DEATH_CLAIM-C0-20200530,CPS-RC-9011188426-1-DEATH_CLAIM-C0-20200530-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,700443,PE,HIGH_CONFIDENCE
RC-9011188426-1-DEATH_CLAIM-C0-20200530,CPS-RC-9011188426-1-DEATH_CLAIM-C0-20200530-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,700444,PE,HIGH_CONFIDENCE
RC-9011189420-1-DEATH_CLAIM-C0-20200103,CPS-RC-9011189420-1-DEATH_CLAIM-C0-20200103-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710027,PE,HIGH_CONFIDENCE
RC-9011189420-1-DEATH_CLAIM-C0-20200103,CPS-RC-9011189420-1-DEATH_CLAIM-C0-20200103-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,710028,PE,HIGH_CONFIDENCE
RC-9011189786-1-DEATH_CLAIM-C0-20200223,CPS-RC-9011189786-1-DEATH_CLAIM-C0-20200223-P1,1,INFERRED_CYCLIC,BENEFICIARY_INFERRED,Y,710049,PE,INFERRED
RC-9011189786-1-DEATH_CLAIM-C0-20200223,CPS-RC-9011189786-1-DEATH_CLAIM-C0-20200223-P2,2,INFERRED_CYCLIC,BENEFICIARY_INFERRED,Y,710049,B1,INFERRED
RC-9011189786-1-DEATH_CLAIM-C0-20200223,CPS-RC-9011189786-1-DEATH_CLAIM-C0-20200223-P3,3,INFERRED_CYCLIC,BENEFICIARY_INFERRED,Y,710049,PE,INFERRED
RC-9011189885-1-DEATH_CLAIM-C0-20230310,CPS-RC-9011189885-1-DEATH_CLAIM-C0-20230310-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712302,PE,HIGH_CONFIDENCE
RC-9011189885-1-DEATH_CLAIM-C0-20230310,CPS-RC-9011189885-1-DEATH_CLAIM-C0-20230310-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,712411,PE,HIGH_CONFIDENCE
RC-9011190048-1-DEATH_CLAIM-C0-20241122,CPS-RC-9011190048-1-DEATH_CLAIM-C0-20241122-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,594815,PE,MODERATE_CONFIDENCE
RC-9011190048-1-DEATH_CLAIM-C0-20241122,CPS-RC-9011190048-1-DEATH_CLAIM-C0-20241122-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708543,PE,MODERATE_CONFIDENCE
RC-9011190599-1-DEATH_CLAIM-C0-20260330,CPS-RC-9011190599-1-DEATH_CLAIM-C0-20260330-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,713557,PW,MODERATE_CONFIDENCE
RC-9011191042-1-DEATH_CLAIM-C0-20180625,CPS-RC-9011191042-1-DEATH_CLAIM-C0-20180625-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708705,PE,MODERATE_CONFIDENCE
RC-9011191042-1-DEATH_CLAIM-C0-20180625,CPS-RC-9011191042-1-DEATH_CLAIM-C0-20180625-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,708706,PE,MODERATE_CONFIDENCE
RC-9011191289-1-DEATH_CLAIM-C0-20250513,CPS-RC-9011191289-1-DEATH_CLAIM-C0-20250513-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,699135,PW,MODERATE_CONFIDENCE
RC-9011191513-1-DEATH_CLAIM-C0-20180410,CPS-RC-9011191513-1-DEATH_CLAIM-C0-20180410-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,233379,PE,MODERATE_CONFIDENCE
RC-9011191513-1-DEATH_CLAIM-C0-20180410,CPS-RC-9011191513-1-DEATH_CLAIM-C0-20180410-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,697340,PE,MODERATE_CONFIDENCE
RC-9011191578-1-DEATH_CLAIM-C0-20200531,CPS-RC-9011191578-1-DEATH_CLAIM-C0-20200531-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710463,PE,MODERATE_CONFIDENCE
RC-9011191578-1-DEATH_CLAIM-C0-20200531,CPS-RC-9011191578-1-DEATH_CLAIM-C0-20200531-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710467,PE,MODERATE_CONFIDENCE
RC-9011191578-1-DEATH_CLAIM-C0-20200531,CPS-RC-9011191578-1-DEATH_CLAIM-C0-20200531-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710468,PE,MODERATE_CONFIDENCE
RC-9011191578-1-DEATH_CLAIM-C0-20200531,CPS-RC-9011191578-1-DEATH_CLAIM-C0-20200531-P4,4,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,710469,PE,MODERATE_CONFIDENCE
RC-9011191889-1-DEATH_CLAIM-C0-20220110,CPS-RC-9011191889-1-DEATH_CLAIM-C0-20220110-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711468,PE,HIGH_CONFIDENCE
RC-9011191889-1-DEATH_CLAIM-C0-20220110,CPS-RC-9011191889-1-DEATH_CLAIM-C0-20220110-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,711643,PE,HIGH_CONFIDENCE
RC-9011191940-1-DEATH_CLAIM-C0-20190703,CPS-RC-9011191940-1-DEATH_CLAIM-C0-20190703-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709627,PE,MODERATE_CONFIDENCE
RC-9011191940-1-DEATH_CLAIM-C0-20190703,CPS-RC-9011191940-1-DEATH_CLAIM-C0-20190703-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,N,709628,PE,MODERATE_CONFIDENCE
RC-9011192032-1-DEATH_CLAIM-C0-20200711,CPS-RC-9011192032-1-DEATH_CLAIM-C0-20200711-P1,1,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,710229,PW,MODERATE_CONFIDENCE
RC-9011192032-1-DEATH_CLAIM-C0-20200711,CPS-RC-9011192032-1-DEATH_CLAIM-C0-20200711-P2,2,TRUSTEE_ROUTED,TRUSTEE_MANAGED_DISTRIBUTION,N,710229,PW,MODERATE_CONFIDENCE
RC-9011192065-1-DEATH_CLAIM-C0-20190202,CPS-RC-9011192065-1-DEATH_CLAIM-C0-20190202-P1,1,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,671955,PE,HIGH_CONFIDENCE
RC-9011192065-1-DEATH_CLAIM-C0-20190202,CPS-RC-9011192065-1-DEATH_CLAIM-C0-20190202-P2,2,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,671956,PE,HIGH_CONFIDENCE
RC-9011192065-1-DEATH_CLAIM-C0-20190202,CPS-RC-9011192065-1-DEATH_CLAIM-C0-20190202-P3,3,SEQUENTIAL_SPLIT,MULTI_BENEFICIARY_SPLIT,Y,671958,PE,HIGH_CONFIDENCE
