canonical_residual_stage_id,reconstructed_claim_id,policy_number,enhanced_settlement_group_id,residual_type,residual_amount,residual_reason,gap_direction,decomposition_status,balancing_status,payee_distribution_status,canonical_status,confidence_level,derivation_lineage,production_dbf_flag
CRS-RC-9011184576-1-DEATH_CLAIM-C0-20191216,RC-9011184576-1-DEATH_CLAIM-C0-20191216,9011184576,ESG-9011184576-RC-9011184576-1-DEATH_CLAIM-C0-20191216-SOLO,PAYOUT_EXCESS_RESIDUAL,-12.3,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9011184576-1-DEATH_CLAIM-C0-20191216,N
CRS-RC-9011184745-1-DEATH_CLAIM-C0-20210226,RC-9011184745-1-DEATH_CLAIM-C0-20210226,9011184745,ESG-9011184745-RC-9011184745-1-DEATH_CLAIM-C0-20210226-SOLO,PAYOUT_EXCESS_RESIDUAL,-132.48,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011184745-1-DEATH_CLAIM-C0-20210226,N
CRS-RC-9011184934-1-DEATH_CLAIM-C0-20190331,RC-9011184934-1-DEATH_CLAIM-C0-20190331,9011184934,ESG-9011184934-RC-9011184934-1-DEATH_CLAIM-C0-20190331-SOLO,PAYOUT_EXCESS_RESIDUAL,-47.26,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011184934-1-DEATH_CLAIM-C0-20190331,N
CRS-RC-9011184993-1-DEATH_CLAIM-C0-20231225,RC-9011184993-1-DEATH_CLAIM-C0-20231225,9011184993,ESG-9011184993-RC-9011184993-1-DEATH_CLAIM-C0-20231225-SOLO,PAYOUT_EXCESS_RESIDUAL,-18.72,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9011184993-1-DEATH_CLAIM-C0-20231225,N
CRS-RC-9011185059-1-DEATH_CLAIM-C0-20250721,RC-9011185059-1-DEATH_CLAIM-C0-20250721,9011185059,ESG-9011185059-RC-9011185059-1-DEATH_CLAIM-C0-20250721-SOLO,PAYOUT_SHORTFALL_RESIDUAL,8209.63,CLEARING_ONLY_DISTORTION,PAYOUT_SHORTFALL,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011185059-1-DEATH_CLAIM-C0-20250721,N
CRS-RC-9011185375-1-DEATH_CLAIM-C0-20190916,RC-9011185375-1-DEATH_CLAIM-C0-20190916,9011185375,ESG-9011185375-RC-9011185375-1-DEATH_CLAIM-C0-20190916-SOLO,PAYOUT_EXCESS_RESIDUAL,-42.51,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011185375-1-DEATH_CLAIM-C0-20190916,N
CRS-RC-9011185552-1-DEATH_CLAIM-C0-20190304,RC-9011185552-1-DEATH_CLAIM-C0-20190304,9011185552,ESG-9011185552-RC-9011185552-1-DEATH_CLAIM-C0-20190304-SOLO,PAYOUT_EXCESS_RESIDUAL,-23.16,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011185552-1-DEATH_CLAIM-C0-20190304,N
CRS-RC-9011186216-1-DEATH_CLAIM-C0-20220509,RC-9011186216-1-DEATH_CLAIM-C0-20220509,9011186216,ESG-9011186216-RC-9011186216-1-DEATH_CLAIM-C0-20220509-SOLO,PAYOUT_EXCESS_RESIDUAL,-19.02,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011186216-1-DEATH_CLAIM-C0-20220509,N
CRS-RC-9011186243-1-DEATH_CLAIM-C0-20240911,RC-9011186243-1-DEATH_CLAIM-C0-20240911,9011186243,ESG-9011186243-RC-9011186243-1-DEATH_CLAIM-C0-20240911-SOLO,PAYOUT_EXCESS_RESIDUAL,-13.63,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011186243-1-DEATH_CLAIM-C0-20240911,N
CRS-RC-9011186460-1-DEATH_CLAIM-C0-20201224,RC-9011186460-1-DEATH_CLAIM-C0-20201224,9011186460,ESG-9011186460-RC-9011186460-1-DEATH_CLAIM-C0-20201224-SOLO,PAYOUT_EXCESS_RESIDUAL,-30.31,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011186460-1-DEATH_CLAIM-C0-20201224,N
CRS-RC-9011186462-1-DEATH_CLAIM-C0-20180418,RC-9011186462-1-DEATH_CLAIM-C0-20180418,9011186462,ESG-9011186462-RC-9011186462-1-DEATH_CLAIM-C0-20180418-SOLO,PAYOUT_EXCESS_RESIDUAL,-40.98,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011186462-1-DEATH_CLAIM-C0-20180418,N
CRS-RC-9011186904-1-DEATH_CLAIM-C0-20191120,RC-9011186904-1-DEATH_CLAIM-C0-20191120,9011186904,ESG-9011186904-RC-9011186904-1-DEATH_CLAIM-C0-20191120-SOLO,PAYOUT_EXCESS_RESIDUAL,-4024.68,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9011186904-1-DEATH_CLAIM-C0-20191120,N
CRS-RC-9011186904-1-DEATH_CLAIM-C1-20200422,RC-9011186904-1-DEATH_CLAIM-C1-20200422,9011186904,ESG-9011186904-RC-9011186904-1-DEATH_CLAIM-C1-20200422-SOLO,PAYOUT_EXCESS_RESIDUAL,-4007.04,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011186904-1-DEATH_CLAIM-C1-20200422,N
CRS-RC-9011187006-1-DEATH_CLAIM-C0-20230123,RC-9011187006-1-DEATH_CLAIM-C0-20230123,9011187006,ESG-9011187006-RC-9011187006-1-DEATH_CLAIM-C0-20230123-SOLO,PAYOUT_EXCESS_RESIDUAL,-58.21,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011187006-1-DEATH_CLAIM-C0-20230123,N
CRS-RC-9011187006-2-DEATH_CLAIM-C0-20230123,RC-9011187006-2-DEATH_CLAIM-C0-20230123,9011187006,ESG-9011187006-RC-9011187006-2-DEATH_CLAIM-C0-20230123-SOLO,UNRESOLVED_PAYEE_RESIDUAL,0.0,UNRESOLVED_PAYEE;CLEARING_ONLY_DISTORTION,NONE,CLEARING_ONLY_DISTORTION,BALANCED,PAYEE_UNRESOLVED,RESIDUAL_PENDING,LOW_CONFIDENCE,RC-9011187006-2-DEATH_CLAIM-C0-20230123,N
CRS-RC-9011187172-1-DEATH_CLAIM-C0-20200206,RC-9011187172-1-DEATH_CLAIM-C0-20200206,9011187172,ESG-9011187172-RC-9011187172-1-DEATH_CLAIM-C0-20200206-SOLO,PAYOUT_EXCESS_RESIDUAL,-4.5,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011187172-1-DEATH_CLAIM-C0-20200206,N
CRS-RC-9011187300-1-DEATH_CLAIM-C0-20190625,RC-9011187300-1-DEATH_CLAIM-C0-20190625,9011187300,ESG-9011187300-RC-9011187300-1-DEATH_CLAIM-C0-20190625-SOLO,PAYOUT_SHORTFALL_RESIDUAL,3086.97,CLEARING_ONLY_DISTORTION,PAYOUT_SHORTFALL,CLEARING_ONLY_DISTORTION,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011187300-1-DEATH_CLAIM-C0-20190625,N
CRS-RC-9011187405-1-DEATH_CLAIM-C0-20180312,RC-9011187405-1-DEATH_CLAIM-C0-20180312,9011187405,ESG-9011187405-RC-9011187405-1-DEATH_CLAIM-C0-20180312-SOLO,PAYOUT_EXCESS_RESIDUAL,-17.1,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9011187405-1-DEATH_CLAIM-C0-20180312,N
CRS-RC-9011187601-1-DEATH_CLAIM-C0-20211121,RC-9011187601-1-DEATH_CLAIM-C0-20211121,9011187601,ESG-9011187601-RC-9011187601-1-DEATH_CLAIM-C0-20211121-SOLO,PAYOUT_EXCESS_RESIDUAL,-114.88,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011187601-1-DEATH_CLAIM-C0-20211121,N
CRS-RC-9011187904-1-DEATH_CLAIM-C0-20190220,RC-9011187904-1-DEATH_CLAIM-C0-20190220,9011187904,ESG-9011187904-RC-9011187904-1-DEATH_CLAIM-C0-20190220-SOLO,PAYOUT_EXCESS_RESIDUAL,-269.64,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9011187904-1-DEATH_CLAIM-C0-20190220,N
CRS-RC-9011188279-1-DEATH_CLAIM-C0-20190728,RC-9011188279-1-DEATH_CLAIM-C0-20190728,9011188279,ESG-9011188279-RC-9011188279-1-DEATH_CLAIM-C0-20190728-SOLO,PAYOUT_EXCESS_RESIDUAL,-69.79,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011188279-1-DEATH_CLAIM-C0-20190728,N
CRS-RC-9011188426-1-DEATH_CLAIM-C1-20230309,RC-9011188426-1-DEATH_CLAIM-C1-20230309,9011188426,ESG-9011188426-RC-9011188426-1-DEATH_CLAIM-C1-20230309-SOLO,PAYOUT_EXCESS_RESIDUAL,-1588.97,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011188426-1-DEATH_CLAIM-C1-20230309,N
CRS-RC-9011188870-1-DEATH_CLAIM-C0-20191002,RC-9011188870-1-DEATH_CLAIM-C0-20191002,9011188870,ESG-9011188870-RC-9011188870-1-DEATH_CLAIM-C0-20191002-SOLO,PAYOUT_EXCESS_RESIDUAL,-4.66,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011188870-1-DEATH_CLAIM-C0-20191002,N
CRS-RC-9011189420-1-DEATH_CLAIM-C0-20200103,RC-9011189420-1-DEATH_CLAIM-C0-20200103,9011189420,ESG-9011189420-RC-9011189420-1-DEATH_CLAIM-C0-20200103-SOLO,PAYOUT_EXCESS_RESIDUAL,-22.03,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011189420-1-DEATH_CLAIM-C0-20200103,N
CRS-RC-9011189535-1-DEATH_CLAIM-C0-20240508,RC-9011189535-1-DEATH_CLAIM-C0-20240508,9011189535,ESG-9011189535-RC-9011189535-1-DEATH_CLAIM-C0-20240508-SOLO,PAYOUT_EXCESS_RESIDUAL,-55.7,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011189535-1-DEATH_CLAIM-C0-20240508,N
CRS-RC-9011189620-1-DEATH_CLAIM-C0-20200909,RC-9011189620-1-DEATH_CLAIM-C0-20200909,9011189620,ESG-9011189620-RC-9011189620-1-DEATH_CLAIM-C0-20200909-SOLO,PAYOUT_EXCESS_RESIDUAL,-40.36,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011189620-1-DEATH_CLAIM-C0-20200909,N
CRS-RC-9011189657-1-DEATH_CLAIM-C0-20221214,RC-9011189657-1-DEATH_CLAIM-C0-20221214,9011189657,ESG-9011189657-RC-9011189657-1-DEATH_CLAIM-C0-20221214-SOLO,PAYOUT_EXCESS_RESIDUAL,-14.8,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011189657-1-DEATH_CLAIM-C0-20221214,N
CRS-RC-9011189786-1-DEATH_CLAIM-C0-20200223,RC-9011189786-1-DEATH_CLAIM-C0-20200223,9011189786,ESG-9011189786-RC-9011189786-1-DEATH_CLAIM-C0-20200223-SOLO,PAYOUT_EXCESS_RESIDUAL,-14082.42,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,BENEFICIARY_INFERRED,RESIDUAL_PENDING,INFERRED,RC-9011189786-1-DEATH_CLAIM-C0-20200223,N
CRS-RC-9011189791-1-DEATH_CLAIM-C0-20221111,RC-9011189791-1-DEATH_CLAIM-C0-20221111,9011189791,ESG-9011189791-RC-9011189791-1-DEATH_CLAIM-C0-20221111-SOLO,PAYOUT_EXCESS_RESIDUAL,-19.77,INTEREST_EXPLAINS_GAP,PAYOUT_EXCESS,INTEREST_EXPLAINS_GAP,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011189791-1-DEATH_CLAIM-C0-20221111,N
CRS-RC-9011189885-1-DEATH_CLAIM-C0-20230310,RC-9011189885-1-DEATH_CLAIM-C0-20230310,9011189885,ESG-9011189885-RC-9011189885-1-DEATH_CLAIM-C0-20230310-SOLO,PAYOUT_EXCESS_RESIDUAL,-20.5,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011189885-1-DEATH_CLAIM-C0-20230310,N
CRS-RC-9011190048-1-DEATH_CLAIM-C0-20241122,RC-9011190048-1-DEATH_CLAIM-C0-20241122,9011190048,ESG-9011190048-RC-9011190048-1-DEATH_CLAIM-C0-20241122-SOLO,PAYOUT_EXCESS_RESIDUAL,-7.59,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9011190048-1-DEATH_CLAIM-C0-20241122,N
CRS-RC-9011190049-1-DEATH_CLAIM-C0-20201227,RC-9011190049-1-DEATH_CLAIM-C0-20201227,9011190049,ESG-9011190049-RC-9011190049-1-DEATH_CLAIM-C0-20201227-SOLO,PAYOUT_EXCESS_RESIDUAL,-33.31,INTEREST_EXPLAINS_GAP,PAYOUT_EXCESS,INTEREST_EXPLAINS_GAP,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011190049-1-DEATH_CLAIM-C0-20201227,N
CRS-RC-9011190380-1-DEATH_CLAIM-C0-20180224,RC-9011190380-1-DEATH_CLAIM-C0-20180224,9011190380,ESG-9011190380-RC-9011190380-1-DEATH_CLAIM-C0-20180224-SOLO,PAYOUT_EXCESS_RESIDUAL,-3.31,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011190380-1-DEATH_CLAIM-C0-20180224,N
CRS-RC-9011190410-1-DEATH_CLAIM-C0-20201107,RC-9011190410-1-DEATH_CLAIM-C0-20201107,9011190410,ESG-9011190410-RC-9011190410-1-DEATH_CLAIM-C0-20201107-SOLO,PAYOUT_EXCESS_RESIDUAL,-106.51,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,INFERRED,RC-9011190410-1-DEATH_CLAIM-C0-20201107,N
CRS-RC-9011190411-1-DEATH_CLAIM-C0-20200910,RC-9011190411-1-DEATH_CLAIM-C0-20200910,9011190411,ESG-9011190411-RC-9011190411-1-DEATH_CLAIM-C0-20200910-SOLO,PAYOUT_EXCESS_RESIDUAL,-17.46,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,INFERRED,RC-9011190411-1-DEATH_CLAIM-C0-20200910,N
CRS-RC-9011190417-1-DEATH_CLAIM-C0-20240209,RC-9011190417-1-DEATH_CLAIM-C0-20240209,9011190417,ESG-9011190417-RC-9011190417-1-DEATH_CLAIM-C0-20240209-SOLO,PAYOUT_EXCESS_RESIDUAL,-88.97,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011190417-1-DEATH_CLAIM-C0-20240209,N
CRS-RC-9011190599-1-DEATH_CLAIM-C0-20260330,RC-9011190599-1-DEATH_CLAIM-C0-20260330,9011190599,ESG-9011190599-RC-9011190599-1-DEATH_CLAIM-C0-20260330-SOLO,PAYOUT_EXCESS_RESIDUAL,-5.01,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9011190599-1-DEATH_CLAIM-C0-20260330,N
CRS-RC-9011190613-1-DEATH_CLAIM-C0-20201021,RC-9011190613-1-DEATH_CLAIM-C0-20201021,9011190613,ESG-9011190613-RC-9011190613-1-DEATH_CLAIM-C0-20201021-SOLO,PAYOUT_EXCESS_RESIDUAL,-122.13,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011190613-1-DEATH_CLAIM-C0-20201021,N
CRS-RC-9011191041-1-DEATH_CLAIM-C0-20180101,RC-9011191041-1-DEATH_CLAIM-C0-20180101,9011191041,ESG-9011191041-RC-9011191041-1-DEATH_CLAIM-C0-20180101-SOLO,PAYOUT_EXCESS_RESIDUAL,-13.38,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011191041-1-DEATH_CLAIM-C0-20180101,N
CRS-RC-9011191042-1-DEATH_CLAIM-C0-20180625,RC-9011191042-1-DEATH_CLAIM-C0-20180625,9011191042,ESG-9011191042-RC-9011191042-1-DEATH_CLAIM-C0-20180625-SOLO,PAYOUT_EXCESS_RESIDUAL,-17.06,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9011191042-1-DEATH_CLAIM-C0-20180625,N
CRS-RC-9011191289-1-DEATH_CLAIM-C0-20250513,RC-9011191289-1-DEATH_CLAIM-C0-20250513,9011191289,ESG-9011191289-RC-9011191289-1-DEATH_CLAIM-C0-20250513-SOLO,PAYOUT_EXCESS_RESIDUAL,-132.88,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9011191289-1-DEATH_CLAIM-C0-20250513,N
CRS-RC-9011191513-1-DEATH_CLAIM-C0-20180410,RC-9011191513-1-DEATH_CLAIM-C0-20180410,9011191513,ESG-9011191513-RC-9011191513-1-DEATH_CLAIM-C0-20180410-SOLO,PAYOUT_SHORTFALL_RESIDUAL,2941.41,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_SHORTFALL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9011191513-1-DEATH_CLAIM-C0-20180410,N
CRS-RC-9011191578-1-DEATH_CLAIM-C0-20200531,RC-9011191578-1-DEATH_CLAIM-C0-20200531,9011191578,ESG-9011191578-RC-9011191578-1-DEATH_CLAIM-C0-20200531-SOLO,PAYOUT_SHORTFALL_RESIDUAL,5043.8,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_SHORTFALL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9011191578-1-DEATH_CLAIM-C0-20200531,N
CRS-RC-9011191578-1-DEATH_CLAIM-C1-20201013,RC-9011191578-1-DEATH_CLAIM-C1-20201013,9011191578,ESG-9011191578-RC-9011191578-1-DEATH_CLAIM-C1-20201013-SOLO,PAYOUT_EXCESS_RESIDUAL,-5230.1,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011191578-1-DEATH_CLAIM-C1-20201013,N
CRS-RC-9011191584-1-DEATH_CLAIM-C0-20250111,RC-9011191584-1-DEATH_CLAIM-C0-20250111,9011191584,ESG-9011191584-RC-9011191584-1-DEATH_CLAIM-C0-20250111-SOLO,PAYOUT_EXCESS_RESIDUAL,-235.81,INTEREST_EXPLAINS_GAP,PAYOUT_EXCESS,INTEREST_EXPLAINS_GAP,UNBALANCED,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011191584-1-DEATH_CLAIM-C0-20250111,N
CRS-RC-9011191662-1-DEATH_CLAIM-C0-20190527,RC-9011191662-1-DEATH_CLAIM-C0-20190527,9011191662,ESG-9011191662-RC-9011191662-1-DEATH_CLAIM-C0-20190527-SOLO,PAYOUT_EXCESS_RESIDUAL,-33.32,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011191662-1-DEATH_CLAIM-C0-20190527,N
CRS-RC-9011191702-1-DEATH_CLAIM-C0-20191216,RC-9011191702-1-DEATH_CLAIM-C0-20191216,9011191702,ESG-9011191702-RC-9011191702-1-DEATH_CLAIM-C0-20191216-SOLO,PAYOUT_EXCESS_RESIDUAL,-71.9,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011191702-1-DEATH_CLAIM-C0-20191216,N
CRS-RC-9011191889-1-DEATH_CLAIM-C0-20220110,RC-9011191889-1-DEATH_CLAIM-C0-20220110,9011191889,ESG-9011191889-RC-9011191889-1-DEATH_CLAIM-C0-20220110-SOLO,PAYOUT_EXCESS_RESIDUAL,-63.43,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,MULTI_BENEFICIARY_SPLIT,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011191889-1-DEATH_CLAIM-C0-20220110,N
CRS-RC-9011191890-1-DEATH_CLAIM-C0-20190817,RC-9011191890-1-DEATH_CLAIM-C0-20190817,9011191890,ESG-9011191890-RC-9011191890-1-DEATH_CLAIM-C0-20190817-SOLO,PAYOUT_EXCESS_RESIDUAL,-25.65,RESIDUAL_REMAINS,PAYOUT_EXCESS,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011191890-1-DEATH_CLAIM-C0-20190817,N
CRS-RC-9011192032-1-DEATH_CLAIM-C0-20200711,RC-9011192032-1-DEATH_CLAIM-C0-20200711,9011192032,ESG-9011192032-RC-9011192032-1-DEATH_CLAIM-C0-20200711-SOLO,PAYOUT_EXCESS_RESIDUAL,-398.32,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,PAYOUT_EXCESS,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,TRUSTEE_MANAGED_DISTRIBUTION,RESIDUAL_PENDING,MODERATE_CONFIDENCE,RC-9011192032-1-DEATH_CLAIM-C0-20200711,N
CRS-RC-9011192047-1-DEATH_CLAIM-C0-20210801,RC-9011192047-1-DEATH_CLAIM-C0-20210801,9011192047,ESG-9011192047-RC-9011192047-1-DEATH_CLAIM-C0-20210801-SOLO,PAYOUT_SHORTFALL_RESIDUAL,17.62,RESIDUAL_REMAINS,PAYOUT_SHORTFALL,RESIDUAL_REMAINS,MINOR_VARIANCE,SINGLE_PAYEE_MATCH,RESIDUAL_PENDING,HIGH_CONFIDENCE,RC-9011192047-1-DEATH_CLAIM-C0-20210801,N
