source_claim_id,target_claim_id,linkage_status,confidence_level,temporal_proximity,semantic_compatibility,amount_alignment,linkage_rationale
RC-9011160479-1-SURRENDER_CLAIM-C1-20200827,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011160480-1-SURRENDER_CLAIM-C0-20200511,RC-9011160480-1-DISBURSEMENT_CLAIM-C0-20200827,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9011160480-1-SURRENDER_CLAIM-C0-20200511,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011160480-1-SURRENDER_CLAIM-C1-20200827,RC-9011160480-1-DISBURSEMENT_CLAIM-C0-20200827,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9011160480-1-SURRENDER_CLAIM-C1-20200827,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011160990-1-SURRENDER_CLAIM-C0-20191031,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C0-20180127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C1-20180427,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C10-20200727,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C11-20201027,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C12-20210127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C13-20210427,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C14-20210727,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C15-20211027,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C16-20220127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C17-20220427,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C18-20220727,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C19-20221027,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C2-20180727,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C20-20230127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C21-20230427,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C22-20230727,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C23-20231027,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C24-20240127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C25-20240427,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C26-20240727,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C27-20241027,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C28-20250127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C29-20250427,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C3-20181027,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C4-20190127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C5-20190427,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C6-20190727,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C7-20191027,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C8-20200127,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011162203-1-SURRENDER_CLAIM-C9-20200427,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011174600-1-DEATH_CLAIM-C0-20250716,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011175485-1-DEATH_CLAIM-C0-20200325,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011175485-1-SURRENDER_CLAIM-C0-20180422,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011175485-1-SURRENDER_CLAIM-C1-20190422,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011175485-1-SURRENDER_CLAIM-C2-20200325,RC-9011175485-1-DEATH_CLAIM-C0-20200325,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Cross-family linkage disabled: SURRENDER_CLAIM->DEATH_CLAIM
RC-9011175485-1-SURRENDER_CLAIM-C2-20200325,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011175626-1-DEATH_CLAIM-C1-20180531,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011175626-2-DEATH_CLAIM-C0-20180125,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011176237-1-SURRENDER_CLAIM-C0-20200401,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011177870-1-DEATH_CLAIM-C0-20210916,RC-9011177870-1-DISBURSEMENT_CLAIM-C0-20200326,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Lag 539d exceeds max 14d for DEATH_CLAIM->DISBURSEMENT_CLAIM
RC-9011177870-1-DEATH_CLAIM-C0-20210916,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011177896-1-SURRENDER_CLAIM-C0-20220720,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011177896-1-SURRENDER_CLAIM-C1-20230416,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011177896-1-SURRENDER_CLAIM-C2-20240416,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011177896-1-SURRENDER_CLAIM-C3-20250416,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011177896-1-SURRENDER_CLAIM-C4-20260416,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011177899-1-SURRENDER_CLAIM-C0-20240416,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011177899-1-SURRENDER_CLAIM-C1-20240617,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011178455-1-SURRENDER_CLAIM-C0-20180227,RC-9011178455-1-DEATH_CLAIM-C0-20180227,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Cross-family linkage disabled: SURRENDER_CLAIM->DEATH_CLAIM
RC-9011178455-1-SURRENDER_CLAIM-C0-20180227,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011178660-1-SURRENDER_CLAIM-C0-20191210,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011179153-1-SURRENDER_CLAIM-C0-20171108,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011179371-1-SURRENDER_CLAIM-C0-20180122,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011179371-1-SURRENDER_CLAIM-C1-20180601,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011179371-1-SURRENDER_CLAIM-C2-20190607,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011179371-1-SURRENDER_CLAIM-C3-20200601,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011179371-1-SURRENDER_CLAIM-C4-20210601,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011179371-1-SURRENDER_CLAIM-C5-20220601,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011179371-1-SURRENDER_CLAIM-C6-20221011,RC-9011179371-1-DEATH_CLAIM-C0-20221011,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Cross-family linkage disabled: SURRENDER_CLAIM->DEATH_CLAIM
RC-9011179371-1-SURRENDER_CLAIM-C6-20221011,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011179609-1-SURRENDER_CLAIM-C0-20240501,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011179610-1-SURRENDER_CLAIM-C0-20240508,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011179948-1-SURRENDER_CLAIM-C0-20241230,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011179951-1-DEATH_CLAIM-C0-20250301,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011180733-1-SURRENDER_CLAIM-C0-20230310,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011180927-1-SURRENDER_CLAIM-C0-20231010,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011181080-1-DEATH_CLAIM-C0-20240708,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011181080-1-SURRENDER_CLAIM-C0-20180710,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011181080-1-SURRENDER_CLAIM-C1-20190710,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011181080-1-SURRENDER_CLAIM-C2-20200710,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011181080-1-SURRENDER_CLAIM-C3-20200915,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183334-1-SURRENDER_CLAIM-C0-20241030,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183505-2-DEATH_CLAIM-C0-20210402,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183653-1-SURRENDER_CLAIM-C0-20180813,RC-9011183653-1-DISBURSEMENT_CLAIM-C0-20201217,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9011183653-1-SURRENDER_CLAIM-C0-20180813,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183653-1-SURRENDER_CLAIM-C1-20190813,RC-9011183653-1-DISBURSEMENT_CLAIM-C0-20201217,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,No qualifying funding/offset codes on source
RC-9011183653-1-SURRENDER_CLAIM-C1-20190813,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183653-1-SURRENDER_CLAIM-C2-20200813,RC-9011183653-1-DISBURSEMENT_CLAIM-C0-20201217,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Lag 126d exceeds max 14d for SURRENDER_CLAIM->DISBURSEMENT_CLAIM
RC-9011183653-1-SURRENDER_CLAIM-C2-20200813,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183936-1-SURRENDER_CLAIM-C0-20180117,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183936-1-SURRENDER_CLAIM-C1-20180818,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183936-1-SURRENDER_CLAIM-C10-20220218,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183936-1-SURRENDER_CLAIM-C2-20181217,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183936-1-SURRENDER_CLAIM-C3-20190712,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183936-1-SURRENDER_CLAIM-C4-20191213,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183936-1-SURRENDER_CLAIM-C5-20200427,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183936-1-SURRENDER_CLAIM-C6-20200818,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183936-1-SURRENDER_CLAIM-C7-20210226,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183936-1-SURRENDER_CLAIM-C8-20210505,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011183936-1-SURRENDER_CLAIM-C9-20211118,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011184139-1-SURRENDER_CLAIM-C0-20180701,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011184470-1-SURRENDER_CLAIM-C0-20200902,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011184643-1-SURRENDER_CLAIM-C0-20180112,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011184644-1-SURRENDER_CLAIM-C0-20180112,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011184752-1-SURRENDER_CLAIM-C0-20190607,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011184753-1-SURRENDER_CLAIM-C0-20171109,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185002-1-SURRENDER_CLAIM-C0-20171101,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185002-1-SURRENDER_CLAIM-C1-20180101,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-DEATH_CLAIM-C0-20250721,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C0-20180128,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C1-20180428,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C10-20200728,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C11-20201028,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C12-20210128,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C13-20210428,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C14-20210728,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C15-20211028,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C16-20220128,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C17-20220428,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C18-20220728,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C19-20221028,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C2-20180728,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C20-20230128,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C21-20230428,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C22-20230728,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C23-20231028,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C24-20240128,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C25-20240428,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C26-20240728,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C27-20241028,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C28-20250128,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C29-20250428,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C3-20181028,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C30-20250721,RC-9011185059-1-DEATH_CLAIM-C0-20250721,REJECTED_LINKAGE,LOW_CONFIDENCE,WEAK,REJECTED,N,Cross-family linkage disabled: SURRENDER_CLAIM->DEATH_CLAIM
RC-9011185059-1-SURRENDER_CLAIM-C30-20250721,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C4-20190128,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C5-20190428,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C6-20190728,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C7-20191028,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C8-20200128,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185059-1-SURRENDER_CLAIM-C9-20200428,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185375-1-SURRENDER_CLAIM-C0-20190213,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185375-1-SURRENDER_CLAIM-C1-20190613,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185531-1-SURRENDER_CLAIM-C0-20200803,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185638-1-SURRENDER_CLAIM-C0-20240805,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185943-1-SURRENDER_CLAIM-C0-20171201,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011185944-1-SURRENDER_CLAIM-C0-20171110,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
RC-9011187006-2-DEATH_CLAIM-C0-20230123,,RETAIN_ORIGINAL_GROUP,INFERRED,STRONG,CROSS_FAMILY,,No acceptable cross-claim linkage candidate within policy window
