reconstructed_claim_id,policy_number,claim_family,reconstructed_net_payment,raw_transaction_total,balancing_difference,balancing_gap_percent,balancing_gap_category,likely_missing_components,likely_grouping_issue,likely_reversal_issue,confidence_level,reconciliation_notes
RC-9011153424-1-DEATH_CLAIM-C0-20201118,9011153424,DEATH_CLAIM,5000.0,10127.1,-63.55,1.271,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011153546-1-DEATH_CLAIM-C0-20180630,9011153546,DEATH_CLAIM,6005.66,12134.54,-61.61,1.0259,MINOR_VARIANCE,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011153547-1-DEATH_CLAIM-C0-20210119,9011153547,DEATH_CLAIM,6005.12,12071.18,-30.47,0.5074,MINOR_VARIANCE,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011153873-1-DEATH_CLAIM-C0-20190613,9011153873,DEATH_CLAIM,5000.0,10073.86,-36.93,0.7386,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011154271-1-DEATH_CLAIM-C0-20190812,9011154271,DEATH_CLAIM,5000.0,10038.88,-19.44,0.3888,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011154622-1-DEATH_CLAIM-C0-20210410,9011154622,DEATH_CLAIM,5000.0,10063.62,-31.81,0.6362,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total
RC-9011155357-1-DEATH_CLAIM-C0-20220907,9011155357,DEATH_CLAIM,3000.0,6022.44,-11.22,0.374,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011155635-1-DEATH_CLAIM-C0-20190107,9011155635,DEATH_CLAIM,5000.0,10148.34,-74.17,1.4834,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011157086-1-DEATH_CLAIM-C0-20260106,9011157086,DEATH_CLAIM,5000.0,10034.3,-17.15,0.343,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011157087-1-DEATH_CLAIM-C0-20200608,9011157087,DEATH_CLAIM,5000.0,10039.32,-19.66,0.3932,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011157373-1-DEATH_CLAIM-C0-20251029,9011157373,DEATH_CLAIM,5000.0,10061.58,-30.79,0.6158,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total
RC-9011158069-1-DEATH_CLAIM-C0-20220207,9011158069,DEATH_CLAIM,5000.0,15010.43,34.95,0.699,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011158071-1-DISBURSEMENT_CLAIM-C0-20220131,9011158071,DISBURSEMENT_CLAIM,0.0,25.49,-25.49,2549.0,MINOR_VARIANCE,0567|1900|PAYOUT_ONLY_ROLLUP,Y,N,MEDIUM,Disbursement-only chain lacks benefit component in net formula; Review claim grouping window or benefit_seq partition
RC-9011158071-1-SURRENDER_CLAIM-C3-20211001,9011158071,SURRENDER_CLAIM,-25.49,29.81,-25.49,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011158164-1-DEATH_CLAIM-C0-20181206,9011158164,DEATH_CLAIM,5000.0,10044.46,-22.23,0.4446,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011158320-1-SURRENDER_CLAIM-C0-20240218,9011158320,SURRENDER_CLAIM,-65.94,69.85,-65.94,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011158638-1-DEATH_CLAIM-C0-20220722,9011158638,DEATH_CLAIM,5000.0,10015.86,-7.93,0.1586,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011159178-1-DEATH_CLAIM-C0-20181217,9011159178,DEATH_CLAIM,5000.0,10039.22,-19.61,0.3922,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011159289-1-DEATH_CLAIM-C0-20190731,9011159289,DEATH_CLAIM,5000.0,10008.28,-4.14,0.0828,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011160018-1-DEATH_CLAIM-C0-20240915,9011160018,DEATH_CLAIM,5000.0,10027.34,-13.67,0.2734,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011160478-1-DISBURSEMENT_CLAIM-C0-20200827,9011160478,DISBURSEMENT_CLAIM,0.0,14.38,-14.38,1438.0,MINOR_VARIANCE,0567|1900|PAYOUT_ONLY_ROLLUP,Y,N,MEDIUM,Disbursement-only chain lacks benefit component in net formula; Review claim grouping window or benefit_seq partition
RC-9011160478-1-SURRENDER_CLAIM-C0-20200511,9011160478,SURRENDER_CLAIM,-13.74,14.88,-13.74,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011160479-1-DISBURSEMENT_CLAIM-C0-20200827,9011160479,DISBURSEMENT_CLAIM,0.0,22.49,-22.49,2249.0,MINOR_VARIANCE,0567|1900|PAYOUT_ONLY_ROLLUP,Y,N,MEDIUM,Disbursement-only chain lacks benefit component in net formula; Review claim grouping window or benefit_seq partition
RC-9011160479-1-SURRENDER_CLAIM-C0-20200511,9011160479,SURRENDER_CLAIM,-21.5,23.26,-21.5,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011160480-1-DISBURSEMENT_CLAIM-C0-20200827,9011160480,DISBURSEMENT_CLAIM,0.0,19.94,-19.94,1994.0,MINOR_VARIANCE,0567|1900|PAYOUT_ONLY_ROLLUP,Y,N,MEDIUM,Disbursement-only chain lacks benefit component in net formula; Review claim grouping window or benefit_seq partition
RC-9011160480-1-SURRENDER_CLAIM-C0-20200511,9011160480,SURRENDER_CLAIM,-19.06,20.63,-19.06,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011161110-1-DEATH_CLAIM-C0-20201219,9011161110,DEATH_CLAIM,5000.0,10017.16,-8.58,0.1716,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011161880-1-DEATH_CLAIM-C0-20210129,9011161880,DEATH_CLAIM,5000.0,10050.7,-25.35,0.507,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011162203-1-SURRENDER_CLAIM-C0-20180127,9011162203,SURRENDER_CLAIM,-25.56,103.39,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C1-20180427,9011162203,SURRENDER_CLAIM,-25.56,68.62,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C10-20200727,9011162203,SURRENDER_CLAIM,-25.56,79.19,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C11-20201027,9011162203,SURRENDER_CLAIM,-25.56,53.64,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C12-20210127,9011162203,SURRENDER_CLAIM,-25.56,206.58,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C13-20210427,9011162203,SURRENDER_CLAIM,-25.56,120.93,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C14-20210727,9011162203,SURRENDER_CLAIM,-25.56,92.03,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C15-20211027,9011162203,SURRENDER_CLAIM,-25.56,60.13,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C16-20220127,9011162203,SURRENDER_CLAIM,-25.56,246.6,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C17-20220427,9011162203,SURRENDER_CLAIM,-25.56,141.23,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C18-20220727,9011162203,SURRENDER_CLAIM,-25.56,105.73,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C19-20221027,9011162203,SURRENDER_CLAIM,-25.56,67.04,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C2-20180727,9011162203,SURRENDER_CLAIM,-25.56,56.69,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C20-20230127,9011162203,SURRENDER_CLAIM,-25.56,289.83,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C21-20230427,9011162203,SURRENDER_CLAIM,-25.56,163.15,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C22-20230727,9011162203,SURRENDER_CLAIM,-25.56,120.54,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C23-20231027,9011162203,SURRENDER_CLAIM,-25.56,74.52,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C24-20240127,9011162203,SURRENDER_CLAIM,-25.56,336.51,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C25-20240427,9011162203,SURRENDER_CLAIM,-25.56,186.38,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C26-20240727,9011162203,SURRENDER_CLAIM,-25.56,136.23,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C27-20241027,9011162203,SURRENDER_CLAIM,-25.56,82.44,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C28-20250127,9011162203,SURRENDER_CLAIM,-25.56,386.94,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C3-20181027,9011162203,SURRENDER_CLAIM,-25.56,42.28,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C4-20190127,9011162203,SURRENDER_CLAIM,-25.56,135.18,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C5-20190427,9011162203,SURRENDER_CLAIM,-25.56,84.73,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C6-20190727,9011162203,SURRENDER_CLAIM,-25.56,67.57,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C7-20191027,9011162203,SURRENDER_CLAIM,-25.56,47.78,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C8-20200127,9011162203,SURRENDER_CLAIM,-25.56,169.5,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162203-1-SURRENDER_CLAIM-C9-20200427,9011162203,SURRENDER_CLAIM,-25.56,101.93,-25.56,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011162252-1-DEATH_CLAIM-C0-20180120,9011162252,DEATH_CLAIM,5000.0,10022.36,-11.18,0.2236,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011162387-1-DEATH_CLAIM-C0-20180509,9011162387,DEATH_CLAIM,5000.0,10080.76,-40.38,0.8076,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011162541-1-DEATH_CLAIM-C0-20211029,9011162541,DEATH_CLAIM,5000.0,10004.62,-2.31,0.0462,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011163001-1-DEATH_CLAIM-C0-20200531,9011163001,DEATH_CLAIM,5000.0,10083.12,-41.56,0.8312,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total
RC-9011163078-1-DEATH_CLAIM-C0-20220723,9011163078,DEATH_CLAIM,5000.0,10059.64,-29.82,0.5964,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011163083-1-DEATH_CLAIM-C0-20180212,9011163083,DEATH_CLAIM,5000.0,10030.64,-15.32,0.3064,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011174518-1-DEATH_CLAIM-C0-20190502,9011174518,DEATH_CLAIM,5000.0,10073.08,-36.54,0.7308,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011174600-1-DEATH_CLAIM-C0-20250716,9011174600,DEATH_CLAIM,25000.0,50000.0,18.33,0.0733,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011174928-1-DEATH_CLAIM-C0-20250206,9011174928,DEATH_CLAIM,10000.0,20076.84,-38.42,0.3842,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011175088-1-DEATH_CLAIM-C0-20210930,9011175088,DEATH_CLAIM,5000.0,10043.94,-21.97,0.4394,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011175682-1-DEATH_CLAIM-C0-20200901,9011175682,DEATH_CLAIM,25000.0,50064.1,-32.05,0.1282,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011176023-1-DEATH_CLAIM-C0-20210918,9011176023,DEATH_CLAIM,10051.67,20168.82,-32.74,0.3257,MINOR_VARIANCE,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011176029-1-DEATH_CLAIM-C0-20200402,9011176029,DEATH_CLAIM,5000.0,10137.12,-68.56,1.3712,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011176239-1-DEATH_CLAIM-C0-20220422,9011176239,DEATH_CLAIM,5000.0,10015.9,-7.95,0.159,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011176406-1-DEATH_CLAIM-C0-20230311,9011176406,DEATH_CLAIM,5000.0,10031.32,-15.66,0.3132,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011176413-1-DISBURSEMENT_CLAIM-C0-20210708,9011176413,DISBURSEMENT_CLAIM,0.0,6.14,-6.14,614.0,MINOR_VARIANCE,0567|1900|PAYOUT_ONLY_ROLLUP,Y,N,MEDIUM,Disbursement-only chain lacks benefit component in net formula; Review claim grouping window or benefit_seq partition
RC-9011176438-1-DEATH_CLAIM-C0-20190701,9011176438,DEATH_CLAIM,5000.0,10047.66,-23.83,0.4766,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011176782-1-DEATH_CLAIM-C0-20190518,9011176782,DEATH_CLAIM,5000.0,10018.68,-9.34,0.1868,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011177102-1-DEATH_CLAIM-C0-20201214,9011177102,DEATH_CLAIM,5000.0,10032.08,-16.04,0.3208,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011177241-1-DEATH_CLAIM-C0-20220106,9011177241,DEATH_CLAIM,5000.0,10124.86,-62.43,1.2486,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011177441-1-DEATH_CLAIM-C0-20180910,9011177441,DEATH_CLAIM,5000.0,10037.38,-18.69,0.3738,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total
RC-9011177817-1-DEATH_CLAIM-C0-20210523,9011177817,DEATH_CLAIM,5000.0,10012.44,-6.22,0.1244,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011177899-1-SURRENDER_CLAIM-C0-20240416,9011177899,SURRENDER_CLAIM,-47.1,50.86,-47.1,100.0,MINOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,MEDIUM,No specific pattern identified
RC-9011178435-1-DEATH_CLAIM-C0-20260120,9011178435,DEATH_CLAIM,5000.0,10020.52,-10.26,0.2052,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011178449-1-DEATH_CLAIM-C0-20200430,9011178449,DEATH_CLAIM,10000.0,20038.56,-19.28,0.1928,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011178618-1-DEATH_CLAIM-C0-20191027,9011178618,DEATH_CLAIM,5000.0,10029.02,-14.51,0.2902,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011178930-1-DEATH_CLAIM-C0-20201030,9011178930,DEATH_CLAIM,5000.0,10002.98,-1.49,0.0298,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
RC-9011179371-1-DEATH_CLAIM-C0-20221011,9011179371,DEATH_CLAIM,5000.0,10034.74,-1.17,0.0234,MINOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,MEDIUM,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition
