reconstructed_claim_id,gross_benefit_amount,interest_amount,loan_offsets,withholding_amount,surrender_charges,payout_amount,unidentified_amount,missing_component_candidates,suspected_unlinked_transactions,balancing_status
RC-9011254120-1-SURRENDER_CLAIM-C0-20191211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011254240-1-SURRENDER_CLAIM-C0-20240718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011254298-1-DEATH_CLAIM-C0-20260228,8000.0,0.0,0.0,0.0,0.0,8040.85,8081.7,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011254827-1-DEATH_CLAIM-C0-20241113,25000.0,0.0,0.0,0.0,0.0,25055.5,25111.0,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011254828-1-SURRENDER_CLAIM-C0-20241220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011255665-1-SURRENDER_CLAIM-C0-20180101,0.0,2.53,46.03,0.0,0.0,0.0,43.5,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011255665-1-SURRENDER_CLAIM-C1-20180305,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011255947-1-SURRENDER_CLAIM-C0-20180430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011256689-1-SURRENDER_CLAIM-C0-20230118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011257022-1-DEATH_CLAIM-C0-20200526,15000.0,0.0,0.0,0.0,0.0,11415.05,15019.46,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9011257022-1-SURRENDER_CLAIM-C0-20190904,0.0,175.8,3575.8,0.0,0.0,0.0,3400.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011257022-1-SURRENDER_CLAIM-C1-20200501,0.0,552.64,552.64,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011257037-1-SURRENDER_CLAIM-C0-20180125,0.0,91599.73,95599.73,0.0,0.0,0.0,4000.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011257039-1-SURRENDER_CLAIM-C0-20210129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011257043-1-DEATH_CLAIM-C0-20201115,15000.0,7.3,0.0,0.0,0.0,9684.13,15157.84,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9011257043-1-SURRENDER_CLAIM-C0-20180712,0.0,318.3,5318.3,0.0,0.0,0.0,5000.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011257043-1-SURRENDER_CLAIM-C1-20190211,0.0,10814.04,10814.04,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011257364-1-DEATH_CLAIM-C0-20201026,50000.0,0.0,0.0,0.0,0.0,50039.19,50078.38,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011257460-1-DEATH_CLAIM-C0-20180223,15000.0,0.0,0.0,0.0,0.0,15015.3,15030.6,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011257515-1-SURRENDER_CLAIM-C0-20231219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011257863-1-DEATH_CLAIM-C0-20230514,8800.97,52.14,0.0,0.0,0.0,8853.11,8853.11,0038|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011257863-1-SURRENDER_CLAIM-C0-20180601,0.0,352.69,352.69,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011257863-1-SURRENDER_CLAIM-C1-20190601,0.0,380.87,380.87,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011257863-1-SURRENDER_CLAIM-C2-20200601,0.0,411.31,411.31,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011257863-1-SURRENDER_CLAIM-C3-20210601,0.0,444.18,444.18,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011257863-1-SURRENDER_CLAIM-C4-20220601,0.0,479.68,479.68,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011257863-1-SURRENDER_CLAIM-C5-20221101,0.0,283.09,283.09,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011258172-1-SURRENDER_CLAIM-C0-20220822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011258185-1-DISBURSEMENT_CLAIM-C0-20240606,0.0,0.0,0.0,0.0,0.0,5050.0,5050.0,0567|1900|PAYOUT_ONLY_ROLLUP,,UNBALANCED
RC-9011259189-1-DEATH_CLAIM-C0-20230323,17000.0,118.83,0.0,0.0,0.0,17137.0,17155.17,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011259930-1-DISBURSEMENT_CLAIM-C0-20250812,0.0,0.0,0.0,0.0,0.0,3.52,3.52,0567|1900|PAYOUT_ONLY_ROLLUP,,MINOR_VARIANCE
RC-9011259940-1-DEATH_CLAIM-C0-20190711,5000.0,4.26,0.0,0.0,0.0,5019.5,5034.74,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011260157-1-SURRENDER_CLAIM-C0-20200925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011260458-1-DEATH_CLAIM-C0-20190520,5000.0,0.0,0.0,0.0,0.0,5036.62,5073.24,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011261272-1-SURRENDER_CLAIM-C0-20210801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011261276-1-DEATH_CLAIM-C0-20221108,25000.0,26.17,0.0,0.0,0.0,25228.18,25430.19,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9011261438-1-DEATH_CLAIM-C0-20220524,6000.0,0.0,0.0,0.0,0.0,6043.73,6087.46,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011261439-1-DEATH_CLAIM-C0-20240317,25000.0,72.1,0.0,0.0,0.0,25105.73,25139.36,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011261439-1-DEATH_CLAIM-C1-20240529,0.0,0.0,0.0,0.0,0.0,11688.57,11688.57,0038|0411|0412|0530|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011261507-1-SURRENDER_CLAIM-C0-20250224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011261538-1-DEATH_CLAIM-C0-20180602,30000.0,12.92,0.0,0.0,0.0,15125.38,15184.84,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9011261538-1-DEATH_CLAIM-C1-20181226,5000.0,6.46,0.0,0.0,0.0,0.0,0.0,0038|0094|0411|0412|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011261602-1-SURRENDER_CLAIM-C0-20200501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011261618-1-DEATH_CLAIM-C0-20210924,15000.0,174.82,0.0,0.0,0.0,10107.84,10126.08,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9011261618-1-DEATH_CLAIM-C1-20220316,0.0,0.0,0.0,0.0,0.0,5094.34,5094.34,0038|0411|0412|0530|0630|0810|0820|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011261619-1-SURRENDER_CLAIM-C0-20220124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011261640-1-SURRENDER_CLAIM-C0-20220515,0.0,0.69,53.76,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C1-20220715,0.0,16.06,69.13,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C10-20241115,0.0,64.58,117.65,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C11-20250215,0.0,43.86,96.93,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C12-20250515,0.0,62.67,3462.67,0.0,0.0,0.0,3400.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011261640-1-SURRENDER_CLAIM-C13-20250715,0.0,950.4,1003.47,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C14-20251115,0.0,456.71,509.78,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C15-20260215,0.0,289.26,342.33,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C2-20221115,0.0,14.2,67.27,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C3-20230215,0.0,12.33,65.4,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C4-20230515,0.0,6.45,59.52,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C5-20230715,0.0,67.2,120.27,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C6-20231115,0.0,38.48,91.55,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C7-20240215,0.0,27.59,80.66,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C8-20240515,0.0,12.63,65.7,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011261640-1-SURRENDER_CLAIM-C9-20240715,0.0,122.41,175.48,0.0,0.0,0.0,53.07,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011262030-1-SURRENDER_CLAIM-C0-20200301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011262629-1-DISBURSEMENT_CLAIM-C0-20180914,0.0,0.0,0.0,0.0,0.0,3.76,3.76,0567|1900|PAYOUT_ONLY_ROLLUP,,MINOR_VARIANCE
RC-9011262630-1-SURRENDER_CLAIM-C0-20180108,0.0,35408.28,35708.28,0.0,0.0,0.0,300.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011262631-1-DEATH_CLAIM-C0-20201126,15000.0,37.58,0.0,0.0,0.0,11746.31,15088.46,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9011262631-1-SURRENDER_CLAIM-C0-20180108,0.0,9031.78,9431.78,0.0,0.0,0.0,400.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011262825-1-SURRENDER_CLAIM-C0-20180801,0.0,790.08,869.34,0.0,0.0,0.0,79.26,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011262825-1-SURRENDER_CLAIM-C1-20190801,0.0,251.99,251.99,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011262825-1-SURRENDER_CLAIM-C2-20200801,0.0,92.71,92.71,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011262825-1-SURRENDER_CLAIM-C3-20210801,0.0,100.12,100.12,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011262825-1-SURRENDER_CLAIM-C4-20220801,0.0,108.12,108.12,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011262825-1-SURRENDER_CLAIM-C5-20230201,0.0,6337.21,6825.98,0.0,0.0,0.0,488.77,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011263126-1-SURRENDER_CLAIM-C0-20180828,0.0,36.91,36.91,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263126-1-SURRENDER_CLAIM-C1-20190828,0.0,39.86,39.86,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263126-1-SURRENDER_CLAIM-C2-20200828,0.0,118.74,118.74,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263126-1-SURRENDER_CLAIM-C3-20210828,0.0,43.07,43.07,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263126-1-SURRENDER_CLAIM-C4-20220828,0.0,128.77,128.77,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263126-1-SURRENDER_CLAIM-C5-20230828,0.0,321.57,321.57,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263126-1-SURRENDER_CLAIM-C6-20240828,0.0,559.14,559.14,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263483-1-SURRENDER_CLAIM-C0-20180501,0.0,35.44,1635.44,0.0,0.0,0.0,1600.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011263483-1-SURRENDER_CLAIM-C1-20180813,0.0,130.69,130.69,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263483-1-SURRENDER_CLAIM-C2-20190813,0.0,141.14,141.14,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263483-1-SURRENDER_CLAIM-C3-20200813,0.0,425.87,425.87,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263483-1-SURRENDER_CLAIM-C4-20210813,0.0,420.6,420.6,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263483-1-SURRENDER_CLAIM-C5-20220813,0.0,152.57,152.57,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263483-1-SURRENDER_CLAIM-C6-20230813,0.0,473.76,473.76,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263483-1-SURRENDER_CLAIM-C7-20240807,0.0,167.39,167.39,0.0,0.0,0.0,0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011263484-1-SURRENDER_CLAIM-C0-20180501,0.0,43.43,2043.43,0.0,0.0,0.0,2000.0,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011263484-1-SURRENDER_CLAIM-C1-20180811,0.0,163.3,163.3,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263484-1-SURRENDER_CLAIM-C2-20190811,0.0,176.35,176.35,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263484-1-SURRENDER_CLAIM-C3-20200811,0.0,530.15,530.15,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263484-1-SURRENDER_CLAIM-C4-20210811,0.0,523.61,523.61,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263484-1-SURRENDER_CLAIM-C5-20220811,0.0,190.64,190.64,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263484-1-SURRENDER_CLAIM-C6-20230811,0.0,589.92,589.92,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263484-1-SURRENDER_CLAIM-C7-20240807,0.0,208.08,208.08,0.0,0.0,0.0,0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011263511-1-DEATH_CLAIM-C0-20251221,25000.0,179.6,0.0,0.0,0.0,25090.88,25226.56,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011263511-1-SURRENDER_CLAIM-C0-20180803,0.0,6.13,6.13,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263511-1-SURRENDER_CLAIM-C1-20190803,0.0,6.62,6.62,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263511-1-SURRENDER_CLAIM-C2-20200803,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263511-1-SURRENDER_CLAIM-C3-20210803,0.0,7.71,7.71,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263511-1-SURRENDER_CLAIM-C4-20220803,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263511-1-SURRENDER_CLAIM-C5-20221104,0.0,12.24,12.24,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263511-1-SURRENDER_CLAIM-C6-20230803,0.0,8.57,8.57,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263511-1-SURRENDER_CLAIM-C7-20240803,0.0,26.13,26.13,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263511-1-SURRENDER_CLAIM-C8-20250803,0.0,8.71,8.71,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263511-1-SURRENDER_CLAIM-C9-20251221,0.0,5.45,5.45,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011263614-1-SURRENDER_CLAIM-C0-20210907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011263615-1-SURRENDER_CLAIM-C0-20210907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011263633-1-DEATH_CLAIM-C0-20210528,20000.0,35.91,0.0,0.0,0.0,20073.57,20111.23,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011264015-1-SURRENDER_CLAIM-C0-20190621,0.0,0.2,15.82,0.0,0.0,0.0,15.62,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011264015-1-SURRENDER_CLAIM-C1-20190821,0.0,1.26,1.26,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011264015-1-SURRENDER_CLAIM-C2-20200821,0.0,3.91,3.91,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011264015-1-SURRENDER_CLAIM-C3-20210818,0.0,1.29,1.29,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011264015-1-SURRENDER_CLAIM-C4-20220816,0.0,1.31,1.31,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011264015-1-SURRENDER_CLAIM-C5-20230421,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0090|0411|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011264194-1-SURRENDER_CLAIM-C0-20241223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011264375-1-DEATH_CLAIM-C0-20190415,25000.0,0.0,0.0,0.0,0.0,25108.67,25217.34,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9011264712-1-SURRENDER_CLAIM-C0-20180312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011264713-1-SURRENDER_CLAIM-C0-20181025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011264714-1-SURRENDER_CLAIM-C0-20221025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,,UNBALANCED
RC-9011266421-1-DEATH_CLAIM-C0-20250327,13000.0,8.9,0.0,0.0,0.0,13501.51,13994.12,0411|0412|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,UNBALANCED
RC-9011267131-1-DEATH_CLAIM-C0-20200709,5000.0,0.0,0.0,0.0,0.0,5073.04,5146.08,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,0038 clearing rows may be unlinked from payout pairing,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C0-20171216,0.0,184.74,206.26,0.0,0.0,0.0,21.52,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C1-20180313,0.0,143.16,143.16,0.0,0.0,0.0,0.0,0090|0411|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,BALANCED
RC-9011267253-1-SURRENDER_CLAIM-C10-20210302,0.0,392.08,413.6,0.0,0.0,0.0,21.52,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C11-20210518,0.0,344.54,387.58,0.0,0.0,0.0,43.04,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
RC-9011267253-1-SURRENDER_CLAIM-C12-20211027,0.0,420.99,442.51,0.0,0.0,0.0,21.52,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,,MINOR_VARIANCE
