policy_number,name_id,relate_code,address_present_flag,city_present_flag,state_present_flag,zip_present_flag,foreign_address_flag,incomplete_address_flag
9011208304,596773,PE,Y,Y,Y,Y,N,N
9011208304,596773,PO,Y,Y,Y,Y,N,N
9011208304,707165,PW,Y,Y,Y,Y,N,N
9011208304,45117,SA,Y,Y,Y,Y,N,N
9011208305,596774,IN,Y,Y,Y,Y,N,N
9011208305,596775,IN,Y,Y,Y,Y,N,N
9011208305,596774,PA,Y,Y,Y,Y,N,N
9011208305,596774,PO,Y,Y,Y,Y,N,N
9011208305,47771,SA,Y,Y,Y,Y,N,N
9011208305,47771,SA,Y,Y,Y,Y,N,N
9011208332,596780,IN,Y,Y,Y,Y,N,N
9011208332,596780,PA,Y,Y,Y,Y,N,N
9011208332,596780,PO,Y,Y,Y,Y,N,N
9011208332,149532,SA,Y,Y,Y,Y,N,N
9011208332,149532,SA,Y,Y,Y,Y,N,N
9011208333,596782,IN,Y,Y,Y,Y,N,N
9011208333,596782,PA,Y,Y,Y,Y,N,N
9011208333,596782,PO,Y,Y,Y,Y,N,N
9011208333,41668,SA,Y,Y,Y,Y,N,N
9011208334,596783,IN,Y,Y,Y,Y,N,N
9011208334,596783,PA,Y,Y,Y,Y,N,N
9011208334,596783,PO,Y,Y,Y,Y,N,N
9011208334,41668,SA,Y,Y,Y,Y,N,N
9011208428,683713,GP,Y,Y,Y,Y,N,N
9011208428,596785,IN,Y,Y,Y,Y,N,N
9011208428,596786,PA,Y,Y,Y,Y,N,N
9011208428,596786,PO,Y,Y,Y,Y,N,N
9011208428,45721,SA,Y,Y,Y,Y,N,N
9011208428,45721,SA,Y,Y,Y,Y,N,N
9011208430,683713,GP,Y,Y,Y,Y,N,N
9011208430,596787,IN,Y,Y,Y,Y,N,N
9011208430,596786,PA,Y,Y,Y,Y,N,N
9011208430,596786,PO,Y,Y,Y,Y,N,N
9011208430,45721,SA,Y,Y,Y,Y,N,N
9011208430,45721,SA,Y,Y,Y,Y,N,N
9011208639,596793,IN,Y,Y,Y,Y,N,N
9011208639,596018,PA,Y,Y,Y,Y,N,N
9011208639,596018,PA,Y,Y,Y,Y,N,N
9011208639,596018,PO,Y,Y,Y,Y,N,N
9011208639,596018,PO,Y,Y,Y,Y,N,N
9011208639,45965,SA,Y,Y,Y,Y,N,N
9011208730,597951,B1,Y,Y,Y,Y,N,N
9011208730,653419,B2,Y,Y,Y,Y,N,N
9011208730,596795,IN,Y,Y,Y,Y,N,N
9011208730,597951,O1,Y,Y,Y,Y,N,N
9011208730,653419,PA,Y,Y,Y,Y,N,N
9011208730,653419,PE,Y,Y,Y,Y,N,N
9011208730,653419,PO,Y,Y,Y,Y,N,N
9011208730,44762,SA,Y,Y,Y,Y,N,N
9011208730,44762,SA,Y,Y,Y,Y,N,N
9011208787,708543,AS,Y,Y,Y,Y,N,N
9011208787,710391,B1,Y,Y,Y,Y,N,N
9011208787,596798,IN,Y,Y,Y,Y,N,N
9011208787,596798,PA,Y,Y,Y,Y,N,N
9011208787,596798,PE,Y,Y,Y,Y,N,N
9011208787,708543,PE,Y,Y,Y,Y,N,N
9011208787,710391,PE,Y,Y,Y,Y,N,N
9011208787,596798,PO,Y,Y,Y,Y,N,N
9011208787,47028,SA,Y,Y,Y,Y,N,N
9011208787,47028,SA,Y,Y,Y,Y,N,N
9011208817,637346,AS,Y,Y,Y,Y,N,N
9011208817,708878,B1,Y,Y,Y,Y,N,N
9011208817,596801,IN,Y,Y,Y,Y,N,N
9011208817,596801,PA,Y,Y,Y,Y,N,N
9011208817,637346,PE,Y,Y,Y,Y,N,N
9011208817,708878,PE,Y,Y,Y,Y,N,N
9011208817,596801,PO,Y,Y,Y,Y,N,N
9011208817,162782,SA,Y,Y,Y,Y,N,N
9011208817,162782,SA,Y,Y,Y,Y,N,N
9011208817,162782,SA,Y,Y,Y,Y,N,N
9011208848,596802,IN,Y,Y,Y,Y,N,N
9011208848,596803,PA,Y,Y,Y,Y,N,N
9011208848,596803,PO,Y,Y,Y,Y,N,N
9011208848,46802,SA,Y,Y,Y,Y,N,N
9011208849,596804,IN,Y,Y,Y,Y,N,N
9011208849,596803,PA,Y,Y,Y,Y,N,N
9011208849,596803,PO,Y,Y,Y,Y,N,N
9011208849,46802,SA,Y,Y,Y,Y,N,N
9011208904,597533,B1,Y,Y,Y,Y,N,N
9011208904,607253,B2,Y,Y,Y,Y,N,N
9011208904,596806,IN,Y,Y,Y,Y,N,N
9011208904,607253,PA,Y,Y,Y,Y,N,N
9011208904,607253,PO,Y,Y,Y,Y,N,N
9011208904,44746,SA,Y,Y,Y,Y,N,N
9011208984,596810,IN,Y,Y,Y,Y,N,N
9011208984,596810,PA,Y,Y,Y,Y,N,N
9011208984,596810,PO,Y,Y,Y,Y,N,N
9011208984,45845,SA,Y,Y,Y,Y,N,N
9011208984,45845,SA,Y,Y,Y,Y,N,N
9011208984,45845,SA,Y,Y,Y,Y,N,N
9011209064,596815,IN,Y,Y,Y,Y,N,N
9011209064,596814,PA,Y,Y,Y,Y,N,N
9011209064,596814,PE,Y,Y,Y,Y,N,N
9011209064,596814,PE,Y,Y,Y,Y,N,N
9011209064,596814,PE,Y,Y,Y,Y,N,N
9011209064,596814,PE,Y,Y,Y,Y,N,N
9011209064,596814,PE,Y,Y,Y,Y,N,N
9011209064,596814,PO,Y,Y,Y,Y,N,N
9011209064,149532,SA,Y,Y,Y,Y,N,N
9011209064,149532,SA,Y,Y,Y,Y,N,N
9011209068,712587,B1,Y,Y,Y,Y,N,N
9011209068,712588,B2,Y,Y,Y,Y,N,N
9011209068,596821,IN,Y,Y,Y,Y,N,N
9011209068,596821,PA,Y,Y,Y,Y,N,N
9011209068,596821,PO,Y,Y,Y,Y,N,N
9011209068,136392,SA,Y,Y,Y,Y,N,N
9011209097,596822,IN,Y,Y,Y,Y,N,N
9011209097,596823,PA,Y,Y,Y,Y,N,N
9011209097,596823,PO,Y,Y,Y,Y,N,N
9011209097,44746,SA,Y,Y,Y,Y,N,N
9011209098,596824,IN,Y,Y,Y,Y,N,N
9011209098,596823,PA,Y,Y,Y,Y,N,N
9011209098,596823,PO,Y,Y,Y,Y,N,N
9011209098,44746,SA,Y,Y,Y,Y,N,N
9011209262,709909,B1,Y,Y,Y,Y,N,N
9011209262,596839,IN,Y,Y,Y,Y,N,N
9011209262,596839,PA,Y,Y,Y,Y,N,N
9011209262,596839,PE,Y,Y,Y,Y,N,N
9011209262,596839,PE,Y,Y,Y,Y,N,N
9011209262,596839,PE,Y,Y,Y,Y,N,N
9011209262,596839,PE,Y,Y,Y,Y,N,N
9011209262,709909,PE,Y,Y,Y,Y,N,N
9011209262,596839,PO,Y,Y,Y,Y,N,N
9011209262,46320,SA,Y,Y,Y,Y,N,N
9011209469,706526,B1,Y,Y,Y,Y,N,N
9011209469,706527,B1,Y,Y,Y,Y,N,N
9011209469,596842,IN,Y,Y,Y,Y,N,N
9011209469,596842,PA,Y,Y,Y,Y,N,N
9011209469,596842,PE,Y,Y,Y,Y,N,N
9011209469,596842,PE,Y,Y,Y,Y,N,N
9011209469,706526,PE,Y,Y,Y,Y,N,N
9011209469,706526,PE,Y,Y,Y,Y,N,N
9011209469,706527,PE,Y,Y,Y,Y,N,N
9011209469,706527,PE,Y,Y,Y,Y,N,N
9011209469,596842,PO,Y,Y,Y,Y,N,N
9011209469,170767,SA,Y,Y,Y,Y,N,N
9011209469,170767,SA,Y,Y,Y,Y,N,N
9011209496,596843,IN,Y,Y,Y,Y,N,N
9011209496,596844,IN,Y,Y,Y,Y,N,N
9011209496,596843,PA,Y,Y,Y,Y,N,N
9011209496,596843,PE,Y,Y,Y,Y,N,N
9011209496,596843,PO,Y,Y,Y,Y,N,N
9011209496,45821,SA,Y,Y,Y,Y,N,N
9011209898,596856,IN,Y,Y,Y,Y,N,N
9011209898,596857,PA,Y,Y,Y,Y,N,N
9011209898,596857,PO,Y,Y,Y,Y,N,N
9011209898,46037,SA,Y,Y,Y,Y,N,N
9011209916,704244,B1,Y,Y,Y,Y,N,N
9011209916,690618,B2,Y,Y,Y,Y,N,N
9011209916,690619,B2,Y,Y,Y,Y,N,N
9011209916,596863,IN,Y,Y,Y,Y,N,N
9011209916,596863,PA,Y,Y,Y,Y,N,N
9011209916,596863,PE,Y,Y,Y,Y,N,N
9011209916,596863,PO,Y,Y,Y,Y,N,N
9011209916,34368,SA,Y,Y,Y,Y,N,N
9011209916,34368,SA,Y,Y,Y,Y,N,N
9011209916,34368,SA,Y,Y,Y,Y,N,N
9011209917,596864,IN,Y,Y,Y,Y,N,N
9011209917,595832,PA,Y,Y,Y,Y,N,N
9011209917,595832,PO,Y,Y,Y,Y,N,N
9011209917,47028,SA,Y,Y,Y,Y,N,N
9011209917,47028,SA,Y,Y,Y,Y,N,N
9011209963,699726,B1,Y,Y,Y,Y,N,N
9011209963,596865,IN,Y,Y,Y,Y,N,N
9011209963,596865,PA,Y,Y,Y,Y,N,N
9011209963,699726,PE,Y,Y,Y,Y,N,N
9011209963,596865,PO,Y,Y,Y,Y,N,N
9011209963,699726,PW,Y,Y,Y,Y,N,N
9011209963,699727,PW,Y,Y,Y,Y,N,N
9011209963,699728,PW,Y,Y,Y,Y,N,N
9011209963,44792,SA,Y,Y,Y,Y,N,N
9011210057,596867,IN,Y,Y,Y,Y,N,N
9011210057,596867,PA,Y,Y,Y,Y,N,N
9011210057,596867,PO,Y,Y,Y,Y,N,N
9011210057,46037,SA,Y,Y,Y,Y,N,N
9011210058,711452,B1,Y,Y,Y,Y,N,N
9011210058,711453,B2,Y,Y,Y,Y,N,N
9011210058,596869,IN,Y,Y,Y,Y,N,N
9011210058,596869,PA,Y,Y,Y,Y,N,N
9011210058,596869,PO,Y,Y,Y,Y,N,N
9011210058,46037,SA,Y,Y,Y,Y,N,N
9011210060,693496,B1,Y,Y,Y,Y,N,N
9011210060,596870,IN,Y,Y,Y,Y,N,N
9011210060,693496,PA,Y,Y,Y,Y,N,N
9011210060,693496,PO,Y,Y,Y,Y,N,N
9011210060,45378,SA,Y,Y,Y,Y,N,N
9011210089,713459,B1,Y,Y,Y,Y,N,N
9011210089,596872,IN,Y,Y,Y,Y,N,N
9011210089,596872,PA,Y,Y,Y,Y,N,N
9011210089,596872,PE,Y,Y,Y,Y,N,N
9011210089,713459,PE,Y,Y,Y,Y,N,N
9011210089,596872,PO,Y,Y,Y,Y,N,N
9011210089,44966,SA,Y,Y,Y,Y,N,N
9011210149,682228,B1,Y,Y,Y,Y,N,N
9011210149,596873,IN,Y,Y,Y,Y,N,N
9011210149,682228,PA,Y,Y,Y,Y,N,N
9011210149,682228,PE,Y,Y,Y,Y,N,N
9011210149,682228,PE,Y,Y,Y,Y,N,N
9011210149,682228,PO,Y,Y,Y,Y,N,N
9011210149,45716,SA,Y,Y,Y,Y,N,N
9011210149,45716,SA,Y,Y,Y,Y,N,N
9011210337,653736,B1,Y,Y,Y,Y,N,N
9011210337,694098,B2,Y,Y,Y,Y,N,N
9011210337,711312,GU,Y,Y,Y,Y,N,N
9011210337,711313,GU,Y,Y,Y,Y,N,N
9011210337,596890,IN,Y,Y,Y,Y,N,N
9011210337,596890,PA,Y,Y,Y,Y,N,N
9011210337,653736,PE,Y,Y,Y,Y,N,N
9011210337,653736,PO,Y,Y,Y,Y,N,N
9011210337,47008,SA,Y,Y,Y,Y,N,N
9011210489,596893,IN,Y,Y,Y,Y,N,N
9011210489,596893,PA,Y,Y,Y,Y,N,N
9011210489,596893,PO,Y,Y,Y,Y,N,N
9011210489,175751,SA,Y,Y,Y,Y,N,N
9011210611,708633,B1,Y,Y,Y,Y,N,N
9011210611,708634,B2,Y,Y,Y,Y,N,N
9011210611,596894,IN,Y,Y,Y,Y,N,N
9011210611,596894,PA,Y,Y,Y,Y,N,N
9011210611,596894,PE,Y,Y,Y,Y,N,N
9011210611,596894,PE,Y,Y,Y,Y,N,N
9011210611,596894,PE,Y,Y,Y,Y,N,N
9011210611,596894,PO,Y,Y,Y,Y,N,N
9011210611,46037,SA,Y,Y,Y,Y,N,N
9011210635,596897,B1,Y,Y,Y,Y,N,N
9011210635,700238,B2,Y,Y,Y,Y,N,N
9011210635,700239,B2,Y,Y,Y,Y,N,N
9011210635,700240,B2,Y,Y,Y,Y,N,N
9011210635,700241,B2,Y,Y,Y,Y,N,N
9011210635,700242,B2,Y,Y,Y,Y,N,N
9011210635,596896,IN,Y,Y,Y,Y,N,N
9011210635,596897,PA,Y,Y,Y,Y,N,N
9011210635,596897,PO,Y,Y,Y,Y,N,N
9011210635,149532,SA,Y,Y,Y,Y,N,N
9011210635,149532,SA,Y,Y,Y,Y,N,N
9011210715,596901,IN,Y,Y,Y,Y,N,N
9011210715,596902,PA,Y,Y,Y,Y,N,N
9011210715,596902,PA,Y,Y,Y,Y,N,N
9011210715,596902,PE,Y,Y,Y,Y,N,N
9011210715,596902,PE,Y,Y,Y,Y,N,N
9011210715,596902,PO,Y,Y,Y,Y,N,N
9011210715,596902,PO,Y,Y,Y,Y,N,N
9011210715,46652,SA,Y,Y,Y,Y,N,N
9011210716,596903,IN,Y,Y,Y,Y,N,N
9011210716,596902,PA,Y,Y,Y,Y,N,N
9011210716,596902,PA,Y,Y,Y,Y,N,N
9011210716,596902,PE,Y,Y,Y,Y,N,N
9011210716,596902,PE,Y,Y,Y,Y,N,N
9011210716,596902,PO,Y,Y,Y,Y,N,N
9011210716,596902,PO,Y,Y,Y,Y,N,N
9011210716,46652,SA,Y,Y,Y,Y,N,N
9011210717,596904,IN,Y,Y,Y,Y,N,N
9011210717,596902,PA,Y,Y,Y,Y,N,N
9011210717,596902,PA,Y,Y,Y,Y,N,N
9011210717,596902,PE,Y,Y,Y,Y,N,N
9011210717,596902,PE,Y,Y,Y,Y,N,N
9011210717,596902,PO,Y,Y,Y,Y,N,N
9011210717,596902,PO,Y,Y,Y,Y,N,N
9011210717,46652,SA,Y,Y,Y,Y,N,N
9011210718,596905,IN,Y,Y,Y,Y,N,N
9011210718,596902,PA,Y,Y,Y,Y,N,N
9011210718,596902,PA,Y,Y,Y,Y,N,N
9011210718,596902,PE,Y,Y,Y,Y,N,N
9011210718,596902,PE,Y,Y,Y,Y,N,N
9011210718,596902,PO,Y,Y,Y,Y,N,N
9011210718,596902,PO,Y,Y,Y,Y,N,N
9011210718,46652,SA,Y,Y,Y,Y,N,N
9011210719,596906,IN,Y,Y,Y,Y,N,N
9011210719,596902,PA,Y,Y,Y,Y,N,N
9011210719,596902,PA,Y,Y,Y,Y,N,N
9011210719,596902,PE,Y,Y,Y,Y,N,N
9011210719,596902,PE,Y,Y,Y,Y,N,N
9011210719,596902,PO,Y,Y,Y,Y,N,N
9011210719,596902,PO,Y,Y,Y,Y,N,N
9011210719,46652,SA,Y,Y,Y,Y,N,N
9011210720,596513,IN,Y,Y,Y,Y,N,N
9011210720,596513,PA,Y,Y,Y,Y,N,N
9011210720,596513,PO,Y,Y,Y,Y,N,N
9011210720,161142,SA,Y,Y,Y,Y,N,N
9011210768,596907,IN,Y,Y,Y,Y,N,N
9011210768,596908,PA,Y,Y,Y,Y,N,N
9011210768,596908,PE,Y,Y,Y,Y,N,N
9011210768,596908,PO,Y,Y,Y,Y,N,N
9011210768,46550,SA,Y,Y,Y,Y,N,N
9011210769,596909,IN,Y,Y,Y,Y,N,N
9011210769,596908,PA,Y,Y,Y,Y,N,N
9011210769,596908,PE,Y,Y,Y,Y,N,N
9011210769,596908,PO,Y,Y,Y,Y,N,N
9011210769,46550,SA,Y,Y,Y,Y,N,N
9011210918,596912,IN,Y,Y,Y,Y,N,N
9011210918,596912,PA,Y,Y,Y,Y,N,N
9011210918,596912,PO,Y,Y,Y,Y,N,N
9011210918,44977,SA,Y,Y,Y,Y,N,N
9011210918,44977,SA,Y,Y,Y,Y,N,N
9011210919,596913,IN,Y,Y,Y,Y,N,N
9011210919,596914,PA,Y,Y,Y,Y,N,N
9011210919,596914,PO,Y,Y,Y,Y,N,N
9011210919,44977,SA,Y,Y,Y,Y,N,N
9011210919,44977,SA,Y,Y,Y,Y,N,N
9011210945,596915,IN,Y,Y,Y,Y,N,N
9011210945,637057,PA,Y,Y,Y,Y,N,N
9011210945,637057,PE,Y,Y,Y,Y,N,N
9011210945,637057,PO,Y,Y,Y,Y,N,N
9011210945,47855,SA,Y,Y,Y,Y,N,N
9011211045,596919,IN,Y,Y,Y,Y,N,N
9011211045,596919,PA,Y,Y,Y,Y,N,N
9011211045,596919,PO,Y,Y,Y,Y,N,N
9011211045,44977,SA,Y,Y,Y,Y,N,N
9011211045,44977,SA,Y,Y,Y,Y,N,N
9011211133,596926,IN,Y,Y,Y,Y,N,N
9011211133,596927,PA,Y,Y,Y,Y,N,N
9011211133,596927,PE,Y,Y,Y,Y,N,N
9011211133,596927,PO,Y,Y,Y,Y,N,N
9011211133,149532,SA,Y,Y,Y,Y,N,N
9011211133,149532,SA,Y,Y,Y,Y,N,N
9011211134,596928,IN,Y,Y,Y,Y,N,N
9011211134,596927,PA,Y,Y,Y,Y,N,N
9011211134,596927,PO,Y,Y,Y,Y,N,N
9011211134,149532,SA,Y,Y,Y,Y,N,N
9011211134,149532,SA,Y,Y,Y,Y,N,N
9011211323,596936,IN,Y,Y,Y,Y,N,N
9011211323,596936,PA,Y,Y,Y,Y,N,N
9011211323,596936,PE,Y,Y,Y,Y,N,N
9011211323,596936,PE,Y,Y,Y,Y,N,N
9011211323,596936,PO,Y,Y,Y,Y,N,N
9011211323,155706,SA,Y,Y,Y,Y,N,N
9011211324,596938,B1,Y,Y,Y,Y,N,N
9011211324,713434,B2,Y,Y,Y,Y,N,N
9011211324,596937,IN,Y,Y,Y,Y,N,N
9011211324,596938,PA,Y,Y,Y,Y,N,N
9011211324,596938,PO,Y,Y,Y,Y,N,N
9011211324,176489,SA,Y,Y,Y,Y,N,N
9011211324,176489,SA,Y,Y,Y,Y,N,N
9011211325,596939,IN,Y,Y,Y,Y,N,N
9011211325,596939,PA,Y,Y,Y,Y,N,N
9011211325,596939,PO,Y,Y,Y,Y,N,N
9011211325,176489,SA,Y,Y,Y,Y,N,N
9011211325,176489,SA,Y,Y,Y,Y,N,N
9011211326,704202,B1,Y,Y,Y,Y,N,N
9011211326,704203,B2,Y,Y,Y,Y,N,N
9011211326,596941,IN,Y,Y,Y,Y,N,N
9011211326,596941,PA,Y,Y,Y,Y,N,N
9011211326,596941,PE,Y,Y,Y,Y,N,N
9011211326,596941,PE,Y,Y,Y,Y,N,N
9011211326,596941,PE,Y,Y,Y,Y,N,N
9011211326,596941,PE,Y,Y,Y,Y,N,N
9011211326,596941,PE,Y,Y,Y,Y,N,N
9011211326,596941,PO,Y,Y,Y,Y,N,N
9011211326,149532,SA,Y,Y,Y,Y,N,N
9011211326,149532,SA,Y,Y,Y,Y,N,N
9011211451,241599,IN,Y,Y,Y,Y,N,N
9011211451,241599,IN,Y,Y,Y,Y,N,N
9011211451,241599,PA,Y,Y,Y,Y,N,N
9011211451,241599,PA,Y,Y,Y,Y,N,N
9011211451,241599,PE,Y,Y,Y,Y,N,N
9011211451,241599,PE,Y,Y,Y,Y,N,N
9011211451,241599,PO,Y,Y,Y,Y,N,N
9011211451,241599,PO,Y,Y,Y,Y,N,N
9011211451,708653,PW,Y,Y,Y,Y,N,N
9011211451,708653,PW,Y,Y,Y,Y,N,N
9011211451,172398,SA,Y,Y,Y,Y,N,N
9011211451,172398,SA,Y,Y,Y,Y,N,N
9011211451,169870,WA,Y,Y,Y,Y,N,N
9011211451,169870,WA,Y,Y,Y,Y,N,N
9011211825,596963,IN,Y,Y,Y,Y,N,N
9011211825,596964,IN,Y,Y,Y,Y,N,N
9011211825,596963,PA,Y,Y,Y,Y,N,N
9011211825,596963,PO,Y,Y,Y,Y,N,N
9011211825,43724,SA,Y,Y,Y,Y,N,N
9011211825,43724,SA,Y,Y,Y,Y,N,N
9011211826,596965,IN,Y,Y,Y,Y,N,N
9011211826,596965,PA,Y,Y,Y,Y,N,N
9011211826,596965,PO,Y,Y,Y,Y,N,N
9011211826,43724,SA,Y,Y,Y,Y,N,N
9011211826,43724,SA,Y,Y,Y,Y,N,N
9011211973,596968,B1,Y,Y,Y,Y,N,N
9011211973,696708,B2,Y,Y,Y,Y,N,N
9011211973,596967,IN,Y,Y,Y,Y,N,N
9011211973,596968,PA,Y,Y,Y,Y,N,N
9011211973,596968,PE,Y,Y,Y,Y,N,N
9011211973,596968,PO,Y,Y,Y,Y,N,N
9011211973,45561,SA,Y,Y,Y,Y,N,N
9011211973,45561,SA,Y,Y,Y,Y,N,N
9011212034,711223,B1,Y,Y,Y,Y,N,N
9011212034,711224,B1,Y,Y,Y,Y,N,N
9011212034,711225,B1,Y,Y,Y,Y,N,N
9011212034,711226,B1,Y,Y,Y,Y,N,N
9011212034,596969,IN,Y,Y,Y,Y,N,N
9011212034,596969,PA,Y,Y,Y,Y,N,N
9011212034,596969,PO,Y,Y,Y,Y,N,N
9011212034,149532,SA,Y,Y,Y,Y,N,N
9011212034,149532,SA,Y,Y,Y,Y,N,N
9011212050,713485,B1,Y,Y,Y,Y,N,N
9011212050,596971,IN,Y,Y,Y,Y,N,N
9011212050,596971,PA,Y,Y,Y,Y,N,N
9011212050,713485,PE,Y,Y,Y,Y,N,N
9011212050,596971,PO,Y,Y,Y,Y,N,N
9011212050,45727,SA,Y,Y,Y,Y,N,N
9011212050,45727,SA,Y,Y,Y,Y,N,N
9011212151,257667,B1,Y,Y,Y,Y,N,N
9011212151,708112,B1,Y,Y,Y,Y,N,N
9011212151,711897,B1,Y,Y,Y,Y,N,N
9011212151,711898,B1,Y,Y,Y,Y,N,N
9011212151,596978,IN,Y,Y,Y,Y,N,N
9011212151,596978,PA,Y,Y,Y,Y,N,N
9011212151,596978,PO,Y,Y,Y,Y,N,N
9011212151,44746,SA,Y,Y,Y,Y,N,N
9011212338,596983,IN,Y,Y,Y,Y,N,N
9011212338,596984,PA,Y,Y,Y,Y,N,N
9011212338,596984,PO,Y,Y,Y,Y,N,N
9011212338,47028,SA,Y,Y,Y,Y,N,N
9011212338,47028,SA,Y,Y,Y,Y,N,N
9011212339,596985,IN,Y,Y,Y,Y,N,N
9011212339,596986,PA,Y,Y,Y,Y,N,N
9011212339,596986,PO,Y,Y,Y,Y,N,N
9011212339,168411,SA,Y,Y,Y,Y,N,N
9011212602,689793,AS,Y,Y,Y,Y,N,N
9011212602,710585,B1,Y,Y,Y,Y,N,N
9011212602,596994,IN,Y,Y,Y,Y,N,N
9011212602,596994,PA,Y,Y,Y,Y,N,N
9011212602,596994,PE,Y,Y,Y,Y,N,N
9011212602,596994,PE,Y,Y,Y,Y,N,N
9011212602,596994,PE,Y,Y,Y,Y,N,N
9011212602,596994,PE,Y,Y,Y,Y,N,N
9011212602,596994,PE,Y,Y,Y,Y,N,N
9011212602,596994,PE,Y,Y,Y,Y,N,N
9011212602,689793,PE,Y,Y,Y,Y,N,N
9011212602,710585,PE,Y,Y,Y,Y,N,N
9011212602,710585,PE,Y,Y,Y,Y,N,N
9011212602,710585,PE,Y,Y,Y,Y,N,N
9011212602,596994,PO,Y,Y,Y,Y,N,N
9011212602,47028,SA,Y,Y,Y,Y,N,N
9011212602,47028,SA,Y,Y,Y,Y,N,N
9011212725,596997,IN,Y,Y,Y,Y,N,N
9011212725,326279,PA,Y,Y,Y,Y,N,N
9011212725,326279,PO,Y,Y,Y,Y,N,N
9011212725,44746,SA,Y,Y,Y,Y,N,N
9011212753,627639,B1,Y,Y,Y,Y,N,N
9011212753,596999,IN,Y,Y,Y,Y,N,N
9011212753,596999,PA,Y,Y,Y,Y,N,N
9011212753,627639,PE,Y,Y,Y,Y,N,N
9011212753,596999,PO,Y,Y,Y,Y,N,N
9011212753,627639,PW,Y,Y,Y,Y,N,N
9011212753,46565,SA,Y,Y,Y,Y,N,N
9011212754,597000,IN,Y,Y,Y,Y,N,N
9011212754,597000,PA,Y,Y,Y,Y,N,N
9011212754,597000,PO,Y,Y,Y,Y,N,N
9011212754,46886,SA,Y,Y,Y,Y,N,N
9011212754,46886,SA,Y,Y,Y,Y,N,N
9011213043,591514,IN,Y,Y,Y,Y,N,N
9011213043,591514,IN,Y,Y,Y,Y,N,N
9011213043,591514,IN,Y,Y,Y,Y,N,N
9011213043,591514,IN,Y,Y,Y,Y,N,N
9011213043,591514,PA,Y,Y,Y,Y,N,N
9011213043,591514,PA,Y,Y,Y,Y,N,N
9011213043,591514,PA,Y,Y,Y,Y,N,N
9011213043,591514,PA,Y,Y,Y,Y,N,N
9011213043,591514,PE,Y,Y,Y,Y,N,N
9011213043,591514,PE,Y,Y,Y,Y,N,N
9011213043,591514,PE,Y,Y,Y,Y,N,N
9011213043,591514,PE,Y,Y,Y,Y,N,N
9011213043,591514,PO,Y,Y,Y,Y,N,N
9011213043,591514,PO,Y,Y,Y,Y,N,N
9011213043,591514,PO,Y,Y,Y,Y,N,N
9011213043,591514,PO,Y,Y,Y,Y,N,N
9011213043,41659,SA,Y,Y,Y,Y,N,N
9011213043,41659,SA,Y,Y,Y,Y,N,N
9011213201,597012,IN,Y,Y,Y,Y,N,N
9011213201,597011,PA,Y,Y,Y,Y,N,N
9011213201,597011,PA,Y,Y,Y,Y,N,N
9011213201,597011,PE,Y,Y,Y,Y,N,N
9011213201,597011,PE,Y,Y,Y,Y,N,N
9011213201,597011,PO,Y,Y,Y,Y,N,N
9011213201,597011,PO,Y,Y,Y,Y,N,N
9011213201,47028,SA,Y,Y,Y,Y,N,N
9011213201,47028,SA,Y,Y,Y,Y,N,N
9011213238,696900,B1,Y,Y,Y,Y,N,N
9011213238,696901,B2,Y,Y,Y,Y,N,N
9011213238,597013,IN,Y,Y,Y,Y,N,N
9011213238,597013,PA,Y,Y,Y,Y,N,N
9011213238,597013,PO,Y,Y,Y,Y,N,N
9011213238,252969,SA,Y,Y,Y,Y,N,N
9011213262,597018,B1,Y,Y,Y,Y,N,N
9011213262,597015,IN,Y,Y,Y,Y,N,N
9011213262,597015,PA,Y,Y,Y,Y,N,N
9011213262,597018,PE,Y,Y,Y,Y,N,N
9011213262,597015,PO,Y,Y,Y,Y,N,N
9011213262,160463,SA,Y,Y,Y,Y,N,N
9011213262,160463,SA,Y,Y,Y,Y,N,N
9011213263,703549,B1,Y,Y,Y,Y,N,N
9011213263,597016,IN,Y,Y,Y,Y,N,N
9011213263,597016,PA,Y,Y,Y,Y,N,N
9011213263,597016,PO,Y,Y,Y,Y,N,N
9011213263,160463,SA,Y,Y,Y,Y,N,N
9011213263,160463,SA,Y,Y,Y,Y,N,N
9011213264,703550,B1,Y,Y,Y,Y,N,N
9011213264,597018,IN,Y,Y,Y,Y,N,N
9011213264,597018,PA,Y,Y,Y,Y,N,N
9011213264,597018,PO,Y,Y,Y,Y,N,N
9011213264,160463,SA,Y,Y,Y,Y,N,N
9011213264,160463,SA,Y,Y,Y,Y,N,N
9011213363,596881,IN,Y,Y,Y,Y,N,N
9011213363,596881,IN,Y,Y,Y,Y,N,N
9011213363,596882,PA,Y,Y,Y,Y,N,N
9011213363,596882,PA,Y,Y,Y,Y,N,N
9011213363,596882,PO,Y,Y,Y,Y,N,N
9011213363,596882,PO,Y,Y,Y,Y,N,N
9011213363,45378,SA,Y,Y,Y,Y,N,N
9011213461,597020,IN,Y,Y,Y,Y,N,N
9011213461,682344,PA,Y,Y,Y,Y,N,N
9011213461,597020,PO,Y,Y,Y,Y,N,N
9011213461,47091,SA,Y,Y,Y,Y,N,N
9011213537,696837,B1,Y,Y,Y,Y,N,N
9011213537,597022,B2,Y,Y,Y,Y,N,N
9011213537,597021,IN,Y,Y,Y,Y,N,N
9011213537,696837,O1,Y,Y,Y,Y,N,N
9011213537,696837,PA,Y,Y,Y,Y,N,N
