COVERAGE_ID,SEQ   ,SEGT_FLAG,SEGT_ID   ,COVR_KEY0                     
L10 SR OLD ,    31,Y        ,LIFEWCV   ,0x4C3130205352204F4C4430303331
L10 SR OLD ,    32,Y        ,L10 LP95SR,0x4C3130205352204F4C4430303332
L10 SR OLD ,    33,Y        ,L10 LP95SR,0x4C3130205352204F4C4430303333
L10 SR OLD ,    34,N        ,          ,0x4C3130205352204F4C4430303334
L10 SR OLD ,    35,N        ,          ,0x4C3130205352204F4C4430303335
L10 SR OLD ,    36,N        ,          ,0x4C3130205352204F4C4430303336
L10 SR OLD ,    37,N        ,          ,0x4C3130205352204F4C4430303337
L10 SR OLD ,    38,Y        ,LIFE      ,0x4C3130205352204F4C4430303338
L10 SR OLD ,    39,N        ,          ,0x4C3130205352204F4C4430303339
L10 SR OLD ,    40,N        ,          ,0x4C3130205352204F4C4430303430
L10 SR OLD ,    41,N        ,          ,0x4C3130205352204F4C4430303431
L10 SR OLD ,    42,N        ,          ,0x4C3130205352204F4C4430303432
L10 SR OLD ,    43,N        ,          ,0x4C3130205352204F4C4430303433
L10 SR OLD ,    44,N        ,          ,0x4C3130205352204F4C4430303434
L10 SR OLD ,    45,N        ,          ,0x4C3130205352204F4C4430303435
L10 SR OLD ,    46,N        ,          ,0x4C3130205352204F4C4430303436
L10 SR OLD ,    47,N        ,          ,0x4C3130205352204F4C4430303437
L10 SR OLD ,    48,N        ,          ,0x4C3130205352204F4C4430303438
L10 SR OLD ,    49,N        ,          ,0x4C3130205352204F4C4430303439
L10 SR OLD ,    50,N        ,          ,0x4C3130205352204F4C4430303530
L10 SR OLD ,    51,N        ,          ,0x4C3130205352204F4C4430303531
L10 SR OLD ,    52,N        ,          ,0x4C3130205352204F4C4430303532
L10 SR OLD ,    53,N        ,          ,0x4C3130205352204F4C4430303533
L10 SR OLD ,    54,N        ,          ,0x4C3130205352204F4C4430303534
L10 SR OLD ,    55,N        ,          ,0x4C3130205352204F4C4430303535
L10 SR OLD ,    56,N        ,          ,0x4C3130205352204F4C4430303536
L10 WP     ,     1,Y        ,L10 WP    ,0x4C31302057502020202030303031
L10 WP     ,     2,N        ,          ,0x4C31302057502020202030303032
L10 WP     ,     3,N        ,          ,0x4C31302057502020202030303033
L10 WP     ,     4,N        ,          ,0x4C31302057502020202030303034
L10 WP     ,     5,N        ,          ,0x4C31302057502020202030303035
L10 WP     ,     6,N        ,          ,0x4C31302057502020202030303036
L10 WP     ,     7,Y        ,L10ZERO   ,0x4C31302057502020202030303037
L10 WP     ,     8,N        ,          ,0x4C31302057502020202030303038
L10 WP     ,     9,N        ,          ,0x4C31302057502020202030303039
L10 WP     ,    10,N        ,          ,0x4C31302057502020202030303130
L10 WP     ,    11,N        ,          ,0x4C31302057502020202030303131
L10 WP     ,    12,Y        ,WPAD34 4  ,0x4C31302057502020202030303132
L10 WP     ,    13,Y        ,WPAD34 4  ,0x4C31302057502020202030303133
L10 WP     ,    14,N        ,          ,0x4C31302057502020202030303134
L10 WP     ,    15,N        ,          ,0x4C31302057502020202030303135
L10 WP     ,    16,N        ,          ,0x4C31302057502020202030303136
L10 WP     ,    17,N        ,          ,0x4C31302057502020202030303137
L10 WP     ,    18,Y        ,LIFE WP   ,0x4C31302057502020202030303138
L10 WP     ,    19,Y        ,BASE      ,0x4C31302057502020202030303139
L10 WP     ,    20,N        ,          ,0x4C31302057502020202030303230
L10 WP     ,    21,N        ,          ,0x4C31302057502020202030303231
L10 WP     ,    22,N        ,          ,0x4C31302057502020202030303232
L10 WP     ,    23,N        ,          ,0x4C31302057502020202030303233
L10 WP     ,    24,N        ,          ,0x4C31302057502020202030303234
L10 WP     ,    25,N        ,          ,0x4C31302057502020202030303235
L10 WP     ,    26,N        ,          ,0x4C31302057502020202030303236
L10 WP     ,    27,N        ,          ,0x4C31302057502020202030303237
L10 WP     ,    28,N        ,          ,0x4C31302057502020202030303238
L10 WP     ,    29,N        ,          ,0x4C31302057502020202030303239
L10 WP     ,    30,N        ,          ,0x4C31302057502020202030303330
L10 WP     ,    31,N        ,          ,0x4C31302057502020202030303331
L10 WP     ,    32,N        ,          ,0x4C31302057502020202030303332
L10 WP     ,    33,N        ,          ,0x4C31302057502020202030303333
L10 WP     ,    34,N        ,          ,0x4C31302057502020202030303334
L10 WP     ,    35,N        ,          ,0x4C31302057502020202030303335
L10 WP     ,    36,N        ,          ,0x4C31302057502020202030303336
L10 WP     ,    37,N        ,          ,0x4C31302057502020202030303337
L10 WP     ,    38,N        ,          ,0x4C31302057502020202030303338
L10 WP     ,    39,N        ,          ,0x4C31302057502020202030303339
L10 WP     ,    40,N        ,          ,0x4C31302057502020202030303430
L10 WP     ,    41,N        ,          ,0x4C31302057502020202030303431
L10 WP     ,    42,N        ,          ,0x4C31302057502020202030303432
L10 WP     ,    43,N        ,          ,0x4C31302057502020202030303433
L10 WP     ,    44,N        ,          ,0x4C31302057502020202030303434
L10 WP     ,    45,N        ,          ,0x4C31302057502020202030303435
L10 WP     ,    46,N        ,          ,0x4C31302057502020202030303436
L10 WP     ,    47,N        ,          ,0x4C31302057502020202030303437
L10 WP     ,    48,N        ,          ,0x4C31302057502020202030303438
L10 WP     ,    49,N        ,          ,0x4C31302057502020202030303439
L10 WP     ,    50,N        ,          ,0x4C31302057502020202030303530
L10 WP     ,    51,N        ,          ,0x4C31302057502020202030303531
L10 WP     ,    52,N        ,          ,0x4C31302057502020202030303532
L10 WP     ,    53,N        ,          ,0x4C31302057502020202030303533
L10 WP     ,    54,N        ,          ,0x4C31302057502020202030303534
L10 WP     ,    55,N        ,          ,0x4C31302057502020202030303535
L10 WP     ,    56,N        ,          ,0x4C31302057502020202030303536
L10 WP CDT ,     1,Y        ,L10 WP CDT,0x4C31302057502043445430303031
L10 WP CDT ,     2,N        ,          ,0x4C31302057502043445430303032
L10 WP CDT ,     3,N        ,          ,0x4C31302057502043445430303033
L10 WP CDT ,     4,N        ,          ,0x4C31302057502043445430303034
L10 WP CDT ,     5,N        ,          ,0x4C31302057502043445430303035
L10 WP CDT ,     6,N        ,          ,0x4C31302057502043445430303036
L10 WP CDT ,     7,Y        ,ZERO      ,0x4C31302057502043445430303037
L10 WP CDT ,     8,N        ,          ,0x4C31302057502043445430303038
L10 WP CDT ,     9,N        ,          ,0x4C31302057502043445430303039
L10 WP CDT ,    10,N        ,          ,0x4C31302057502043445430303130
L10 WP CDT ,    11,N        ,          ,0x4C31302057502043445430303131
L10 WP CDT ,    12,Y        ,WPAD34 4  ,0x4C31302057502043445430303132
L10 WP CDT ,    13,Y        ,WPAD34 4  ,0x4C31302057502043445430303133
L10 WP CDT ,    14,N        ,          ,0x4C31302057502043445430303134
L10 WP CDT ,    15,N        ,          ,0x4C31302057502043445430303135
L10 WP CDT ,    16,N        ,          ,0x4C31302057502043445430303136
L10 WP CDT ,    17,N        ,          ,0x4C31302057502043445430303137
L10 WP CDT ,    18,Y        ,CTR       ,0x4C31302057502043445430303138
L10 WP CDT ,    19,Y        ,BASE      ,0x4C31302057502043445430303139
L10 WP CDT ,    20,N        ,          ,0x4C31302057502043445430303230
L10 WP CDT ,    21,N        ,          ,0x4C31302057502043445430303231
L10 WP CDT ,    22,N        ,          ,0x4C31302057502043445430303232
L10 WP CDT ,    23,N        ,          ,0x4C31302057502043445430303233
L10 WP CDT ,    24,N        ,          ,0x4C31302057502043445430303234
L10 WP CDT ,    25,N        ,          ,0x4C31302057502043445430303235
L10 WP CDT ,    26,N        ,          ,0x4C31302057502043445430303236
L10 WP CDT ,    27,N        ,          ,0x4C31302057502043445430303237
L10 WP CDT ,    28,N        ,          ,0x4C31302057502043445430303238
L10 WP CDT ,    29,N        ,          ,0x4C31302057502043445430303239
L10 WP CDT ,    30,N        ,          ,0x4C31302057502043445430303330
L10 WP CDT ,    31,N        ,          ,0x4C31302057502043445430303331
L10 WP CDT ,    32,N        ,          ,0x4C31302057502043445430303332
L10 WP CDT ,    33,N        ,          ,0x4C31302057502043445430303333
L10 WP CDT ,    34,N        ,          ,0x4C31302057502043445430303334
L10 WP CDT ,    35,N        ,          ,0x4C31302057502043445430303335
L10 WP CDT ,    36,N        ,          ,0x4C31302057502043445430303336
L10 WP CDT ,    37,N        ,          ,0x4C31302057502043445430303337
L10 WP CDT ,    38,N        ,          ,0x4C31302057502043445430303338
L10 WP CDT ,    39,N        ,          ,0x4C31302057502043445430303339
L10 WP CDT ,    40,N        ,          ,0x4C31302057502043445430303430
L10 WP CDT ,    41,N        ,          ,0x4C31302057502043445430303431
L10 WP CDT ,    42,N        ,          ,0x4C31302057502043445430303432
L10 WP CDT ,    43,N        ,          ,0x4C31302057502043445430303433
L10 WP CDT ,    44,N        ,          ,0x4C31302057502043445430303434
L10 WP CDT ,    45,N        ,          ,0x4C31302057502043445430303435
L10 WP CDT ,    46,N        ,          ,0x4C31302057502043445430303436
L10 WP CDT ,    47,N        ,          ,0x4C31302057502043445430303437
L10 WP CDT ,    48,N        ,          ,0x4C31302057502043445430303438
L10 WP CDT ,    49,N        ,          ,0x4C31302057502043445430303439
L10 WP CDT ,    50,N        ,          ,0x4C31302057502043445430303530
L10 WP CDT ,    51,N        ,          ,0x4C31302057502043445430303531
L10 WP CDT ,    52,N        ,          ,0x4C31302057502043445430303532
L10 WP CDT ,    53,N        ,          ,0x4C31302057502043445430303533
L10 WP CDT ,    54,N        ,          ,0x4C31302057502043445430303534
L10 WP CDT ,    55,N        ,          ,0x4C31302057502043445430303535
L10 WP CDT ,    56,N        ,          ,0x4C31302057502043445430303536
L10 WP OLD ,     1,Y        ,L10 WP OLD,0x4C3130205750204F4C4430303031
L10 WP OLD ,     2,N        ,          ,0x4C3130205750204F4C4430303032
L10 WP OLD ,     3,N        ,          ,0x4C3130205750204F4C4430303033
L10 WP OLD ,     4,N        ,          ,0x4C3130205750204F4C4430303034
L10 WP OLD ,     5,N        ,          ,0x4C3130205750204F4C4430303035
L10 WP OLD ,     6,N        ,          ,0x4C3130205750204F4C4430303036
L10 WP OLD ,     7,Y        ,L10ZERO   ,0x4C3130205750204F4C4430303037
L10 WP OLD ,     8,N        ,          ,0x4C3130205750204F4C4430303038
L10 WP OLD ,     9,N        ,          ,0x4C3130205750204F4C4430303039
L10 WP OLD ,    10,N        ,          ,0x4C3130205750204F4C4430303130
L10 WP OLD ,    11,N        ,          ,0x4C3130205750204F4C4430303131
L10 WP OLD ,    12,Y        ,WPAD34 4  ,0x4C3130205750204F4C4430303132
L10 WP OLD ,    13,Y        ,WPAD34 4  ,0x4C3130205750204F4C4430303133
L10 WP OLD ,    14,N        ,          ,0x4C3130205750204F4C4430303134
L10 WP OLD ,    15,N        ,          ,0x4C3130205750204F4C4430303135
L10 WP OLD ,    16,N        ,          ,0x4C3130205750204F4C4430303136
L10 WP OLD ,    17,N        ,          ,0x4C3130205750204F4C4430303137
L10 WP OLD ,    18,Y        ,LIFE WP   ,0x4C3130205750204F4C4430303138
L10 WP OLD ,    19,Y        ,BASE      ,0x4C3130205750204F4C4430303139
L10 WP OLD ,    20,N        ,          ,0x4C3130205750204F4C4430303230
L10 WP OLD ,    21,N        ,          ,0x4C3130205750204F4C4430303231
L10 WP OLD ,    22,N        ,          ,0x4C3130205750204F4C4430303232
L10 WP OLD ,    23,N        ,          ,0x4C3130205750204F4C4430303233
L10 WP OLD ,    24,N        ,          ,0x4C3130205750204F4C4430303234
L10 WP OLD ,    25,N        ,          ,0x4C3130205750204F4C4430303235
L10 WP OLD ,    26,N        ,          ,0x4C3130205750204F4C4430303236
L10 WP OLD ,    27,N        ,          ,0x4C3130205750204F4C4430303237
L10 WP OLD ,    28,N        ,          ,0x4C3130205750204F4C4430303238
L10 WP OLD ,    29,N        ,          ,0x4C3130205750204F4C4430303239
L10 WP OLD ,    30,N        ,          ,0x4C3130205750204F4C4430303330
L10 WP OLD ,    31,N        ,          ,0x4C3130205750204F4C4430303331
L10 WP OLD ,    32,N        ,          ,0x4C3130205750204F4C4430303332
L10 WP OLD ,    33,N        ,          ,0x4C3130205750204F4C4430303333
L10 WP OLD ,    34,N        ,          ,0x4C3130205750204F4C4430303334
L10 WP OLD ,    35,N        ,          ,0x4C3130205750204F4C4430303335
L10 WP OLD ,    36,N        ,          ,0x4C3130205750204F4C4430303336
L10 WP OLD ,    37,N        ,          ,0x4C3130205750204F4C4430303337
L10 WP OLD ,    38,N        ,          ,0x4C3130205750204F4C4430303338
L10 WP OLD ,    39,N        ,          ,0x4C3130205750204F4C4430303339
L10 WP OLD ,    40,N        ,          ,0x4C3130205750204F4C4430303430
L10 WP OLD ,    41,N        ,          ,0x4C3130205750204F4C4430303431
L10 WP OLD ,    42,N        ,          ,0x4C3130205750204F4C4430303432
L10 WP OLD ,    43,N        ,          ,0x4C3130205750204F4C4430303433
L10 WP OLD ,    44,N        ,          ,0x4C3130205750204F4C4430303434
L10 WP OLD ,    45,N        ,          ,0x4C3130205750204F4C4430303435
L10 WP OLD ,    46,N        ,          ,0x4C3130205750204F4C4430303436
L10 WP OLD ,    47,N        ,          ,0x4C3130205750204F4C4430303437
L10 WP OLD ,    48,N        ,          ,0x4C3130205750204F4C4430303438
L10 WP OLD ,    49,N        ,          ,0x4C3130205750204F4C4430303439
L10 WP OLD ,    50,N        ,          ,0x4C3130205750204F4C4430303530
L10 WP OLD ,    51,N        ,          ,0x4C3130205750204F4C4430303531
L10 WP OLD ,    52,N        ,          ,0x4C3130205750204F4C4430303532
L10 WP OLD ,    53,N        ,          ,0x4C3130205750204F4C4430303533
L10 WP OLD ,    54,N        ,          ,0x4C3130205750204F4C4430303534
L10 WP OLD ,    55,N        ,          ,0x4C3130205750204F4C4430303535
L10 WP OLD ,    56,N        ,          ,0x4C3130205750204F4C4430303536
L10 WP SRN ,     1,Y        ,L10 WP SRN,0x4C31302057502053524E30303031
L10 WP SRN ,     2,N        ,          ,0x4C31302057502053524E30303032
L10 WP SRN ,     3,N        ,          ,0x4C31302057502053524E30303033
L10 WP SRN ,     4,N        ,          ,0x4C31302057502053524E30303034
L10 WP SRN ,     5,N        ,          ,0x4C31302057502053524E30303035
L10 WP SRN ,     6,N        ,          ,0x4C31302057502053524E30303036
L10 WP SRN ,     7,Y        ,L10ZERO   ,0x4C31302057502053524E30303037
L10 WP SRN ,     8,N        ,          ,0x4C31302057502053524E30303038
L10 WP SRN ,     9,N        ,          ,0x4C31302057502053524E30303039
L10 WP SRN ,    10,N        ,          ,0x4C31302057502053524E30303130
L10 WP SRN ,    11,N        ,          ,0x4C31302057502053524E30303131
L10 WP SRN ,    12,Y        ,WPAD34 4  ,0x4C31302057502053524E30303132
L10 WP SRN ,    13,Y        ,WPAD34 4  ,0x4C31302057502053524E30303133
L10 WP SRN ,    14,N        ,          ,0x4C31302057502053524E30303134
L10 WP SRN ,    15,N        ,          ,0x4C31302057502053524E30303135
L10 WP SRN ,    16,N        ,          ,0x4C31302057502053524E30303136
L10 WP SRN ,    17,N        ,          ,0x4C31302057502053524E30303137
L10 WP SRN ,    18,N        ,          ,0x4C31302057502053524E30303138
L10 WP SRN ,    19,Y        ,BASE      ,0x4C31302057502053524E30303139
L10 WP SRN ,    20,N        ,          ,0x4C31302057502053524E30303230
L10 WP SRN ,    21,N        ,          ,0x4C31302057502053524E30303231
L10 WP SRN ,    22,N        ,          ,0x4C31302057502053524E30303232
L10 WP SRN ,    23,N        ,          ,0x4C31302057502053524E30303233
L10 WP SRN ,    24,N        ,          ,0x4C31302057502053524E30303234
L10 WP SRN ,    25,N        ,          ,0x4C31302057502053524E30303235
L10 WP SRN ,    26,N        ,          ,0x4C31302057502053524E30303236
L10 WP SRN ,    27,N        ,          ,0x4C31302057502053524E30303237
L10 WP SRN ,    28,N        ,          ,0x4C31302057502053524E30303238
L10 WP SRN ,    29,N        ,          ,0x4C31302057502053524E30303239
L10 WP SRN ,    30,N        ,          ,0x4C31302057502053524E30303330
L10 WP SRN ,    31,N        ,          ,0x4C31302057502053524E30303331
L10 WP SRN ,    32,N        ,          ,0x4C31302057502053524E30303332
L10 WP SRN ,    33,N        ,          ,0x4C31302057502053524E30303333
L10 WP SRN ,    34,N        ,          ,0x4C31302057502053524E30303334
L10 WP SRN ,    35,N        ,          ,0x4C31302057502053524E30303335
L10 WP SRN ,    36,N        ,          ,0x4C31302057502053524E30303336
L10 WP SRN ,    37,N        ,          ,0x4C31302057502053524E30303337
L10 WP SRN ,    38,N        ,          ,0x4C31302057502053524E30303338
L10 WP SRN ,    39,N        ,          ,0x4C31302057502053524E30303339
L10 WP SRN ,    40,N        ,          ,0x4C31302057502053524E30303430
L10 WP SRN ,    41,N        ,          ,0x4C31302057502053524E30303431
L10 WP SRN ,    42,N        ,          ,0x4C31302057502053524E30303432
L10 WP SRN ,    43,N        ,          ,0x4C31302057502053524E30303433
L10 WP SRN ,    44,N        ,          ,0x4C31302057502053524E30303434
L10 WP SRN ,    45,N        ,          ,0x4C31302057502053524E30303435
L10 WP SRN ,    46,N        ,          ,0x4C31302057502053524E30303436
L10 WP SRN ,    47,N        ,          ,0x4C31302057502053524E30303437
L10 WP SRN ,    48,N        ,          ,0x4C31302057502053524E30303438
L10 WP SRN ,    49,N        ,          ,0x4C31302057502053524E30303439
L10 WP SRN ,    50,N        ,          ,0x4C31302057502053524E30303530
L10 WP SRN ,    51,N        ,          ,0x4C31302057502053524E30303531
L10 WP SRN ,    52,N        ,          ,0x4C31302057502053524E30303532
L10 WP SRN ,    53,N        ,          ,0x4C31302057502053524E30303533
L10 WP SRN ,    54,N        ,          ,0x4C31302057502053524E30303534
L10 WP SRN ,    55,N        ,          ,0x4C31302057502053524E30303535
L10 WP SRN ,    56,N        ,          ,0x4C31302057502053524E30303536
L14        ,     1,Y        ,L14       ,0x4C31342020202020202030303031
L14        ,     2,Y        ,L14       ,0x4C31342020202020202030303032
L14        ,     3,N        ,          ,0x4C31342020202020202030303033
L14        ,     4,N        ,          ,0x4C31342020202020202030303034
L14        ,     5,N        ,          ,0x4C31342020202020202030303035
L14        ,     6,Y        ,L14       ,0x4C31342020202020202030303036
L14        ,     7,N        ,          ,0x4C31342020202020202030303037
L14        ,     8,N        ,          ,0x4C31342020202020202030303038
L14        ,     9,N        ,          ,0x4C31342020202020202030303039
L14        ,    10,Y        ,L14       ,0x4C31342020202020202030303130
L14        ,    11,N        ,          ,0x4C31342020202020202030303131
L14        ,    12,Y        ,L14       ,0x4C31342020202020202030303132
L14        ,    13,Y        ,L14       ,0x4C31342020202020202030303133
L14        ,    14,N        ,          ,0x4C31342020202020202030303134
L14        ,    15,N        ,          ,0x4C31342020202020202030303135
L14        ,    16,N        ,          ,0x4C31342020202020202030303136
L14        ,    17,N        ,          ,0x4C31342020202020202030303137
L14        ,    18,N        ,          ,0x4C31342020202020202030303138
L14        ,    19,Y        ,DB2       ,0x4C31342020202020202030303139
L14        ,    20,Y        ,L14       ,0x4C31342020202020202030303230
L14        ,    21,Y        ,L14       ,0x4C31342020202020202030303231
L14        ,    22,Y        ,L14       ,0x4C31342020202020202030303232
L14        ,    23,N        ,          ,0x4C31342020202020202030303233
L14        ,    24,N        ,          ,0x4C31342020202020202030303234
L14        ,    25,N        ,          ,0x4C31342020202020202030303235
L14        ,    26,N        ,          ,0x4C31342020202020202030303236
L14        ,    27,Y        ,L14       ,0x4C31342020202020202030303237
L14        ,    28,Y        ,L14       ,0x4C31342020202020202030303238
L14        ,    29,Y        ,L14       ,0x4C31342020202020202030303239
L14        ,    30,N        ,          ,0x4C31342020202020202030303330
L14        ,    31,Y        ,LIFEWCV   ,0x4C31342020202020202030303331
L14        ,    32,Y        ,L14L15    ,0x4C31342020202020202030303332
L14        ,    33,Y        ,L14L15    ,0x4C31342020202020202030303333
L14        ,    34,N        ,          ,0x4C31342020202020202030303334
L14        ,    35,N        ,          ,0x4C31342020202020202030303335
L14        ,    36,N        ,          ,0x4C31342020202020202030303336
L14        ,    37,N        ,          ,0x4C31342020202020202030303337
L14        ,    38,Y        ,LIFE      ,0x4C31342020202020202030303338
L14        ,    39,N        ,          ,0x4C31342020202020202030303339
L14        ,    40,N        ,          ,0x4C31342020202020202030303430
L14        ,    41,N        ,          ,0x4C31342020202020202030303431
L14        ,    42,N        ,          ,0x4C31342020202020202030303432
L14        ,    43,N        ,          ,0x4C31342020202020202030303433
L14        ,    44,N        ,          ,0x4C31342020202020202030303434
L14        ,    45,N        ,          ,0x4C31342020202020202030303435
L14        ,    46,N        ,          ,0x4C31342020202020202030303436
L14        ,    47,N        ,          ,0x4C31342020202020202030303437
L14        ,    48,N        ,          ,0x4C31342020202020202030303438
L14        ,    49,N        ,          ,0x4C31342020202020202030303439
L14        ,    50,N        ,          ,0x4C31342020202020202030303530
L14        ,    51,N        ,          ,0x4C31342020202020202030303531
L14        ,    52,N        ,          ,0x4C31342020202020202030303532
L14        ,    53,N        ,          ,0x4C31342020202020202030303533
L14        ,    54,N        ,          ,0x4C31342020202020202030303534
L14        ,    55,N        ,          ,0x4C31342020202020202030303535
L14        ,    56,N        ,          ,0x4C31342020202020202030303536
L15        ,     1,Y        ,L15       ,0x4C31352020202020202030303031
L15        ,     2,Y        ,L15       ,0x4C31352020202020202030303032
L15        ,     3,N        ,          ,0x4C31352020202020202030303033
L15        ,     4,N        ,          ,0x4C31352020202020202030303034
L15        ,     5,N        ,          ,0x4C31352020202020202030303035
L15        ,     6,Y        ,L15       ,0x4C31352020202020202030303036
L15        ,     7,N        ,          ,0x4C31352020202020202030303037
L15        ,     8,N        ,          ,0x4C31352020202020202030303038
L15        ,     9,N        ,          ,0x4C31352020202020202030303039
L15        ,    10,Y        ,L15       ,0x4C31352020202020202030303130
L15        ,    11,N        ,          ,0x4C31352020202020202030303131
L15        ,    12,Y        ,L15       ,0x4C31352020202020202030303132
L15        ,    13,Y        ,L15       ,0x4C31352020202020202030303133
L15        ,    14,N        ,          ,0x4C31352020202020202030303134
L15        ,    15,N        ,          ,0x4C31352020202020202030303135
L15        ,    16,N        ,          ,0x4C31352020202020202030303136
L15        ,    17,N        ,          ,0x4C31352020202020202030303137
L15        ,    18,N        ,          ,0x4C31352020202020202030303138
L15        ,    19,Y        ,DB3       ,0x4C31352020202020202030303139
L15        ,    20,Y        ,L15       ,0x4C31352020202020202030303230
L15        ,    21,Y        ,L15       ,0x4C31352020202020202030303231
L15        ,    22,Y        ,L15       ,0x4C31352020202020202030303232
L15        ,    23,N        ,          ,0x4C31352020202020202030303233
L15        ,    24,N        ,          ,0x4C31352020202020202030303234
L15        ,    25,N        ,          ,0x4C31352020202020202030303235
L15        ,    26,N        ,          ,0x4C31352020202020202030303236
L15        ,    27,Y        ,L15       ,0x4C31352020202020202030303237
L15        ,    28,Y        ,L15       ,0x4C31352020202020202030303238
L15        ,    29,Y        ,L15       ,0x4C31352020202020202030303239
L15        ,    30,N        ,          ,0x4C31352020202020202030303330
L15        ,    31,Y        ,LIFEWCV   ,0x4C31352020202020202030303331
L15        ,    32,Y        ,L14L15    ,0x4C31352020202020202030303332
L15        ,    33,Y        ,L14L15    ,0x4C31352020202020202030303333
L15        ,    34,N        ,          ,0x4C31352020202020202030303334
L15        ,    35,N        ,          ,0x4C31352020202020202030303335
L15        ,    36,N        ,          ,0x4C31352020202020202030303336
L15        ,    37,N        ,          ,0x4C31352020202020202030303337
L15        ,    38,Y        ,LIFE      ,0x4C31352020202020202030303338
L15        ,    39,N        ,          ,0x4C31352020202020202030303339
L15        ,    40,N        ,          ,0x4C31352020202020202030303430
L15        ,    41,N        ,          ,0x4C31352020202020202030303431
L15        ,    42,N        ,          ,0x4C31352020202020202030303432
L15        ,    43,N        ,          ,0x4C31352020202020202030303433
L15        ,    44,N        ,          ,0x4C31352020202020202030303434
L15        ,    45,N        ,          ,0x4C31352020202020202030303435
L15        ,    46,N        ,          ,0x4C31352020202020202030303436
L15        ,    47,N        ,          ,0x4C31352020202020202030303437
L15        ,    48,N        ,          ,0x4C31352020202020202030303438
L15        ,    49,N        ,          ,0x4C31352020202020202030303439
L15        ,    50,N        ,          ,0x4C31352020202020202030303530
L15        ,    51,N        ,          ,0x4C31352020202020202030303531
L15        ,    52,N        ,          ,0x4C31352020202020202030303532
L15        ,    53,N        ,          ,0x4C31352020202020202030303533
L15        ,    54,N        ,          ,0x4C31352020202020202030303534
L15        ,    55,N        ,          ,0x4C31352020202020202030303535
L15        ,    56,N        ,          ,0x4C31352020202020202030303536
L15 ADB    ,     1,N        ,          ,0x4C31352041444220202030303031
L15 ADB    ,     2,N        ,          ,0x4C31352041444220202030303032
L15 ADB    ,     3,N        ,          ,0x4C31352041444220202030303033
L15 ADB    ,     4,N        ,          ,0x4C31352041444220202030303034
L15 ADB    ,     5,N        ,          ,0x4C31352041444220202030303035
L15 ADB    ,     6,N        ,          ,0x4C31352041444220202030303036
L15 ADB    ,     7,N        ,          ,0x4C31352041444220202030303037
L15 ADB    ,     8,N        ,          ,0x4C31352041444220202030303038
L15 ADB    ,     9,N        ,          ,0x4C31352041444220202030303039
L15 ADB    ,    10,N        ,          ,0x4C31352041444220202030303130
L15 ADB    ,    11,N        ,          ,0x4C31352041444220202030303131
L15 ADB    ,    12,N        ,          ,0x4C31352041444220202030303132
L15 ADB    ,    13,N        ,          ,0x4C31352041444220202030303133
L15 ADB    ,    14,N        ,          ,0x4C31352041444220202030303134
L15 ADB    ,    15,N        ,          ,0x4C31352041444220202030303135
L15 ADB    ,    16,N        ,          ,0x4C31352041444220202030303136
L15 ADB    ,    17,N        ,          ,0x4C31352041444220202030303137
L15 ADB    ,    18,N        ,          ,0x4C31352041444220202030303138
L15 ADB    ,    19,Y        ,BASE      ,0x4C31352041444220202030303139
L15 ADB    ,    20,N        ,          ,0x4C31352041444220202030303230
L15 ADB    ,    21,N        ,          ,0x4C31352041444220202030303231
L15 ADB    ,    22,N        ,          ,0x4C31352041444220202030303232
L15 ADB    ,    23,N        ,          ,0x4C31352041444220202030303233
L15 ADB    ,    24,N        ,          ,0x4C31352041444220202030303234
L15 ADB    ,    25,N        ,          ,0x4C31352041444220202030303235
L15 ADB    ,    26,N        ,          ,0x4C31352041444220202030303236
L15 ADB    ,    27,N        ,          ,0x4C31352041444220202030303237
L15 ADB    ,    28,N        ,          ,0x4C31352041444220202030303238
L15 ADB    ,    29,N        ,          ,0x4C31352041444220202030303239
L15 ADB    ,    30,N        ,          ,0x4C31352041444220202030303330
L15 ADB    ,    31,N        ,          ,0x4C31352041444220202030303331
L15 ADB    ,    32,N        ,          ,0x4C31352041444220202030303332
L15 ADB    ,    33,N        ,          ,0x4C31352041444220202030303333
L15 ADB    ,    34,N        ,          ,0x4C31352041444220202030303334
L15 ADB    ,    35,N        ,          ,0x4C31352041444220202030303335
L15 ADB    ,    36,N        ,          ,0x4C31352041444220202030303336
L15 ADB    ,    37,N        ,          ,0x4C31352041444220202030303337
L15 ADB    ,    38,N        ,          ,0x4C31352041444220202030303338
L15 ADB    ,    39,N        ,          ,0x4C31352041444220202030303339
L15 ADB    ,    40,N        ,          ,0x4C31352041444220202030303430
L15 ADB    ,    41,N        ,          ,0x4C31352041444220202030303431
L15 ADB    ,    42,N        ,          ,0x4C31352041444220202030303432
L15 ADB    ,    43,N        ,          ,0x4C31352041444220202030303433
L15 ADB    ,    44,N        ,          ,0x4C31352041444220202030303434
L15 ADB    ,    45,N        ,          ,0x4C31352041444220202030303435
L15 ADB    ,    46,N        ,          ,0x4C31352041444220202030303436
L15 ADB    ,    47,N        ,          ,0x4C31352041444220202030303437
L15 ADB    ,    48,N        ,          ,0x4C31352041444220202030303438
L15 ADB    ,    49,N        ,          ,0x4C31352041444220202030303439
L15 ADB    ,    50,N        ,          ,0x4C31352041444220202030303530
L15 ADB    ,    51,N        ,          ,0x4C31352041444220202030303531
