audit_timestamp,reconstructed_claim_id,derivation_candidate_id,enhanced_settlement_group_id,claim_family,applied_balancing_profile,revised_balancing_status,revised_balancing_difference,balancing_confidence,balancing_notes,excluded_transaction_codes,optional_components_missing,root_cause,production_dbf_flag,failure_pattern,severity,remediability,governance_status,recommended_remediation,replay_simulation_eligible,balancing_difference_abs,lifecycle_only_excluded
2026-05-24T19:18:38Z,RC-9010851112-2-SURRENDER_CLAIM-C1-20210819,QDC-RC-9010851112-2-SURRENDER_CLAIM-C1-20210819,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,121.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,121.0,0.0
2026-05-24T19:18:38Z,RC-9010851112-2-SURRENDER_CLAIM-C2-20220819,QDC-RC-9010851112-2-SURRENDER_CLAIM-C2-20220819,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,121.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,121.0,0.0
2026-05-24T19:18:38Z,RC-9010851112-2-SURRENDER_CLAIM-C3-20230819,QDC-RC-9010851112-2-SURRENDER_CLAIM-C3-20230819,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,121.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,121.0,0.0
2026-05-24T19:18:38Z,RC-9010851112-2-SURRENDER_CLAIM-C4-20240819,QDC-RC-9010851112-2-SURRENDER_CLAIM-C4-20240819,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,121.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,121.0,0.0
2026-05-24T19:18:38Z,RC-9010851112-2-SURRENDER_CLAIM-C5-20250819,QDC-RC-9010851112-2-SURRENDER_CLAIM-C5-20250819,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,121.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,121.0,0.0
2026-05-24T19:18:38Z,RC-9010851148-1-DEATH_CLAIM-C0-20240519,QDC-RC-9010851148-1-DEATH_CLAIM-C0-20240519,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,2844.23,LOW,Excluded lifecycle-only amount 3232.97; Optional components absent (not forced),0038,0810|0820|0411|0412|1020,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,2844.23,3232.97
2026-05-24T19:18:38Z,RC-9010851278-2-SURRENDER_CLAIM-C0-20180901,QDC-RC-9010851278-2-SURRENDER_CLAIM-C0-20180901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,305.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,305.25,0.0
2026-05-24T19:18:38Z,RC-9010851278-2-SURRENDER_CLAIM-C1-20190901,QDC-RC-9010851278-2-SURRENDER_CLAIM-C1-20190901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,305.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,305.25,0.0
2026-05-24T19:18:38Z,RC-9010851278-2-SURRENDER_CLAIM-C2-20200901,QDC-RC-9010851278-2-SURRENDER_CLAIM-C2-20200901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,305.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,305.25,0.0
2026-05-24T19:18:38Z,RC-9010851278-2-SURRENDER_CLAIM-C3-20210901,QDC-RC-9010851278-2-SURRENDER_CLAIM-C3-20210901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,305.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,305.25,0.0
2026-05-24T19:18:38Z,RC-9010851278-2-SURRENDER_CLAIM-C4-20220901,QDC-RC-9010851278-2-SURRENDER_CLAIM-C4-20220901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,305.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,305.25,0.0
2026-05-24T19:18:38Z,RC-9010851278-2-SURRENDER_CLAIM-C5-20230901,QDC-RC-9010851278-2-SURRENDER_CLAIM-C5-20230901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,305.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,305.25,0.0
2026-05-24T19:18:38Z,RC-9010851278-2-SURRENDER_CLAIM-C6-20240901,QDC-RC-9010851278-2-SURRENDER_CLAIM-C6-20240901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,305.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,305.25,0.0
2026-05-24T19:18:38Z,RC-9010851278-2-SURRENDER_CLAIM-C7-20250901,QDC-RC-9010851278-2-SURRENDER_CLAIM-C7-20250901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,305.25,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,305.25,0.0
2026-05-24T19:18:38Z,RC-9010851579-2-SURRENDER_CLAIM-C0-20180901,QDC-RC-9010851579-2-SURRENDER_CLAIM-C0-20180901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,296.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,296.0,0.0
2026-05-24T19:18:38Z,RC-9010851579-2-SURRENDER_CLAIM-C1-20190901,QDC-RC-9010851579-2-SURRENDER_CLAIM-C1-20190901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,296.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,296.0,0.0
2026-05-24T19:18:38Z,RC-9010851579-2-SURRENDER_CLAIM-C2-20200901,QDC-RC-9010851579-2-SURRENDER_CLAIM-C2-20200901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,296.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,296.0,0.0
2026-05-24T19:18:38Z,RC-9010851579-2-SURRENDER_CLAIM-C3-20210901,QDC-RC-9010851579-2-SURRENDER_CLAIM-C3-20210901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,296.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,296.0,0.0
2026-05-24T19:18:38Z,RC-9010851579-2-SURRENDER_CLAIM-C4-20220901,QDC-RC-9010851579-2-SURRENDER_CLAIM-C4-20220901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,296.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,296.0,0.0
2026-05-24T19:18:38Z,RC-9010851579-2-SURRENDER_CLAIM-C5-20230901,QDC-RC-9010851579-2-SURRENDER_CLAIM-C5-20230901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,296.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,296.0,0.0
2026-05-24T19:18:38Z,RC-9010851579-2-SURRENDER_CLAIM-C6-20240901,QDC-RC-9010851579-2-SURRENDER_CLAIM-C6-20240901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,296.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,296.0,0.0
2026-05-24T19:18:38Z,RC-9010851579-2-SURRENDER_CLAIM-C7-20250901,QDC-RC-9010851579-2-SURRENDER_CLAIM-C7-20250901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,296.0,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,296.0,0.0
2026-05-24T19:18:38Z,RC-9010851580-2-SURRENDER_CLAIM-C0-20180901,QDC-RC-9010851580-2-SURRENDER_CLAIM-C0-20180901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,244.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,244.5,0.0
2026-05-24T19:18:38Z,RC-9010851580-2-SURRENDER_CLAIM-C1-20190901,QDC-RC-9010851580-2-SURRENDER_CLAIM-C1-20190901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,244.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,244.5,0.0
2026-05-24T19:18:38Z,RC-9010851580-2-SURRENDER_CLAIM-C2-20200901,QDC-RC-9010851580-2-SURRENDER_CLAIM-C2-20200901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,244.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,244.5,0.0
2026-05-24T19:18:38Z,RC-9010851580-2-SURRENDER_CLAIM-C3-20210901,QDC-RC-9010851580-2-SURRENDER_CLAIM-C3-20210901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,244.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,244.5,0.0
2026-05-24T19:18:38Z,RC-9010851580-2-SURRENDER_CLAIM-C4-20220901,QDC-RC-9010851580-2-SURRENDER_CLAIM-C4-20220901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,244.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,244.5,0.0
2026-05-24T19:18:38Z,RC-9010851580-2-SURRENDER_CLAIM-C5-20230901,QDC-RC-9010851580-2-SURRENDER_CLAIM-C5-20230901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,244.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,244.5,0.0
2026-05-24T19:18:38Z,RC-9010851580-2-SURRENDER_CLAIM-C6-20240901,QDC-RC-9010851580-2-SURRENDER_CLAIM-C6-20240901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,244.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,244.5,0.0
2026-05-24T19:18:38Z,RC-9010851580-2-SURRENDER_CLAIM-C7-20250901,QDC-RC-9010851580-2-SURRENDER_CLAIM-C7-20250901,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,244.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,244.5,0.0
2026-05-24T19:18:38Z,RC-9010851847-2-SURRENDER_CLAIM-C0-20191007,QDC-RC-9010851847-2-SURRENDER_CLAIM-C0-20191007,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,9493.22,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,9493.22,0.0
2026-05-24T19:18:38Z,RC-9010852357-2-SURRENDER_CLAIM-C0-20180908,QDC-RC-9010852357-2-SURRENDER_CLAIM-C0-20180908,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,163.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,163.2,0.0
2026-05-24T19:18:38Z,RC-9010852357-2-SURRENDER_CLAIM-C1-20190908,QDC-RC-9010852357-2-SURRENDER_CLAIM-C1-20190908,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,163.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,163.2,0.0
2026-05-24T19:18:38Z,RC-9010852357-2-SURRENDER_CLAIM-C2-20200908,QDC-RC-9010852357-2-SURRENDER_CLAIM-C2-20200908,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,163.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,163.2,0.0
2026-05-24T19:18:38Z,RC-9010852357-2-SURRENDER_CLAIM-C3-20210908,QDC-RC-9010852357-2-SURRENDER_CLAIM-C3-20210908,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,3744.95,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,3744.95,0.0
2026-05-24T19:18:38Z,RC-9010852709-2-SURRENDER_CLAIM-C0-20180504,QDC-RC-9010852709-2-SURRENDER_CLAIM-C0-20180504,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,4789.52,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,4789.52,0.0
2026-05-24T19:18:38Z,RC-9010853287-3-SURRENDER_CLAIM-C0-20190128,QDC-RC-9010853287-3-SURRENDER_CLAIM-C0-20190128,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,32837.55,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,32837.55,0.0
2026-05-24T19:18:38Z,RC-9010854157-2-SURRENDER_CLAIM-C0-20220924,QDC-RC-9010854157-2-SURRENDER_CLAIM-C0-20220924,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,227.9,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,227.9,0.0
2026-05-24T19:18:38Z,RC-9010854157-2-SURRENDER_CLAIM-C1-20230924,QDC-RC-9010854157-2-SURRENDER_CLAIM-C1-20230924,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,227.9,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,227.9,0.0
2026-05-24T19:18:38Z,RC-9010854157-2-SURRENDER_CLAIM-C2-20240401,QDC-RC-9010854157-2-SURRENDER_CLAIM-C2-20240401,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,11055.68,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,11055.68,0.0
2026-05-24T19:18:38Z,RC-9010855657-2-SURRENDER_CLAIM-C0-20221024,QDC-RC-9010855657-2-SURRENDER_CLAIM-C0-20221024,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,3041.33,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,3041.33,0.0
2026-05-24T19:18:38Z,RC-9010856188-1-DEATH_CLAIM-C0-20240306,QDC-RC-9010856188-1-DEATH_CLAIM-C0-20240306,,DEATH_CLAIM,DEATH_CLAIM,UNBALANCED,2305.6,LOW,Excluded lifecycle-only amount 2328.04; Optional components absent (not forced),0038,0810|0820|0411|0412|1020|0630,UNBALANCED,N,LIFECYCLE_EXCLUSION_GAP,MEDIUM,RECOVERABLE,SAFE_TO_REPROCESS,Validate lifecycle-only exclusion (0038) handling in balancing replay,N,2305.6,2328.04
2026-05-24T19:18:38Z,RC-9010856918-2-SURRENDER_CLAIM-C0-20181116,QDC-RC-9010856918-2-SURRENDER_CLAIM-C0-20181116,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,163.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,163.2,0.0
2026-05-24T19:18:38Z,RC-9010856918-2-SURRENDER_CLAIM-C1-20191116,QDC-RC-9010856918-2-SURRENDER_CLAIM-C1-20191116,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,163.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,163.2,0.0
2026-05-24T19:18:38Z,RC-9010856918-2-SURRENDER_CLAIM-C2-20201116,QDC-RC-9010856918-2-SURRENDER_CLAIM-C2-20201116,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,163.2,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,163.2,0.0
2026-05-24T19:18:38Z,RC-9010856925-2-SURRENDER_CLAIM-C0-20190713,QDC-RC-9010856925-2-SURRENDER_CLAIM-C0-20190713,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,9133.44,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,9133.44,0.0
2026-05-24T19:18:38Z,RC-9010857115-2-SURRENDER_CLAIM-C0-20181013,QDC-RC-9010857115-2-SURRENDER_CLAIM-C0-20181013,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,171.05,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,171.05,0.0
2026-05-24T19:18:38Z,RC-9010857115-2-SURRENDER_CLAIM-C1-20191013,QDC-RC-9010857115-2-SURRENDER_CLAIM-C1-20191013,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,171.05,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,171.05,0.0
2026-05-24T19:18:38Z,RC-9010857115-2-SURRENDER_CLAIM-C2-20201013,QDC-RC-9010857115-2-SURRENDER_CLAIM-C2-20201013,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,171.05,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,171.05,0.0
2026-05-24T19:18:38Z,RC-9010857115-2-SURRENDER_CLAIM-C3-20211013,QDC-RC-9010857115-2-SURRENDER_CLAIM-C3-20211013,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,171.05,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,171.05,0.0
2026-05-24T19:18:38Z,RC-9010857115-2-SURRENDER_CLAIM-C4-20221013,QDC-RC-9010857115-2-SURRENDER_CLAIM-C4-20221013,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,171.05,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,171.05,0.0
2026-05-24T19:18:38Z,RC-9010857119-3-SURRENDER_CLAIM-C0-20181008,QDC-RC-9010857119-3-SURRENDER_CLAIM-C0-20181008,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,371.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,371.5,0.0
2026-05-24T19:18:38Z,RC-9010857119-3-SURRENDER_CLAIM-C1-20191008,QDC-RC-9010857119-3-SURRENDER_CLAIM-C1-20191008,,SURRENDER_CLAIM,SURRENDER_CLAIM,UNBALANCED,371.5,LOW,Optional components absent (not forced),,0810|0820|0090|0567|1900|1020,UNBALANCED,N,SURRENDER_OFFSET_CYCLE,HIGH,PARTIALLY_RECOVERABLE,BUSINESS_REVIEW_REQUIRED,Review offset-only surrender cycles and cross-claim linkage overlay,N,371.5,0.0
