SOURCE_COVERAGE_ID,AUTHORITATIVE_PLAN,TYPE_CODE,TARGET_TABLE,SEX,BAND,UWCLASS,SOURCE_DURATION,QL_DURATION,SOURCE_VALUE,TARGET_VALUE,MATCH_STATUS,VALUE_DIFFERENCE,NOTES
10827 CSI3,17CSI3,CV,QuikCvs,F,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO247B,9DS24B,PR,QuikGps,M,01,ST,9,8,.2475000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO247B,9DS24B,PR,QuikGps,M,01,ST,10,9,.2475000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO247C,9DS24C,PR,QuikGps,M,01,PR,1,0,.2475000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO247C,9DS24C,PR,QuikGps,M,01,PR,2,1,.2475000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO247C,9DS24C,PR,QuikGps,M,01,PR,3,2,.2475000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO247C,9DS24C,PR,QuikGps,M,01,PR,4,3,.2475000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO247C,9DS24C,PR,QuikGps,M,01,PR,5,4,.2475000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO247C,9DS24C,PR,QuikGps,M,01,PR,6,5,.2475000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO247C,9DS24C,PR,QuikGps,M,01,PR,7,6,.2475000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO247C,9DS24C,PR,QuikGps,M,01,PR,8,7,.2475000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO247C,9DS24C,PR,QuikGps,M,01,PR,9,8,.2475000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO247C,9DS24C,PR,QuikGps,M,01,PR,10,9,.2475000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,1,0,.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,2,1,.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,3,2,.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,4,3,.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,5,4,.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,6,5,.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,7,6,.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,8,7,.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,9,8,.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,10,9,.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,11,10,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,12,11,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,13,12,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,14,13,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,15,14,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,16,15,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,17,16,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,18,17,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,19,18,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,20,19,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,21,20,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,22,21,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,23,22,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,24,23,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO25,9DIS25,PR,QuikGps,M,01,00,25,24,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO29,9DIS29,PR,QuikGps,M,01,NS,1,0,.2900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO29,9DIS29,PR,QuikGps,M,01,NS,2,1,.2900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO29,9DIS29,PR,QuikGps,M,01,NS,3,2,.2900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO29,9DIS29,PR,QuikGps,M,01,NS,4,3,.2900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO29,9DIS29,PR,QuikGps,M,01,NS,5,4,.2900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO29,9DIS29,PR,QuikGps,M,01,NS,6,5,.2900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO29,9DIS29,PR,QuikGps,M,01,NS,7,6,.2900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO29,9DIS29,PR,QuikGps,M,01,NS,8,7,.2900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO29,9DIS29,PR,QuikGps,M,01,NS,9,8,.2900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO29,9DIS29,PR,QuikGps,M,01,NS,10,9,.2900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO70,9DIS70,PR,QuikGps,M,01,SM,1,0,.7000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO70,9DIS70,PR,QuikGps,M,01,SM,2,1,.1300000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO70,9DIS70,PR,QuikGps,M,01,SM,3,2,.1300000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO80,9DIS80,PR,QuikGps,M,01,SM,1,0,.8000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO80,9DIS80,PR,QuikGps,M,01,SM,2,1,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO80,9DIS80,PR,QuikGps,M,01,SM,3,2,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO80,9DIS80,PR,QuikGps,M,01,SM,4,3,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO80,9DIS80,PR,QuikGps,M,01,SM,5,4,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO80,9DIS80,PR,QuikGps,M,01,SM,6,5,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO80,9DIS80,PR,QuikGps,M,01,SM,7,6,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO80,9DIS80,PR,QuikGps,M,01,SM,8,7,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO80,9DIS80,PR,QuikGps,M,01,SM,9,8,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO80,9DIS80,PR,QuikGps,M,01,SM,10,9,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,1,0,.9000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,2,1,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,3,2,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,4,3,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,5,4,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,6,5,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,7,6,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,8,7,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,9,8,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,10,9,.1000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,11,10,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,12,11,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,13,12,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,14,13,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,15,14,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,16,15,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,17,16,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,18,17,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,19,18,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,20,19,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,21,20,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,22,21,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,23,22,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,24,23,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
DISCHO90,9DIS90,PR,QuikGps,M,01,SM,25,24,.0500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,1,0,2.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,2,1,2.5100000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,3,2,3.0200000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,4,3,4.0100000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,5,4,4.9200000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,6,5,5.7200000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,7,6,6.3400000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,8,7,6.7200000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,9,8,6.8300000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,10,9,6.5400000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,11,10,7.1300000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,12,11,7.2000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,13,12,8.0900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,14,13,8.3100000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,15,14,7.7500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,16,15,6.2800000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,17,16,5.8400000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,18,17,6.3900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,19,18,6.9600000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,20,19,7.5700000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,21,20,10.0400000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,22,21,10.0400000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,23,22,10.0400000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,24,23,10.6700000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L01 10Y MA,5L01MA,NP,QuikNps,F,01,SM,25,24,11.6900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,1,0,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,2,1,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,3,2,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,4,3,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,5,4,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,6,5,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,7,6,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,8,7,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,9,8,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,10,9,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,11,10,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,12,11,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,13,12,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,14,13,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,15,14,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,16,15,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,17,16,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,18,17,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,19,18,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,20,19,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,21,20,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,22,21,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,23,22,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,ST,24,23,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 CDT,5CDT10,NP,QuikNps,F,01,PR,1,0,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,1,0,12.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,2,1,10.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,3,2,9.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,4,3,7.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,5,4,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,6,5,4.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,7,6,2.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,8,7,3.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,9,8,5.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,10,9,7.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,11,10,10.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,12,11,12.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,13,12,15.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,14,13,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,15,14,21.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,16,15,24.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,17,16,27.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,18,17,30.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,19,18,34.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,20,19,37.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,21,20,41.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,22,21,45.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,23,22,49.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,24,23,53.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95,1L1095,CV,QuikCvs,F,01,ST,25,24,57.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,1,0,1.8400000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,2,1,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,3,2,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,4,3,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,5,4,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,6,5,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,7,6,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,8,7,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,9,8,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,10,9,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,11,10,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,12,11,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,13,12,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,14,13,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,15,14,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,16,15,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,17,16,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,18,17,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,19,18,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,20,19,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
L10 LP95SR,1L10SR,NP,QuikNps,F,01,ST,21,20,2.1900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
