INVENTORY_ID,SOURCE_PATH,DESTINATION_PATH,SOURCE_SIZE,DESTINATION_SIZE,SOURCE_SHA256,DESTINATION_SHA256,VERIFICATION_STATUS,COPY_RESULT,ERROR_MESSAGE
CIT-INV-00329,extracted_reserve/staging/DX1M/reserve_grid.csv,staging/normalized_rates/reserve/staging/DX1M/reserve_grid.csv,101926,101926,9474bd1936091d277603a81768e8fd266f7f969f875fb206a1c326c5b0fc1a05,9474bd1936091d277603a81768e8fd266f7f969f875fb206a1c326c5b0fc1a05,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00330,extracted_reserve/staging/DX5F/reserve_grid.csv,staging/normalized_rates/reserve/staging/DX5F/reserve_grid.csv,105396,105396,a9e20f6080c25f5dca68303fd6301c0e67c277e5f1dda2902129022d6fef0d42,a9e20f6080c25f5dca68303fd6301c0e67c277e5f1dda2902129022d6fef0d42,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00331,extracted_reserve/staging/DX5M/reserve_grid.csv,staging/normalized_rates/reserve/staging/DX5M/reserve_grid.csv,104750,104750,b2795e8d33a696a2b16cb715c959d71a56de3e7ba5500a76bf04c661354c73df,b2795e8d33a696a2b16cb715c959d71a56de3e7ba5500a76bf04c661354c73df,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00332,extracted_reserve/staging/FW5/reserve_grid.csv,staging/normalized_rates/reserve/staging/FW5/reserve_grid.csv,300,300,c564f6936afcac3fb59bbcacc1ae995bd6e314790014f9d505103bdb9b2b7ffb,c564f6936afcac3fb59bbcacc1ae995bd6e314790014f9d505103bdb9b2b7ffb,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00333,extracted_reserve/staging/GDB/reserve_grid.csv,staging/normalized_rates/reserve/staging/GDB/reserve_grid.csv,399925,399925,b4e077e0c0e5997d6ccc7c31b52eb18501a48a04ca5e6f16faf127343085ba17,b4e077e0c0e5997d6ccc7c31b52eb18501a48a04ca5e6f16faf127343085ba17,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00334,extracted_reserve/staging/HPFN/reserve_grid.csv,staging/normalized_rates/reserve/staging/HPFN/reserve_grid.csv,416451,416451,79b5ccf63f45f238dd54d9a25749769b4f203f9756bfdc74c4a0d0eb4a26fa27,79b5ccf63f45f238dd54d9a25749769b4f203f9756bfdc74c4a0d0eb4a26fa27,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00335,extracted_reserve/staging/HPFS/reserve_grid.csv,staging/normalized_rates/reserve/staging/HPFS/reserve_grid.csv,417916,417916,d40dd63a6c8e39d3817a1ec386d74d2ea59e36c81c6475dff73bff333e1830f8,d40dd63a6c8e39d3817a1ec386d74d2ea59e36c81c6475dff73bff333e1830f8,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00336,extracted_reserve/staging/HPMN/reserve_grid.csv,staging/normalized_rates/reserve/staging/HPMN/reserve_grid.csv,417005,417005,aedd0e67f5d0c1c78cdca3aaa498bf96dfd9aef8854a4068d4eda7ea4343f046,aedd0e67f5d0c1c78cdca3aaa498bf96dfd9aef8854a4068d4eda7ea4343f046,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00337,extracted_reserve/staging/HPMS/reserve_grid.csv,staging/normalized_rates/reserve/staging/HPMS/reserve_grid.csv,418362,418362,73487f81652b5d86d608b346dbc9b57affafcff7b96a201f3e6ceb25b8b88d3e,73487f81652b5d86d608b346dbc9b57affafcff7b96a201f3e6ceb25b8b88d3e,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00338,extracted_reserve/staging/HR2G/reserve_grid.csv,staging/normalized_rates/reserve/staging/HR2G/reserve_grid.csv,396973,396973,791a77e344c1d29d1c111da86234f1d236b15207d55bae41e2465daa426b9593,791a77e344c1d29d1c111da86234f1d236b15207d55bae41e2465daa426b9593,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00339,extracted_reserve/staging/HR6G/reserve_grid.csv,staging/normalized_rates/reserve/staging/HR6G/reserve_grid.csv,362692,362692,9f130ddcee7c807fba6dce0ca9892f6434a4ffcec48ad93a205673b33271f943,9f130ddcee7c807fba6dce0ca9892f6434a4ffcec48ad93a205673b33271f943,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00340,extracted_reserve/staging/HRWG/reserve_grid.csv,staging/normalized_rates/reserve/staging/HRWG/reserve_grid.csv,429908,429908,c8504140cc6580aa2871ecfe1ad2500a71687192abee0630330db0d1baf42ca6,c8504140cc6580aa2871ecfe1ad2500a71687192abee0630330db0d1baf42ca6,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00341,extracted_reserve/staging/IFF1/reserve_grid.csv,staging/normalized_rates/reserve/staging/IFF1/reserve_grid.csv,452014,452014,d05eab4cb719235ef71b7334da03fc1a4fbe19e3bf9d50389a38e45e4add9bec,d05eab4cb719235ef71b7334da03fc1a4fbe19e3bf9d50389a38e45e4add9bec,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00342,extracted_reserve/staging/IFF5/reserve_grid.csv,staging/normalized_rates/reserve/staging/IFF5/reserve_grid.csv,456253,456253,d3334e256c75fcb7a88bec4616af2beb1055c1b701053e3bf500511c95d8dda8,d3334e256c75fcb7a88bec4616af2beb1055c1b701053e3bf500511c95d8dda8,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00343,extracted_reserve/staging/IFFS/reserve_grid.csv,staging/normalized_rates/reserve/staging/IFFS/reserve_grid.csv,428083,428083,9a1c71e3aaa97cd83cb00ad3a08c9d3a5f706c5a0a57a3ba2b84302e1968209c,9a1c71e3aaa97cd83cb00ad3a08c9d3a5f706c5a0a57a3ba2b84302e1968209c,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00344,extracted_reserve/staging/LBR/reserve_grid.csv,staging/normalized_rates/reserve/staging/LBR/reserve_grid.csv,209,209,9bde330e59257a44ea2f68db3b2b49f40b5abdd81e9470adee0cbf8e2d711ed4,9bde330e59257a44ea2f68db3b2b49f40b5abdd81e9470adee0cbf8e2d711ed4,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00345,extracted_reserve/staging/LPI2/reserve_grid.csv,staging/normalized_rates/reserve/staging/LPI2/reserve_grid.csv,70532,70532,cf7e8a03d804a6e461a1d3f98aabbddc9797dd555fcf1988febed86e1322a8cb,cf7e8a03d804a6e461a1d3f98aabbddc9797dd555fcf1988febed86e1322a8cb,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00346,extracted_reserve/staging/LPI6/reserve_grid.csv,staging/normalized_rates/reserve/staging/LPI6/reserve_grid.csv,197812,197812,8aecc725b06b2812030a6d7097824697976d5315201d9c3681c3f1b670e4dc97,8aecc725b06b2812030a6d7097824697976d5315201d9c3681c3f1b670e4dc97,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00347,extracted_reserve/staging/LPIS/reserve_grid.csv,staging/normalized_rates/reserve/staging/LPIS/reserve_grid.csv,468817,468817,bb15dbac50e42bcf5238bd8b627a37154e7e0dc81e106491820dd67845f098e5,bb15dbac50e42bcf5238bd8b627a37154e7e0dc81e106491820dd67845f098e5,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00348,extracted_reserve/staging/P7FN/reserve_grid.csv,staging/normalized_rates/reserve/staging/P7FN/reserve_grid.csv,416496,416496,8823d80874960e76369a23b4824e86779992c121789ca3828052396ede1f8caa,8823d80874960e76369a23b4824e86779992c121789ca3828052396ede1f8caa,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00349,extracted_reserve/staging/P7FS/reserve_grid.csv,staging/normalized_rates/reserve/staging/P7FS/reserve_grid.csv,417119,417119,160f5a1afea4216326caf9aba4b56026fe825a712d95efb942e947329fd0c19d,160f5a1afea4216326caf9aba4b56026fe825a712d95efb942e947329fd0c19d,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00350,extracted_reserve/staging/P7MN/reserve_grid.csv,staging/normalized_rates/reserve/staging/P7MN/reserve_grid.csv,417343,417343,e8002cd936f0f4e19300d4ff1dbebad750b8c3ccfebdd0c9bb3fba20d5b84650,e8002cd936f0f4e19300d4ff1dbebad750b8c3ccfebdd0c9bb3fba20d5b84650,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00351,extracted_reserve/staging/P7MS/reserve_grid.csv,staging/normalized_rates/reserve/staging/P7MS/reserve_grid.csv,418393,418393,98092724056c5b8d60a5b81f82186bfd0883cb725b73807f5d6212412727bc41,98092724056c5b8d60a5b81f82186bfd0883cb725b73807f5d6212412727bc41,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00352,extracted_reserve/staging/P8FJ/reserve_grid.csv,staging/normalized_rates/reserve/staging/P8FJ/reserve_grid.csv,422177,422177,76cda5de24e1c849a798b1d129a9c878dbf31018765bbb425058c7ba668b2f75,76cda5de24e1c849a798b1d129a9c878dbf31018765bbb425058c7ba668b2f75,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00353,extracted_reserve/staging/P8FN/reserve_grid.csv,staging/normalized_rates/reserve/staging/P8FN/reserve_grid.csv,421408,421408,04eb205fa97f0749d5f203d3c658ee57791ec03ae3f5e0587aa0da12c3de1451,04eb205fa97f0749d5f203d3c658ee57791ec03ae3f5e0587aa0da12c3de1451,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00354,extracted_reserve/staging/P8FS/reserve_grid.csv,staging/normalized_rates/reserve/staging/P8FS/reserve_grid.csv,422177,422177,05f41b9a704f57a9dca2670d1e7a929f8827562fb8b801d9d450a2087c691142,05f41b9a704f57a9dca2670d1e7a929f8827562fb8b801d9d450a2087c691142,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00355,extracted_reserve/staging/P8MJ/reserve_grid.csv,staging/normalized_rates/reserve/staging/P8MJ/reserve_grid.csv,423406,423406,45bacd881cd5cedf5789ea23ac1f7d6b6a48187ffb1fc919d6117ccda8e52492,45bacd881cd5cedf5789ea23ac1f7d6b6a48187ffb1fc919d6117ccda8e52492,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00356,extracted_reserve/staging/P8MN/reserve_grid.csv,staging/normalized_rates/reserve/staging/P8MN/reserve_grid.csv,422192,422192,2c6dffbc79ff8b6f37095aafbba3b5216145448f367f01579f1ca7af8b38278a,2c6dffbc79ff8b6f37095aafbba3b5216145448f367f01579f1ca7af8b38278a,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00357,extracted_reserve/staging/P8MS/reserve_grid.csv,staging/normalized_rates/reserve/staging/P8MS/reserve_grid.csv,423406,423406,718d3bde4410dbc793399fde35e93ecfd97aa06593521da2070e4413f2805667,718d3bde4410dbc793399fde35e93ecfd97aa06593521da2070e4413f2805667,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00358,extracted_reserve/staging/P9FJ/reserve_grid.csv,staging/normalized_rates/reserve/staging/P9FJ/reserve_grid.csv,149685,149685,b1b2ab003dd6dd94d17783639ad7bc541261a598b740dd8b45010fe93386ccbf,b1b2ab003dd6dd94d17783639ad7bc541261a598b740dd8b45010fe93386ccbf,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00359,extracted_reserve/staging/P9FN/reserve_grid.csv,staging/normalized_rates/reserve/staging/P9FN/reserve_grid.csv,420821,420821,836968b74fc2cd1f2e90065428a1f87c5267e6fae7708b78b245f4ffa402bec7,836968b74fc2cd1f2e90065428a1f87c5267e6fae7708b78b245f4ffa402bec7,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00360,extracted_reserve/staging/P9FS/reserve_grid.csv,staging/normalized_rates/reserve/staging/P9FS/reserve_grid.csv,422070,422070,a450c54ade439c6bdef79b0a986f0d12ec11effd09d32e44113090e52a7cb7ee,a450c54ade439c6bdef79b0a986f0d12ec11effd09d32e44113090e52a7cb7ee,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00361,extracted_reserve/staging/P9MJ/reserve_grid.csv,staging/normalized_rates/reserve/staging/P9MJ/reserve_grid.csv,149803,149803,37861a1f8b43fb31eba41b6b9141c5fceb7e018517a6344456cd900626b4fa43,37861a1f8b43fb31eba41b6b9141c5fceb7e018517a6344456cd900626b4fa43,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00362,extracted_reserve/staging/P9MN/reserve_grid.csv,staging/normalized_rates/reserve/staging/P9MN/reserve_grid.csv,421515,421515,b44967c54358d26b03d61f739ccb8d81c254c33f27ff33cf7e43bc78468d0646,b44967c54358d26b03d61f739ccb8d81c254c33f27ff33cf7e43bc78468d0646,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00363,extracted_reserve/staging/P9MS/reserve_grid.csv,staging/normalized_rates/reserve/staging/P9MS/reserve_grid.csv,422631,422631,90643b054d11e18cda756878f48acaa0db7c5eb5bd18b3520b07905ca8bb70ba,90643b054d11e18cda756878f48acaa0db7c5eb5bd18b3520b07905ca8bb70ba,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00364,extracted_reserve/staging/PLP/reserve_grid.csv,staging/normalized_rates/reserve/staging/PLP/reserve_grid.csv,87784,87784,449a32a4c149599c618eee1970fa27c8d10a96e202a4ef7f84cbca379a02782f,449a32a4c149599c618eee1970fa27c8d10a96e202a4ef7f84cbca379a02782f,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00365,extracted_reserve/staging/PLP6/reserve_grid.csv,staging/normalized_rates/reserve/staging/PLP6/reserve_grid.csv,180549,180549,653e8351edcd7aff1609ee1dedc1d7353ea9aba7cafc35809de542c2e34f0fba,653e8351edcd7aff1609ee1dedc1d7353ea9aba7cafc35809de542c2e34f0fba,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00366,extracted_reserve/staging/Q1FN/reserve_grid.csv,staging/normalized_rates/reserve/staging/Q1FN/reserve_grid.csv,38081,38081,65b7a6f1bef0029e70cc13940dc605b4399472516488f63c622d89b19c8cf0f7,65b7a6f1bef0029e70cc13940dc605b4399472516488f63c622d89b19c8cf0f7,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00367,extracted_reserve/staging/Q1FS/reserve_grid.csv,staging/normalized_rates/reserve/staging/Q1FS/reserve_grid.csv,34074,34074,6cf583df5d19f0f1c2ed753f35b0e332b6f0de4880335466ba596a7e8d556782,6cf583df5d19f0f1c2ed753f35b0e332b6f0de4880335466ba596a7e8d556782,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00368,extracted_reserve/staging/Q1MN/reserve_grid.csv,staging/normalized_rates/reserve/staging/Q1MN/reserve_grid.csv,38210,38210,48711f7f225da7db4ba881519a7d761dd18573c239d9280581a315628459f591,48711f7f225da7db4ba881519a7d761dd18573c239d9280581a315628459f591,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00369,extracted_reserve/staging/Q1MS/reserve_grid.csv,staging/normalized_rates/reserve/staging/Q1MS/reserve_grid.csv,34134,34134,30a42dcbd967652eef5e58439d213ac6bf065cf249cd44ec9bb1652a04c53a86,30a42dcbd967652eef5e58439d213ac6bf065cf249cd44ec9bb1652a04c53a86,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00370,extracted_reserve/staging/Q2FN/reserve_grid.csv,staging/normalized_rates/reserve/staging/Q2FN/reserve_grid.csv,60142,60142,834afd6d47f149f072451c3fb60aefafec70aad1c3f44372fb050c2bb625348b,834afd6d47f149f072451c3fb60aefafec70aad1c3f44372fb050c2bb625348b,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00371,extracted_reserve/staging/Q2FS/reserve_grid.csv,staging/normalized_rates/reserve/staging/Q2FS/reserve_grid.csv,51964,51964,3a220a5d885798778919cd24c9d5fea2ac45187a72b079294a036f5cc8719959,3a220a5d885798778919cd24c9d5fea2ac45187a72b079294a036f5cc8719959,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00372,extracted_reserve/staging/Q2MN/reserve_grid.csv,staging/normalized_rates/reserve/staging/Q2MN/reserve_grid.csv,60257,60257,6bcf1ad40f72451f6341c0d607a7bf35b1f45f4cd4081b9e3b2e23d0c04e8f55,6bcf1ad40f72451f6341c0d607a7bf35b1f45f4cd4081b9e3b2e23d0c04e8f55,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00373,extracted_reserve/staging/Q2MS/reserve_grid.csv,staging/normalized_rates/reserve/staging/Q2MS/reserve_grid.csv,52082,52082,71821ed95e58fd47c4a1f42bd6fc53a4504cfeca0ce23637af0076ce98515323,71821ed95e58fd47c4a1f42bd6fc53a4504cfeca0ce23637af0076ce98515323,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00374,extracted_reserve/staging/Q3FN/reserve_grid.csv,staging/normalized_rates/reserve/staging/Q3FN/reserve_grid.csv,65617,65617,1af7265ab3cdcc542676e8a9494cec4ae703806f9a4b22074228f88776a790c0,1af7265ab3cdcc542676e8a9494cec4ae703806f9a4b22074228f88776a790c0,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00375,extracted_reserve/staging/Q3FS/reserve_grid.csv,staging/normalized_rates/reserve/staging/Q3FS/reserve_grid.csv,53234,53234,8588806c6820b7b09fc8fb0e609fc6552d1950dce7b6401e6368f53c28fa996d,8588806c6820b7b09fc8fb0e609fc6552d1950dce7b6401e6368f53c28fa996d,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00376,extracted_reserve/staging/Q3MN/reserve_grid.csv,staging/normalized_rates/reserve/staging/Q3MN/reserve_grid.csv,65720,65720,31e8147f840a82acf68a49f7dbc67ab61c31f399f9afa3ae3f52468e4ba4b622,31e8147f840a82acf68a49f7dbc67ab61c31f399f9afa3ae3f52468e4ba4b622,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00377,extracted_reserve/staging/Q3MS/reserve_grid.csv,staging/normalized_rates/reserve/staging/Q3MS/reserve_grid.csv,53321,53321,c80a44a40e00caff5cab792c18bfe8d89543173b10d450708dd69a625ff2c851,c80a44a40e00caff5cab792c18bfe8d89543173b10d450708dd69a625ff2c851,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00378,extracted_reserve/staging/QLFN/reserve_grid.csv,staging/normalized_rates/reserve/staging/QLFN/reserve_grid.csv,312219,312219,08278b9ae4d33b597aba7ac4d048d51348ea48a38884c37608def8d4dd0009a4,08278b9ae4d33b597aba7ac4d048d51348ea48a38884c37608def8d4dd0009a4,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00379,extracted_reserve/staging/QLFS/reserve_grid.csv,staging/normalized_rates/reserve/staging/QLFS/reserve_grid.csv,313670,313670,5fc4a5b69285639936bc453a05029c8fb08317e01f0b22de18f04861e2977e7e,5fc4a5b69285639936bc453a05029c8fb08317e01f0b22de18f04861e2977e7e,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00380,extracted_reserve/staging/QLMN/reserve_grid.csv,staging/normalized_rates/reserve/staging/QLMN/reserve_grid.csv,312861,312861,2fff1ecaa1bec7ab9a227903b0171a6a100fe0bb4682df5f17fce4c843a9c684,2fff1ecaa1bec7ab9a227903b0171a6a100fe0bb4682df5f17fce4c843a9c684,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00381,extracted_reserve/staging/QLMS/reserve_grid.csv,staging/normalized_rates/reserve/staging/QLMS/reserve_grid.csv,314184,314184,ed20f5d3d90be56f719a1126d464dfda6b54e0e078a555f9acf6f7159319d9d3,ed20f5d3d90be56f719a1126d464dfda6b54e0e078a555f9acf6f7159319d9d3,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00382,extracted_reserve/staging/R28/reserve_grid.csv,staging/normalized_rates/reserve/staging/R28/reserve_grid.csv,79931,79931,d1b4b995cb7871d9600e243b5117d0f38f552a56de2b7eb3f0380dfeba9d9fc3,d1b4b995cb7871d9600e243b5117d0f38f552a56de2b7eb3f0380dfeba9d9fc3,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00383,extracted_reserve/staging/R28A/reserve_grid.csv,staging/normalized_rates/reserve/staging/R28A/reserve_grid.csv,413583,413583,805be429326f1defcbffc9b8238f16119f1b049f5d0dad6c79e57d1b159bb8aa,805be429326f1defcbffc9b8238f16119f1b049f5d0dad6c79e57d1b159bb8aa,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00384,extracted_reserve/staging/R28G/reserve_grid.csv,staging/normalized_rates/reserve/staging/R28G/reserve_grid.csv,82741,82741,7982e50a03dc1f866be3a808a83ac3abeccf55a294fb1f3e6fb0b1b2274cab66,7982e50a03dc1f866be3a808a83ac3abeccf55a294fb1f3e6fb0b1b2274cab66,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00385,extracted_reserve/staging/R29G/reserve_grid.csv,staging/normalized_rates/reserve/staging/R29G/reserve_grid.csv,425262,425262,b3c9c246f4e1dc05869a022f37516c9817cbd78b795c3a723d66d3a2755739e3,b3c9c246f4e1dc05869a022f37516c9817cbd78b795c3a723d66d3a2755739e3,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00386,extracted_reserve/staging/R68/reserve_grid.csv,staging/normalized_rates/reserve/staging/R68/reserve_grid.csv,84848,84848,e7a6b938e87326c61387cb143867c8ff52efbbbdb7833d4a203a140dec1468c8,e7a6b938e87326c61387cb143867c8ff52efbbbdb7833d4a203a140dec1468c8,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00387,extracted_reserve/staging/R68G/reserve_grid.csv,staging/normalized_rates/reserve/staging/R68G/reserve_grid.csv,82628,82628,1617980aa0595f46c018c958fe6d35e5618b9cd9df75e20e517a0d7feccec565,1617980aa0595f46c018c958fe6d35e5618b9cd9df75e20e517a0d7feccec565,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00388,extracted_reserve/staging/R69G/reserve_grid.csv,staging/normalized_rates/reserve/staging/R69G/reserve_grid.csv,374265,374265,77c359ee856d570502c10113c6c7c0a28fac33fb4119ddeb84d59f07c4641982,77c359ee856d570502c10113c6c7c0a28fac33fb4119ddeb84d59f07c4641982,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00389,extracted_reserve/staging/RW18/reserve_grid.csv,staging/normalized_rates/reserve/staging/RW18/reserve_grid.csv,93965,93965,350e72f5dc61ff00d8136e6140be9fc799b0a848adf44aff35c466fbd3b270ad,350e72f5dc61ff00d8136e6140be9fc799b0a848adf44aff35c466fbd3b270ad,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00390,extracted_reserve/staging/RW28/reserve_grid.csv,staging/normalized_rates/reserve/staging/RW28/reserve_grid.csv,82114,82114,4200b5561b3b9385244ec43684cc9248e3b89e949aa316f02e6b830aadb9a77c,4200b5561b3b9385244ec43684cc9248e3b89e949aa316f02e6b830aadb9a77c,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00391,extracted_reserve/staging/RW8/reserve_grid.csv,staging/normalized_rates/reserve/staging/RW8/reserve_grid.csv,79304,79304,cad66b0f443609db1a09ed8fdf4c622feeb349bd536f1f96eeef5130d609b1f2,cad66b0f443609db1a09ed8fdf4c622feeb349bd536f1f96eeef5130d609b1f2,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00392,extracted_reserve/staging/RW8A/reserve_grid.csv,staging/normalized_rates/reserve/staging/RW8A/reserve_grid.csv,414037,414037,c3af25a63a9a63655404b9684fccfa7e66d70ade22f93fa1e367ff7f78c3b0d0,c3af25a63a9a63655404b9684fccfa7e66d70ade22f93fa1e367ff7f78c3b0d0,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00393,extracted_reserve/staging/RW8G/reserve_grid.csv,staging/normalized_rates/reserve/staging/RW8G/reserve_grid.csv,82114,82114,cbcede6067d4fbdaa434acb6e6d0318c8c9606ae773eabfeba82857bd642749a,cbcede6067d4fbdaa434acb6e6d0318c8c9606ae773eabfeba82857bd642749a,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00394,extracted_reserve/staging/RW9G/reserve_grid.csv,staging/normalized_rates/reserve/staging/RW9G/reserve_grid.csv,421944,421944,4d0b9c255cb96f03c914cb9537cc8e3dbddbb0a7304c6328c279fe1f6a0babf0,4d0b9c255cb96f03c914cb9537cc8e3dbddbb0a7304c6328c279fe1f6a0babf0,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00395,extracted_reserve/staging/S28G/reserve_grid.csv,staging/normalized_rates/reserve/staging/S28G/reserve_grid.csv,116461,116461,a47cba19d1f1164fc82537afa50d00390e069531ad4c906e80bf2900176c7ea8,a47cba19d1f1164fc82537afa50d00390e069531ad4c906e80bf2900176c7ea8,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00396,extracted_reserve/staging/SLPW/reserve_grid.csv,staging/normalized_rates/reserve/staging/SLPW/reserve_grid.csv,220,220,2271308b84f36d6a6450740291cc8491d294f1e41ad77543f5d0ae839ccf79c4,2271308b84f36d6a6450740291cc8491d294f1e41ad77543f5d0ae839ccf79c4,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00397,extracted_reserve/staging/TAF/reserve_grid.csv,staging/normalized_rates/reserve/staging/TAF/reserve_grid.csv,189,189,44a9e406a3246c5110cf334776ae53a7bb6af370e59d76c85157dec117797844,44a9e406a3246c5110cf334776ae53a7bb6af370e59d76c85157dec117797844,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00398,extracted_reserve/staging/TAFA/reserve_grid.csv,staging/normalized_rates/reserve/staging/TAFA/reserve_grid.csv,29348,29348,82179b3a51f431448983365b1351fa8e4d92293f751af4afea269f90b90b64f2,82179b3a51f431448983365b1351fa8e4d92293f751af4afea269f90b90b64f2,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00399,extracted_reserve/staging/TAFB/reserve_grid.csv,staging/normalized_rates/reserve/staging/TAFB/reserve_grid.csv,54354,54354,b9867d5b1292a4896159d937679678f9ef1bb3fbe202407e296751321f12052e,b9867d5b1292a4896159d937679678f9ef1bb3fbe202407e296751321f12052e,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00400,extracted_reserve/staging/TAFC/reserve_grid.csv,staging/normalized_rates/reserve/staging/TAFC/reserve_grid.csv,75447,75447,ea4ad1433405939c955ad2534bacec964ff0c5e96ef8f6f3ff8d1fa590433903,ea4ad1433405939c955ad2534bacec964ff0c5e96ef8f6f3ff8d1fa590433903,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00401,extracted_reserve/staging/TAFD/reserve_grid.csv,staging/normalized_rates/reserve/staging/TAFD/reserve_grid.csv,92398,92398,00afb9ddcc9aed974d30efc2e9aaa193f24a121126ce90c2e16a0073aa4567b8,00afb9ddcc9aed974d30efc2e9aaa193f24a121126ce90c2e16a0073aa4567b8,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00402,Issue_Log/CFIC_Issue_01/CFIC_Issue_01_Dependency_Gate.md,issues/closed/legacy_CFIC_Issue_01/CFIC_Issue_01_Dependency_Gate.md,4730,4730,91daed156afc73f1d15ac8c1d9c0d1a8aa87f91887b271e4eefb3cae5b707de5,91daed156afc73f1d15ac8c1d9c0d1a8aa87f91887b271e4eefb3cae5b707de5,VERIFIED,ALREADY_PRESENT_VERIFIED,
