PRODUCT_ID,COMPONENT_NUMBER,END_DATE   ,COVERAGE_ID,COMPONENT_TYPE,COVERAGE_DESC                           ,RIDER_BASIS,MIN_ISSUE_AGE,MAX_ISSUE_AGE,MIN_ISSUE_AMT1,MIN_ISSUE_AMT2,MIN_ISSUE_AMT3,MIN_ISSUE_AMT4,MIN_ISSUE_AMT5,MIN_ISSUE_AMT6,MAX_ISSUE_AMT1,MAX_ISSUE_AMT2,MAX_ISSUE_AMT3,MAX_ISSUE_AMT4,MAX_ISSUE_AMT5,MAX_ISSUE_AMT6,PARENT_COMPONENT,COMM_BASED_ON_DATE,PREM_BASED_ON_DATE,PC_RATING_RANK,PC_PREMIUM_RANK,NBC_SEGMENT_ID,PYMNT_ACTIVATION,BEN_ADD_RESTRICT,INF_REQ_TABLE,FORCE_RATINGS,COMP_SUB_TYPE,DEFLT_MULT_INS,THRU_AGE1,THRU_AGE2,THRU_AGE3,THRU_AGE4,THRU_AGE5,THRU_AGE6,MEDICAL_TABLE,SEX_BASIS,FACE_TYPE,MANDATORY_FLAG,DEFAULT_TYPE,ABSOLUTE_VALUE,POLICY_CURRENCY,PERCENT_VALUE,MAXIMUM_NUMBER,CO_COMP1,CO_COMP2,CO_COMP3,CO_COMP4,CO_COMP5,CO_COMP6,CO_COMP7,CO_COMP8,CO_COMP9,CO_COMP10,EX_COMP1,EX_COMP2,EX_COMP3,EX_COMP4,EX_COMP5,EX_COMP6,EX_COMP7,EX_COMP8,EX_COMP9,EX_COMP10,SEPARATE_DISC,RATINGS_TABLE,ULPRO_INDICATOR,ISSUE_STATE,STATE_EXCLUSION,ADD_REQ_TABLE,CHG_REQ_TABLE,UNDR_METHOD,UL_RIDER_FUND_ID,APPLICATION_FEE,NON_OR_RE_FUNDABLE,MAX_ANNUITANTS,MIN_ANNUITANTS,MAX_PAYEES,MIN_PAYEES,VALUE_TYPE,TOTAL_INFORCE_FLAG,ALLOW_LEVEL,DISALLOW_LEVEL,MAX_LEVEL,PRINT_ID_CARD_FLAG,AUTO_ISSUE_ID,ALLOW_AUTO_ISSUE,APP_FEE_OVERIDE_SW,COPY_EXT_KEY_FLAG,INS_JNT_LMT_FLAG,PP_RESTRICTIONS,TAX_QUAL_CODE,SUB_TYPE,MOD_CODER,MOD_DATE   ,MOD_TIME   ,COMP_UPD_COUNT,COMP_KEY0                                               ,ROW_COLUMN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
619 DT    ,               4,   20021220,DISCHO25   ,SC            ,Home Office Discount - 25%-10Yr, 10%-99 ,           ,            0,          100,             1,             0,             0,             0,             0,             0,             1,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,      100,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,A           ,          1.00,               ,            0,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,N                 ,          0,             0,        0,N                 ,             ,N               ,                  ,N                ,I               ,               ,@            ,       1,DJW1     ,   20030918,   14223040,             0,0x363139204454202020203030344040403030313230303231323230,0x36313920445420202020303034323030323132323044495343484F323520205343486F6D65204F666669636520446973636F756E74202D203235252D313059722C203130252D393920203030303130300100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202031303030303030303030303030303030303020202042554E4100000000100F202020303030303130303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E2020202020204220202020202020202020202020202020202030523030303030303030204E2030203020304E4E202020202020202020204E492040303031202020202020202020444A5731C6A53101C006D900
619 SPS PU,               1,   20991231,619 SPS PU ,BA            ,Decreasing Term Paid Up for Spouse      ,           ,            0,           65,             1,             0,             0,             0,             0,             0,             1,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       65,        0,        0,        0,        0,        0,             ,B        ,U        ,B             ,            ,           .00,               ,            0,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 , (YES/NO)    ,                ,N                 ,Y                ,I               ,               ,@            ,       1,MJNA     ,   20040326,   13245236,             0,0x363139205350532050553030314040403030313230393931323331,0x36313920535053205055303031323039393132333136313920535053205055424144656372656173696E67205465726D205061696420557020666F722053706F757365202020202020203030303036350100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E20202020202020202020202020202020202020202020203036353030303030303030303030303030302020204255422000000000000F202020303030303130303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020203030303030303052303030303030303020592030203020304E20285945532F4E4F29204E594920403030312020202020202020204D4A4E4186CA3101341BCA00
621 END85 ,               1,   19641228,621 END85  ,BA            ,Endowment at Age 85                     ,           ,           15,           60,             1,             0,             0,             0,             0,             0,          1000,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       60,        0,        0,        0,        0,        0,             ,B        ,U        ,B             ,            ,           .00,               ,            0,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 , (YES/NO)    ,                ,N                 ,Y                ,I               ,               ,@            ,       1,SXH1     ,   20030827,   10435952,             0,0x36323120454E443835203030314040403030313139363431323238,0x36323120454E44383520303031313936343132323836323120454E443835204241456E646F776D656E742061742041676520383520202020202020202020202020202020202020202020303135303630010000000000000000000000000000000000000000000000E803000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E20202020202020202020202020202020202020202020203036303030303030303030303030303030302020204255422000000000000F202020303030303130303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020203030303030303052303030303030303020592030203020304E20285945532F4E4F29204E59492040303031202020202020202020535848316BA53101703D9F00
621 END85 ,               2,   19641228,0822 620   ,AD            ,Accidental Death Benefit                ,           ,           15,           55,             1,             0,             0,             0,             0,             0,           200,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       55,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,SXH1     ,   20030827,   10440945,             0,0x36323120454E443835203030324040403030313139363431323238,0x36323120454E4438352030303231393634313232383038323220363230202041444163636964656E74616C2044656174682042656E656669742020202020202020202020202020202020303135303535010000000000000000000000000000000000000000000000C800000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030353530303030303030303030303030303020202042554E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020202020202020203052303030303030303020592030203020304E20202020202020202020204E492040303031202020202020202020535848316BA53101F1509F00
621 END85 ,               3,   19641228,0823 620   ,WP            ,Waiver of Premium                       ,           ,           15,           55,             1,             0,             0,             0,             0,             0,           200,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       55,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,SXH1     ,   20030827,   10442256,             0,0x36323120454E443835203030334040403030313139363431323238,0x36323120454E443835203030333139363431323238303832332036323020205750576169766572206F66205072656D69756D202020202020202020202020202020202020202020202020303135303535010000000000000000000000000000000000000000000000C800000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030353530303030303030303030303030303020202042554E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020202020202020203052303030303030303020592030203020304E20202020202020202020204E492040303031202020202020202020535848316BA5310110569F00
622 END85 ,               1,   19641228,622 END85  ,BA            ,20 Pay Endowment at Age 85              ,           ,            0,           60,             1,             0,             0,             0,             0,             0,          1000,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       60,        0,        0,        0,        0,        0,             ,B        ,U        ,B             ,            ,           .00,               ,            0,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 , (YES/NO)    ,                ,N                 ,Y                ,I               ,               ,@            ,       1,MJNA     ,   20031006,   10375064,             0,0x36323220454E443835203030314040403030313139363431323238,0x36323220454E44383520303031313936343132323836323220454E44383520424132302050617920456E646F776D656E7420617420416765203835202020202020202020202020202020303030303630010000000000000000000000000000000000000000000000E803000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E20202020202020202020202020202020202020202020203036303030303030303030303030303030302020204255422000000000000F202020303030303130303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020203030303030303052303030303030303020592030203020304E20285945532F4E4F29204E594920403030312020202020202020204D4A4E411EA63101984F9E00
622 END85 ,               2,   19641228,0822 20PAY ,AD            ,Accidental Death Benefit                ,           ,           15,           55,             1,             0,             0,             0,             0,             0,           200,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       55,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,SXH1     ,   20030827,   11121056,             0,0x36323220454E443835203030324040403030313139363431323238,0x36323220454E4438352030303231393634313232383038323220323050415941444163636964656E74616C2044656174682042656E656669742020202020202020202020202020202020303135303535010000000000000000000000000000000000000000000000C800000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030353530303030303030303030303030303020202042554E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020202020202020203052303030303030303020592030203020304E20202020202020202020204E492040303031202020202020202020535848316BA53101A0B1A900
622 END85 ,               3,   19641228,0823 20PAY ,WP            ,Waiver of Premium                       ,           ,           15,           55,             1,             0,             0,             0,             0,             0,           200,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       55,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,SXH1     ,   20030827,   11130190,             0,0x36323220454E443835203030334040403030313139363431323238,0x36323220454E443835203030333139363431323238303832332032305041595750576169766572206F66205072656D69756D202020202020202020202020202020202020202020202020303135303535010000000000000000000000000000000000000000000000C800000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030353530303030303030303030303030303020202042554E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020202020202020203052303030303030303020592030203020304E20202020202020202020204E492040303031202020202020202020535848316BA531014ED5A900
630 JEB   ,               1,   19641228,630 JEB    ,BA            ,Juvenile Estate Builder Paid Up at 65   ,           ,            0,           14,             1,             0,             0,             0,             0,             0,            10,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       14,        0,        0,        0,        0,        0,             ,B        ,U        ,B             ,            ,           .00,               ,            0,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 , (YES/NO)    ,                ,N                 ,Y                ,I               ,               ,@            ,       1,SXH1     ,   20030827,   13420827,             0,0x363330204A45422020203030314040403030313139363431323238,0x363330204A45422020203030313139363431323238363330204A454220202042414A7576656E696C6520457374617465204275696C6465722050616964205570206174203635202020203030303031340100000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E20202020202020202020202020202020202020202020203031343030303030303030303030303030302020204255422000000000000F202020303030303130303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020203030303030303052303030303030303020592030203020304E20285945532F4E4F29204E59492040303031202020202020202020535848316BA531011BC9CC00
646 ART   ,               1,   19841228,646 ART    ,BA            ,Annual Renewable Term                   ,           ,           20,           60,         50000,             0,             0,             0,             0,             0,      10000000,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       75,        0,        0,        0,        0,        0,             ,B        ,F        ,B             ,            ,           .00,               ,            0,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 , (YES/NO)    ,                ,N                 ,Y                ,I               ,               ,@            ,       1,SXH1     ,   20030826,   13000536,             0,0x363436204152542020203030314040403030313139383431323238,0x363436204152542020203030313139383431323238363436204152542020204241416E6E75616C2052656E657761626C65205465726D202020202020202020202020202020202020202030323030363050C3000000000000000000000000000000000000000000008096980000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E20202020202020202020202020202020202020202020203037353030303030303030303030303030302020204246422000000000000F202020303030303130303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020203030303030303052303030303030303020592030203020304E20285945532F4E4F29204E59492040303031202020202020202020535848316AA53101585FC600
646 ART   ,               2,   19841228,WP 646     ,WP            ,Waiver of Premium                       ,           ,           20,           60,             1,             0,             0,             0,             0,             0,           200,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       60,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,SXH1     ,   20030826,   13000887,             0,0x363436204152542020203030324040403030313139383431323238,0x363436204152542020203030323139383431323238575020363436202020205750576169766572206F66205072656D69756D202020202020202020202020202020202020202020202020303230303630010000000000000000000000000000000000000000000000C800000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030363030303030303030303030303030303020202042554E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020202020202020203052303030303030303020592030203020304E20202020202020202020204E492040303031202020202020202020535848316AA53101B760C600
