POL,MPOLICY,ISWL,PREMIUMS_PAID,PU_PREMIUMS_PAID,SU_PREMIUMS_PAID,SL_PREMIUMS_PAID,LP_TOTAL,HIST,ADJ,HAS_HIST,STATUS
9011198807,011198807C,False,3332.52,0.0,0.0,0.0,3332.52,1131.8400000000001,2200.68,True,LOAD_CANDIDATE
9011198845,011198845C,False,3530.86,0.0,0.0,0.0,3530.86,788.98,2741.88,True,LOAD_CANDIDATE
9011198846,011198846C,False,28108.2,0.0,0.0,0.0,28108.2,9072.9,19035.3,True,LOAD_CANDIDATE
9011198871,011198871C,False,7371.0,0.0,630.0,0.0,8001.0,2574.6,5426.4,True,LOAD_CANDIDATE
9011198877,011198877C,False,3605.85,0.0,0.0,0.0,3605.85,1201.95,2403.9,True,LOAD_CANDIDATE
9011198926,011198926C,False,3129.84,0.0,0.0,0.0,3129.84,57.96,3071.88,True,LOAD_CANDIDATE
9011198951,011198951C,False,2454.24,0.0,0.0,0.0,2454.24,613.5600000000001,1840.68,True,LOAD_CANDIDATE
9011198997,011198997C,False,9486.56,0.0,179.86,0.0,9666.42,3132.12,6534.3,True,LOAD_CANDIDATE
9011199043,011199043C,False,6143.04,0.0,0.0,0.0,6143.04,1982.88,4160.16,True,LOAD_CANDIDATE
9011199046,011199046C,False,14308.02,0.0,0.0,0.0,14308.02,2686.18,11621.84,True,LOAD_CANDIDATE
9011199099,011199099C,False,5220.51,0.0,0.0,0.0,5220.51,2426.04,2794.47,True,LOAD_CANDIDATE
9011199270,011199270C,False,2690.1,0.0,0.0,0.0,2690.1,871.0799999999999,1819.02,True,LOAD_CANDIDATE
9011199328,011199328C,False,3696.53,0.0,115.81,0.0,3812.34,1242.36,2569.98,True,LOAD_CANDIDATE
9011199349,011199349C,False,13146.0,0.0,729.29,0.0,13875.29,4521.66,9353.63,True,LOAD_CANDIDATE
9011199350,011199350C,False,14291.58,0.0,494.54,0.0,14786.12,4818.48,9967.64,True,LOAD_CANDIDATE
9011199382,011199382C,False,3395.25,0.0,405.0,0.0,3800.25,1266.75,2533.5,True,LOAD_CANDIDATE
9011199383,011199383C,False,36895.0,0.0,975.6,0.0,37870.6,12102.5,25768.1,True,LOAD_CANDIDATE
9011199398,011199398C,False,12132.96,0.0,630.0,0.0,12762.96,4457.32,8305.64,True,LOAD_CANDIDATE
9011199493,011199493C,False,3290.72,0.0,0.0,0.0,3290.72,1068.96,2221.76,True,LOAD_CANDIDATE
9011199494,011199494C,False,3290.72,0.0,0.0,0.0,3290.72,1068.96,2221.76,True,LOAD_CANDIDATE
9011199527,011199527C,False,9667.17,0.0,0.0,0.0,9667.17,952.9300000000001,8714.24,True,LOAD_CANDIDATE
9011199549,011199549C,False,2760.75,0.0,0.0,0.0,2760.75,920.25,1840.5,True,LOAD_CANDIDATE
9011199570,011199570C,False,25476.25,0.0,0.0,0.0,25476.25,2113.75,23362.5,True,LOAD_CANDIDATE
9011199593,011199593C,False,905.6,0.0,0.0,0.0,905.6,0.0,905.6,False,LOAD_CANDIDATE
9011199612,011199612C,False,5618.0,0.0,330.72,0.0,5948.72,28.06,5920.66,True,LOAD_CANDIDATE
9011199632,011199632C,False,11750.22,0.0,0.0,0.0,11750.22,2251.0,9499.22,True,LOAD_CANDIDATE
9011199685,011199685C,False,4889.06,0.0,0.0,0.0,4889.06,1593.24,3295.82,True,LOAD_CANDIDATE
9011199697,011199697C,False,3715.31,0.0,391.25,0.0,4106.5599999999995,1338.24,2768.32,True,LOAD_CANDIDATE
9011199702,011199702C,False,32994.22,0.0,0.0,0.0,32994.22,18966.82,14027.4,True,LOAD_CANDIDATE
9011199709,011199709C,False,6933.6,0.0,0.0,0.0,6933.6,1733.3999999999999,5200.2,True,LOAD_CANDIDATE
9011199710,011199710C,False,5155.2,0.0,0.0,0.0,5155.2,1288.8000000000002,3866.4,True,LOAD_CANDIDATE
9011199737,011199737C,False,7233.43,0.0,0.0,0.0,7233.43,2357.22,4876.21,True,LOAD_CANDIDATE
9011199782,011199782C,False,3008.72,0.0,0.0,0.0,3008.72,954.6899999999999,2054.03,True,LOAD_CANDIDATE
9011199908,011199908C,False,4552.1,0.0,0.0,0.0,4552.1,668.8799999999999,3883.22,True,LOAD_CANDIDATE
9011199974,011199974C,False,9763.3,0.0,0.0,0.0,9763.3,1974.6000000000001,7788.7,True,LOAD_CANDIDATE
9011200008,011200008C,False,30720.0,0.0,2160.0,0.0,32880.0,8380.0,24500.0,True,LOAD_CANDIDATE
9011200012,011200012C,False,15555.8,0.0,0.0,0.0,15555.8,5018.0,10537.8,True,LOAD_CANDIDATE
9011200046,011200046C,False,8420.32,0.0,0.0,0.0,8420.32,4358.12,4062.2,True,LOAD_CANDIDATE
9011200092,011200092C,False,27057.0,0.0,2630.0,0.0,29687.0,9414.0,20273.0,True,LOAD_CANDIDATE
9011200196,011200196C,False,5691.6,0.0,280.8,0.0,5972.400000000001,1504.1599999999999,4468.24,True,LOAD_CANDIDATE
9011200210,011200210C,False,4875.0,0.0,390.0,0.0,5265.0,1620.0,3645.0,True,LOAD_CANDIDATE
9011200251,011200251C,False,12881.43,0.0,0.0,0.0,12881.43,1879.29,11002.14,True,LOAD_CANDIDATE
9011200276,011200276C,False,4628.16,0.0,0.0,0.0,4628.16,1513.0,3115.16,True,LOAD_CANDIDATE
9011200338,011200338C,False,2864.31,0.0,0.0,0.0,2864.31,948.6300000000001,1915.68,True,LOAD_CANDIDATE
9011200360,011200360C,False,7983.37,0.0,0.0,0.0,7983.37,2618.34,5365.03,True,LOAD_CANDIDATE
9011200456,011200456C,False,2718.86,0.0,0.0,0.0,2718.86,891.48,1827.38,True,LOAD_CANDIDATE
9011200500,011200500C,False,8986.56,0.0,0.0,0.0,8986.56,1598.4,7388.16,True,LOAD_CANDIDATE
9011200570,011200570C,False,19712.0,0.0,585.0,0.0,20297.0,6592.0,13705.0,True,LOAD_CANDIDATE
9011200630,011200630C,False,16173.57,0.0,0.0,0.0,16173.57,4531.54,11642.03,True,LOAD_CANDIDATE
9011200672,011200672C,False,2766.24,0.0,0.0,0.0,2766.24,232.56,2533.68,True,LOAD_CANDIDATE
9011200673,011200673C,False,2658.5,0.0,0.0,0.0,2658.5,818.0,1840.5,True,LOAD_CANDIDATE
9011200691,011200691C,False,9569.47,0.0,0.0,0.0,9569.47,3169.31,6400.16,True,LOAD_CANDIDATE
9011200872,011200872C,False,17902.28,0.0,0.0,0.0,17902.28,6235.04,11667.24,True,LOAD_CANDIDATE
9011201212,011201212C,False,8884.4,0.0,0.0,0.0,8884.4,818.3000000000001,8066.1,True,LOAD_CANDIDATE
9011201227,011201227C,False,2270.32,0.0,0.0,0.0,2270.32,764.05,1506.27,True,LOAD_CANDIDATE
9011201237,011201237C,False,10006.5,0.0,0.0,4700.01,14706.51,7279.400000000001,7427.11,True,LOAD_CANDIDATE
9011201280,011201280C,False,7709.24,0.0,0.0,0.0,7709.24,2553.06,5156.18,True,LOAD_CANDIDATE
9011201312,011201312C,False,8337.2,0.0,0.0,0.0,8337.2,767.9,7569.3,True,LOAD_CANDIDATE
9011201331,011201331C,False,32942.0,0.0,2640.0,0.0,35582.0,10616.0,24966.0,True,LOAD_CANDIDATE
9011201332,011201332C,False,18161.0,0.0,1320.0,0.0,19481.0,6207.25,13273.75,True,LOAD_CANDIDATE
9011201406,011201406C,False,4810.96,0.0,0.0,0.0,4810.96,1593.24,3217.72,True,LOAD_CANDIDATE
9011201620,011201620C,False,3695.82,0.0,62.16,0.0,3757.98,1639.68,2118.3,True,LOAD_CANDIDATE
9011201621,011201621C,False,11389.76,0.0,0.0,5937.83,17327.59,3491.57,13836.02,True,LOAD_CANDIDATE
9011201622,011201622C,False,17928.68,0.0,569.16,0.0,18497.84,5937.42,12560.42,True,LOAD_CANDIDATE
9011201656,011201656C,False,20884.5,0.0,0.0,0.0,20884.5,5049.0,15835.5,True,LOAD_CANDIDATE
9011201896,011201896C,False,3650.79,0.0,0.0,0.0,3650.79,0.0,3650.79,False,LOAD_CANDIDATE
9011201953,011201953C,False,13090.5,0.0,0.0,0.0,13090.5,1105.42,11985.08,True,LOAD_CANDIDATE
9011202039,011202039C,False,9568.08,0.0,0.0,0.0,9568.08,3024.96,6543.12,True,LOAD_CANDIDATE
9011202182,011202182C,False,8489.39,0.0,0.0,0.0,8489.39,0.0,8489.39,False,LOAD_CANDIDATE
9011202381,011202381C,False,5449.86,0.0,0.0,0.0,5449.86,675.41,4774.45,True,LOAD_CANDIDATE
9011202501,011202501C,False,5078.25,0.0,0.0,0.0,5078.25,0.0,5078.25,False,LOAD_CANDIDATE
9011202724,011202724C,False,2413.62,0.0,345.0,0.0,2758.62,599.7,2158.92,True,LOAD_CANDIDATE
9011202750,011202750C,False,14777.72,0.0,0.0,0.0,14777.72,3025.36,11752.36,True,LOAD_CANDIDATE
9011202767,011202767C,False,3877.68,0.0,0.0,0.0,3877.68,1258.32,2619.36,True,LOAD_CANDIDATE
9011203001,011203001C,False,3518.19,0.0,0.0,0.0,3518.19,0.0,3518.19,False,LOAD_CANDIDATE
9011203015,011203015C,False,22873.5,0.0,0.0,0.0,22873.5,7624.5,15249.0,True,LOAD_CANDIDATE
9011203122,011203122C,False,9926.7,0.0,0.0,0.0,9926.7,3046.47,6880.23,True,LOAD_CANDIDATE
9011203193,011203193C,False,8268.0,0.0,390.0,0.0,8658.0,2997.0,5661.0,True,LOAD_CANDIDATE
9011203228,011203228C,False,8397.79,0.0,137.86,0.0,8535.650000000001,4423.18,4112.47,True,LOAD_CANDIDATE
9011203311,011203311C,False,5244.2,0.0,0.0,0.0,5244.2,1815.3,3428.9,True,LOAD_CANDIDATE
9011203335,011203335C,False,13069.87,0.0,0.0,0.0,13069.87,4481.1,8588.77,True,LOAD_CANDIDATE
9011203371,011203371C,False,7632.0,0.0,0.0,0.0,7632.0,2305.5,5326.5,True,LOAD_CANDIDATE
9011203426,011203426C,False,10867.15,0.0,0.0,0.0,10867.15,3598.63,7268.52,True,LOAD_CANDIDATE
9011203455,011203455C,False,4779.72,0.0,0.0,0.0,4779.72,1593.24,3186.48,True,LOAD_CANDIDATE
9011203456,011203456C,False,4843.98,0.0,0.0,0.0,4843.98,1614.66,3229.32,True,LOAD_CANDIDATE
9011203457,011203457C,False,7687.11,0.0,0.0,1242.3,8929.41,3005.94,5923.47,True,LOAD_CANDIDATE
9011203458,011203458C,False,2379.0,0.0,0.0,0.0,2379.0,795.6,1583.4,True,LOAD_CANDIDATE
9011203535,011203535C,False,4422.5,0.0,0.0,0.0,4422.5,1479.0,2943.5,True,LOAD_CANDIDATE
9011203598,011203598C,False,2853.36,0.0,0.0,0.0,2853.36,198.15,2655.21,True,LOAD_CANDIDATE
9011203772,011203772C,False,27526.25,0.0,0.0,0.0,27526.25,9205.5,18320.75,True,LOAD_CANDIDATE
9011203803,011203803C,False,6006.0,0.0,0.0,0.0,6006.0,2079.0,3927.0,True,LOAD_CANDIDATE
9011203804,011203804C,False,6006.0,0.0,0.0,0.0,6006.0,2079.0,3927.0,True,LOAD_CANDIDATE
9011203868,011203868C,False,3608.48,0.0,0.0,0.0,3608.48,1210.74,2397.74,True,LOAD_CANDIDATE
9011203871,011203871C,False,3608.48,0.0,0.0,0.0,3608.48,1210.74,2397.74,True,LOAD_CANDIDATE
9011203904,011203904C,False,6992.64,0.0,0.0,0.0,6992.64,2088.08,4904.56,True,LOAD_CANDIDATE
9011204021,011204021C,False,7024.52,0.0,0.0,0.0,7024.52,2372.52,4652.0,True,LOAD_CANDIDATE
9011204042,011204042C,False,6350.4,0.0,0.0,0.0,6350.4,1114.5600000000002,5235.84,True,LOAD_CANDIDATE
9011204044,011204044C,False,3185.92,0.0,416.48,0.0,3602.4,1208.7,2393.7,True,LOAD_CANDIDATE
9011204058,011204058C,False,2671.47,0.0,66.88,0.0,2738.35,1134.66,1603.69,True,LOAD_CANDIDATE
9011204059,011204059C,False,2395.52,0.0,0.0,0.0,2395.52,803.76,1591.76,True,LOAD_CANDIDATE
9011204060,011204060C,False,2395.52,0.0,0.0,0.0,2395.52,803.76,1591.76,True,LOAD_CANDIDATE
9011204061,011204061C,False,3007.4,0.0,0.0,0.0,3007.4,0.0,3007.4,False,LOAD_CANDIDATE
9011204257,011204257C,False,30027.3,0.0,1078.68,0.0,31105.98,10471.32,20634.66,True,LOAD_CANDIDATE
9011204292,011204292C,False,12178.53,0.0,0.0,0.0,12178.53,3167.31,9011.22,True,LOAD_CANDIDATE
9011204293,011204293C,False,4732.86,0.0,378.75,0.0,5111.61,1720.74,3390.87,True,LOAD_CANDIDATE
9011204543,011204543C,False,19858.62,0.0,0.0,0.0,19858.62,6685.080000000001,13173.54,True,LOAD_CANDIDATE
9011204579,011204579C,False,13215.93,0.0,0.0,0.0,13215.93,3582.3399999999997,9633.59,True,LOAD_CANDIDATE
9011204761,011204761C,False,9725.31,0.0,0.0,0.0,9725.31,0.0,9725.31,False,LOAD_CANDIDATE
9011204810,011204810C,False,3076.62,0.0,0.0,0.0,3076.62,883.7099999999999,2192.91,True,LOAD_CANDIDATE
9011204824,011204824C,False,11374.74,0.0,0.0,0.0,11374.74,1701.35,9673.39,True,LOAD_CANDIDATE
9011204865,011204865C,False,6006.0,0.0,0.0,0.0,6006.0,2079.0,3927.0,True,LOAD_CANDIDATE
9011204866,011204866C,False,6006.0,0.0,0.0,0.0,6006.0,2079.0,3927.0,True,LOAD_CANDIDATE
9011204960,011204960C,False,7332.0,0.0,0.0,0.0,7332.0,1191.45,6140.55,True,LOAD_CANDIDATE
9011204984,011204984C,False,8749.02,0.0,0.0,0.0,8749.02,1993.02,6756.0,True,LOAD_CANDIDATE
9011205079,011205079C,False,6679.68,0.0,0.0,0.0,6679.68,745.5,5934.18,True,LOAD_CANDIDATE
9011205082,011205082C,False,3825.2,0.0,102.2,0.0,3927.3999999999996,1277.75,2649.65,True,LOAD_CANDIDATE
9011205111,011205111C,False,21075.0,0.0,0.0,0.0,21075.0,7165.5,13909.5,True,LOAD_CANDIDATE
9011205240,011205240C,False,8111.95,0.0,0.0,0.0,8111.95,2721.95,5390.0,True,LOAD_CANDIDATE
9011205441,011205441C,False,4104.21,0.0,0.0,0.0,4104.21,0.0,4104.21,False,LOAD_CANDIDATE
9011205839,011205839C,False,6007.96,0.0,124.8,0.0,6132.76,1996.0,4136.76,True,LOAD_CANDIDATE
9011205919,011205919C,False,6149.78,0.0,113.04,0.0,6262.82,510.12,5752.7,True,LOAD_CANDIDATE
9011206100,011206100C,False,11217.06,0.0,0.0,0.0,11217.06,3776.04,7441.02,True,LOAD_CANDIDATE
9011206224,011206224C,False,36730.4,0.0,0.0,0.0,36730.4,19062.65,17667.75,True,LOAD_CANDIDATE
9011206380,011206380C,False,1797.4,0.0,0.0,0.0,1797.4,283.79999999999995,1513.6,True,LOAD_CANDIDATE
9011206410,011206410C,False,5775.0,0.0,0.0,0.0,5775.0,2040.5,3734.5,True,LOAD_CANDIDATE
9011206462,011206462C,False,7572.3,0.0,0.0,0.0,7572.3,1781.8200000000002,5790.48,True,LOAD_CANDIDATE
9011206506,011206506C,False,7285.0,0.0,0.0,0.0,7285.0,2331.2,4953.8,True,LOAD_CANDIDATE
9011206562,011206562C,False,14141.4,0.0,0.0,0.0,14141.4,4713.8,9427.6,True,LOAD_CANDIDATE
9011206644,011206644C,False,2448.12,0.0,0.0,0.0,2448.12,709.5999999999999,1738.52,True,LOAD_CANDIDATE
9011206953,011206953C,False,2365.0,0.0,165.0,0.0,2530.0,860.1999999999999,1669.8,True,LOAD_CANDIDATE
9011207045,011207045C,False,3328.66,0.0,0.0,0.0,3328.66,1139.34,2189.32,True,LOAD_CANDIDATE
9011207095,011207095C,False,2741.2,0.0,457.6,0.0,3198.7999999999997,348.96000000000004,2849.84,True,LOAD_CANDIDATE
9011207112,011207112C,False,2340.36,0.0,0.0,0.0,2340.36,795.88,1544.48,True,LOAD_CANDIDATE
9011207113,011207113C,False,2298.34,0.0,0.0,0.0,2298.34,0.0,2298.34,False,LOAD_CANDIDATE
9011207114,011207114C,False,2340.36,0.0,0.0,0.0,2340.36,795.88,1544.48,True,LOAD_CANDIDATE
9011207115,011207115C,False,2340.36,0.0,0.0,0.0,2340.36,795.88,1544.48,True,LOAD_CANDIDATE
9011207116,011207116C,False,2159.19,0.0,0.0,0.0,2159.19,734.27,1424.92,True,LOAD_CANDIDATE
9011207117,011207117C,False,2340.36,0.0,0.0,0.0,2340.36,795.88,1544.48,True,LOAD_CANDIDATE
9011207210,011207210C,False,19789.5,0.0,0.0,0.0,19789.5,3507.0,16282.5,True,LOAD_CANDIDATE
9011207222,011207222C,False,12487.2,0.0,0.0,0.0,12487.2,2476.8,10010.4,True,LOAD_CANDIDATE
9011207224,011207224C,False,3126.42,0.0,0.0,0.0,3126.42,1073.72,2052.7,True,LOAD_CANDIDATE
9011207250,011207250C,False,3537.26,0.0,372.5,0.0,3909.76,1338.24,2571.52,True,LOAD_CANDIDATE
9011207251,011207251C,False,4654.76,0.0,390.38,0.0,5045.14,1726.86,3318.28,True,LOAD_CANDIDATE
9011207360,011207360C,False,3310.98,0.0,0.0,0.0,3310.98,964.71,2346.27,True,LOAD_CANDIDATE
9011207563,011207563C,False,18191.25,0.0,0.0,0.0,18191.25,6247.5,11943.75,True,LOAD_CANDIDATE
9011207677,011207677C,False,10577.3,0.0,0.0,0.0,10577.3,3501.7000000000003,7075.6,True,LOAD_CANDIDATE
9011207685,011207685C,False,2595.78,0.0,371.25,0.0,2967.03,1028.97,1938.06,True,LOAD_CANDIDATE
9011207733,011207733C,False,13035.5,0.0,0.0,0.0,13035.5,4360.150000000001,8675.35,True,LOAD_CANDIDATE
9011207748,011207748C,False,10212.5,0.0,0.0,0.0,10212.5,6038.5,4174.0,True,LOAD_CANDIDATE
9011207871,011207871C,False,33187.97,0.0,0.0,0.0,33187.97,8580.92,24607.05,True,LOAD_CANDIDATE
9011208031,011208031C,False,3519.45,0.0,124.74,0.0,3644.1899999999996,1251.54,2392.65,True,LOAD_CANDIDATE
9011208032,011208032C,False,6733.44,0.0,338.58,0.0,7072.0199999999995,3470.2200000000003,3601.8,True,LOAD_CANDIDATE
9011208037,011208037C,False,2316.25,0.0,283.05,0.0,2599.3,0.0,2599.3,False,LOAD_CANDIDATE
9011208104,011208104C,False,9133.44,0.0,0.0,0.0,9133.44,0.0,9133.44,False,LOAD_CANDIDATE
9011208194,011208194C,False,7410.15,0.0,0.0,0.0,7410.15,2544.8999999999996,4865.25,True,LOAD_CANDIDATE
9011208260,011208260C,False,2556.25,0.0,0.0,0.0,2556.25,920.25,1636.0,True,LOAD_CANDIDATE
9011208304,011208304C,False,9664.25,0.0,0.0,0.0,9664.25,943.95,8720.3,True,LOAD_CANDIDATE
9011208305,011208305C,False,4104.0,0.0,0.0,0.0,4104.0,648.0,3456.0,True,LOAD_CANDIDATE
9011208332,011208332C,False,2522.73,0.0,0.0,0.0,2522.73,861.0,1661.73,True,LOAD_CANDIDATE
9011208333,011208333C,False,2042.12,0.0,0.0,0.0,2042.12,0.0,2042.12,False,LOAD_CANDIDATE
9011208334,011208334C,False,3185.16,0.0,0.0,0.0,3185.16,0.0,3185.16,False,LOAD_CANDIDATE
9011208428,011208428C,False,2144.65,0.0,0.0,0.0,2144.65,741.54,1403.11,True,LOAD_CANDIDATE
9011208430,011208430C,False,2144.65,0.0,0.0,0.0,2144.65,741.54,1403.11,True,LOAD_CANDIDATE
9011208639,011208639C,False,3143.9,0.0,0.0,0.0,3143.9,1068.96,2074.94,True,LOAD_CANDIDATE
9011208730,011208730C,False,2923.92,0.0,348.75,0.0,3272.67,1008.7800000000001,2263.89,True,LOAD_CANDIDATE
9011208787,011208787C,False,25556.25,0.0,0.0,3290.0,28846.25,5155.5,23690.75,True,LOAD_CANDIDATE
9011208817,011208817C,False,7525.44,0.0,0.0,0.0,7525.44,299.52,7225.92,True,LOAD_CANDIDATE
9011208848,011208848C,False,1040.16,0.0,0.0,0.0,1040.16,0.0,1040.16,False,LOAD_CANDIDATE
9011208849,011208849C,False,1040.16,0.0,0.0,0.0,1040.16,0.0,1040.16,False,LOAD_CANDIDATE
9011208904,011208904C,False,3180.3,0.0,0.0,0.0,3180.3,1099.56,2080.74,True,LOAD_CANDIDATE
9011208984,011208984C,False,3812.5,0.0,0.0,0.0,3812.5,0.0,3812.5,False,LOAD_CANDIDATE
9011209064,011209064C,False,2080.76,0.0,0.0,0.0,2080.76,567.5999999999999,1513.16,True,LOAD_CANDIDATE
9011209068,011209068C,False,14469.75,0.0,0.0,0.0,14469.75,5052.15,9417.6,True,LOAD_CANDIDATE
9011209097,011209097C,False,2569.56,0.0,0.0,0.0,2569.56,891.48,1678.08,True,LOAD_CANDIDATE
9011209098,011209098C,False,3169.32,0.0,0.0,0.0,3169.32,1099.56,2069.76,True,LOAD_CANDIDATE
9011209262,011209262C,False,10664.0,0.0,0.0,0.0,10664.0,1140.8,9523.2,True,LOAD_CANDIDATE
9011209469,011209469C,False,48253.92,0.0,0.0,0.0,48253.92,3711.84,44542.08,True,LOAD_CANDIDATE
9011209496,011209496C,False,4003.2,0.0,22.44,0.0,4025.64,0.0,4025.64,False,LOAD_CANDIDATE
9011209898,011209898C,False,32340.0,0.0,0.0,0.0,32340.0,11220.0,21120.0,True,LOAD_CANDIDATE
9011209916,011209916C,False,9509.37,0.0,0.0,0.0,9509.37,1285.05,8224.32,True,LOAD_CANDIDATE
9011209917,011209917C,False,5659.5,0.0,367.5,0.0,6027.0,2091.0,3936.0,True,LOAD_CANDIDATE
9011209963,011209963C,False,7037.22,0.0,0.0,0.0,7037.22,0.0,7037.22,False,LOAD_CANDIDATE
9011210057,011210057C,False,3081.12,0.0,0.0,0.0,3081.12,1068.96,2012.16,True,LOAD_CANDIDATE
9011210058,011210058C,False,3081.12,0.0,0.0,0.0,3081.12,1068.96,2012.16,True,LOAD_CANDIDATE
9011210060,011210060C,False,1419.0,0.0,0.0,0.0,1419.0,0.0,1419.0,False,LOAD_CANDIDATE
9011210089,011210089C,False,3627.0,0.0,0.0,0.0,3627.0,0.0,3627.0,False,LOAD_CANDIDATE
9011210149,011210149C,False,37949.99,0.0,0.0,0.0,37949.99,4829.99,33120.0,True,LOAD_CANDIDATE
9011210337,011210337C,False,13597.5,0.0,0.0,0.0,13597.5,2997.0,10600.5,True,LOAD_CANDIDATE
9011210489,011210489C,False,3237.6,0.0,0.0,0.0,3237.6,0.0,3237.6,False,LOAD_CANDIDATE
9011210611,011210611C,False,5947.62,0.0,612.5,0.0,6560.12,2426.2,4133.92,True,LOAD_CANDIDATE
9011210635,011210635C,False,4936.98,0.0,0.0,0.0,4936.98,0.0,4936.98,False,LOAD_CANDIDATE
9011210715,011210715C,False,2270.4,0.0,0.0,0.0,2270.4,756.8,1513.6,True,LOAD_CANDIDATE
9011210716,011210716C,False,2270.4,0.0,0.0,0.0,2270.4,756.8,1513.6,True,LOAD_CANDIDATE
9011210717,011210717C,False,2095.2,0.0,0.0,0.0,2095.2,698.4,1396.8,True,LOAD_CANDIDATE
9011210718,011210718C,False,2095.2,0.0,0.0,0.0,2095.2,698.4,1396.8,True,LOAD_CANDIDATE
9011210719,011210719C,False,2095.2,0.0,0.0,0.0,2095.2,698.4,1396.8,True,LOAD_CANDIDATE
9011210720,011210720C,False,31680.0,0.0,0.0,0.0,31680.0,10670.0,21010.0,True,LOAD_CANDIDATE
9011210768,011210768C,False,4561.04,0.0,400.04,0.0,4961.08,1732.9799999999998,3228.1,True,LOAD_CANDIDATE
9011210769,011210769C,False,3466.04,0.0,365.0,0.0,3831.04,1338.24,2492.8,True,LOAD_CANDIDATE
9011210918,011210918C,False,4122.5,0.0,0.0,0.0,4122.5,1445.0,2677.5,True,LOAD_CANDIDATE
9011210919,011210919C,False,3049.68,0.0,0.0,0.0,3049.68,1068.96,1980.72,True,LOAD_CANDIDATE
9011210945,011210945C,False,1396.8,0.0,0.0,0.0,1396.8,0.0,1396.8,False,LOAD_CANDIDATE
9011211045,011211045C,False,7845.36,0.0,0.0,0.0,7845.36,2749.92,5095.44,True,LOAD_CANDIDATE
9011211133,011211133C,False,2441.34,0.0,0.0,0.0,2441.34,887.7600000000001,1553.58,True,LOAD_CANDIDATE
9011211134,011211134C,False,2830.41,0.0,0.0,0.0,2830.41,1029.24,1801.17,True,LOAD_CANDIDATE
9011211323,011211323C,False,11106.7,0.0,0.0,0.0,11106.7,2765.7,8341.0,True,LOAD_CANDIDATE
9011211324,011211324C,False,3562.5,0.0,0.0,0.0,3562.5,1282.5,2280.0,True,LOAD_CANDIDATE
9011211325,011211325C,False,3562.5,0.0,0.0,0.0,3562.5,1282.5,2280.0,True,LOAD_CANDIDATE
9011211326,011211326C,False,34192.5,0.0,0.0,0.0,34192.5,12102.5,22090.0,True,LOAD_CANDIDATE
9011211451,011211451C,False,6299.18,0.0,0.0,0.0,6299.18,194.82,6104.36,True,LOAD_CANDIDATE
9011211825,011211825C,False,4638.54,0.0,0.0,0.0,4638.54,1670.97,2967.57,True,LOAD_CANDIDATE
9011211826,011211826C,False,3436.71,0.0,0.0,0.0,3436.71,1204.6200000000001,2232.09,True,LOAD_CANDIDATE
9011211973,011211973C,False,2484.64,0.0,0.0,0.0,2484.64,293.0,2191.64,True,LOAD_CANDIDATE
9011212034,011212034C,False,15408.0,0.0,0.0,0.0,15408.0,5457.0,9951.0,True,LOAD_CANDIDATE
9011212050,011212050C,False,13822.5,0.0,0.0,0.0,13822.5,4656.0,9166.5,True,LOAD_CANDIDATE
9011212151,011212151C,False,20848.67,0.0,0.0,0.0,20848.67,7506.0,13342.67,True,LOAD_CANDIDATE
9011212338,011212338C,False,3562.5,0.0,0.0,0.0,3562.5,1282.5,2280.0,True,LOAD_CANDIDATE
9011212339,011212339C,False,2365.0,0.0,151.8,0.0,2516.8,892.8,1624.0,True,LOAD_CANDIDATE
9011212602,011212602C,False,20111.0,0.0,0.0,0.0,20111.0,3185.0,16926.0,True,LOAD_CANDIDATE
9011212725,011212725C,False,3126.2,0.0,0.0,0.0,3126.2,1110.34,2015.86,True,LOAD_CANDIDATE
9011212753,011212753C,False,4919.6,0.0,0.0,0.0,4919.6,200.8,4718.8,True,LOAD_CANDIDATE
9011212754,011212754C,False,18270.0,0.0,0.0,0.0,18270.0,6426.0,11844.0,True,LOAD_CANDIDATE
9011213043,011213043C,False,164821.43,0.0,0.0,0.0,164821.43,57772.46,107048.97,True,LOAD_CANDIDATE
9011213201,011213201C,False,3430.43,0.0,361.25,0.0,3791.68,1338.24,2453.44,True,LOAD_CANDIDATE
9011213238,011213238C,False,14746.5,0.0,0.0,0.0,14746.5,5186.7,9559.8,True,LOAD_CANDIDATE
9011213262,011213262C,False,12086.9,0.0,0.0,0.0,12086.9,1726.7,10360.2,True,LOAD_CANDIDATE
9011213263,011213263C,False,2269.44,0.0,153.6,0.0,2423.04,824.3199999999999,1598.72,True,LOAD_CANDIDATE
9011213264,011213264C,False,12441.6,0.0,0.0,0.0,12441.6,4492.8,7948.8,True,LOAD_CANDIDATE
9011213363,011213363C,False,3456.11,0.0,0.0,0.0,3456.11,1211.42,2244.69,True,LOAD_CANDIDATE
9011213461,011213461C,False,3302.96,0.0,0.0,0.0,3302.96,0.0,3302.96,False,LOAD_CANDIDATE
9011213537,011213537C,False,3418.56,0.0,0.0,0.0,3418.56,1234.48,2184.08,True,LOAD_CANDIDATE
9011214044,011214044C,False,2182.5,0.0,0.0,0.0,2182.5,785.6999999999999,1396.8,True,LOAD_CANDIDATE
9011214116,011214116C,False,4735.5,0.0,264.04,0.0,4999.54,1776.8400000000001,3222.7,True,LOAD_CANDIDATE
9011214181,011214181C,False,6637.8,0.0,0.0,0.0,6637.8,2188.55,4449.25,True,LOAD_CANDIDATE
