generation_status,prototype_claimnum,reconstructed_claim_id,derivation_candidate_id,enhanced_settlement_group_id,claim_family,derivation_confidence,target_table,production_dbf_flag,record_type,canonical_payment_stage_id,rejection_reason
REJECTED,,RC-9010813387-3-SURRENDER_CLAIM-C0-20181002,QDC-RC-9010813387-3-SURRENDER_CLAIM-C0-20181002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813387-3-SURRENDER_CLAIM-C1-20191002,QDC-RC-9010813387-3-SURRENDER_CLAIM-C1-20191002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813387-3-SURRENDER_CLAIM-C2-20201002,QDC-RC-9010813387-3-SURRENDER_CLAIM-C2-20201002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813387-3-SURRENDER_CLAIM-C3-20211002,QDC-RC-9010813387-3-SURRENDER_CLAIM-C3-20211002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813387-3-SURRENDER_CLAIM-C4-20221002,QDC-RC-9010813387-3-SURRENDER_CLAIM-C4-20221002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813387-3-SURRENDER_CLAIM-C5-20231002,QDC-RC-9010813387-3-SURRENDER_CLAIM-C5-20231002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813387-3-SURRENDER_CLAIM-C6-20241002,QDC-RC-9010813387-3-SURRENDER_CLAIM-C6-20241002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813387-3-SURRENDER_CLAIM-C7-20251002,QDC-RC-9010813387-3-SURRENDER_CLAIM-C7-20251002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813388-3-SURRENDER_CLAIM-C0-20181002,QDC-RC-9010813388-3-SURRENDER_CLAIM-C0-20181002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813388-3-SURRENDER_CLAIM-C1-20191002,QDC-RC-9010813388-3-SURRENDER_CLAIM-C1-20191002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813388-3-SURRENDER_CLAIM-C2-20201002,QDC-RC-9010813388-3-SURRENDER_CLAIM-C2-20201002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813388-3-SURRENDER_CLAIM-C3-20211002,QDC-RC-9010813388-3-SURRENDER_CLAIM-C3-20211002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813388-3-SURRENDER_CLAIM-C4-20221002,QDC-RC-9010813388-3-SURRENDER_CLAIM-C4-20221002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813388-3-SURRENDER_CLAIM-C5-20231002,QDC-RC-9010813388-3-SURRENDER_CLAIM-C5-20231002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813388-3-SURRENDER_CLAIM-C6-20241002,QDC-RC-9010813388-3-SURRENDER_CLAIM-C6-20241002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813388-3-SURRENDER_CLAIM-C7-20251002,QDC-RC-9010813388-3-SURRENDER_CLAIM-C7-20251002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813391-2-SURRENDER_CLAIM-C0-20181101,QDC-RC-9010813391-2-SURRENDER_CLAIM-C0-20181101,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813391-2-SURRENDER_CLAIM-C1-20191101,QDC-RC-9010813391-2-SURRENDER_CLAIM-C1-20191101,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813391-2-SURRENDER_CLAIM-C2-20201101,QDC-RC-9010813391-2-SURRENDER_CLAIM-C2-20201101,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813391-2-SURRENDER_CLAIM-C3-20211101,QDC-RC-9010813391-2-SURRENDER_CLAIM-C3-20211101,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813392-2-SURRENDER_CLAIM-C0-20181001,QDC-RC-9010813392-2-SURRENDER_CLAIM-C0-20181001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813392-2-SURRENDER_CLAIM-C1-20191001,QDC-RC-9010813392-2-SURRENDER_CLAIM-C1-20191001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813392-2-SURRENDER_CLAIM-C2-20201001,QDC-RC-9010813392-2-SURRENDER_CLAIM-C2-20201001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813392-2-SURRENDER_CLAIM-C3-20211001,QDC-RC-9010813392-2-SURRENDER_CLAIM-C3-20211001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813392-2-SURRENDER_CLAIM-C4-20221001,QDC-RC-9010813392-2-SURRENDER_CLAIM-C4-20221001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813392-2-SURRENDER_CLAIM-C5-20231001,QDC-RC-9010813392-2-SURRENDER_CLAIM-C5-20231001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813392-2-SURRENDER_CLAIM-C6-20241001,QDC-RC-9010813392-2-SURRENDER_CLAIM-C6-20241001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813392-2-SURRENDER_CLAIM-C7-20251001,QDC-RC-9010813392-2-SURRENDER_CLAIM-C7-20251001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813427-2-SURRENDER_CLAIM-C0-20210926,QDC-RC-9010813427-2-SURRENDER_CLAIM-C0-20210926,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813804-2-SURRENDER_CLAIM-C0-20180914,QDC-RC-9010813804-2-SURRENDER_CLAIM-C0-20180914,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813955-2-SURRENDER_CLAIM-C0-20181007,QDC-RC-9010813955-2-SURRENDER_CLAIM-C0-20181007,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813955-2-SURRENDER_CLAIM-C1-20191007,QDC-RC-9010813955-2-SURRENDER_CLAIM-C1-20191007,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813955-2-SURRENDER_CLAIM-C2-20201007,QDC-RC-9010813955-2-SURRENDER_CLAIM-C2-20201007,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813955-2-SURRENDER_CLAIM-C3-20211007,QDC-RC-9010813955-2-SURRENDER_CLAIM-C3-20211007,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813955-2-SURRENDER_CLAIM-C4-20221007,QDC-RC-9010813955-2-SURRENDER_CLAIM-C4-20221007,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813955-2-SURRENDER_CLAIM-C5-20231007,QDC-RC-9010813955-2-SURRENDER_CLAIM-C5-20231007,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813955-2-SURRENDER_CLAIM-C6-20241007,QDC-RC-9010813955-2-SURRENDER_CLAIM-C6-20241007,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010813955-2-SURRENDER_CLAIM-C7-20251007,QDC-RC-9010813955-2-SURRENDER_CLAIM-C7-20251007,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814115-2-SURRENDER_CLAIM-C0-20181001,QDC-RC-9010814115-2-SURRENDER_CLAIM-C0-20181001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814115-2-SURRENDER_CLAIM-C1-20191001,QDC-RC-9010814115-2-SURRENDER_CLAIM-C1-20191001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814115-2-SURRENDER_CLAIM-C2-20201001,QDC-RC-9010814115-2-SURRENDER_CLAIM-C2-20201001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814115-2-SURRENDER_CLAIM-C3-20211001,QDC-RC-9010814115-2-SURRENDER_CLAIM-C3-20211001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814115-2-SURRENDER_CLAIM-C4-20221001,QDC-RC-9010814115-2-SURRENDER_CLAIM-C4-20221001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814115-2-SURRENDER_CLAIM-C5-20231001,QDC-RC-9010814115-2-SURRENDER_CLAIM-C5-20231001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814115-2-SURRENDER_CLAIM-C6-20241001,QDC-RC-9010814115-2-SURRENDER_CLAIM-C6-20241001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814115-2-SURRENDER_CLAIM-C7-20251001,QDC-RC-9010814115-2-SURRENDER_CLAIM-C7-20251001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814362-2-SURRENDER_CLAIM-C0-20181010,QDC-RC-9010814362-2-SURRENDER_CLAIM-C0-20181010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814362-2-SURRENDER_CLAIM-C1-20191010,QDC-RC-9010814362-2-SURRENDER_CLAIM-C1-20191010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814362-2-SURRENDER_CLAIM-C2-20201010,QDC-RC-9010814362-2-SURRENDER_CLAIM-C2-20201010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814362-2-SURRENDER_CLAIM-C3-20211010,QDC-RC-9010814362-2-SURRENDER_CLAIM-C3-20211010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814362-2-SURRENDER_CLAIM-C4-20221010,QDC-RC-9010814362-2-SURRENDER_CLAIM-C4-20221010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814362-2-SURRENDER_CLAIM-C5-20231010,QDC-RC-9010814362-2-SURRENDER_CLAIM-C5-20231010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814362-2-SURRENDER_CLAIM-C6-20241010,QDC-RC-9010814362-2-SURRENDER_CLAIM-C6-20241010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814362-2-SURRENDER_CLAIM-C7-20251010,QDC-RC-9010814362-2-SURRENDER_CLAIM-C7-20251010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814389-2-SURRENDER_CLAIM-C0-20181006,QDC-RC-9010814389-2-SURRENDER_CLAIM-C0-20181006,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814389-2-SURRENDER_CLAIM-C1-20191006,QDC-RC-9010814389-2-SURRENDER_CLAIM-C1-20191006,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814390-2-SURRENDER_CLAIM-C0-20181006,QDC-RC-9010814390-2-SURRENDER_CLAIM-C0-20181006,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814390-2-SURRENDER_CLAIM-C1-20191006,QDC-RC-9010814390-2-SURRENDER_CLAIM-C1-20191006,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814390-2-SURRENDER_CLAIM-C2-20201006,QDC-RC-9010814390-2-SURRENDER_CLAIM-C2-20201006,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814390-2-SURRENDER_CLAIM-C3-20211006,QDC-RC-9010814390-2-SURRENDER_CLAIM-C3-20211006,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814390-2-SURRENDER_CLAIM-C4-20221006,QDC-RC-9010814390-2-SURRENDER_CLAIM-C4-20221006,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814390-2-SURRENDER_CLAIM-C5-20231006,QDC-RC-9010814390-2-SURRENDER_CLAIM-C5-20231006,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814390-2-SURRENDER_CLAIM-C6-20241006,QDC-RC-9010814390-2-SURRENDER_CLAIM-C6-20241006,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814390-2-SURRENDER_CLAIM-C7-20251006,QDC-RC-9010814390-2-SURRENDER_CLAIM-C7-20251006,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814552-1-DEATH_CLAIM-C0-20180429,QDC-RC-9010814552-1-DEATH_CLAIM-C0-20180429,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814693-2-SURRENDER_CLAIM-C0-20181010,QDC-RC-9010814693-2-SURRENDER_CLAIM-C0-20181010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814693-2-SURRENDER_CLAIM-C1-20191010,QDC-RC-9010814693-2-SURRENDER_CLAIM-C1-20191010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814693-2-SURRENDER_CLAIM-C2-20201010,QDC-RC-9010814693-2-SURRENDER_CLAIM-C2-20201010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814693-2-SURRENDER_CLAIM-C3-20211010,QDC-RC-9010814693-2-SURRENDER_CLAIM-C3-20211010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814693-2-SURRENDER_CLAIM-C4-20221010,QDC-RC-9010814693-2-SURRENDER_CLAIM-C4-20221010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814693-2-SURRENDER_CLAIM-C5-20231010,QDC-RC-9010814693-2-SURRENDER_CLAIM-C5-20231010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814693-2-SURRENDER_CLAIM-C6-20241010,QDC-RC-9010814693-2-SURRENDER_CLAIM-C6-20241010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814693-2-SURRENDER_CLAIM-C7-20251010,QDC-RC-9010814693-2-SURRENDER_CLAIM-C7-20251010,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814698-3-SURRENDER_CLAIM-C0-20250205,QDC-RC-9010814698-3-SURRENDER_CLAIM-C0-20250205,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814836-2-SURRENDER_CLAIM-C0-20250904,QDC-RC-9010814836-2-SURRENDER_CLAIM-C0-20250904,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814931-3-SURRENDER_CLAIM-C0-20181005,QDC-RC-9010814931-3-SURRENDER_CLAIM-C0-20181005,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814931-3-SURRENDER_CLAIM-C1-20191005,QDC-RC-9010814931-3-SURRENDER_CLAIM-C1-20191005,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814931-3-SURRENDER_CLAIM-C2-20201005,QDC-RC-9010814931-3-SURRENDER_CLAIM-C2-20201005,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814931-3-SURRENDER_CLAIM-C3-20211005,QDC-RC-9010814931-3-SURRENDER_CLAIM-C3-20211005,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814931-3-SURRENDER_CLAIM-C4-20221005,QDC-RC-9010814931-3-SURRENDER_CLAIM-C4-20221005,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814931-3-SURRENDER_CLAIM-C5-20231005,QDC-RC-9010814931-3-SURRENDER_CLAIM-C5-20231005,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814931-3-SURRENDER_CLAIM-C6-20241005,QDC-RC-9010814931-3-SURRENDER_CLAIM-C6-20241005,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814931-3-SURRENDER_CLAIM-C7-20251005,QDC-RC-9010814931-3-SURRENDER_CLAIM-C7-20251005,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814933-2-SURRENDER_CLAIM-C0-20181015,QDC-RC-9010814933-2-SURRENDER_CLAIM-C0-20181015,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010814971-1-DEATH_CLAIM-C0-20180324,QDC-RC-9010814971-1-DEATH_CLAIM-C0-20180324,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815003-3-SURRENDER_CLAIM-C0-20250508,QDC-RC-9010815003-3-SURRENDER_CLAIM-C0-20250508,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815236-1-SURRENDER_CLAIM-C3-20231212,QDC-RC-9010815236-1-SURRENDER_CLAIM-C3-20231212,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815236-4-SURRENDER_CLAIM-C0-20181002,QDC-RC-9010815236-4-SURRENDER_CLAIM-C0-20181002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815236-4-SURRENDER_CLAIM-C1-20191002,QDC-RC-9010815236-4-SURRENDER_CLAIM-C1-20191002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815236-4-SURRENDER_CLAIM-C2-20201002,QDC-RC-9010815236-4-SURRENDER_CLAIM-C2-20201002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815236-4-SURRENDER_CLAIM-C3-20211002,QDC-RC-9010815236-4-SURRENDER_CLAIM-C3-20211002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815236-4-SURRENDER_CLAIM-C4-20221002,QDC-RC-9010815236-4-SURRENDER_CLAIM-C4-20221002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815236-4-SURRENDER_CLAIM-C5-20241002,QDC-RC-9010815236-4-SURRENDER_CLAIM-C5-20241002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815236-4-SURRENDER_CLAIM-C6-20251002,QDC-RC-9010815236-4-SURRENDER_CLAIM-C6-20251002,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815523-2-SURRENDER_CLAIM-C0-20181001,QDC-RC-9010815523-2-SURRENDER_CLAIM-C0-20181001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815523-2-SURRENDER_CLAIM-C1-20191001,QDC-RC-9010815523-2-SURRENDER_CLAIM-C1-20191001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815523-2-SURRENDER_CLAIM-C2-20201001,QDC-RC-9010815523-2-SURRENDER_CLAIM-C2-20201001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815523-2-SURRENDER_CLAIM-C3-20211001,QDC-RC-9010815523-2-SURRENDER_CLAIM-C3-20211001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815523-2-SURRENDER_CLAIM-C4-20221001,QDC-RC-9010815523-2-SURRENDER_CLAIM-C4-20221001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815523-2-SURRENDER_CLAIM-C5-20231001,QDC-RC-9010815523-2-SURRENDER_CLAIM-C5-20231001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815523-2-SURRENDER_CLAIM-C6-20241001,QDC-RC-9010815523-2-SURRENDER_CLAIM-C6-20241001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815523-2-SURRENDER_CLAIM-C7-20251001,QDC-RC-9010815523-2-SURRENDER_CLAIM-C7-20251001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815524-3-SURRENDER_CLAIM-C0-20181001,QDC-RC-9010815524-3-SURRENDER_CLAIM-C0-20181001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815524-3-SURRENDER_CLAIM-C1-20191001,QDC-RC-9010815524-3-SURRENDER_CLAIM-C1-20191001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815524-3-SURRENDER_CLAIM-C2-20201001,QDC-RC-9010815524-3-SURRENDER_CLAIM-C2-20201001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815524-3-SURRENDER_CLAIM-C3-20211001,QDC-RC-9010815524-3-SURRENDER_CLAIM-C3-20211001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
REJECTED,,RC-9010815524-3-SURRENDER_CLAIM-C4-20221001,QDC-RC-9010815524-3-SURRENDER_CLAIM-C4-20221001,,,,QUIKCLMS_PROTOTYPE.DBF,N,CLAIM,,derivation_status=NEEDS_MANUAL_REVIEW
