prototype_claimnum,reconstructed_claim_id,policy_number,claim_family,quikclms_mpaid,quikclmp_sum_mamount,mpaid_variance,mnetamt,net_payment_variance,quikclms_mpaycount,quikclmp_payment_count,payment_count_match,amount_reconciliation,mresidual,residual_preserved,reconciliation_status
CLM0004277,RC-9011196521-1-DEATH_CLAIM-C0-20241231,9011196521,DEATH_CLAIM,15000.0,15000.0,0.0,15000.0,0.0,1,1,Y,PASS,0.0,N,PASS
CLM0004278,RC-9011196569-1-DEATH_CLAIM-C0-20180614,9011196569,DEATH_CLAIM,5017.68,0.0,5017.68,5006.62,,1,0,N,PASS,-11.06,Y,REVIEW
CLM0004279,RC-9011196775-1-DEATH_CLAIM-C0-20221123,9011196775,DEATH_CLAIM,10118.61,0.0,10118.61,10093.03,,1,0,N,PASS,-25.58,Y,REVIEW
CLM0004280,RC-9011196852-1-DEATH_CLAIM-C0-20240314,9011196852,DEATH_CLAIM,10034.12,10034.12,0.0,10000.0,-34.12,1,1,Y,PASS,-34.12,Y,PASS
CLM0004281,RC-9011196869-1-DISBURSEMENT_CLAIM-C0-20191217,9011196869,DISBURSEMENT_CLAIM,0.0,0.0,0.0,29.58,,0,0,Y,PASS,0.0,N,PASS
CLM0004282,RC-9011197039-1-DEATH_CLAIM-C0-20180601,9011197039,DEATH_CLAIM,5027.75,5027.75,0.0,5000.0,-27.75,1,1,Y,PASS,-27.75,Y,PASS
CLM0004283,RC-9011197062-1-DEATH_CLAIM-C0-20200218,9011197062,DEATH_CLAIM,5027.91,0.0,5027.91,5000.0,,1,0,N,PASS,-27.91,Y,REVIEW
CLM0004284,RC-9011197220-1-SURRENDER_CLAIM-C0-20180815,9011197220,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004285,RC-9011197220-1-SURRENDER_CLAIM-C1-20190815,9011197220,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004286,RC-9011197220-1-SURRENDER_CLAIM-C2-20191015,9011197220,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004287,RC-9011197220-1-SURRENDER_CLAIM-C3-20220207,9011197220,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004288,RC-9011197220-1-SURRENDER_CLAIM-C4-20250604,9011197220,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004289,RC-9011197244-1-SURRENDER_CLAIM-C0-20180824,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004290,RC-9011197244-1-SURRENDER_CLAIM-C1-20190813,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004291,RC-9011197244-1-SURRENDER_CLAIM-C10-20240824,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004292,RC-9011197244-1-SURRENDER_CLAIM-C11-20250310,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004293,RC-9011197244-1-SURRENDER_CLAIM-C12-20250623,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004294,RC-9011197244-1-SURRENDER_CLAIM-C13-20250824,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004295,RC-9011197244-1-SURRENDER_CLAIM-C14-20260113,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004296,RC-9011197244-1-SURRENDER_CLAIM-C15-20260421,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004297,RC-9011197244-1-SURRENDER_CLAIM-C2-20200824,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004298,RC-9011197244-1-SURRENDER_CLAIM-C3-20201113,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004299,RC-9011197244-1-SURRENDER_CLAIM-C4-20210816,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004300,RC-9011197244-1-SURRENDER_CLAIM-C5-20220824,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004301,RC-9011197244-1-SURRENDER_CLAIM-C6-20221121,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004302,RC-9011197244-1-SURRENDER_CLAIM-C7-20230406,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004303,RC-9011197244-1-SURRENDER_CLAIM-C8-20230823,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004304,RC-9011197244-1-SURRENDER_CLAIM-C9-20240129,9011197244,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004305,RC-9011197492-1-DEATH_CLAIM-C0-20181021,9011197492,DEATH_CLAIM,5041.1,5041.1,0.0,5008.55,-32.55,1,1,Y,PASS,-32.55,Y,PASS
CLM0004306,RC-9011197533-1-DEATH_CLAIM-C0-20180221,9011197533,DEATH_CLAIM,8007.48,8007.48,0.0,8000.0,-7.48,1,1,Y,PASS,-7.48,Y,PASS
CLM0004307,RC-9011197578-1-DEATH_CLAIM-C0-20220130,9011197578,DEATH_CLAIM,3034.09,3034.09,0.0,3000.0,-34.09,1,1,Y,PASS,-34.09,Y,PASS
CLM0004308,RC-9011197709-1-DEATH_CLAIM-C0-20220920,9011197709,DEATH_CLAIM,10065.98,10065.98,0.0,10052.04,-13.94,5,5,Y,PASS,-13.94,Y,PASS
CLM0004309,RC-9011197712-1-SURRENDER_CLAIM-C0-20180913,9011197712,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004310,RC-9011197712-1-SURRENDER_CLAIM-C1-20191027,9011197712,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004311,RC-9011197712-1-SURRENDER_CLAIM-C2-20201027,9011197712,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004312,RC-9011197712-1-SURRENDER_CLAIM-C3-20211027,9011197712,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004313,RC-9011197712-1-SURRENDER_CLAIM-C4-20221027,9011197712,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004314,RC-9011197712-1-SURRENDER_CLAIM-C5-20231027,9011197712,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004315,RC-9011197713-1-SURRENDER_CLAIM-C0-20180913,9011197713,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004316,RC-9011197713-1-SURRENDER_CLAIM-C1-20191027,9011197713,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004317,RC-9011197713-1-SURRENDER_CLAIM-C2-20201027,9011197713,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004318,RC-9011197713-1-SURRENDER_CLAIM-C3-20211027,9011197713,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004319,RC-9011197713-1-SURRENDER_CLAIM-C4-20221027,9011197713,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004320,RC-9011197713-1-SURRENDER_CLAIM-C5-20231027,9011197713,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004321,RC-9011197714-1-DISBURSEMENT_CLAIM-C0-20250206,9011197714,DISBURSEMENT_CLAIM,0.0,0.0,0.0,16.14,,0,0,Y,PASS,0.0,N,PASS
CLM0004322,RC-9011197714-1-SURRENDER_CLAIM-C0-20180913,9011197714,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004323,RC-9011197714-1-SURRENDER_CLAIM-C1-20191101,9011197714,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004324,RC-9011197714-1-SURRENDER_CLAIM-C2-20201101,9011197714,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004325,RC-9011197714-1-SURRENDER_CLAIM-C3-20211101,9011197714,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004326,RC-9011197714-1-SURRENDER_CLAIM-C4-20221101,9011197714,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004327,RC-9011197714-1-SURRENDER_CLAIM-C5-20231101,9011197714,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004328,RC-9011197715-1-SURRENDER_CLAIM-C0-20180913,9011197715,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004329,RC-9011197715-1-SURRENDER_CLAIM-C1-20191027,9011197715,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004330,RC-9011197715-1-SURRENDER_CLAIM-C2-20201027,9011197715,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004331,RC-9011197716-1-SURRENDER_CLAIM-C0-20180913,9011197716,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004332,RC-9011197716-1-SURRENDER_CLAIM-C1-20191101,9011197716,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004333,RC-9011197716-1-SURRENDER_CLAIM-C2-20201101,9011197716,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004334,RC-9011197716-1-SURRENDER_CLAIM-C3-20211101,9011197716,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004335,RC-9011197716-1-SURRENDER_CLAIM-C4-20221101,9011197716,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004336,RC-9011197716-1-SURRENDER_CLAIM-C5-20231101,9011197716,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004337,RC-9011197716-1-SURRENDER_CLAIM-C6-20241101,9011197716,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004338,RC-9011197716-1-SURRENDER_CLAIM-C7-20251101,9011197716,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004339,RC-9011198043-1-SURRENDER_CLAIM-C0-20191125,9011198043,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004340,RC-9011198043-1-SURRENDER_CLAIM-C1-20201123,9011198043,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004341,RC-9011198043-1-SURRENDER_CLAIM-C2-20211123,9011198043,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004342,RC-9011198043-1-SURRENDER_CLAIM-C3-20220523,9011198043,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004343,RC-9011198043-1-SURRENDER_CLAIM-C4-20221124,9011198043,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004344,RC-9011198043-1-SURRENDER_CLAIM-C5-20231027,9011198043,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004345,RC-9011198043-1-SURRENDER_CLAIM-C6-20241001,9011198043,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004346,RC-9011198043-1-SURRENDER_CLAIM-C7-20251006,9011198043,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004347,RC-9011198073-1-DISBURSEMENT_CLAIM-C0-20230713,9011198073,DISBURSEMENT_CLAIM,0.0,0.0,0.0,4.7,,0,0,Y,PASS,0.0,N,PASS
CLM0004348,RC-9011198246-1-SURRENDER_CLAIM-C0-20180216,9011198246,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004349,RC-9011198246-1-SURRENDER_CLAIM-C1-20190216,9011198246,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004350,RC-9011198246-1-SURRENDER_CLAIM-C2-20190516,9011198246,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004351,RC-9011198305-1-DISBURSEMENT_CLAIM-C0-20240606,9011198305,DISBURSEMENT_CLAIM,0.0,0.0,0.0,1400.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004352,RC-9011198305-1-SURRENDER_CLAIM-C0-20181215,9011198305,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004353,RC-9011198305-1-SURRENDER_CLAIM-C1-20191215,9011198305,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004354,RC-9011198305-1-SURRENDER_CLAIM-C10-20241215,9011198305,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004355,RC-9011198305-1-SURRENDER_CLAIM-C11-20251215,9011198305,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004356,RC-9011198305-1-SURRENDER_CLAIM-C2-20200407,9011198305,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004357,RC-9011198305-1-SURRENDER_CLAIM-C3-20201215,9011198305,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004358,RC-9011198305-1-SURRENDER_CLAIM-C4-20211215,9011198305,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004359,RC-9011198305-1-SURRENDER_CLAIM-C5-20221215,9011198305,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004360,RC-9011198305-1-SURRENDER_CLAIM-C6-20230412,9011198305,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004361,RC-9011198305-1-SURRENDER_CLAIM-C7-20231215,9011198305,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004362,RC-9011198305-1-SURRENDER_CLAIM-C8-20240404,9011198305,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004363,RC-9011198305-1-SURRENDER_CLAIM-C9-20240801,9011198305,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004364,RC-9011198306-1-DISBURSEMENT_CLAIM-C0-20240606,9011198306,DISBURSEMENT_CLAIM,0.0,0.0,0.0,1000.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004365,RC-9011198306-1-SURRENDER_CLAIM-C0-20181215,9011198306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004366,RC-9011198306-1-SURRENDER_CLAIM-C1-20191215,9011198306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004367,RC-9011198306-1-SURRENDER_CLAIM-C10-20241215,9011198306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004368,RC-9011198306-1-SURRENDER_CLAIM-C11-20251215,9011198306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004369,RC-9011198306-1-SURRENDER_CLAIM-C2-20200407,9011198306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004370,RC-9011198306-1-SURRENDER_CLAIM-C3-20201215,9011198306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004371,RC-9011198306-1-SURRENDER_CLAIM-C4-20211215,9011198306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004372,RC-9011198306-1-SURRENDER_CLAIM-C5-20221215,9011198306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004373,RC-9011198306-1-SURRENDER_CLAIM-C6-20230412,9011198306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004374,RC-9011198306-1-SURRENDER_CLAIM-C7-20231215,9011198306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004375,RC-9011198306-1-SURRENDER_CLAIM-C8-20240404,9011198306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004376,RC-9011198306-1-SURRENDER_CLAIM-C9-20240801,9011198306,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004377,RC-9011198534-1-DEATH_CLAIM-C0-20231201,9011198534,DEATH_CLAIM,10052.58,10052.58,0.0,10000.0,-52.58,1,1,Y,PASS,-52.58,Y,PASS
CLM0004378,RC-9011198540-1-DEATH_CLAIM-C0-20220625,9011198540,DEATH_CLAIM,5000.0,0.0,5000.0,5000.0,,1,0,N,PASS,0.0,N,REVIEW
CLM0004379,RC-9011198734-1-DEATH_CLAIM-C0-20240706,9011198734,DEATH_CLAIM,10052.65,0.0,10052.65,10000.0,,1,0,N,PASS,-52.65,Y,REVIEW
CLM0004380,RC-9011198765-1-SURRENDER_CLAIM-C0-20180401,9011198765,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004381,RC-9011198765-1-SURRENDER_CLAIM-C1-20190401,9011198765,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004382,RC-9011198765-1-SURRENDER_CLAIM-C2-20200401,9011198765,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004383,RC-9011198765-1-SURRENDER_CLAIM-C3-20210401,9011198765,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004384,RC-9011198765-1-SURRENDER_CLAIM-C4-20220401,9011198765,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004385,RC-9011198765-1-SURRENDER_CLAIM-C5-20230401,9011198765,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004386,RC-9011198765-1-SURRENDER_CLAIM-C6-20240401,9011198765,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004387,RC-9011198765-1-SURRENDER_CLAIM-C7-20250401,9011198765,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004388,RC-9011198765-1-SURRENDER_CLAIM-C8-20250616,9011198765,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004389,RC-9011198765-1-SURRENDER_CLAIM-C9-20260401,9011198765,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004390,RC-9011198799-1-DISBURSEMENT_CLAIM-C0-20240529,9011198799,DISBURSEMENT_CLAIM,0.0,0.0,0.0,47.04,,0,0,Y,PASS,0.0,N,PASS
CLM0004391,RC-9011198799-1-SURRENDER_CLAIM-C0-20180129,9011198799,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004392,RC-9011198799-1-SURRENDER_CLAIM-C1-20220628,9011198799,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004393,RC-9011198799-1-SURRENDER_CLAIM-C2-20231030,9011198799,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004394,RC-9011198845-1-SURRENDER_CLAIM-C0-20180401,9011198845,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004395,RC-9011198845-1-SURRENDER_CLAIM-C1-20190401,9011198845,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004396,RC-9011198845-1-SURRENDER_CLAIM-C2-20200401,9011198845,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004397,RC-9011198845-1-SURRENDER_CLAIM-C3-20210401,9011198845,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004398,RC-9011198845-1-SURRENDER_CLAIM-C4-20211001,9011198845,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004399,RC-9011198845-1-SURRENDER_CLAIM-C5-20220401,9011198845,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004400,RC-9011198871-1-SURRENDER_CLAIM-C0-20251214,9011198871,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004401,RC-9011198871-1-SURRENDER_CLAIM-C1-20260306,9011198871,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004402,RC-9011198951-1-DISBURSEMENT_CLAIM-C0-20210412,9011198951,DISBURSEMENT_CLAIM,0.0,0.0,0.0,23.87,,0,0,Y,PASS,0.0,N,PASS
CLM0004403,RC-9011198951-1-SURRENDER_CLAIM-C0-20180403,9011198951,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004404,RC-9011198951-1-SURRENDER_CLAIM-C1-20190402,9011198951,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004405,RC-9011198951-1-SURRENDER_CLAIM-C2-20190927,9011198951,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004406,RC-9011198997-1-SURRENDER_CLAIM-C0-20171228,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004407,RC-9011198997-1-SURRENDER_CLAIM-C1-20180328,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004408,RC-9011198997-1-SURRENDER_CLAIM-C10-20200928,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004409,RC-9011198997-1-SURRENDER_CLAIM-C11-20201228,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004410,RC-9011198997-1-SURRENDER_CLAIM-C12-20210328,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004411,RC-9011198997-1-SURRENDER_CLAIM-C13-20210628,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004412,RC-9011198997-1-SURRENDER_CLAIM-C14-20210928,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004413,RC-9011198997-1-SURRENDER_CLAIM-C15-20211228,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004414,RC-9011198997-1-SURRENDER_CLAIM-C16-20220328,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004415,RC-9011198997-1-SURRENDER_CLAIM-C17-20220923,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004416,RC-9011198997-1-SURRENDER_CLAIM-C18-20230328,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004417,RC-9011198997-1-SURRENDER_CLAIM-C19-20240328,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004418,RC-9011198997-1-SURRENDER_CLAIM-C2-20180628,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004419,RC-9011198997-1-SURRENDER_CLAIM-C20-20250328,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004420,RC-9011198997-1-SURRENDER_CLAIM-C3-20181024,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004421,RC-9011198997-1-SURRENDER_CLAIM-C4-20181228,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004422,RC-9011198997-1-SURRENDER_CLAIM-C5-20190328,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004423,RC-9011198997-1-SURRENDER_CLAIM-C6-20190628,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
CLM0004424,RC-9011198997-1-SURRENDER_CLAIM-C7-20191228,9011198997,SURRENDER_CLAIM,0.0,0.0,0.0,0.0,,0,0,Y,PASS,0.0,N,PASS
